query,phylum,family,ottid_species,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,class,order,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type
Dermacentor marginatus,Arthropoda,Ixodidae,448574,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Dermacentor reticulatus,Arthropoda,Ixodidae,38540,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Dermacentor rhinocerinus,Arthropoda,Ixodidae,83643,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Nosomma monstrosum,Arthropoda,Ixodidae,650568,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Oxyurostylis lecroyal,Arthropoda,Diastylidae,950408,110380,Diastylidae,"Bate, 1856",accepted,NA,Family,110380,Diastylidae,"Bate, 1856",1137,Animalia,Malacostraca,Cumacea,NA,1,1,NA,0,NA,exact
Pseudocuma simile,Arthropoda,Pseudocumatidae,172358,110384,Pseudocumatidae,"Sars, 1878",accepted,NA,Family,110384,Pseudocumatidae,"Sars, 1878",1137,Animalia,Malacostraca,Cumacea,NA,1,1,1,0,NA,exact
Bdellodes,Arthropoda,Bdellidae,NULL,150433,Bdellidae,NA,accepted,NA,Family,150433,Bdellidae,NA,762069,Animalia,Arachnida,Trombidiformes,NA,1,NA,NA,1,NA,exact
Austroteneriffia,Arthropoda,Teneriffiidae,NULL,510300,Teneriffiidae,"Sig Thor, 1911",accepted,NA,Family,510300,Teneriffiidae,"Sig Thor, 1911",762076,Animalia,Arachnida,Trombidiformes,NA,1,NA,NA,1,NA,exact
Euphausia tricantha,Arthropoda,Euphausiidae,336614,110671,Euphausiidae,"Dana, 1852",accepted,NA,Family,110671,Euphausiidae,"Dana, 1852",1128,Animalia,Malacostraca,Euphausiacea,NA,1,NA,NA,NA,NA,exact
Gonodactylellus hendersoni,Arthropoda,Gonodactylidae,304754,196127,Gonodactylidae,"Giesbrecht, 1910",accepted,NA,Family,196127,Gonodactylidae,"Giesbrecht, 1910",155825,Animalia,Malacostraca,Stomatopoda,NA,1,NA,NA,NA,NA,exact
Gonodactylellus rubriguttatas,Arthropoda,Gonodactylidae,304747,196127,Gonodactylidae,"Giesbrecht, 1910",accepted,NA,Family,196127,Gonodactylidae,"Giesbrecht, 1910",155825,Animalia,Malacostraca,Stomatopoda,NA,1,NA,NA,NA,NA,exact
Artemiopsis stefanssoni,Arthropoda,Chirocephalidae,6615,1039447,Chirocephalidae,"Daday, 1910",accepted,NA,Family,1039447,Chirocephalidae,"Daday, 1910",1423529,Animalia,Branchiopoda,Anostraca,NA,NA,1,1,NA,NA,exact
Daphnia queenslandensis,Arthropoda,Daphniidae,1065637,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia australis,Arthropoda,Daphniidae,1065631,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia wardi,Arthropoda,Daphniidae,902611,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia salinifera,Arthropoda,Daphniidae,1065629,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia longicephala,Arthropoda,Daphniidae,869611,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia carinata,Arthropoda,Daphniidae,1065635,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia magniceps,Arthropoda,Daphniidae,328431,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia thomsoni,Arthropoda,Daphniidae,1065628,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Pachyceles riisei,Arthropoda,Porcellanidae,350279,106734,Porcellanidae,"Haworth, 1825",accepted,NA,Family,106734,Porcellanidae,"Haworth, 1825",106685,Animalia,Malacostraca,Decapoda,NA,1,NA,NA,NA,NA,exact
Daphnia truncata,Arthropoda,Daphniidae,650497,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia projecta,Arthropoda,Daphniidae,163866,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia cephalata,Arthropoda,Daphniidae,163863,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia reflexa,Arthropoda,Daphniidae,163865,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia jollyi,Arthropoda,Daphniidae,163858,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia lumholtzi,Arthropoda,Daphniidae,996294,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia similis,Arthropoda,Daphniidae,668397,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia exilis,Arthropoda,Daphniidae,1022210,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia salina,Arthropoda,Daphniidae,3088,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Stylocheiron suhmii,Arthropoda,Euphausiidae,920824,110671,Euphausiidae,"Dana, 1852",accepted,NA,Family,110671,Euphausiidae,"Dana, 1852",1128,Animalia,Malacostraca,Euphausiacea,NA,1,NA,NA,NA,NA,exact
Daphnia pulicaria,Arthropoda,Daphniidae,668394,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Diastylopsis thilenuisi,Arthropoda,Diastylidae,556907,110380,Diastylidae,"Bate, 1856",accepted,NA,Family,110380,Diastylidae,"Bate, 1856",1137,Animalia,Malacostraca,Cumacea,NA,1,1,NA,0,NA,exact
Trombidium holosericeum,Arthropoda,Trombidiidae,642655,150430,Trombidiidae,NA,accepted,NA,Family,150430,Trombidiidae,NA,762085,Animalia,Arachnida,Trombidiformes,NA,1,NA,NA,1,NA,exact
Trombidium brevimanum,Arthropoda,Trombidiidae,559767,150430,Trombidiidae,NA,accepted,NA,Family,150430,Trombidiidae,NA,762085,Animalia,Arachnida,Trombidiformes,NA,1,NA,NA,1,NA,exact
Morelacarus,Arthropoda,Trombiculidae,NULL,509945,Trombiculidae,"Ewing, 1929",accepted,NA,Family,509945,Trombiculidae,"Ewing, 1929",762086,Animalia,Arachnida,Trombidiformes,NA,1,NA,NA,NA,NA,exact
Prionocypris aragonica,Arthropoda,Cyprididae,637250,146873,Cyprididae,"Baird, 1845",accepted,NA,Family,146873,Cyprididae,"Baird, 1845",127476,Animalia,Ostracoda,Podocopida,NA,1,1,1,0,0,exact
Cytherissa elongata,Arthropoda,Cytherideidae,615883,127495,Cytherideidae,"Sars, 1925",accepted,NA,Family,127495,Cytherideidae,"Sars, 1925",127477,Animalia,Ostracoda,Podocopida,NA,1,1,NA,0,NA,exact
Mesocyprideis irsacae,Arthropoda,Cyprididae,615881,146873,Cyprididae,"Baird, 1845",accepted,NA,Family,146873,Cyprididae,"Baird, 1845",127476,Animalia,Ostracoda,Podocopida,NA,1,1,1,0,0,exact
Hyalomma marginatum,Arthropoda,Ixodidae,1069371,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Paractea monodi,Arthropoda,Xanthidae,26655,106769,Xanthidae,"MacLeay, 1838",accepted,NA,Family,106769,Xanthidae,"MacLeay, 1838",106703,Animalia,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Charybdis granulata,Arthropoda,Portunidae,2979067,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Scylla oceanica,Arthropoda,Portunidae,515228,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Androlaelaps casalis,Arthropoda,Laelapidae,631982,150322,Laelapidae,"Berlese, 1892",accepted,NA,Family,150322,Laelapidae,"Berlese, 1892",762060,Animalia,Arachnida,Mesostigmata,NA,1,NA,NA,NA,NA,exact
Dermacentor nitens,Arthropoda,Ixodidae,688419,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Stratiolaelaps marilyn,Arthropoda,Laelapidae,310320,150322,Laelapidae,"Berlese, 1892",accepted,NA,Family,150322,Laelapidae,"Berlese, 1892",762060,Animalia,Arachnida,Mesostigmata,NA,1,NA,NA,NA,NA,exact
Stratiolaelaps lorna,Arthropoda,Laelapidae,310323,150322,Laelapidae,"Berlese, 1892",accepted,NA,Family,150322,Laelapidae,"Berlese, 1892",762060,Animalia,Arachnida,Mesostigmata,NA,1,NA,NA,NA,NA,exact
Stratiolaelaps lamington,Arthropoda,Laelapidae,310317,150322,Laelapidae,"Berlese, 1892",accepted,NA,Family,150322,Laelapidae,"Berlese, 1892",762060,Animalia,Arachnida,Mesostigmata,NA,1,NA,NA,NA,NA,exact
Bosmaella japonica,Arthropoda,Sacculinidae,458891,134764,Sacculinidae,"Lilljeborg, 1861",accepted,NA,Family,134764,Sacculinidae,"Lilljeborg, 1861",1109,Animalia,Thecostraca,NA,NA,1,1,1,0,0,exact
Daphnia peruviana,Arthropoda,Daphniidae,642038,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia laevis,Arthropoda,Daphniidae,996300,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia menucoensis,Arthropoda,Daphniidae,642040,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia dadayana,Arthropoda,Daphniidae,642041,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia spinulata,Arthropoda,Daphniidae,404325,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia ornithocephala,Arthropoda,Daphniidae,999461,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Cordylochernes scorpioides,Arthropoda,Chernetidae,26536,509871,Chernetidae,NA,accepted,NA,Family,509871,Chernetidae,NA,467668,Animalia,Arachnida,Pseudoscorpionida,NA,1,NA,NA,1,NA,exact
Synalpheus macclendoni,Arthropoda,Alpheidae,1047365,106776,Alpheidae,"Rafinesque, 1815",accepted,NA,Family,106776,Alpheidae,"Rafinesque, 1815",106709,Animalia,Malacostraca,Decapoda,NA,1,NA,1,NA,NA,exact
Synalpheus cf. paraneptunus 'small',Arthropoda,Alpheidae,798242,106776,Alpheidae,"Rafinesque, 1815",accepted,NA,Family,106776,Alpheidae,"Rafinesque, 1815",106709,Animalia,Malacostraca,Decapoda,NA,1,NA,1,NA,NA,exact
Munida ofella,Arthropoda,Munididae,230438,562645,Munididae,"Ahyong, Baba, Macpherson & Poore, 2010",accepted,NA,Family,562645,Munididae,"Ahyong, Baba, Macpherson & Poore, 2010",106685,Animalia,Malacostraca,Decapoda,NA,1,NA,NA,NA,NA,exact
Charybdis miles,Arthropoda,Portunidae,1077291,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Charybdis hellerii,Arthropoda,Portunidae,506133,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Charybdis truncata,Arthropoda,Portunidae,500659,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Daphnia cheraphila,Arthropoda,Daphniidae,158186,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia prolata,Arthropoda,Daphniidae,158183,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia pileata,Arthropoda,Daphniidae,158184,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Paramysis baeri,Arthropoda,Mysidae,373480,119822,Mysidae,"Haworth, 1825",accepted,NA,Family,119822,Mysidae,"Haworth, 1825",149668,Animalia,Malacostraca,Mysida,NA,1,1,1,0,NA,exact
Paramysis intermedia,Arthropoda,Mysidae,7122336,119822,Mysidae,"Haworth, 1825",accepted,NA,Family,119822,Mysidae,"Haworth, 1825",149668,Animalia,Malacostraca,Mysida,NA,1,1,1,0,NA,exact
Paramysis kessleri,Arthropoda,Mysidae,373485,119822,Mysidae,"Haworth, 1825",accepted,NA,Family,119822,Mysidae,"Haworth, 1825",149668,Animalia,Malacostraca,Mysida,NA,1,1,1,0,NA,exact
Paramysis kroyeri,Arthropoda,Mysidae,373484,119822,Mysidae,"Haworth, 1825",accepted,NA,Family,119822,Mysidae,"Haworth, 1825",149668,Animalia,Malacostraca,Mysida,NA,1,1,1,0,NA,exact
Pontogammarus obesus,Arthropoda,Pontogammaridae,949513,234075,Pontogammaridae,"Bousfield, 1977",accepted,NA,Family,234075,Pontogammaridae,"Bousfield, 1977",720708,Animalia,Malacostraca,Amphipoda,NA,1,1,1,NA,NA,exact
Uropoda orbicularis,Arthropoda,Uropodidae,158767,150330,Uropodidae,NA,accepted,NA,Family,150330,Uropodidae,NA,762047,Animalia,Arachnida,Mesostigmata,NA,1,NA,NA,1,NA,exact
Phorytocarpais fimetorum,Arthropoda,Parasitidae,1044076,150335,Parasitidae,NA,accepted,NA,Family,150335,Parasitidae,NA,762054,Animalia,Arachnida,Mesostigmata,NA,1,NA,NA,1,NA,exact
Daphnia muddensis,Arthropoda,Daphniidae,163857,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia citrina,Arthropoda,Daphniidae,163862,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia tibetana,Arthropoda,Daphniidae,738428,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia ephemeralis,Arthropoda,Daphniidae,562146,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia studeri,Arthropoda,Daphniidae,738427,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia occidentalis,Arthropoda,Daphniidae,279734,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Chaetogammarus obtusatus,Arthropoda,Gammaridae,359782,101383,Gammaridae,"Leach, 1814",accepted,NA,Family,101383,Gammaridae,"Leach, 1814",720708,Animalia,Malacostraca,Amphipoda,NA,1,1,1,NA,NA,exact
Hakonboekia strauchii,Arthropoda,Pallaseidae,208863,547922,Pallaseidae,"Tachteew, 2001",accepted,NA,Family,547922,Pallaseidae,"Tachteew, 2001",720708,Animalia,Malacostraca,Amphipoda,NA,0,1,1,0,NA,exact
Micruropus fixseni,Arthropoda,Micruropodidae,701943,545508,Micruropodidae,"Kamaltynov, 1999",accepted,NA,Family,545508,Micruropodidae,"Kamaltynov, 1999",720708,Animalia,Malacostraca,Amphipoda,NA,0,1,1,NA,NA,exact
Baikaloasellus,Arthropoda,Asellidae,NULL,148665,Asellidae,"Rafinesque, 1815",accepted,NA,Family,148665,Asellidae,"Rafinesque, 1815",155713,Animalia,Malacostraca,Isopoda,NA,0,1,1,0,0,exact
Daphnia atkinsoni,Arthropoda,Daphniidae,678735,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Daphnia bolivari,Arthropoda,Daphniidae,2960398,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Amblyomma americanum,Arthropoda,Ixodidae,621047,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Daphnia melanica,Arthropoda,Daphniidae,950097,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Nothrus silvestris,Arthropoda,Nothridae,709415,508148,Nothridae,"Berlese, 1896",accepted,NA,Family,508148,Nothridae,"Berlese, 1896",449172,Animalia,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Archaeocroton sphenodonti,Arthropoda,Ixodidae,745136,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Calymmaria,Arthropoda,Hahniidae,NULL,510114,Hahniidae,"Bertkau, 1878",accepted,NA,Family,510114,Hahniidae,"Bertkau, 1878",150467,Animalia,Arachnida,Araneae,NA,1,NA,NA,1,NA,exact
Cryphoeca,Arthropoda,Hahniidae,NULL,510114,Hahniidae,"Bertkau, 1878",accepted,NA,Family,510114,Hahniidae,"Bertkau, 1878",150467,Animalia,Arachnida,Araneae,NA,1,NA,NA,1,NA,exact
Paramysis sowinskii,Arthropoda,Mysidae,579325,119822,Mysidae,"Haworth, 1825",accepted,NA,Family,119822,Mysidae,"Haworth, 1825",149668,Animalia,Malacostraca,Mysida,NA,1,1,1,0,NA,exact
Paramysis lacustris,Arthropoda,Mysidae,163177,119822,Mysidae,"Haworth, 1825",accepted,NA,Family,119822,Mysidae,"Haworth, 1825",149668,Animalia,Malacostraca,Mysida,NA,1,1,1,0,NA,exact
Paramysis bakuensis,Arthropoda,Mysidae,1047632,119822,Mysidae,"Haworth, 1825",accepted,NA,Family,119822,Mysidae,"Haworth, 1825",149668,Animalia,Malacostraca,Mysida,NA,1,1,1,0,NA,exact
Paramysis ullskyi,Arthropoda,Mysidae,211819,119822,Mysidae,"Haworth, 1825",accepted,NA,Family,119822,Mysidae,"Haworth, 1825",149668,Animalia,Malacostraca,Mysida,NA,1,1,1,0,NA,exact
Daphnia lacustris,Arthropoda,Daphniidae,1011959,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Calocaris investigatoris,Arthropoda,Axiidae,581256,106798,Axiidae,"Huxley, 1879",accepted,NA,Family,106798,Axiidae,"Huxley, 1879",477324,Animalia,Malacostraca,Decapoda,NA,1,1,1,NA,NA,exact
Halozetes fulvus,Arthropoda,Ameronothridae,992307,390787,Ameronothridae,"Willmann, 1931",accepted,NA,Family,390787,Ameronothridae,"Willmann, 1931",150374,Animalia,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Notodromas monacha,Arthropoda,Cyprididae,792554,146873,Cyprididae,"Baird, 1845",accepted,NA,Family,146873,Cyprididae,"Baird, 1845",127476,Animalia,Ostracoda,Podocopida,NA,1,1,1,0,0,exact
Mytilocypris ambiguosa,Arthropoda,Cyprididae,491094,146873,Cyprididae,"Baird, 1845",accepted,NA,Family,146873,Cyprididae,"Baird, 1845",127476,Animalia,Ostracoda,Podocopida,NA,1,1,1,0,0,exact
Tropilaelaps mercedesae,Arthropoda,Laelapidae,1079634,150322,Laelapidae,"Berlese, 1892",accepted,NA,Family,150322,Laelapidae,"Berlese, 1892",762060,Animalia,Arachnida,Mesostigmata,NA,1,NA,NA,NA,NA,exact
Tropilaelaps koenigerum,Arthropoda,Laelapidae,768162,150322,Laelapidae,"Berlese, 1892",accepted,NA,Family,150322,Laelapidae,"Berlese, 1892",762060,Animalia,Arachnida,Mesostigmata,NA,1,NA,NA,NA,NA,exact
Tropilaelaps thaii,Arthropoda,Laelapidae,986416,150322,Laelapidae,"Berlese, 1892",accepted,NA,Family,150322,Laelapidae,"Berlese, 1892",762060,Animalia,Arachnida,Mesostigmata,NA,1,NA,NA,NA,NA,exact
Tropilaelaps clareae,Arthropoda,Laelapidae,768164,150322,Laelapidae,"Berlese, 1892",accepted,NA,Family,150322,Laelapidae,"Berlese, 1892",762060,Animalia,Arachnida,Mesostigmata,NA,1,NA,NA,NA,NA,exact
Daphnia umbra,Arthropoda,Daphniidae,469781,148360,Daphniidae,"Straus, 1820",accepted,NA,Family,148360,Daphniidae,"Straus, 1820",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Caligus neunonnae,Arthropoda,Caligidae,394596,135513,Caligidae,"Burmeister, 1835",accepted,NA,Family,135513,Caligidae,"Burmeister, 1835",1104,Animalia,Copepoda,Siphonostomatoida,NA,1,1,1,NA,NA,exact
Caligus warlandi,Arthropoda,Caligidae,613660,135513,Caligidae,"Burmeister, 1835",accepted,NA,Family,135513,Caligidae,"Burmeister, 1835",1104,Animalia,Copepoda,Siphonostomatoida,NA,1,1,1,NA,NA,exact
Jesogammarus debilis,Arthropoda,Anisogammaridae,19790,101367,Anisogammaridae,"Bousfield, 1977",accepted,NA,Family,101367,Anisogammaridae,"Bousfield, 1977",720708,Animalia,Malacostraca,Amphipoda,NA,1,1,1,0,NA,exact
Hyperoche martinezi,Arthropoda,Hyperiidae,52475,101417,Hyperiidae,"Dana, 1852",accepted,NA,Family,101417,Hyperiidae,"Dana, 1852",155696,Animalia,Malacostraca,Amphipoda,NA,1,NA,NA,NA,NA,exact
Vibilia antartica,Arthropoda,Vibiliidae,798249,101426,Vibiliidae,"Dana, 1852",accepted,NA,Family,101426,Vibiliidae,"Dana, 1852",155694,Animalia,Malacostraca,Amphipoda,NA,1,NA,NA,NA,NA,exact
Anachipteria,Arthropoda,Achipteriidae,NULL,449178,Achipteriidae,"Thor, 1929",accepted,NA,Family,449178,Achipteriidae,"Thor, 1929",449177,Animalia,Arachnida,Sarcoptiformes,NA,1,NA,NA,NA,NA,exact
Ceratozetes pacificus,Arthropoda,Ceratozetidae,681312,449165,Ceratozetidae,"Jacot, 1925",accepted,NA,Family,449165,Ceratozetidae,"Jacot, 1925",150376,Animalia,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Paramysis inflata,Arthropoda,Mysidae,1047638,119822,Mysidae,"Haworth, 1825",accepted,NA,Family,119822,Mysidae,"Haworth, 1825",149668,Animalia,Malacostraca,Mysida,NA,1,1,1,0,NA,exact
Paramysis incerta,Arthropoda,Mysidae,1047640,119822,Mysidae,"Haworth, 1825",accepted,NA,Family,119822,Mysidae,"Haworth, 1825",149668,Animalia,Malacostraca,Mysida,NA,1,1,1,0,NA,exact
Paramysis loxolepis,Arthropoda,Mysidae,509068,119822,Mysidae,"Haworth, 1825",accepted,NA,Family,119822,Mysidae,"Haworth, 1825",149668,Animalia,Malacostraca,Mysida,NA,1,1,1,0,NA,exact
Paramysis agigensis,Arthropoda,Mysidae,572253,119822,Mysidae,"Haworth, 1825",accepted,NA,Family,119822,Mysidae,"Haworth, 1825",149668,Animalia,Malacostraca,Mysida,NA,1,1,1,0,NA,exact
Paramysis nouveli,Arthropoda,Mysidae,1047644,119822,Mysidae,"Haworth, 1825",accepted,NA,Family,119822,Mysidae,"Haworth, 1825",149668,Animalia,Malacostraca,Mysida,NA,1,1,1,0,NA,exact
Paramysis bacescoi,Arthropoda,Mysidae,1047636,119822,Mysidae,"Haworth, 1825",accepted,NA,Family,119822,Mysidae,"Haworth, 1825",149668,Animalia,Malacostraca,Mysida,NA,1,1,1,0,NA,exact
Charybdis vadorum,Arthropoda,Portunidae,123644,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
