"","query","usagekey","scientificname","rank","status","matchtype","canonicalname","confidence","kingdom","phylum","order","family","genus","species","kingdomkey","phylumkey","classkey","orderkey","familykey","genuskey","specieskey","synonym","class","acceptedusagekey","note"
"13257","Adinia xenica",2349554,"Adinia xenica (Jordan & Gilbert, 1882)","species","SYNONYM","EXACT","Adinia xenica",98,"Animalia","Chordata","Cyprinodontiformes","Fundulidae","Fundulus","Fundulus xenicus",1,44,204,547,3695,2347676,5203615,TRUE,"Actinopterygii",5203615,NA
"13310","Erimonax monachus",2367386,"Erimonax monachus (Cope, 1868)","species","SYNONYM","EXACT","Erimonax monachus",98,"Animalia","Chordata","Cypriniformes","Cyprinidae","Cyprinella","Cyprinella monacha",1,44,204,1153,7336,2367069,5207718,TRUE,"Actinopterygii",5207718,NA
"13318","Etheostoma aquali",2382250,"Etheostoma aquali Williams & Etnier, 1978","species","SYNONYM","EXACT","Etheostoma aquali",98,"Animalia","Chordata","Perciformes","Percidae","Nothonotus","Nothonotus aquali",1,44,204,587,4481,2381985,7989074,TRUE,"Actinopterygii",7989074,NA
"13368","Etheostoma microlepidum",2382206,"Etheostoma microlepidum Raney & Zorach, 1967","species","SYNONYM","EXACT","Etheostoma microlepidum",98,"Animalia","Chordata","Perciformes","Percidae","Nothonotus","Nothonotus microlepidus",1,44,204,587,4481,2381985,7368878,TRUE,"Actinopterygii",7368878,NA
"13390","Etheostoma sanguifluum",2382233,"Etheostoma sanguifluum (Cope, 1870)","species","SYNONYM","EXACT","Etheostoma sanguifluum",98,"Animalia","Chordata","Perciformes","Percidae","Nothonotus","Nothonotus sanguifluus",1,44,204,587,4481,2381985,7674493,TRUE,"Actinopterygii",7674493,NA
"13406","Eudontomyzon hellenicus",2421314,"Eudontomyzon hellenicus Vladykov, Renaud, Kott & Economidis, 1982","species","SYNONYM","EXACT","Eudontomyzon hellenicus",98,"Animalia","Chordata","Petromyzontiformes","Petromyzontidae","Caspiomyzon","Caspiomyzon hellenicus",1,44,239,771,2212,2421231,5962956,TRUE,"Cephalaspidomorphi",5962956,NA
"13442","Eudontomyzon lanceolata",2421302,"Eudontomyzon lanceolata (Kux & Steiner, 1972)","species","SYNONYM","EXACT","Eudontomyzon lanceolata",98,"Animalia","Chordata","Petromyzontiformes","Petromyzontidae","Lampetra","Lampetra lanceolata",1,44,239,771,2212,2421329,5216472,TRUE,"Cephalaspidomorphi",5216472,NA
"13450","Lampetra alaskensis",5216513,"Lampetra alaskensis (Vladykov & Kott, 1978)","species","SYNONYM","EXACT","Lampetra alaskensis",98,"Animalia","Chordata","Petromyzontiformes","Petromyzontidae","Lethenteron","Lethenteron alaskense",1,44,239,771,2212,2421216,2421418,TRUE,"Cephalaspidomorphi",2421418,NA
"13451","Lampetra alaskensis",5216514,"Lampetra alaskense (Vladykov & Kott, 1978)","species","SYNONYM","FUZZY","Lampetra alaskense",90,"Animalia","Chordata","Petromyzontiformes","Petromyzontidae","Lethenteron","Lethenteron alaskense",1,44,239,771,2212,2421216,2421418,TRUE,"Cephalaspidomorphi",2421418,"Similarity: name=90; authorship=0; classification=-2; rank=5; status=0"
"13492","Ericymba buccata",2362254,"Ericymba buccata Cope, 1865","species","SYNONYM","EXACT","Ericymba buccata",98,"Animalia","Chordata","Cypriniformes","Cyprinidae","Notropis","Notropis buccatus",1,44,204,1153,7336,2362128,2362253,TRUE,"Actinopterygii",2362253,NA
"13495","Hybopsis dorsalis",2366611,"Hybopsis dorsalis Agassiz, 1854","species","SYNONYM","EXACT","Hybopsis dorsalis",98,"Animalia","Chordata","Cypriniformes","Cyprinidae","Notropis","Notropis dorsalis",1,44,204,1153,7336,2362128,2366615,TRUE,"Actinopterygii",2366615,NA
"13498","Pteronotropis harperi",2366470,"Pteronotropis Fowler, 1935","genus","ACCEPTED","HIGHERRANK","Pteronotropis",94,"Animalia","Chordata","Cypriniformes","Cyprinidae","Pteronotropis",NA,1,44,204,1153,7336,2366470,NA,FALSE,"Actinopterygii",NA,NA
"13555","Pero nasuta",1984231,"Pero Herrich-Schäffer, 1855","genus","ACCEPTED","HIGHERRANK","Pero",92,"Animalia","Arthropoda","Lepidoptera","Geometridae","Pero",NA,1,54,216,797,6950,1984231,NA,FALSE,"Insecta",NA,NA
"13590","Lampetra geminis",5216503,"Lampetra geminis (Álvarez, 1964)","species","SYNONYM","EXACT","Lampetra geminis",98,"Animalia","Chordata","Petromyzontiformes","Petromyzontidae","Tetrapleurodon","Tetrapleurodon geminis",1,44,239,771,2212,2421327,2421392,TRUE,"Cephalaspidomorphi",2421392,NA
"13640","Pseudobatos glaucostigma",9246400,"Pseudobatos glaucostigmus (Jordan & Gilbert, 1883)","species","ACCEPTED","FUZZY","Pseudobatos glaucostigmus",96,"Animalia","Chordata","Rhinopristiformes","Rhinobatidae","Pseudobatos","Pseudobatos glaucostigmus",1,44,121,9412443,5876,8497759,9246400,FALSE,"Elasmobranchii",NA,NA
"13694","Opsarius canarensis",5206421,"Opsarius canarensis Jerdon, 1849","species","SYNONYM","EXACT","Opsarius canarensis",98,"Animalia","Chordata","Cypriniformes","Cyprinidae","Barilius","Barilius canarensis",1,44,204,1153,7336,2363256,2363299,TRUE,"Actinopterygii",2363299,NA
"13704","Bembrops philippinus",2389177,"Bembrops philippinus Fowler, 1939","species","SYNONYM","EXACT","Bembrops philippinus",98,"Animalia","Chordata","Perciformes","Percophidae","Bembrops","Bembrops platyrhynchus",1,44,204,587,8575,2389157,2389174,TRUE,"Actinopterygii",2389174,NA
"13840","Scolopsis xenochroa",2380088,"Scolopsis xenochroa Günther, 1872","species","SYNONYM","EXACT","Scolopsis xenochroa",98,"Animalia","Chordata","Perciformes","Nemipteridae","Scolopsis","Scolopsis xenochrous",1,44,204,587,4288,2369316,2380086,TRUE,"Actinopterygii",2380086,NA
"13841","Scolopsis xenochroa",2380086,"Scolopsis xenochrous Günther, 1872","species","ACCEPTED","FUZZY","Scolopsis xenochrous",94,"Animalia","Chordata","Perciformes","Nemipteridae","Scolopsis","Scolopsis xenochrous",1,44,204,587,4288,2369316,2380086,FALSE,"Actinopterygii",NA,"Similarity: name=100; authorship=0; classification=-2; rank=5; status=1"
"13842","Scolopsis xenochroa",6168983,"Scolopsis xenochorous Günther, 1872","species","SYNONYM","FUZZY","Scolopsis xenochorous",92,"Animalia","Chordata","Perciformes","Nemipteridae","Scolopsis","Scolopsis xenochrous",1,44,204,587,4288,2369316,2380086,TRUE,"Actinopterygii",2380086,"Similarity: name=95; authorship=0; classification=-2; rank=5; status=0"
"13881","Dipturus healdi",2420255,"Dipturus healdi Last, White & Pogonoski, 2008","species","SYNONYM","EXACT","Dipturus healdi",98,"Animalia","Chordata","Rajiformes","Rajidae","Dentiraja","Dentiraja healdi",1,44,121,884,5877,2420461,9394963,TRUE,"Elasmobranchii",9394963,NA
"13886","Pseudocaranx georgianus",7009623,"Pseudocaranx georgianus (Cuvier, 1833)","species","SYNONYM","EXACT","Pseudocaranx georgianus",98,"Animalia","Chordata","Perciformes","Carangidae","Pseudocaranx","Pseudocaranx dentex",1,44,204,587,4253,2391169,2391175,TRUE,"Actinopterygii",2391175,NA
"13996","Pseudoicichthys australis",2398115,"Pseudoicichthys australis (Haedrich, 1966)","species","SYNONYM","EXACT","Pseudoicichthys australis",98,"Animalia","Chordata","Perciformes","Centrolophidae","Icichthys","Icichthys australis",1,44,204,587,8515,2398045,2398116,TRUE,"Actinopterygii",2398116,NA
"14077","Cyphocharax corumbae",10964269,"Cyphocharax corumbae (Pavanelli & Britski, 1999)","species","SYNONYM","EXACT","Cyphocharax corumbae",98,"Animalia","Chordata","Characiformes","Curimatidae","Steindachnerina","Steindachnerina corumbae",1,44,204,537,7204,2352147,2355170,TRUE,"Actinopterygii",2355170,NA
"14156","Glandulocauda melanogenys",2353862,"Glandulocauda melanogenys Eigenmann, 1911","species","SYNONYM","EXACT","Glandulocauda melanogenys",98,"Animalia","Chordata","Characiformes","Characidae","Glandulocauda","Glandulocauda melanopleura",1,44,204,537,7201,2353861,2353863,TRUE,"Actinopterygii",2353863,NA
"14246","Moolgarda perusii",2400915,"Moolgarda perusii (Valenciennes, 1836)","species","SYNONYM","EXACT","Moolgarda perusii",98,"Animalia","Chordata","Mugiliformes","Mugilidae","Osteomugil","Osteomugil perusii",1,44,204,1067,8473,4840681,9465525,TRUE,"Actinopterygii",9465525,NA
"14256","Oedalechilus labiosus",2400924,"Oedalechilus labiosus (Valenciennes, 1836)","species","SYNONYM","EXACT","Oedalechilus labiosus",98,"Animalia","Chordata","Mugiliformes","Mugilidae","Plicomugil","Plicomugil labiosus",1,44,204,1067,8473,2400918,2400928,TRUE,"Actinopterygii",2400928,NA
"14259","Minimugil cascasia",9704761,"Minimugil cascasia (Hamilton, 1822)","species","SYNONYM","EXACT","Minimugil cascasia",98,"Animalia","Chordata","Mugiliformes","Mugilidae","Sicamugil","Sicamugil cascasia",1,44,204,1067,8473,2400948,2400951,TRUE,"Actinopterygii",2400951,NA
"14319","Ostorhinchus guamensis",7937687,"Ostorhinchus guamensis (Valenciennes, 1832)","species","SYNONYM","EXACT","Ostorhinchus guamensis",98,"Animalia","Chordata","Perciformes","Apogonidae","Nectamia","Nectamia fusca",1,44,204,587,4236,2397460,2397465,TRUE,"Actinopterygii",2397465,NA
"14322","Archamia flavofasciata",2397405,"Archamia flavofasciata Gon & Randall, 2003","species","SYNONYM","EXACT","Archamia flavofasciata",98,"Animalia","Chordata","Perciformes","Apogonidae","Taeniamia","Taeniamia flavofasciata",1,44,204,587,4236,7485483,7794242,TRUE,"Actinopterygii",7794242,NA
"14414","Plectorhinchus orientalis",2382645,"Plectorhinchus orientalis (Bloch, 1793)","species","SYNONYM","EXACT","Plectorhinchus orientalis",98,"Animalia","Chordata","Perciformes","Haemulidae","Plectorhinchus","Plectorhinchus vittatus",1,44,204,587,4276,2382617,2382755,TRUE,"Actinopterygii",2382755,NA
"14478","Bathyraja kincaidii",5216173,"Bathyraja kincaidii (Garman, 1908)","species","SYNONYM","EXACT","Bathyraja kincaidii",98,"Animalia","Chordata","Rajiformes","Arhynchobatidae","Bathyraja","Bathyraja interrupta",1,44,121,884,3239206,7826067,2420344,TRUE,"Elasmobranchii",2420344,NA
"14479","Bathyraja kincaidii",5216175,"Bathyraja kincaidi (Garman, 1908)","species","SYNONYM","FUZZY","Bathyraja kincaidi",94,"Animalia","Chordata","Rajiformes","Arhynchobatidae","Bathyraja","Bathyraja interrupta",1,44,121,884,3239206,7826067,2420344,TRUE,"Elasmobranchii",2420344,"Similarity: name=100; authorship=0; classification=-2; rank=5; status=0"
"14515","Raja binoculata",5216043,"Raja binoculata Girard, 1855","species","SYNONYM","EXACT","Raja binoculata",98,"Animalia","Chordata","Rajiformes","Rajidae","Beringraja","Beringraja binoculata",1,44,121,884,5877,7554168,7913005,TRUE,"Elasmobranchii",7913005,NA
"14544","Notarius luniscutis",4353118,"Notarius luniscutis (Valenciennes, 1840)","species","SYNONYM","EXACT","Notarius luniscutis",98,"Animalia","Chordata","Siluriformes","Ariidae","Aspistor","Aspistor luniscutis",1,44,204,708,4512,2345317,2345323,TRUE,"Actinopterygii",2345323,NA
"14576","Pomadasys corvinaeformis",2382880,"Pomadasys corvinaeformis (Steindachner, 1868)","species","SYNONYM","EXACT","Pomadasys corvinaeformis",98,"Animalia","Chordata","Perciformes","Haemulidae","Haemulopsis","Haemulopsis corvinaeformis",1,44,204,587,4276,2382564,9346649,TRUE,"Actinopterygii",9346649,NA
"14831","Epinephelus moara",2388244,"Epinephelus moara (Temminck & Schlegel, 1842)","species","SYNONYM","EXACT","Epinephelus moara",98,"Animalia","Chordata","Perciformes","Serranidae","Epinephelus","Epinephelus bruneus",1,44,204,587,8597,2335319,2388240,TRUE,"Actinopterygii",2388240,NA
"14887","Tetraodon biocellatus",5213571,"Tetraodon biocellatus Tirant, 1885","species","SYNONYM","EXACT","Tetraodon biocellatus",98,"Animalia","Chordata","Tetraodontiformes","Tetraodontidae","Dichotomyctere","Dichotomyctere ocellatus",1,44,204,772,2219,4837382,9634430,TRUE,"Actinopterygii",9634430,NA
"14912","Barbus gananensis",5206711,"Barbus gananensis Vinciguerra, 1895","species","SYNONYM","EXACT","Barbus gananensis",98,"Animalia","Chordata","Cypriniformes","Cyprinidae","Labeobarbus","Labeobarbus gananensis",1,44,204,1153,7336,8078638,5206712,TRUE,"Actinopterygii",5206712,NA
"14918","Varicorhinus beso",2361031,"Varicorhinus beso Rüppell, 1835","species","SYNONYM","EXACT","Varicorhinus beso",98,"Animalia","Chordata","Cypriniformes","Cyprinidae","Labeobarbus","Labeobarbus beso",1,44,204,1153,7336,8078638,9349602,TRUE,"Actinopterygii",9349602,NA
"14955","Chilomycterus geometricus",2406500,"Chilomycterus geometricus (Bloch & Schneider, 1801)","species","SYNONYM","EXACT","Chilomycterus geometricus",98,"Animalia","Chordata","Tetraodontiformes","Diodontidae","Chilomycterus","Chilomycterus antillarum",1,44,204,772,5898,2406482,2406483,TRUE,"Actinopterygii",2406483,NA
"14992","Tetraodon erythrotaenia",5213543,"Tetraodon erythrotaenia Bleeker, 1853","species","SYNONYM","EXACT","Tetraodon erythrotaenia",98,"Animalia","Chordata","Tetraodontiformes","Tetraodontidae","Dichotomyctere","Dichotomyctere erythrotaenia",1,44,204,772,2219,4837382,9366030,TRUE,"Actinopterygii",9366030,NA
"14993","Tetraodon fluviatilis",5213564,"Tetraodon fluviatilis Hamilton, 1822","species","SYNONYM","EXACT","Tetraodon fluviatilis",98,"Animalia","Chordata","Tetraodontiformes","Tetraodontidae","Dichotomyctere","Dichotomyctere fluviatilis",1,44,204,772,2219,4837382,9491873,TRUE,"Actinopterygii",9491873,NA
"14995","Monotrete leiurus",2407468,"Monotrete leiurus (Bleeker, 1850)","species","SYNONYM","EXACT","Monotrete leiurus",98,"Animalia","Chordata","Tetraodontiformes","Tetraodontidae","Pao","Pao leiurus",1,44,204,772,2219,7742265,8365527,TRUE,"Actinopterygii",8365527,NA
"15003","Tetraodon nigroviridis",5213566,"Tetraodon nigroviridis Marion de Procé, 1822","species","SYNONYM","EXACT","Tetraodon nigroviridis",98,"Animalia","Chordata","Tetraodontiformes","Tetraodontidae","Dichotomyctere","Dichotomyctere nigroviridis",1,44,204,772,2219,4837382,9285041,TRUE,"Actinopterygii",9285041,NA
"15024","Plicofollis tenuispinis",2345089,"Plicofollis tenuispinis (Day, 1877)","species","SYNONYM","EXACT","Plicofollis tenuispinis",98,"Animalia","Chordata","Siluriformes","Ariidae","Plicofollis","Plicofollis layardi",1,44,204,708,4512,2345086,4286768,TRUE,"Actinopterygii",4286768,NA
"15090","Rhonciscus crocro",10933174,"Rhonciscus crocro (Cuvier, 1830)","species","SYNONYM","EXACT","Rhonciscus crocro",98,"Animalia","Chordata","Perciformes","Haemulidae","Pomadasys","Pomadasys crocro",1,44,204,587,4276,2382821,2382843,TRUE,"Actinopterygii",2382843,NA
"15091","Rhencus macracanthus",2382443,"Rhencus Jordan & Evermann, 1896","genus","SYNONYM","HIGHERRANK","Rhencus",94,"Animalia","Chordata","Perciformes","Haemulidae","Pomadasys",NA,1,44,204,587,4276,2382821,NA,TRUE,"Actinopterygii",2382821,NA
"15185","Repomucenus filamentosus",2386712,"Repomucenus Whitley, 1931","genus","ACCEPTED","HIGHERRANK","Repomucenus",94,"Animalia","Chordata","Perciformes","Callionymidae","Repomucenus",NA,1,44,204,587,8511,2386712,NA,FALSE,"Actinopterygii",NA,NA
"15326","Platybelone argala",4352622,"Platybelone argala (Lesueur, 1821)","species","SYNONYM","EXACT","Platybelone argala",98,"Animalia","Chordata","Beloniformes","Belonidae","Platybelone","Platybelone argalus",1,44,204,498,7190,2369255,4286140,TRUE,"Actinopterygii",7193248,NA
"15327","Platybelone argala",4286140,"Platybelone argalus (Lesueur, 1821)","species","ACCEPTED","FUZZY","Platybelone argalus",94,"Animalia","Chordata","Beloniformes","Belonidae","Platybelone","Platybelone argalus",1,44,204,498,7190,2369255,4286140,FALSE,"Actinopterygii",NA,"Similarity: name=100; authorship=0; classification=-2; rank=5; status=1"
"15399","Brachygenys chrysargyreum",2382527,"Brachygenys chrysargyreus (Günther, 1859)","species","SYNONYM","FUZZY","Brachygenys chrysargyreus",95,"Animalia","Chordata","Perciformes","Haemulidae","Haemulon","Haemulon chrysargyreum",1,44,204,587,4276,2382500,2382524,TRUE,"Actinopterygii",2382524,NA
"15460","Triathalassothia gloverensis",2350926,"Triathalassothia gloverensis Greenfield & Greenfield, 1973","species","SYNONYM","EXACT","Triathalassothia gloverensis",98,"Animalia","Chordata","Batrachoidiformes","Batrachoididae","Vladichthys","Vladichthys gloverensis",1,44,204,1106,7187,2350923,2350924,TRUE,"Actinopterygii",2350924,NA
"15482","Rhinesomus triqueter",2408095,"Rhinesomus triqueter (Linnaeus, 1758)","species","SYNONYM","EXACT","Rhinesomus triqueter",98,"Animalia","Chordata","Tetraodontiformes","Ostraciidae","Lactophrys","Lactophrys triqueter",1,44,204,772,2220,2408092,2408093,TRUE,"Actinopterygii",2408093,NA
"15499","Oostethus brachyurus",4286302,"Oostethus brachyurus (Bleeker, 1854)","species","SYNONYM","EXACT","Oostethus brachyurus",98,"Animalia","Chordata","Syngnathiformes","Syngnathidae","Microphis","Microphis brachyurus",1,44,204,773,5901,2333216,5712324,TRUE,"Actinopterygii",5712324,NA
"15764","Euchiloglanis davidi",2341481,"Euchiloglanis davidi (Sauvage, 1874)","species","SYNONYM","EXACT","Euchiloglanis davidi",98,"Animalia","Chordata","Siluriformes","Sisoridae","Euchiloglanis","Euchiloglanis kishinouyei",1,44,204,708,9229,2341480,2341484,TRUE,"Actinopterygii",2341484,NA
"15786","Garra cryptonemus",2366753,"Garra cryptonemus (Cui & Li, 1984)","species","SYNONYM","EXACT","Garra cryptonemus",98,"Animalia","Chordata","Cypriniformes","Cyprinidae","Placocheilus","Placocheilus cryptonemus",1,44,204,1153,7336,2362830,5207609,TRUE,"Actinopterygii",5207609,NA
"15791","Garra robustus",2366797,"Garra robustus (Zhang, He & Chen, 2002)","species","SYNONYM","EXACT","Garra robustus",98,"Animalia","Chordata","Cypriniformes","Cyprinidae","Placocheilus","Placocheilus robustus",1,44,204,1153,7336,2362830,5207611,TRUE,"Actinopterygii",5207611,NA
"15810","Herichthys bartoni",2373131,"Herichthys bartoni (Bean, 1892)","species","SYNONYM","EXACT","Herichthys bartoni",98,"Animalia","Chordata","Perciformes","Cichlidae","Nosferatu","Nosferatu bartoni",1,44,204,587,8522,9469344,7526353,TRUE,"Actinopterygii",7526353,NA
"15811","Herichthys steindachneri",2373129,"Herichthys steindachneri (Jordan & Snyder, 1899)","species","SYNONYM","EXACT","Herichthys steindachneri",98,"Animalia","Chordata","Perciformes","Cichlidae","Nosferatu","Nosferatu steindachneri",1,44,204,587,8522,9469344,8299451,TRUE,"Actinopterygii",8299451,NA
"15827","Sagittalarva inornata",7478357,"Sagittalarva inornatus (Gilbert, 1890)","species","ACCEPTED","FUZZY","Sagittalarva inornatus",96,"Animalia","Chordata","Perciformes","Labridae","Sagittalarva","Sagittalarva inornatus",1,44,204,587,8535,8027169,7478357,FALSE,"Actinopterygii",NA,NA
"15855","Acrossocheilus cinctus",5851315,"Acrossocheilus cinctus (Linnaeus, 1931)","species","SYNONYM","EXACT","Acrossocheilus cinctus",98,"Animalia","Chordata","Cypriniformes","Cyprinidae","Acrossocheilus","Acrossocheilus kreyenbergii",1,44,204,1153,7336,2366376,2366395,TRUE,"Actinopterygii",2366395,NA
"15858","Varicorhinus mariae",2361073,"Varicorhinus mariae Holly, 1926","species","SYNONYM","EXACT","Varicorhinus mariae",98,"Animalia","Chordata","Cypriniformes","Cyprinidae","Labeobarbus","Labeobarbus mariae",1,44,204,1153,7336,8078638,9336735,TRUE,"Actinopterygii",9336735,NA
"15859","Varicorhinus sandersi",2361029,"Varicorhinus sandersi Boulenger, 1912","species","SYNONYM","EXACT","Varicorhinus sandersi",98,"Animalia","Chordata","Cypriniformes","Cyprinidae","Labeobarbus","Labeobarbus sandersi",1,44,204,1153,7336,8078638,9567838,TRUE,"Actinopterygii",9567838,NA
"15929","Labiobarbus spilopleura",2366281,"Labiobarbus spilopleura (Smith, 1934)","species","SYNONYM","EXACT","Labiobarbus spilopleura",98,"Animalia","Chordata","Cypriniformes","Cyprinidae","Labiobarbus","Labiobarbus siamensis",1,44,204,1153,7336,2366242,2366280,TRUE,"Actinopterygii",2366280,NA
"15956","Labeo vulgaris",5206072,"Labeo vulgaris Heckel, 1847","species","SYNONYM","EXACT","Labeo vulgaris",98,"Animalia","Chordata","Cypriniformes","Cyprinidae","Labeo","Labeo niloticus",1,44,204,1153,7336,2361601,9803534,TRUE,"Actinopterygii",9803534,NA
"16049","Megalobrama skolkovii",2362739,"Megalobrama skolkovii Dybowski, 1872","species","SYNONYM","EXACT","Megalobrama skolkovii",98,"Animalia","Chordata","Cypriniformes","Cyprinidae","Megalobrama","Megalobrama mantschuricus",1,44,204,1153,7336,2362736,2362737,TRUE,"Actinopterygii",2362737,NA
