"","query","usagekey","scientificname","rank","status","matchtype","canonicalname","confidence","kingdom","phylum","order","family","genus","species","kingdomkey","phylumkey","classkey","orderkey","familykey","genuskey","specieskey","synonym","class","note","acceptedusagekey"
"1021","Lytechinus anamesus",2278891,"Lytechinus anamesus H.L.Clark, 1912","species","SYNONYM","EXACT","Lytechinus anamesus",98,"Animalia","Echinodermata","Camarodonta","Toxopneustidae","Lytechinus","Lytechinus pictus",1,50,221,5964707,9721,2278883,2278890,TRUE,"Echinoidea",NA,2278890
"1028","Microticola blanchardi",8600296,"Microticola Haukisalmi, Hardman, Hoberg & Henttonen, 2014","genus","DOUBTFUL","HIGHERRANK","Microticola",92,"Animalia","Platyhelminthes","Cyclophyllidea","Anoplocephalidae","Microticola",NA,1,108,144,780,5964,8600296,NA,FALSE,"Cestoda",NA,NA
"1032","Allocentrotus fragilis",2278851,"Allocentrotus fragilis (Jackson, 1912)","species","SYNONYM","EXACT","Allocentrotus fragilis",98,"Animalia","Echinodermata","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus fragilis",1,50,221,5964707,9524,2278847,5842730,TRUE,"Echinoidea",NA,5842730
"1035","Gyrodactylus mariannae",5233559,"Gyrodactylus marinus Bychowsky & Polyansky, 1953","species","ACCEPTED","FUZZY","Gyrodactylus marinus",92,"Animalia","Platyhelminthes","Gyrodactylidea","Gyrodactylidae","Gyrodactylus","Gyrodactylus marinus",1,108,7774442,7936126,3209,7235375,5233559,FALSE,"Monogenea",NA,NA
"1066","Raillietina australis",2505997,"Raillietina Fuhrmann, 1920","genus","ACCEPTED","HIGHERRANK","Raillietina",94,"Animalia","Platyhelminthes","Cyclophyllidea","Davaineidae","Raillietina",NA,1,108,144,780,5963,2505997,NA,FALSE,"Cestoda",NA,NA
"1067","Raillietina beveridgei",2505997,"Raillietina Fuhrmann, 1920","genus","ACCEPTED","HIGHERRANK","Raillietina",94,"Animalia","Platyhelminthes","Cyclophyllidea","Davaineidae","Raillietina",NA,1,108,144,780,5963,2505997,NA,FALSE,"Cestoda",NA,NA
"1068","Raillietina chiltoni",2505997,"Raillietina Fuhrmann, 1920","genus","ACCEPTED","HIGHERRANK","Raillietina",94,"Animalia","Platyhelminthes","Cyclophyllidea","Davaineidae","Raillietina",NA,1,108,144,780,5963,2505997,NA,FALSE,"Cestoda",NA,NA
"1069","Raillietina dromaius",2505997,"Raillietina Fuhrmann, 1920","genus","ACCEPTED","HIGHERRANK","Raillietina",94,"Animalia","Platyhelminthes","Cyclophyllidea","Davaineidae","Raillietina",NA,1,108,144,780,5963,2505997,NA,FALSE,"Cestoda",NA,NA
"1070","Raillietina mitchelli",2505997,"Raillietina Fuhrmann, 1920","genus","ACCEPTED","HIGHERRANK","Raillietina",94,"Animalia","Platyhelminthes","Cyclophyllidea","Davaineidae","Raillietina",NA,1,108,144,780,5963,2505997,NA,FALSE,"Cestoda",NA,NA
"1071","Raillietina cesticillus",2505999,"Raillietina cesticillus (Molin, 1858)","species","SYNONYM","EXACT","Raillietina cesticillus",98,"Animalia","Platyhelminthes","Cyclophyllidea","Davaineidae","Skrjabinia","Skrjabinia cesticillus",1,108,144,780,5963,4412565,4412576,TRUE,"Cestoda",NA,4412576
"1076","Eurotaenia gracilis",8521600,"Eurotaenia Haukisalmi, Hardman, Hoberg & Henttonen, 2014","genus","DOUBTFUL","HIGHERRANK","Eurotaenia",92,"Animalia","Platyhelminthes","Cyclophyllidea","Anoplocephalidae","Eurotaenia",NA,1,108,144,780,5964,8521600,NA,FALSE,"Cestoda",NA,NA
"1084","Bursaphelenchus cocophilus",6756641,"Bursaphelenchus Fuchs, 1937","genus","ACCEPTED","HIGHERRANK","Bursaphelenchus",94,"Animalia","Nematoda","Aphelenchida","Aphelenchidae","Bursaphelenchus",NA,1,5967481,250,443,6492,6756641,NA,FALSE,"Secernentea",NA,NA
"1091","Bursaphelenchus gerberae",6756641,"Bursaphelenchus Fuchs, 1937","genus","ACCEPTED","HIGHERRANK","Bursaphelenchus",94,"Animalia","Nematoda","Aphelenchida","Aphelenchidae","Bursaphelenchus",NA,1,5967481,250,443,6492,6756641,NA,FALSE,"Secernentea",NA,NA
"1092","Bursaphelenchus anatolius",6756641,"Bursaphelenchus Fuchs, 1937","genus","ACCEPTED","HIGHERRANK","Bursaphelenchus",94,"Animalia","Nematoda","Aphelenchida","Aphelenchidae","Bursaphelenchus",NA,1,5967481,250,443,6492,6756641,NA,FALSE,"Secernentea",NA,NA
"1093","Bursaphelenchus platzeri",6756641,"Bursaphelenchus Fuchs, 1937","genus","ACCEPTED","HIGHERRANK","Bursaphelenchus",94,"Animalia","Nematoda","Aphelenchida","Aphelenchidae","Bursaphelenchus",NA,1,5967481,250,443,6492,6756641,NA,FALSE,"Secernentea",NA,NA
"1102","Monoecocestus americanus",4857825,"Monoecocestus Beddard, 1914","genus","ACCEPTED","HIGHERRANK","Monoecocestus",94,"Animalia","Platyhelminthes","Cyclophyllidea","Anoplocephalidae","Monoecocestus",NA,1,108,144,780,5964,4857825,NA,FALSE,"Cestoda",NA,NA
"1103","Paranoplocephala etholeni",4405738,"Paranoplocephala Lühe, 1910","genus","ACCEPTED","HIGHERRANK","Paranoplocephala",94,"Animalia","Platyhelminthes","Cyclophyllidea","Anoplocephalidae","Paranoplocephala",NA,1,108,144,780,5964,4405738,NA,FALSE,"Cestoda",NA,NA
"1106","Anoplocephaloides kontrimavichusi",4407334,"Anoplocephaloides Baer, 1923","genus","ACCEPTED","HIGHERRANK","Anoplocephaloides",94,"Animalia","Platyhelminthes","Cyclophyllidea","Anoplocephalidae","Anoplocephaloides",NA,1,108,144,780,5964,4407334,NA,FALSE,"Cestoda",NA,NA
"1108","Lemminia fellmani",8651435,"Lemminia Haukisalmi, Hardman, Hoberg & Henttonen, 2014","genus","DOUBTFUL","HIGHERRANK","Lemminia",92,"Animalia","Platyhelminthes","Cyclophyllidea","Anoplocephalidae","Lemminia",NA,1,108,144,780,5964,8651435,NA,FALSE,"Cestoda",NA,NA
"1109","Microcephaloides krebsi",4858795,"Microcephaloides Haukisalmi, Hardman, Hardman, Rausch & Henttonen, 2008","genus","DOUBTFUL","HIGHERRANK","Microcephaloides",92,"Animalia","Platyhelminthes","Cyclophyllidea","Anoplocephalidae","Microcephaloides",NA,1,108,144,780,5964,4858795,NA,FALSE,"Cestoda",NA,NA
"1110","Gulyaevia longivaginata",8475234,"Gulyaevia Haukisalmi, Hardman, Hoberg & Henttonen, 2014","genus","DOUBTFUL","HIGHERRANK","Gulyaevia",92,"Animalia","Platyhelminthes","Cyclophyllidea","Anoplocephalidae","Gulyaevia",NA,1,108,144,780,5964,8475234,NA,FALSE,"Cestoda",NA,NA
"1111","Douthittia nordenskioeldi",8548369,"Douthittia Haukisalmi, Hardman, Hoberg & Henttonen, 2014","genus","DOUBTFUL","HIGHERRANK","Douthittia",92,"Animalia","Platyhelminthes","Cyclophyllidea","Anoplocephalidae","Douthittia",NA,1,108,144,780,5964,8548369,NA,FALSE,"Cestoda",NA,NA
"1112","Parandrya oeconomi",4859259,"Parandrya Gulyaev & Chechulin, 1996","genus","DOUBTFUL","HIGHERRANK","Parandrya",92,"Animalia","Platyhelminthes","Cyclophyllidea","Anoplocephalidae","Parandrya",NA,1,108,144,780,5964,4859259,NA,FALSE,"Cestoda",NA,NA
"1116","Arctocestus serratus",8472537,"Arctocestus Haukisalmi, Hardman, Hoberg & Henttonen, 2014","genus","DOUBTFUL","HIGHERRANK","Arctocestus",92,"Animalia","Platyhelminthes","Cyclophyllidea","Anoplocephalidae","Arctocestus",NA,1,108,144,780,5964,8472537,NA,FALSE,"Cestoda",NA,NA
"1119","Bohadschia bivittata",2279187,"Bohadschia Jaeger, 1833","genus","ACCEPTED","HIGHERRANK","Bohadschia",92,"Animalia","Echinodermata","Holothuriida","Holothuriidae","Bohadschia",NA,1,50,222,9505681,9548,2279187,NA,FALSE,"Holothuroidea",NA,NA
"1127","Fergusobia camaldulensae",2284205,"Fergusobia Currie, 1937","genus","ACCEPTED","HIGHERRANK","Fergusobia",94,"Animalia","Nematoda","Tylenchida","Fergusobiidae","Fergusobia",NA,1,5967481,250,972,6467,2284205,NA,FALSE,"Secernentea",NA,NA
"1132","Haematoloechus floedae",2504352,"Haematoloechus Looss, 1899","genus","ACCEPTED","HIGHERRANK","Haematoloechus",94,"Animalia","Platyhelminthes","Plagiorchiida","Haematoloechidae","Haematoloechus",NA,1,108,345,434,3194,2504352,NA,FALSE,"Trematoda",NA,NA
"1134","Haematoloechus complexus",2504352,"Haematoloechus Looss, 1899","genus","ACCEPTED","HIGHERRANK","Haematoloechus",94,"Animalia","Platyhelminthes","Plagiorchiida","Haematoloechidae","Haematoloechus",NA,1,108,345,434,3194,2504352,NA,FALSE,"Trematoda",NA,NA
"1159","Steinernema anatoliense",2283720,"Steinernema Travassos, 1927","genus","ACCEPTED","HIGHERRANK","Steinernema",94,"Animalia","Nematoda","Rhabditida","Steinernematidae","Steinernema",NA,1,5967481,250,440,5974,2283720,NA,FALSE,"Secernentea",NA,NA
"1192","Artioposthia lucasi",5892153,"Artioposthia lucasi (Dendy, 1891)","species","SYNONYM","EXACT","Artioposthia lucasi",98,"Animalia","Platyhelminthes","Tricladida","Geoplanidae","Australopacifica","Australopacifica lucasi",1,108,NA,427,6364,2502811,6476913,TRUE,NA,NA,6476913
"1204","Gulyaevia buryatiensis",8475234,"Gulyaevia Haukisalmi, Hardman, Hoberg & Henttonen, 2014","genus","DOUBTFUL","HIGHERRANK","Gulyaevia",92,"Animalia","Platyhelminthes","Cyclophyllidea","Anoplocephalidae","Gulyaevia",NA,1,108,144,780,5964,8475234,NA,FALSE,"Cestoda",NA,NA
"1246","Procerodes plebeja",2502783,"Procerodes Girard, 1850","genus","ACCEPTED","HIGHERRANK","Procerodes",94,"Animalia","Platyhelminthes","Tricladida","Procerodidae","Procerodes",NA,1,108,NA,427,6361,2502783,NA,FALSE,NA,NA,NA
"1247","Procerodes plebeja",2502788,"Procerodes plebeia (Schmidt, 1861)","species","ACCEPTED","FUZZY","Procerodes plebeia",104,"Animalia","Platyhelminthes","Tricladida","Procerodidae","Procerodes","Procerodes plebeia",1,108,NA,427,6361,2502783,2502788,FALSE,NA,"Similarity: name=100; authorship=0; classification=-2; rank=5; status=1",NA
"1248","Procerodes plebeja",10699657,"Procerodes plebeius (Schmidt, 1861)","species","ACCEPTED","FUZZY","Procerodes plebeius",104,"Animalia","Platyhelminthes","Tricladida","Procerodidae","Procerodes","Procerodes plebeius",1,108,NA,427,6361,2502783,10699657,FALSE,NA,"Similarity: name=100; authorship=0; classification=-2; rank=5; status=1",NA
"1270","Heterorhabditis marelatus",2283786,"Heterorhabditis Poinar, 1976","genus","ACCEPTED","HIGHERRANK","Heterorhabditis",94,"Animalia","Nematoda","Rhabditida","Heterorhabditidae","Heterorhabditis",NA,1,5967481,250,440,2723,2283786,NA,FALSE,"Secernentea",NA,NA
"1272","Heterorhabditis taysearae",2283786,"Heterorhabditis Poinar, 1976","genus","ACCEPTED","HIGHERRANK","Heterorhabditis",94,"Animalia","Nematoda","Rhabditida","Heterorhabditidae","Heterorhabditis",NA,1,5967481,250,440,2723,2283786,NA,FALSE,"Secernentea",NA,NA
"1273","Heterorhabditis mexicana",2283786,"Heterorhabditis Poinar, 1976","genus","ACCEPTED","HIGHERRANK","Heterorhabditis",94,"Animalia","Nematoda","Rhabditida","Heterorhabditidae","Heterorhabditis",NA,1,5967481,250,440,2723,2283786,NA,FALSE,"Secernentea",NA,NA
"1310","Soboliphyme baturini",4281846,"Soboliphyme Petrov, 1930","genus","ACCEPTED","HIGHERRANK","Soboliphyme",94,"Animalia","Nematoda","Ascaridida","Soboliphymatidae","Soboliphyme",NA,1,5967481,250,442,4281845,4281846,NA,FALSE,"Secernentea",NA,NA
"1311","Soboliphyme jamesoni",4281846,"Soboliphyme Petrov, 1930","genus","ACCEPTED","HIGHERRANK","Soboliphyme",94,"Animalia","Nematoda","Ascaridida","Soboliphymatidae","Soboliphyme",NA,1,5967481,250,442,4281845,4281846,NA,FALSE,"Secernentea",NA,NA
"1312","Soboliphyme abei",4281846,"Soboliphyme Petrov, 1930","genus","ACCEPTED","HIGHERRANK","Soboliphyme",94,"Animalia","Nematoda","Ascaridida","Soboliphymatidae","Soboliphyme",NA,1,5967481,250,442,4281845,4281846,NA,FALSE,"Secernentea",NA,NA
"1319","Paranoplocephala jarrelli",4405738,"Paranoplocephala Lühe, 1910","genus","ACCEPTED","HIGHERRANK","Paranoplocephala",94,"Animalia","Platyhelminthes","Cyclophyllidea","Anoplocephalidae","Paranoplocephala",NA,1,108,144,780,5964,4405738,NA,FALSE,"Cestoda",NA,NA
"1320","Parandrya feodorovi",4859259,"Parandrya Gulyaev & Chechulin, 1996","genus","DOUBTFUL","HIGHERRANK","Parandrya",92,"Animalia","Platyhelminthes","Cyclophyllidea","Anoplocephalidae","Parandrya",NA,1,108,144,780,5964,4859259,NA,FALSE,"Cestoda",NA,NA
"1332","Heterocentrotus mammillatus",2278866,"Heterocentrotus mammillatus (Linnaeus, 1758)","species","SYNONYM","EXACT","Heterocentrotus mammillatus",98,"Animalia","Echinodermata","Camarodonta","Echinometridae","Heterocentrotus","Heterocentrotus mamillatus",1,50,221,5964707,9522,2278865,5842749,TRUE,"Echinoidea",NA,5842749
"1333","Heterocentrotus mammillatus",5842749,"Heterocentrotus mamillatus (Linnaeus, 1758)","species","ACCEPTED","FUZZY","Heterocentrotus mamillatus",94,"Animalia","Echinodermata","Camarodonta","Echinometridae","Heterocentrotus","Heterocentrotus mamillatus",1,50,221,5964707,9522,2278865,5842749,FALSE,"Echinoidea","Similarity: name=100; authorship=0; classification=-2; rank=5; status=1",NA
"1373","Digramma interrupta",4413861,"Digramma interrupta (Rudolphi, 1810)","species","DOUBTFUL","EXACT","Digramma interrupta",97,"Animalia","Platyhelminthes","Diphyllobothriidea","Diphyllobothriidae","Ligula","Digramma interrupta",1,108,144,7885371,6460,2505903,4413861,FALSE,"Cestoda",NA,NA
"1375","Aphelenchoides heidelbergi",2284354,"Aphelenchoides Fischer, 1894","genus","ACCEPTED","HIGHERRANK","Aphelenchoides",94,"Animalia","Nematoda","Aphelenchida","Aphelenchoididae","Aphelenchoides",NA,1,5967481,250,443,2566,2284354,NA,FALSE,"Secernentea",NA,NA
"1377","Laimaphelenchus preissii",2284377,"Laimaphelenchus Fuchs, 1937","genus","ACCEPTED","HIGHERRANK","Laimaphelenchus",94,"Animalia","Nematoda","Aphelenchida","Aphelenchidae","Laimaphelenchus",NA,1,5967481,250,443,6492,2284377,NA,FALSE,"Secernentea",NA,NA
"1381","Anguillicola crassus",4346612,"Anguillicola crassus Kuwahara, Niimi & Itagaki, 1974","species","SYNONYM","EXACT","Anguillicola crassus",98,"Animalia","Nematoda","Spirurida","Anguillicolidae","Anguillicoloides","Anguillicoloides crassus",1,5967481,250,973,5973,4556954,5890148,TRUE,"Secernentea",NA,5890148
"1387","Diplogastrellus metamasius",4407376,"Diplogastrellus Paramonov, 1952","genus","ACCEPTED","HIGHERRANK","Diplogastrellus",92,"Animalia","Nematoda","Rhabditida","Diplogastridae","Diplogastrellus",NA,1,5967481,250,440,3249034,4407376,NA,FALSE,"Secernentea",NA,NA
"1394","Hemipholis elongata",2276249,"Hemipholis elongata (Say, 1825)","species","DOUBTFUL","EXACT","Hemipholis elongata",97,"Animalia","Echinodermata","Amphilepidida","Ophiactidae","Hemipholis","Hemipholis elongata",1,50,350,9661062,3221,2276246,2276249,FALSE,"Ophiuroidea",NA,NA
"1402","Fuhrmannetta malakartis",4406885,"Fuhrmannetta Stiles & Orleman, 1926","genus","ACCEPTED","HIGHERRANK","Fuhrmannetta",94,"Animalia","Platyhelminthes","Cyclophyllidea","Davaineidae","Fuhrmannetta",NA,1,108,144,780,5963,4406885,NA,FALSE,"Cestoda",NA,NA
"1403","Raillietina tunetensis",2505997,"Raillietina Fuhrmann, 1920","genus","ACCEPTED","HIGHERRANK","Raillietina",94,"Animalia","Platyhelminthes","Cyclophyllidea","Davaineidae","Raillietina",NA,1,108,144,780,5963,2505997,NA,FALSE,"Cestoda",NA,NA
"1408","Mellita longifissa",5842695,"Mellita longifissa Michelin, 1858","species","SYNONYM","EXACT","Mellita longifissa",98,"Animalia","Echinodermata","Clypeasteroida","Mellitidae","Lanthonia","Lanthonia longifissa",1,50,221,814,9519,8631401,8735867,TRUE,"Echinoidea",NA,8735867
"1433","Actinopyga agassizi",2279199,"Actinopyga agassizi (Selenka, 1867)","species","SYNONYM","EXACT","Actinopyga agassizi",98,"Animalia","Echinodermata","Holothuriida","Holothuriidae","Actinopyga","Actinopyga agassizii",1,50,222,9505681,9548,2279190,5967411,TRUE,"Holothuroidea",NA,5967411
"1434","Actinopyga agassizi",5967411,"Actinopyga agassizii (Selenka, 1867)","species","ACCEPTED","FUZZY","Actinopyga agassizii",94,"Animalia","Echinodermata","Holothuriida","Holothuriidae","Actinopyga","Actinopyga agassizii",1,50,222,9505681,9548,2279190,5967411,FALSE,"Holothuroidea","Similarity: name=100; authorship=0; classification=-2; rank=5; status=1",NA
"1447","Stichopus hermanni",4343253,"Stichopus herrmanni Semper, 1868","species","ACCEPTED","FUZZY","Stichopus herrmanni",96,"Animalia","Echinodermata","Synallactida","Stichopodidae","Stichopus","Stichopus herrmanni",1,50,222,9382199,9549,2279113,4343253,FALSE,"Holothuroidea",NA,NA
"1465","Astropecten phragmorus",5818347,"Astropecten phragmorus Fisher, 1913","species","SYNONYM","EXACT","Astropecten phragmorus",98,"Animalia","Echinodermata","Paxillosida","Astropectinidae","Astropecten","Astropecten polyacanthus",1,50,214,808,5538,2269836,5186546,TRUE,"Asteroidea",NA,6155771
"1485","Gracilechinus multidentatus",2278849,"Gracilechinus multidentatus (H.L.Clark, 1925)","species","SYNONYM","EXACT","Gracilechinus multidentatus",98,"Animalia","Echinodermata","Camarodonta","Echinidae","Echinus","Echinus multidentatus",1,50,221,5964707,5597,2278775,5818695,TRUE,"Echinoidea",NA,5818695
"1489","Milteliphaster regenerator",4872975,"Milteliphaster regenerator (Doderlein, 1922)","species","SYNONYM","EXACT","Milteliphaster regenerator",98,"Animalia","Echinodermata","Valvatida","Goniasteridae","Calliaster","Calliaster regenerator",1,50,214,810,9480,2271505,5186799,TRUE,"Asteroidea",NA,5186799
"1524","Stellaster equestris",5186870,"Stellaster equestris (Retzius, 1805)","species","SYNONYM","EXACT","Stellaster equestris",97,"Animalia","Echinodermata","Valvatida","Goniasteridae","Stellaster","Stellaster childreni",1,50,214,810,9480,2270483,5186875,TRUE,"Asteroidea",NA,5186875
"1525","Stellaster equestris",10943692,"Stellaster equestris (Bruzelius, 1805)","species","SYNONYM","EXACT","Stellaster equestris",97,"Animalia","Echinodermata","Valvatida","Goniasteridae","Stellaster","Stellaster childreni",1,50,214,810,9480,2270483,5186875,TRUE,"Asteroidea","Similarity: name=110; authorship=0; classification=-2; rank=5; status=0",5186875
"1539","Astropecten oerstedii",5186554,"Astropecten oerstedi Luteken, 1859","species","SYNONYM","FUZZY","Astropecten oerstedi",95,"Animalia","Echinodermata","Paxillosida","Astropectinidae","Astropecten","Astropecten armatus",1,50,214,808,5538,2269836,5186475,TRUE,"Asteroidea",NA,6155775
"1540","Astropecten erinaceus",5186553,"Astropecten erinaceus Gray, 1840","species","SYNONYM","EXACT","Astropecten erinaceus",98,"Animalia","Echinodermata","Paxillosida","Astropectinidae","Astropecten","Astropecten armatus",1,50,214,808,5538,2269836,5186475,TRUE,"Asteroidea",NA,6155775
"1595","Conodiplostomum",4406487,"Conodiplostomum Dubois, 1937","genus","SYNONYM","EXACT","Conodiplostomum",94,"Animalia","Platyhelminthes","Diplostomida","Diplostomidae","Neodiplostomum",NA,1,108,345,7393567,4859572,3268160,NA,TRUE,"Trematoda",NA,3268160
"1601","Clinostomum marginatum",2503564,"Clinostomum marginatum (Rudolphi, 1819) Braun, 1899","species","SYNONYM","EXACT","Clinostomum marginatum",98,"Animalia","Platyhelminthes","Diplostomida","Clinostomidae","Clinostomum","Clinostomum complanatum",1,108,345,7393567,4860205,2503563,4414705,TRUE,"Trematoda",NA,4414705
"1605","Diplostomum indistinctum",10201384,"Diplostomum indistinctum (Guberlet, 1923) Hughes, 1929","species","SYNONYM","EXACT","Diplostomum indistinctum",98,"Animalia","Platyhelminthes","Diplostomida","Diplostomidae","Diplostomum","Diplostomum spathaceum",1,108,345,7393567,4859572,5431646,5741036,TRUE,"Trematoda",NA,10052930
"1622","Megalogonia ictaluri",2504668,"Megalogonia ictaluri Surber, 1928","species","SYNONYM","EXACT","Megalogonia ictaluri",98,"Animalia","Platyhelminthes","Plagiorchiida","Allocreadiidae","Crepidostomum","Crepidostomum ictaluri",1,108,345,434,3199,2504688,10306007,TRUE,"Trematoda",NA,10306007
"1625","Plagioporus sinitsini",9151971,"Plagioporus sinitsini Mueller, 1934","species","SYNONYM","EXACT","Plagioporus sinitsini",98,"Animalia","Platyhelminthes","Plagiorchiida","Opecoelidae","Caudotestis","Caudotestis sinitsini",1,108,345,434,6412,4861036,10178241,TRUE,"Trematoda",NA,10178241
"1642","Didymocystis irregularis",8429057,"Didymocystis irregularis Yamaguti, 1970","species","SYNONYM","EXACT","Didymocystis irregularis",98,"Animalia","Platyhelminthes","Plagiorchiida","Didymozoidae","Didymosulcus","Didymosulcus irregularis",1,108,345,434,2537,4345566,7595166,TRUE,"Trematoda",NA,7595166
"1643","Didymocystis bifasciatus",7491417,"Didymocystis bifasciata (Yamaguti, 1970) Podznyakov, 1990","species","ACCEPTED","FUZZY","Didymocystis bifasciata",96,"Animalia","Platyhelminthes","Plagiorchiida","Didymozoidae","Didymocystis","Didymocystis bifasciata",1,108,345,434,2537,2504808,7491417,FALSE,"Trematoda",NA,NA
"1644","Koellikeria globosa",7459657,"Koellikeria globosa Ishii, 1935","species","SYNONYM","EXACT","Koellikeria globosa",98,"Animalia","Platyhelminthes","Plagiorchiida","Didymozoidae","Wedlia","Wedlia globosa",1,108,345,434,2537,4861144,8285002,TRUE,"Trematoda",NA,8285002
"1715","Litomosa chiropterorum",8410296,"Litomosa Yorke & Maplestone, 1926","genus","ACCEPTED","HIGHERRANK","Litomosa",94,"Animalia","Nematoda","Spirurida","Onchocercidae","Litomosa",NA,1,5967481,250,973,2715,8410296,NA,FALSE,"Secernentea",NA,NA
"1719","Metapolystoma brygoonis",4861869,"Metapolystoma Combes, 1976","genus","DOUBTFUL","HIGHERRANK","Metapolystoma",92,"Animalia","Platyhelminthes",NA,NA,"Metapolystoma",NA,1,108,345,NA,NA,4861869,NA,FALSE,"Trematoda",NA,NA
"1720","Metapolystoma",4861869,"Metapolystoma Combes, 1976","genus","DOUBTFUL","EXACT","Metapolystoma",92,"Animalia","Platyhelminthes",NA,NA,"Metapolystoma",NA,1,108,345,NA,NA,4861869,NA,FALSE,"Trematoda",NA,NA
"1818","Trichotheristus mirabilis",2280013,"Trichotheristus mirabilis (Schuurmans Stekhoven & De Coninck, 1933)","species","SYNONYM","EXACT","Trichotheristus mirabilis",98,"Animalia","Nematoda","Monhysterida","Xyalidae","Daptonema","Daptonema mirabilis",1,5967481,251,445,4348631,2279924,7020636,TRUE,"Adenophorea",NA,7020636
"1852","Eupolystoma alluaudi",4860182,"Eupolystoma Kaw, 1950","genus","ACCEPTED","HIGHERRANK","Eupolystoma",94,"Animalia","Platyhelminthes",NA,NA,"Eupolystoma",NA,1,108,345,NA,NA,4860182,NA,FALSE,"Trematoda",NA,NA
"1853","Eupolystoma vanasi",4860182,"Eupolystoma Kaw, 1950","genus","ACCEPTED","HIGHERRANK","Eupolystoma",94,"Animalia","Platyhelminthes",NA,NA,"Eupolystoma",NA,1,108,345,NA,NA,4860182,NA,FALSE,"Trematoda",NA,NA
"1856","Lemuricola pongoi",4557671,"Lemuricola Chabaud & Petter, 1959","genus","ACCEPTED","HIGHERRANK","Lemuricola",94,"Animalia","Nematoda","Ascaridida","Oxyuridae","Lemuricola",NA,1,5967481,250,442,6488,4557671,NA,FALSE,"Secernentea",NA,NA
"1857","Enterobius buckleyi",10686933,"Enterobius Baird, 1853","genus","ACCEPTED","HIGHERRANK","Enterobius",92,"Animalia","Nematoda","Ascaridida","Oxyuridae","Enterobius",NA,1,5967481,250,442,6488,10686933,NA,FALSE,"Secernentea",NA,NA
"1858","Pongobius hugoti",4630988,"Pongobius Barus, Foitová, Koubková, Hodova, Simková & Nurcahyo, 2007","genus","DOUBTFUL","HIGHERRANK","Pongobius",92,"Animalia","Nematoda","Ascaridida","Oxyuridae","Pongobius",NA,1,5967481,250,442,6488,4630988,NA,FALSE,"Secernentea",NA,NA
"1862","Neopolystoma liewi",8962083,"Neopolystoma liewi Du Preez & Lim, 2000","species","SYNONYM","EXACT","Neopolystoma liewi",98,"Animalia","Platyhelminthes","Polystomatidea","Polystomatidae","Fornixtrema","Fornixtrema liewi",1,108,7774442,7513076,3169,10689311,10880581,TRUE,"Monogenea",NA,10880581
"1869","Neopolystoma fentoni",8868272,"Neopolystoma fentoni Platt, 2000","species","SYNONYM","EXACT","Neopolystoma fentoni",98,"Animalia","Platyhelminthes","Polystomatidea","Polystomatidae","Fornixtrema","Fornixtrema fentoni",1,108,7774442,7513076,3169,10689311,10810351,TRUE,"Monogenea",NA,10810351
"1871","Neopolystoma palpebrae",11103610,"Neopolystoma palpebrae Strelkov, 1950","species","SYNONYM","EXACT","Neopolystoma palpebrae",98,"Animalia","Platyhelminthes","Polystomatidea","Polystomatidae","Fornixtrema","Fornixtrema palpebrae",1,108,7774442,7513076,3169,10689311,10717619,TRUE,"Monogenea",NA,10717619
"1872","Polystomoides bourgati",2503815,"Polystomoides Ward, 1917","genus","ACCEPTED","HIGHERRANK","Polystomoides",94,"Animalia","Platyhelminthes","Polystomatidea","Polystomatidae","Polystomoides",NA,1,108,7774442,7513076,3169,2503815,NA,FALSE,"Monogenea",NA,NA
"1873","Polystomoides siebenrockiella",2503815,"Polystomoides Ward, 1917","genus","ACCEPTED","HIGHERRANK","Polystomoides",94,"Animalia","Platyhelminthes","Polystomatidea","Polystomatidae","Polystomoides",NA,1,108,7774442,7513076,3169,2503815,NA,FALSE,"Monogenea",NA,NA
"1874","Aproctella",4630894,"Aproctella Cram, 1931","genus","DOUBTFUL","EXACT","Aproctella",92,"Animalia","Nematoda","Spirurida","Onchocercidae","Aproctella",NA,1,5967481,250,973,2715,4630894,NA,FALSE,"Secernentea",NA,NA
"1875","Foleyella candezei",4630898,"Foleyella Seurat, 1917","genus","ACCEPTED","HIGHERRANK","Foleyella",94,"Animalia","Nematoda","Spirurida","Onchocercidae","Foleyella",NA,1,5967481,250,973,2715,4630898,NA,FALSE,"Secernentea",NA,NA
"1876","Ochoterenella",7029339,"Ochoterenella Caballero, 1944","genus","DOUBTFUL","EXACT","Ochoterenella",92,"Animalia","Nematoda","Spirurida","Onchocercidae","Ochoterenella",NA,1,5967481,250,973,2715,7029339,NA,FALSE,"Secernentea",NA,NA
"1877","Polystomoides coronatum",11045395,"Polystomoides coronatum (Leidy, 1888) Ozaki, 1935","species","SYNONYM","EXACT","Polystomoides coronatum",98,"Animalia","Platyhelminthes","Polystomatidea","Polystomatidae","Polystomoides","Polystomoides coronatus",1,108,7774442,7513076,3169,2503815,8994341,TRUE,"Monogenea",NA,8994341
"1878","Polystomoides coronatum",8994341,"Polystomoides coronatus (Leidy, 1888) Ozaki, 1935","species","ACCEPTED","FUZZY","Polystomoides coronatus",94,"Animalia","Platyhelminthes","Polystomatidea","Polystomatidae","Polystomoides","Polystomoides coronatus",1,108,7774442,7513076,3169,2503815,8994341,FALSE,"Monogenea","Similarity: name=100; authorship=0; classification=-2; rank=5; status=1",NA
