found_taxa,rank,phylum,class,order,family,genus,worms_aphiaid,bold_id,gbif_key,ott_id,taxa_query,status,unacceptreason,is_synonym,flags,valid_authority,worms_sciname,tol_sciname,bold_taxon,gbif_sciname,freshwater_only,terrestrial_only
Hormogaster elisae,species,Annelida,Clitellata,Crassiclitellata,Hormogastridae,NA,1062083,103908,3267612,368543,Hormogaster elisae,accepted,NA,FALSE,NA,"Rosa, 1887",Hormogaster,Hormogaster elisae,Hormogaster,"Hormogaster Rosa, 1887",0,1
Amynthas incongruus,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,264557,Amynthas incongruus,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas incongruus,Amynthas,"Amynthas Kinberg, 1866",0,1
Amynthas minimus,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,895385,Amynthas minimus,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas minimus,Amynthas,"Amynthas Kinberg, 1866",0,1
Metaphire californica,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062143,26241,3267593,1044691,Metaphire californica,accepted,NA,FALSE,NA,"Sims & Easton, 1972",Metaphire,Metaphire californica,Metaphire,"Metaphire Sims & Easton, 1972",NA,1
Polypheretima elongata,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062286,127284,4812970,1066691,Polypheretima elongata,accepted,NA,FALSE,NA,"Michaelsen, 1934",Polypheretima,Polypheretima elongata,Polypheretima,"Polypheretima Michaelsen, 1934",NA,1
Amynthas polyglandularis,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,786625,Amynthas polyglandularis,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas polyglandularis,Amynthas,"Amynthas Kinberg, 1866",0,1
Amynthas hupeiensis,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,258760,Amynthas hupeiensis,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas hupeiensis,Amynthas,"Amynthas Kinberg, 1866",0,1
Amynthas daeari,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,5224433,Amynthas daeari,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas daeari,Amynthas,"Amynthas Kinberg, 1866",0,1
Amynthas mediocus,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,5705681,Amynthas mediocus,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas mediocus,Amynthas,"Amynthas Kinberg, 1866",0,1
Amynthas yunlongensis,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,5705758,Amynthas yunlongensis,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas yunlongensis,Amynthas,"Amynthas Kinberg, 1866",0,1
Amynthas carnosus,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,370242,Amynthas carnosus,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas carnosus,Amynthas,"Amynthas Kinberg, 1866",0,1
Amynthas stricosus,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,5224430,Amynthas stricosus,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas stricosus,Amynthas,"Amynthas Kinberg, 1866",0,1
Amynthas trapezoides,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,5224429,Amynthas trapezoides,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas trapezoides,Amynthas,"Amynthas Kinberg, 1866",0,1
Amynthas zhangi,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,5224435,Amynthas zhangi,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas zhangi,Amynthas,"Amynthas Kinberg, 1866",0,1
Amynthas dactilicus,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,690129,Amynthas dactilicus,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas dactilicus,Amynthas,"Amynthas Kinberg, 1866",0,1
Amynthas glabrus,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,370236,Amynthas glabrus,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas glabrus,Amynthas,"Amynthas Kinberg, 1866",0,1
Amynthas longisiphonus,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,5705747,Amynthas longisiphonus,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas longisiphonus,Amynthas,"Amynthas Kinberg, 1866",0,1
Amynthas moniliatus,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,5705700,Amynthas moniliatus,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas moniliatus,Amynthas,"Amynthas Kinberg, 1866",0,1
Amynthas szechuanensis,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,5705702,Amynthas szechuanensis,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas szechuanensis,Amynthas,"Amynthas Kinberg, 1866",0,1
Amynthas triastriatus,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,690145,Amynthas triastriatus,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas triastriatus,Amynthas,"Amynthas Kinberg, 1866",0,1
Metaphire exilis,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062143,26241,3267593,5705679,Metaphire exilis,accepted,NA,FALSE,NA,"Sims & Easton, 1972",Metaphire,Metaphire exilis,Metaphire,"Metaphire Sims & Easton, 1972",NA,1
Amynthas phaselus,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,1051640,Amynthas phaselus,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas phaselus,Amynthas,"Amynthas Kinberg, 1866",0,1
Amynthas tokioensis,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,593462,Amynthas tokioensis,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas tokioensis,Amynthas,"Amynthas Kinberg, 1866",0,1
Amynthas vittatus,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,191497,Amynthas vittatus,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas vittatus,Amynthas,"Amynthas Kinberg, 1866",0,1
Metaphire soulensis,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062143,26241,3267593,1051645,Metaphire soulensis,accepted,NA,FALSE,NA,"Sims & Easton, 1972",Metaphire,Metaphire soulensis,Metaphire,"Metaphire Sims & Easton, 1972",NA,1
Metaphire agrestis,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062143,26241,3267593,593450,Metaphire agrestis,accepted,NA,FALSE,NA,"Sims & Easton, 1972",Metaphire,Metaphire agrestis,Metaphire,"Metaphire Sims & Easton, 1972",NA,1
Metaphire megascolidioides,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062143,26241,3267593,72069,Metaphire megascolidioides,accepted,NA,FALSE,NA,"Sims & Easton, 1972",Metaphire,Metaphire megascolidioides,Metaphire,"Metaphire Sims & Easton, 1972",NA,1
Amynthas tappensis,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,593464,Amynthas tappensis,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas tappensis,Amynthas,"Amynthas Kinberg, 1866",0,1
Metaphire communissima,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062143,26241,3267593,72063,Metaphire communissima,accepted,NA,FALSE,NA,"Sims & Easton, 1972",Metaphire,Metaphire communissima,Metaphire,"Metaphire Sims & Easton, 1972",NA,1
Amynthas micronarius,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,895388,Amynthas micronarius,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas micronarius,Amynthas,"Amynthas Kinberg, 1866",0,1
Amynthas purpuratus,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,593460,Amynthas purpuratus,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas purpuratus,Amynthas,"Amynthas Kinberg, 1866",0,1
Metaphire servina,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062143,26241,3267593,72054,Metaphire servina,accepted,NA,FALSE,NA,"Sims & Easton, 1972",Metaphire,Metaphire servina,Metaphire,"Metaphire Sims & Easton, 1972",NA,1
Amynthas fuscatus,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,370234,Amynthas fuscatus,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas fuscatus,Amynthas,"Amynthas Kinberg, 1866",0,1
Metaphire yamadai,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062143,26241,3267593,72067,Metaphire yamadai,accepted,NA,FALSE,NA,"Sims & Easton, 1972",Metaphire,Metaphire yamadai,Metaphire,"Metaphire Sims & Easton, 1972",NA,1
Amynthas yambaruensis,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,593456,Amynthas yambaruensis,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas yambaruensis,Amynthas,"Amynthas Kinberg, 1866",0,1
Metaphire vesiculata,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062143,26241,3267593,72057,Metaphire vesiculata,accepted,NA,FALSE,NA,"Sims & Easton, 1972",Metaphire,Metaphire vesiculata,Metaphire,"Metaphire Sims & Easton, 1972",NA,1
Hormogaster oroeli,species,Annelida,Clitellata,Crassiclitellata,Hormogastridae,NA,1062083,103908,3267612,1089443,Hormogaster oroeli,accepted,NA,FALSE,NA,"Rosa, 1887",Hormogaster,Hormogaster oroeli,Hormogaster,"Hormogaster Rosa, 1887",0,1
Haemadipsa sylvestris,species,Annelida,Clitellata,Arhynchobdellida,Haemadipsidae,NA,1328223,29719,4810276,495863,Haemadipsa sylvestris,accepted,NA,FALSE,NA,"Tennent, 1859",Haemadipsa,Haemadipsa sylvestris,Haemadipsa,"Haemadipsa Tennent, 1859",0,1
Placobdella phalera,species,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,NA,160287,26110,2307920,401384,Placobdella phalera,accepted,NA,FALSE,sibling_higher,"Blanchard, 1893",Placobdella,Placobdella phalera,Placobdella,"Placobdella Blanchard, 1893",1,1
Helobdella fusca,species,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,NA,160018,25448,2307934,51293,Helobdella fusca,accepted,NA,FALSE,NA,"Blanchard, 1896",Helobdella,Helobdella fusca,Helobdella,"Helobdella Blanchard, 1896",1,1
Helobdella lineata,species,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,NA,160018,25448,2307934,51292,Helobdella lineata,accepted,NA,FALSE,NA,"Blanchard, 1896",Helobdella,Helobdella lineata,Helobdella,"Helobdella Blanchard, 1896",1,1
Helobdella transversa,species,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,NA,160018,25448,2307934,51286,Helobdella transversa,accepted,NA,FALSE,NA,"Blanchard, 1896",Helobdella,Helobdella transversa,Helobdella,"Helobdella Blanchard, 1896",1,1
Helobdella bolivianita,species,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,NA,160018,25448,2307934,51295,Helobdella bolivianita,accepted,NA,FALSE,NA,"Blanchard, 1896",Helobdella,Helobdella bolivianita,Helobdella,"Helobdella Blanchard, 1896",1,1
Placobdella papillifera,species,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,NA,160287,26110,2307920,1056221,Placobdella papillifera,accepted,NA,FALSE,sibling_higher,"Blanchard, 1893",Placobdella,Placobdella papillifera,Placobdella,"Placobdella Blanchard, 1893",1,1
Placobdella transluscens,species,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,NA,160287,26110,2307920,156518,Placobdella transluscens,accepted,NA,FALSE,sibling_higher,"Blanchard, 1893",Placobdella,Placobdella transluscens,Placobdella,"Placobdella Blanchard, 1893",1,1
Haemadipsa sumatrana,species,Annelida,Clitellata,Arhynchobdellida,Haemadipsidae,NA,1328223,29719,4810276,89384,Haemadipsa sumatrana,accepted,NA,FALSE,NA,"Tennent, 1859",Haemadipsa,Haemadipsa sumatrana,Haemadipsa,"Haemadipsa Tennent, 1859",0,1
Oxyptychus braziliensis,species,Annelida,Clitellata,Arhynchobdellida,Hirudinidae,NA,1439623,29704,4810292,663523,Oxyptychus braziliensis,accepted,NA,FALSE,NA,"Grube, 1850",Oxyptychus,Oxyptychus braziliensis,Oxyptychus,"Oxyptychus Grube, 1850",1,NA
Placobdella costata,species,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,NA,160287,26110,2307920,401395,Placobdella costata,accepted,NA,FALSE,sibling_higher,"Blanchard, 1893",Placobdella,Placobdella costata,Placobdella,"Placobdella Blanchard, 1893",1,1
Placobdella fimbriata,species,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,NA,160287,26110,2307920,72670,Placobdella fimbriata,accepted,NA,FALSE,sibling_higher,"Blanchard, 1893",Placobdella,Placobdella fimbriata,Placobdella,"Placobdella Blanchard, 1893",1,1
Amynthas lini,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,786626,Amynthas lini,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas lini,Amynthas,"Amynthas Kinberg, 1866",0,1
Amynthas mayshanensis,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,786624,Amynthas mayshanensis,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas mayshanensis,Amynthas,"Amynthas Kinberg, 1866",0,1
Erpobdella mexicana,species,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,NA,160006,26122,10869541,849665,Erpobdella mexicana,accepted,NA,FALSE,NA,"Lamarck, 1818",Erpobdella,Erpobdella mexicana,Erpobdella,"Erpobdella Lamarck, 1818",1,NA
Erpobdella ochoterenai,species,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,NA,160006,26122,10869541,849666,Erpobdella ochoterenai,accepted,NA,FALSE,NA,"Lamarck, 1818",Erpobdella,Erpobdella ochoterenai,Erpobdella,"Erpobdella Lamarck, 1818",1,NA
Barbronia arcana,species,Annelida,Clitellata,Arhynchobdellida,Salifidae,NA,1511282,25577,7568858,224442,Barbronia arcana,accepted,NA,FALSE,NA,"Johansson, 1918",Barbronia,Barbronia arcana,Barbronia,"Barbronia Johansson, 1918",1,NA
Haemadipsa montana,species,Annelida,Clitellata,Arhynchobdellida,Haemadipsidae,NA,1328223,29719,4810276,505561,Haemadipsa montana,accepted,NA,FALSE,NA,"Tennent, 1859",Haemadipsa,Haemadipsa montana,Haemadipsa,"Haemadipsa Tennent, 1859",0,1
Bimastos heimburgeri,species,Annelida,Clitellata,Crassiclitellata,Lumbricidae,NA,1027098,127246,4812279,7487337,Bimastos heimburgeri,accepted,NA,FALSE,NA,"Moore, 1893",Bimastos,Bimastos heimburgeri,Bimastos,"Bimastos Moore, 1893",0,1
Bimastos tumidus,species,Annelida,Clitellata,Crassiclitellata,Lumbricidae,NA,1027098,127246,4812279,7487342,Bimastos tumidus,accepted,NA,FALSE,NA,"Moore, 1893",Bimastos,Bimastos tumidus,Bimastos,"Bimastos Moore, 1893",0,1
Drawida impertusa,species,Annelida,Clitellata,Moniligastrida,Moniligastridae,NA,1027687,105913,4812243,5972740,Drawida impertusa,accepted,NA,FALSE,NA,"Michaelsen, 1900",Drawida,Drawida impertusa,Drawida,"Drawida Michaelsen, 1900",1,1
Placobdella hollensis,species,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,NA,160287,26110,2307920,2847216,Placobdella hollensis,accepted,NA,FALSE,sibling_higher,"Blanchard, 1893",Placobdella,Placobdella hollensis,Placobdella,"Placobdella Blanchard, 1893",1,1
Haemadipsa japonica,species,Annelida,Clitellata,Arhynchobdellida,Haemadipsidae,NA,1328223,29719,4810276,505557,Haemadipsa japonica,accepted,NA,FALSE,NA,"Tennent, 1859",Haemadipsa,Haemadipsa japonica,Haemadipsa,"Haemadipsa Tennent, 1859",0,1
Erpobdella japonica,species,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,NA,160006,26122,10869541,490339,Erpobdella japonica,accepted,NA,FALSE,NA,"Lamarck, 1818",Erpobdella,Erpobdella japonica,Erpobdella,"Erpobdella Lamarck, 1818",1,NA
Amynthas tuberculatus,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,690143,Amynthas tuberculatus,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas tuberculatus,Amynthas,"Amynthas Kinberg, 1866",0,1
Haemadipsa cavatuses,species,Annelida,Clitellata,Arhynchobdellida,Haemadipsidae,NA,1328223,29719,4810276,1031568,Haemadipsa cavatuses,accepted,NA,FALSE,NA,"Tennent, 1859",Haemadipsa,Haemadipsa cavatuses,Haemadipsa,"Haemadipsa Tennent, 1859",0,1
Amynthas lautus,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,21152,Amynthas lautus,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas lautus,Amynthas,"Amynthas Kinberg, 1866",0,1
Amynthas axillis,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062218,26238,2307607,21150,Amynthas axillis,accepted,NA,FALSE,sibling_higher,"Kinberg, 1866",Amynthas,Amynthas axillis,Amynthas,"Amynthas Kinberg, 1866",0,1
Helobdella austinensis,species,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,NA,160018,25448,2307934,5263472,Helobdella austinensis,accepted,NA,FALSE,NA,"Blanchard, 1896",Helobdella,Helobdella austinensis,Helobdella,"Helobdella Blanchard, 1896",1,1
Metaphire guillelmi,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,NA,1062143,26241,3267593,734492,Metaphire guillelmi,accepted,NA,FALSE,NA,"Sims & Easton, 1972",Metaphire,Metaphire guillelmi,Metaphire,"Metaphire Sims & Easton, 1972",NA,1
Placobdella lamothei,species,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,NA,160287,26110,2307920,5972662,Placobdella lamothei,accepted,NA,FALSE,sibling_higher,"Blanchard, 1893",Placobdella,Placobdella lamothei,Placobdella,"Placobdella Blanchard, 1893",1,1
Placobdella rugosa,species,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,NA,160287,26110,2307920,1035460,Placobdella rugosa,accepted,NA,FALSE,sibling_higher,"Blanchard, 1893",Placobdella,Placobdella rugosa,Placobdella,"Placobdella Blanchard, 1893",1,1
Helobdella atli,species,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,NA,160018,25448,2307934,50551,Helobdella atli,accepted,NA,FALSE,NA,"Blanchard, 1896",Helobdella,Helobdella atli,Helobdella,"Helobdella Blanchard, 1896",1,1
Helobdella socimulcensis,species,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,NA,160018,25448,2307934,50553,Helobdella socimulcensis,accepted,NA,FALSE,NA,"Blanchard, 1896",Helobdella,Helobdella socimulcensis,Helobdella,"Helobdella Blanchard, 1896",1,1
Bimastos parvus,species,Annelida,Clitellata,Crassiclitellata,Lumbricidae,NA,1027098,127246,4812279,21131,Bimastos parvus,accepted,NA,FALSE,NA,"Moore, 1893",Bimastos,Bimastos parvus,Bimastos,"Bimastos Moore, 1893",0,1
Stylodrilus opistoannulatus,species,Annelida,Clitellata,Lumbriculida,Lumbriculidae,NA,475537,82936,2308011,184254,Stylodrilus opistoannulatus,accepted,NA,FALSE,NA,"Claparède, 1862",Stylodrilus,Stylodrilus opistoannulatus,Stylodrilus,"Stylodrilus Claparède, 1862",1,NA
Drawida hattamimizu,species,Annelida,Clitellata,Moniligastrida,Moniligastridae,NA,1027687,105913,4812243,60439,Drawida hattamimizu,accepted,NA,FALSE,NA,"Michaelsen, 1900",Drawida,Drawida hattamimizu,Drawida,"Drawida Michaelsen, 1900",1,1
Erpobdella montezuma,species,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,NA,160006,26122,10869541,780892,Erpobdella montezuma,accepted,NA,FALSE,NA,"Lamarck, 1818",Erpobdella,Erpobdella montezuma,Erpobdella,"Erpobdella Lamarck, 1818",1,NA
Maoridrilus felix,species,Annelida,Clitellata,Crassiclitellata,Acanthodrilidae,NA,1062130,258599,2307622,503893,Maoridrilus felix,accepted,NA,FALSE,NA,"Michaelsen, 1899",Maoridrilus,Maoridrilus felix,Maoridrilus,"Maoridrilus Michaelsen, 1899",0,1
Poecilobdella javanica,species,Annelida,Clitellata,Arhynchobdellida,Hirudinidae,NA,1438436,657161,2308868,780884,Poecilobdella javanica,accepted,NA,FALSE,NA,"Blanchard, 1893",Poecilobdella,Poecilobdella javanica,Poecilobdella,"Poecilobdella Blanchard, 1893",1,NA
Erpobdella annulata,species,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,NA,160006,26122,10869541,631087,Erpobdella annulata,accepted,NA,FALSE,NA,"Lamarck, 1818",Erpobdella,Erpobdella annulata,Erpobdella,"Erpobdella Lamarck, 1818",1,NA
Salifa perspicax,species,Annelida,Clitellata,Arhynchobdellida,Salifidae,NA,1488166,671349,4810401,631094,Salifa perspicax,accepted,NA,FALSE,NA,"Blanchard, 1897",Salifa,Salifa perspicax,Salifa,"Salifa Blanchard, 1897",1,0
Helobdella californica,species,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,NA,160018,25448,2307934,376476,Helobdella californica,accepted,NA,FALSE,NA,"Blanchard, 1896",Helobdella,Helobdella californica,Helobdella,"Helobdella Blanchard, 1896",1,1
Orobdella tsushimensis,species,Annelida,Clitellata,Arhynchobdellida,Orobdellidae,NA,1593948,506559,4810476,240267,Orobdella tsushimensis,accepted,NA,FALSE,NA,"Oka, 1895",Orobdella,Orobdella tsushimensis,Orobdella,"Orobdella Oka, 1895",0,1
Themiste dyscritum,species,Annelida,NA,Sipuncula,Golfingiidae,NA,264942,81960,2509528,377814,Themiste dyscritum,accepted,NA,FALSE,sibling_higher,"Gray, 1828",Themiste,Themiste dyscritum,Themiste,"Themiste Gray, 1828",0,0
Helobdella simplex,species,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,NA,160018,25448,2307934,5492582,Helobdella simplex,accepted,NA,FALSE,NA,"Blanchard, 1896",Helobdella,Helobdella simplex,Helobdella,"Helobdella Blanchard, 1896",1,1
Placobdella cryptobranchii,species,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,NA,160287,26110,2307920,2847230,Placobdella cryptobranchii,accepted,NA,FALSE,sibling_higher,"Blanchard, 1893",Placobdella,Placobdella cryptobranchii,Placobdella,"Placobdella Blanchard, 1893",1,1
