found_taxa,rank,phylum,class,order,family,genus,worms_aphiaid,bold_id,gbif_key,ott_id,taxa_query,status,unacceptreason,is_synonym,flags,valid_authority,worms_sciname,tol_sciname,bold_taxon,gbif_sciname,freshwater_only,terrestrial_only
Zospeum isselianum,species,Mollusca,Gastropoda,Ellobiida,Ellobiidae,Zospeum,1000420,297411,4571394,619321,Zospeum isselianum,accepted,NA,FALSE,incertae_sedis_inherited,"Pollonera, 1887",Zospeum isselianum,Zospeum isselianum,Zospeum isselianum,"Zospeum isselianum Pollonera, 1887",0,1
Uroteuthis (Photololigo) duvaucelii,species,Mollusca,Cephalopoda,Myopsida,Loliginidae,Uroteuthis,574517,608187,2290315,402095,Uroteuthis duvaucelii,alternate representation,NA,FALSE,NA,"(d'Orbigny [in Férussac & d'Orbigny], 1835)",Uroteuthis (Photololigo) duvaucelii,Uroteuthis duvaucelii,Uroteuthis duvaucelii,Uroteuthis duvaucelii,0,0
Uroteuthis (Photololigo) edulis,species,Mollusca,Cephalopoda,Myopsida,Loliginidae,Uroteuthis,574518,211419,2290290,1016182,Uroteuthis edulis,alternate representation,NA,FALSE,NA,"(Hoyle, 1885)",Uroteuthis (Photololigo) edulis,Uroteuthis edulis,Uroteuthis edulis,"Uroteuthis edulis (Hoyle, 1885)",0,0
Sarasinula plebeia,species,Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Sarasinula,868347,446882,2293772,26493,Sarasinula plebeia,accepted,NA,FALSE,sibling_higher,"(P. Fischer, 1868)",Sarasinula plebeia,Sarasinula plebeia,Sarasinula plebeia,"Sarasinula plebeia (P.Fischer, 1868)",0,1
Polygyra septemvolva,species,Mollusca,Gastropoda,Stylommatophora,Polygyridae,Polygyra,1351861,287536,2295829,41705,Polygyra septemvolva,accepted,NA,FALSE,NA,"Say, 1818",Polygyra septemvolva,Polygyra septemvolva,Polygyra septemvolva,"Polygyra septemvolva Say, 1818",0,1
Pomacea diffusa,species,Mollusca,Gastropoda,Architaenioglossa,Ampullariidae,Pomacea,848365,103805,8110535,178949,Pomacea diffusa,accepted,NA,FALSE,NA,"Blume, 1957",Pomacea diffusa,Pomacea diffusa,Pomacea diffusa,"Pomacea diffusa Blume, 1957",1,0
Bithynia,genus,Mollusca,Gastropoda,Littorinimorpha,Bithyniidae,Bithynia,182698,1976,3244907,358007,Bithynia,accepted,NA,FALSE,NA,"Leach, 1818",Bithynia,Bithynia,Bithynia,"Bithynia Leach, 1818",1,0
Clithon lentiginosum,species,Mollusca,Gastropoda,Cycloneritida,Neritidae,Clithon,873242,740051,8447970,6364191,Clithon lentiginosum,accepted,NA,FALSE,NA,"(Reeve, 1855)",Clithon lentiginosum,Clithon lentiginosum,Clithon lentiginosum,"Clithon lentiginosum (Reeve, 1855)",1,0
Vittina coromandeliana,species,Mollusca,Gastropoda,Cycloneritida,Neritidae,Vittina,850637,740057,7420720,5704310,Vittina coromandeliana,accepted,NA,FALSE,NA,"(G. B. Sowerby I, 1836)",Vittina coromandeliana,Vittina coromandeliana,Vittina coromandeliana,"Vittina coromandeliana (G.B.Sowerby I, 1836)",1,0
Tylomelania gemmifera,species,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Pachychilidae,Tylomelania,738547,24440,7750806,53334,Tylomelania gemmifera,accepted,NA,FALSE,hidden_inherited,"(P. Sarasin & F. Sarasin, 1897)",Tylomelania gemmifera,Tylomelania gemmifera,Tylomelania gemmifera,"Tylomelania gemmifera (P.Sarasin & F.Sarasin, 1897)",1,0
Gyraulus convexiusculus,species,Mollusca,Gastropoda,NA,Planorbidae,Gyraulus,716348,280596,4953964,1030955,Gyraulus convexiusculus,accepted,NA,FALSE,NA,"(T. Hutton, 1849)",Gyraulus convexiusculus,Gyraulus convexiusculus,Gyraulus convexiusculus,"Gyraulus convexiusculus (T.Hutton, 1849)",1,0
Filopaludina sumatrensis,species,Mollusca,Gastropoda,Architaenioglossa,Viviparidae,Filopaludina,827309,247090,8294275,212983,Filopaludina sumatrensis,accepted,NA,FALSE,NA,"(Dunker, 1852)",Filopaludina sumatrensis,Filopaludina sumatrensis,Filopaludina sumatrensis,"Filopaludina sumatrensis (Dunker, 1852)",1,0
Stagnicola,genus,Mollusca,Gastropoda,NA,Lymnaeidae,Stagnicola,570705,6043,2291293,570585,Stagnicola,accepted,NA,FALSE,NA,"Jeffreys, 1830",Stagnicola,Stagnicola (genus in Holozoa),Stagnicola,"Stagnicola Jeffreys, 1830",1,0
Beringophysa jennessi,species,Mollusca,Gastropoda,NA,Physidae,Physa,593138,348859,5189784,108760,Physa jennessi,unaccepted,original combination,FALSE,sibling_higher,"(Dall, 1919)",Beringophysa jennessi,Physa jennessi,Physa jennessi,"Physa jennessi Dall, 1919",1,0
Oxyloma,genus,Mollusca,Gastropoda,Stylommatophora,Succineidae,Oxyloma,832105,6018,7921295,88526,Oxyloma,accepted,NA,FALSE,NA,"Westerlund, 1885",Oxyloma,Oxyloma,Oxyloma,"Oxyloma Westerlund, 1885",0,1
Oxyloma,genus,Mollusca,Gastropoda,Stylommatophora,Succineidae,Oxyloma,832105,6018,7921295,88526,Oxyloma,accepted,NA,FALSE,NA,"Westerlund, 1885",Oxyloma,Oxyloma,Oxyloma,"Oxyloma Westerlund, 1885",0,1
Oxyeurax,genus,Mollusca,Bivalvia,Carditida,Astartidae,Oxyloma,1549135,6018,7921295,88526,Oxyloma,unaccepted,NA,FALSE,NA,"R. N. Gardner & H. J. Campbell, 2007",Oxyeurax,Oxyloma,Oxyloma,"Oxyloma Westerlund, 1885",0,0
Oxyeurax,genus,Mollusca,Bivalvia,Carditida,Astartidae,Oxyloma,1549135,6018,7921295,88526,Oxyloma,unaccepted,NA,FALSE,NA,"R. N. Gardner & H. J. Campbell, 2007",Oxyeurax,Oxyloma,Oxyloma,"Oxyloma Westerlund, 1885",0,0
Sphaerium,genus,Mollusca,Bivalvia,Sphaeriida,Sphaeriidae,Sphaerium,181560,6197,2286706,439667,Sphaerium,accepted,NA,FALSE,NA,"Scopoli, 1777",Sphaerium,Sphaerium,Sphaerium,"Sphaerium Scopoli, 1777",1,0
Promenetus exacuous,species,Mollusca,Gastropoda,NA,Planorbidae,Promenetus,1245257,348871,2290956,2920511,Promenetus exacuous,accepted,NA,FALSE,NA,"(Say, 1821)",Promenetus exacuous,Promenetus exacuous,Promenetus exacuous,"Promenetus exacuous (Say, 1821)",1,0
Planorbella trivolvis,species,Mollusca,Gastropoda,NA,Planorbidae,Planorbella,593137,28873,5189748,110059,Planorbella trivolvis,accepted,NA,FALSE,NA,"(Say, 1817)",Planorbella trivolvis,Planorbella trivolvis,Planorbella trivolvis,"Planorbella trivolvis (Say, 1817)",1,0
Valvata sincera,species,Mollusca,Gastropoda,NA,Valvatidae,Valvata,160072,751970,2298065,541357,Valvata sincera,accepted,NA,FALSE,incertae_sedis_inherited,"Say, 1824",Valvata sincera,Valvata sincera,Valvata sincera,"Valvata sincera Say, 1824",1,0
Galba parva,species,Mollusca,Gastropoda,NA,Lymnaeidae,Fossaria,833565,348866,5189883,2879265,Fossaria parva,unaccepted,NA,FALSE,NA,"(I. Lea, 1841)",Galba parva,Fossaria parva,Fossaria parva,"Fossaria parva (I.Lea, 1841)",1,NA
Euconulus fulvus,species,Mollusca,Gastropoda,Stylommatophora,Euconulidae,Euconulus,851350,312046,4304721,462401,Euconulus fulvus,accepted,NA,FALSE,NA,"(O. F. Müller, 1774)",Euconulus fulvus,Euconulus fulvus,Euconulus fulvus,"Euconulus fulvus (O.F.Müller, 1774)",0,1
Achatinella mustelina,species,Mollusca,Gastropoda,Stylommatophora,Achatinellidae,Achatinella,1480791,27041,5782912,497673,Achatinella mustelina,accepted,NA,FALSE,NA,"Mighels, 1845",Achatinella mustelina,Achatinella mustelina,Achatinella mustelina,"Achatinella mustelina Mighels, 1845",0,1
Achatinella livida,species,Mollusca,Gastropoda,Stylommatophora,Achatinellidae,Achatinella,1486153,27040,5782929,481697,Achatinella livida,accepted,NA,FALSE,NA,"Swainson, 1828",Achatinella livida,Achatinella livida,Achatinella livida,"Achatinella livida Swainson, 1828",0,1
Achatinella sowerbyana,species,Mollusca,Gastropoda,Stylommatophora,Achatinellidae,Achatinella,1486581,27039,5782930,497678,Achatinella sowerbyana,accepted,NA,FALSE,NA,"L. Pfeiffer, 1855",Achatinella sowerbyana,Achatinella sowerbyana,Achatinella sowerbyana,"Achatinella sowerbyana L.Pfeiffer, 1855",0,1
Elasmias,genus,Mollusca,Gastropoda,Stylommatophora,Achatinellidae,Elasmias,818236,5987,2297526,907193,Elasmias,accepted,NA,FALSE,NA,"Pilsbry, 1910",Elasmias,Elasmias,Elasmias,"Elasmias Pilsbry, 1910",0,1
Auriculella,genus,Mollusca,Gastropoda,Stylommatophora,Achatinellidae,Auriculella,995582,5988,4597943,497679,Auriculella,accepted,NA,FALSE,NA,"L. Pfeiffer, 1854",Auriculella,Auriculella,Auriculella,"Auriculella L.Pfeiffer, 1854",0,1
Tornatellides,genus,Mollusca,Gastropoda,Stylommatophora,Achatinellidae,Tornatellides,820018,6013,2297520,907166,Tornatellides,accepted,NA,FALSE,NA,"Pilsbry, 1910",Tornatellides,Tornatellides,Tornatellides,"Tornatellides Pilsbry, 1910",0,1
Newcombia cumingi,species,Mollusca,Gastropoda,Stylommatophora,Achatinellidae,Newcombia,1380946,27038,5782948,497677,Newcombia cumingi,accepted,NA,FALSE,NA,"(Newcomb, 1853)",Newcombia cumingi,Newcombia cumingi,Newcombia cumingi,"Newcombia cumingi (Newcomb, 1853)",0,1
Partulina physa,species,Mollusca,Gastropoda,Stylommatophora,Achatinellidae,Partulina,1452519,27037,5782886,1023572,Partulina physa,accepted,NA,FALSE,NA,"(Newcomb, 1854)",Partulina physa,Partulina physa,Partulina physa,"Partulina physa (Newcomb, 1854)",0,1
Partulina redfieldi,species,Mollusca,Gastropoda,Stylommatophora,Achatinellidae,Partulina,1486999,27036,5782883,1023574,Partulina redfieldi,accepted,NA,FALSE,NA,"(Newcomb, 1853)",Partulina redfieldi,Partulina redfieldi,Partulina redfieldi,"Partulina redfieldi (Newcomb, 1853)",0,1
Partulina perdix,species,Mollusca,Gastropoda,Stylommatophora,Achatinellidae,Partulina,1486989,27035,5782890,1023569,Partulina perdix,accepted,NA,FALSE,NA,"(Reeve, 1850)",Partulina perdix,Partulina perdix,Partulina perdix,"Partulina perdix (L.Reeve, 1850)",0,1
Partulina splendida,species,Mollusca,Gastropoda,Stylommatophora,Achatinellidae,Partulina,1452695,27034,5782877,1023573,Partulina splendida,accepted,NA,FALSE,NA,"(Newcomb, 1853)",Partulina splendida,Partulina splendida,Partulina splendida,"Partulina splendida (Newcomb, 1853)",0,1
Perdicella helena,species,Mollusca,Gastropoda,Stylommatophora,Achatinellidae,Perdicella,1380947,27033,5782859,1023568,Perdicella helena,accepted,NA,FALSE,NA,"(Newcomb, 1853)",Perdicella helena,Perdicella helena,Perdicella helena,"Perdicella helena (Newcomb, 1853)",0,1
Partulina proxima,species,Mollusca,Gastropoda,Stylommatophora,Achatinellidae,Partulina,1486994,27032,5782895,1023571,Partulina proxima,accepted,NA,FALSE,NA,"(Pease, 1862)",Partulina proxima,Partulina proxima,Partulina proxima,"Partulina proxima (Pease, 1862)",0,1
Partulina mighelsiana,species,Mollusca,Gastropoda,Stylommatophora,Achatinellidae,Partulina,1486815,27031,5782887,1023570,Partulina mighelsiana,accepted,NA,FALSE,NA,"(L. Pfeiffer, 1848)",Partulina mighelsiana,Partulina mighelsiana,Partulina mighelsiana,"Partulina mighelsiana (L.Pfeiffer, 1848)",0,1
Partulina tappaniana,species,Mollusca,Gastropoda,Stylommatophora,Achatinellidae,Partulina,1452617,27028,5782893,623138,Partulina tappaniana,accepted,NA,FALSE,NA,"(C. B. Adams, 1851)",Partulina tappaniana,Partulina tappaniana,Partulina tappaniana,"Partulina tappaniana (C.B.Adams, 1851)",0,1
Partulina lignaria crocea,species,Mollusca,Gastropoda,Stylommatophora,Achatinellidae,Partulina,1452651,27027,10382315,497669,Partulina crocea,unaccepted,NA,FALSE,NA,"(Gulick, 1856)",Partulina lignaria crocea,Partulina crocea,Partulina crocea,"Partulina crocea (Gulick, 1856)",0,1
Achatinella fuscobasis,species,Mollusca,Gastropoda,Stylommatophora,Achatinellidae,Achatinella,1486601,27024,5782923,497674,Achatinella fuscobasis,accepted,NA,FALSE,NA,"(E. A. Smith, 1873)",Achatinella fuscobasis,Achatinella fuscobasis,Achatinella fuscobasis,"Achatinella fuscobasis (E.A.Smith, 1873)",0,1
Achatinella fulgens,species,Mollusca,Gastropoda,Stylommatophora,Achatinellidae,Achatinella,1481803,27023,5782902,1073973,Achatinella fulgens,accepted,NA,FALSE,NA,"Newcomb, 1854",Achatinella fulgens,Achatinella fulgens,Achatinella fulgens,"Achatinella fulgens Newcomb, 1854",0,1
Achatinella lila,species,Mollusca,Gastropoda,Stylommatophora,Achatinellidae,Achatinella,1486639,27022,5782904,802034,Achatinella lila,accepted,NA,FALSE,NA,"Pilsbry, 1913",Achatinella lila,Achatinella lila,Achatinella lila,"Achatinella lila Pilsbry, 1913",0,1
Bradybaena similaris,species,Mollusca,Gastropoda,Stylommatophora,Camaenidae,Bradybaena,875284,27017,2297154,569701,Bradybaena similaris,accepted,NA,FALSE,NA,"(Férussac, 1822)",Bradybaena similaris,Bradybaena similaris,Bradybaena similaris,"Bradybaena similaris (Férussac, 1822)",0,1
Eua zebrina,species,Mollusca,Gastropoda,Stylommatophora,Partulidae,Eua,888282,27011,5783077,362154,Eua zebrina,accepted,NA,FALSE,NA,"(A. Gould, 1848)",Eua zebrina,Eua zebrina,Eua zebrina,"Eua zebrina (A.Gould, 1848)",0,1
Partula,genus,Mollusca,Gastropoda,Stylommatophora,Partulidae,Partula,861628,3012,4597417,362162,Partula,accepted,NA,FALSE,NA,"A. Férussac, 1821",Partula,Partula,Partula,"Partula A.Férussac, 1821",0,1
Succinea,genus,Mollusca,Gastropoda,Stylommatophora,Succineidae,Succinea,181586,6017,2297197,978937,Succinea,accepted,NA,FALSE,NA,"Draparnaud, 1801",Succinea,Succinea,Succinea,"Succinea Draparnaud, 1801",0,1
Succinea lutulenta,species,Mollusca,Gastropoda,Stylommatophora,Succineidae,Succinea,1464554,29989,8846053,179009,Succinea lutulenta,accepted,NA,FALSE,NA,"Ancey, 1889",Succinea lutulenta,Succinea lutulenta,Succinea lutulenta,"Succinea lutulenta Ancey, 1889",0,1
Succinea quadrata,species,Mollusca,Gastropoda,Stylommatophora,Succineidae,Succinea,1464555,904921,9210527,753275,Succinea quadrata,accepted,NA,FALSE,NA,"Ancey, 1904",Succinea quadrata,Succinea quadrata,Succinea quadrata,"Succinea quadrata Ancey, 1904",0,1
Novisuccinea lyrata,species,Mollusca,Gastropoda,Stylommatophora,Succineidae,Succinea,1432695,904920,5858634,753271,Succinea horticola,unaccepted,original combination,FALSE,NA,"(A. Gould, 1859)",Novisuccinea lyrata,Succinea horticola,Succinea horticola,"Succinea horticola Reinhardt, 1877",0,1
Jagora asperata,species,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Pachychilidae,Jagora,719374,31807,7473864,966891,Jagora asperata,accepted,NA,FALSE,hidden_inherited,"(Lamarck, 1822)",Jagora asperata,Jagora asperata,Jagora asperata,"Jagora asperata (Lamarck, 1822)",1,0
Bythinella pannonica,species,Mollusca,Gastropoda,Littorinimorpha,Bythinellidae,Bythinella,853037,29213,4560905,84254,Bythinella pannonica,accepted,NA,FALSE,NA,"(Frauenfeld, 1865)",Bythinella pannonica,Bythinella pannonica,Bythinella pannonica,"Bythinella pannonica (Frauenfeld, 1865)",1,0
Austropeplea tomentosa,species,Mollusca,Gastropoda,NA,Lymnaeidae,Austropeplea,724555,30731,2291246,395530,Austropeplea tomentosa,accepted,NA,FALSE,NA,"(L. Pfeiffer, 1855)",Austropeplea tomentosa,Austropeplea tomentosa,Austropeplea tomentosa,"Austropeplea tomentosa (L.Pfeiffer, 1855)",1,0
Galba bulimoides,species,Mollusca,Gastropoda,NA,Lymnaeidae,Galba,1309832,NA,7513308,6362550,Galba bulimoides,accepted,NA,FALSE,"extinct, incertae_sedis","(I. Lea, 1841)",Galba bulimoides,Galba bulimoides,NA,"Galba bulimoides (I.Lea, 1841)",1,0
Galba bulimoides,species,Mollusca,Gastropoda,NA,Lymnaeidae,Galba,1309832,NA,7513308,6362550,Galba bulimoides,accepted,NA,FALSE,"extinct, incertae_sedis","(I. Lea, 1841)",Galba bulimoides,Galba bulimoides,NA,"Galba bulimoides (I.Lea, 1841)",1,0
Gyraulus,genus,Mollusca,Gastropoda,NA,Planorbidae,Gyraulus,153936,5978,2290991,357721,Gyraulus,accepted,NA,FALSE,sibling_higher,"Charpentier, 1837",Gyraulus,Gyraulus,Gyraulus,"Gyraulus Charpentier, 1837",1,0
Planorbis,genus,Mollusca,Gastropoda,NA,Planorbidae,Planorbis,182692,5980,5189719,490074,Planorbis,accepted,NA,FALSE,NA,"O. F. Müller, 1773",Planorbis,Planorbis,Planorbis,"Planorbis O.F.Müller, 1773",1,0
Acroloxus lacustris,species,Mollusca,Gastropoda,NA,Acroloxidae,Acroloxus,181590,29500,4359157,849998,Acroloxus lacustris,accepted,NA,FALSE,NA,"(Linnaeus, 1758)",Acroloxus lacustris,Acroloxus lacustris,Acroloxus lacustris,"Acroloxus lacustris (Linnaeus, 1758)",1,0
Burnupia caffra,species,Mollusca,Gastropoda,NA,Burnupiidae,Burnupia,1058697,29497,5784701,505639,Burnupia caffra,accepted,NA,FALSE,NA,"(F. Krauss, 1848)",Burnupia caffra,Burnupia caffra,Burnupia caffra,"Burnupia caffra (F.Krauss, 1848)",1,0
Burnupia stenochorias,species,Mollusca,Gastropoda,NA,Burnupiidae,Burnupia,1058703,29496,5784709,505647,Burnupia stenochorias,accepted,NA,FALSE,NA,"(Melvill & Ponsonby, 1903)",Burnupia stenochorias,Burnupia stenochorias,Burnupia stenochorias,"Burnupia stenochorias (Melvill & Ponsonby, 1903)",1,0
Ferrissia rivularis,species,Mollusca,Gastropoda,NA,Planorbidae,Ferrissia,593135,29495,2291157,505646,Ferrissia rivularis,accepted,NA,FALSE,NA,"(Say, 1817)",Ferrissia rivularis,Ferrissia rivularis,Ferrissia rivularis,"Ferrissia rivularis (Say, 1817)",1,0
Planorbarius corneus,species,Mollusca,Gastropoda,NA,Planorbidae,Planorbarius,819958,29492,2290946,277506,Planorbarius corneus,accepted,NA,FALSE,NA,"(Linnaeus, 1758)",Planorbarius corneus,Planorbarius corneus,Planorbarius corneus,"Planorbarius corneus (Linnaeus, 1758)",1,0
Tylomelania towutica,species,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Pachychilidae,Tylomelania,738575,24422,7673934,543141,Tylomelania towutica,accepted,NA,FALSE,hidden_inherited,"(Kruimel, 1913)",Tylomelania towutica,Tylomelania towutica,Tylomelania towutica,"Tylomelania towutica (Kruimel, 1913)",1,0
Tylomelania towutensis,species,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Pachychilidae,Tylomelania,738573,24424,8267427,1069483,Tylomelania towutensis,accepted,NA,FALSE,hidden_inherited,"(P. Sarasin & F. Sarasin, 1897)",Tylomelania towutensis,Tylomelania towutensis,Tylomelania towutensis,"Tylomelania towutensis (P.Sarasin & F.Sarasin, 1897)",1,0
Sulcospira testudinaria,species,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Pachychilidae,Sulcospira,716910,303570,4956626,519806,Sulcospira testudinaria,accepted,NA,FALSE,hidden_inherited,"(von dem Busch, 1842)",Sulcospira testudinaria,Sulcospira testudinaria,Sulcospira testudinaria,"Sulcospira testudinaria Busch, 1842",1,0
Brotia torquata,species,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Pachychilidae,Brotia,1057863,27863,9986464,692462,Brotia torquata,accepted,NA,FALSE,hidden_inherited,"(von dem Busch, 1842)",Brotia torquata,Brotia torquata,Brotia torquata,"Brotia torquata Busch, 1842",1,0
Ancylus,genus,Mollusca,Gastropoda,NA,Planorbidae,Ancylus,559196,6039,8176678,457186,Ancylus,accepted,NA,FALSE,NA,"O. F. Müller, 1773",Ancylus,Ancylus,Ancylus,"Ancylus O.F.Müller, 1773",1,0
Zacoleus idahoensis,species,Mollusca,Gastropoda,Stylommatophora,Ariolimacidae,Zacoleus,1351689,28901,2294077,892938,Zacoleus idahoensis,accepted,NA,FALSE,NA,"Pilsbry, 1903",Zacoleus idahoensis,Zacoleus idahoensis,Zacoleus idahoensis,"Zacoleus idahoensis Pilsbry, 1903",0,1
Hemphillia malonei,species,Mollusca,Gastropoda,Stylommatophora,Binneyidae,Hemphillia,1351726,28900,5190472,892942,Hemphillia malonei,accepted,NA,FALSE,NA,"Pilsbry, 1917",Hemphillia malonei,Hemphillia malonei,Hemphillia malonei,"Hemphillia malonei Pilsbry, 1917",0,1
Prophysaon andersoni,species,Mollusca,Gastropoda,Stylommatophora,Ariolimacidae,Prophysaon,1366378,28899,NA,318412,Prophysaon andersoni,uncertain,NA,FALSE,NA,NA,Prophysaon andersoni,Prophysaon andersoni,Prophysaon andersoni,NA,0,1
Prophysaon dubium,species,Mollusca,Gastropoda,Stylommatophora,Ariolimacidae,Prophysaon,1351622,28898,2294058,806670,Prophysaon dubium,accepted,NA,FALSE,NA,"Cockerell, 1890",Prophysaon dubium,Prophysaon dubium,Prophysaon dubium,"Prophysaon dubium Cockerell, 1890",0,1
Prophysaon foliolatum,species,Mollusca,Gastropoda,Stylommatophora,Ariolimacidae,Prophysaon,1352131,28897,2294061,943680,Prophysaon foliolatum,accepted,NA,FALSE,NA,"(A. Gould, 1851)",Prophysaon foliolatum,Prophysaon foliolatum,Prophysaon foliolatum,"Prophysaon foliolatum (A.Gould, 1851)",0,1
Prophysaon humile,species,Mollusca,Gastropoda,Stylommatophora,Ariolimacidae,Prophysaon,1351685,28896,2294059,943681,Prophysaon humile,accepted,NA,FALSE,NA,"Cockerell, 1890",Prophysaon humile,Prophysaon humile,Prophysaon humile,"Prophysaon humile Cockerell, 1890",0,1
Prophysaon obscurum,species,Mollusca,Gastropoda,Stylommatophora,Ariolimacidae,Prophysaon,1351777,28895,2294066,943678,Prophysaon obscurum,accepted,NA,FALSE,NA,"Cockerell, 1890",Prophysaon obscurum,Prophysaon obscurum,Prophysaon obscurum,"Prophysaon obscurum Cockerell, 1890",0,1
Prophysaon vanattae,species,Mollusca,Gastropoda,Stylommatophora,Ariolimacidae,Prophysaon,1351929,28894,2294063,943679,Prophysaon vanattae,accepted,NA,FALSE,NA,"Pilsbry, 1948",Prophysaon vanattae,Prophysaon vanattae,Prophysaon vanattae,"Prophysaon vanattae Pilsbry, 1948",0,1
Prophysaon,genus,Mollusca,Gastropoda,Stylommatophora,Ariolimacidae,Prophysaon,995729,7979,2294057,318413,Prophysaon,accepted,NA,FALSE,NA,"Bland & W. G. Binney, 1873",Prophysaon,Prophysaon,Prophysaon,"Prophysaon Bland & W.G.Binney, 1873",0,1
Prophysaon coeruleum,species,Mollusca,Gastropoda,Stylommatophora,Ariolimacidae,Prophysaon,1351592,28892,2294060,368039,Prophysaon coeruleum,accepted,NA,FALSE,NA,"Cockerell, 1890",Prophysaon coeruleum,Prophysaon coeruleum,Prophysaon coeruleum,"Prophysaon coeruleum Cockerell, 1890",0,1
Pyrgulopsis micrococcus,species,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Pyrgulopsis,1348367,30879,2299987,141352,Pyrgulopsis micrococcus,accepted,NA,FALSE,incertae_sedis_inherited,"(Pilsbry in Stearns, 1893)",Pyrgulopsis micrococcus,Pyrgulopsis micrococcus,Pyrgulopsis micrococcus,"Pyrgulopsis micrococcus (Pilsbry, 1893)",1,0
Pyrgulopsis,genus,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Pyrgulopsis,717226,6098,2299969,192020,Pyrgulopsis,accepted,NA,FALSE,incertae_sedis,"Call & Pilsbry, 1886",Pyrgulopsis,Pyrgulopsis,Pyrgulopsis,"Pyrgulopsis Call & Pilsbry, 1886",1,0
Pyrgulopsis californiensis,species,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Pyrgulopsis,992101,27518,2300011,252730,Pyrgulopsis californiensis,accepted,NA,FALSE,incertae_sedis_inherited,"(Gregg & D. W. Taylor, 1965)",Pyrgulopsis californiensis,Pyrgulopsis californiensis,Pyrgulopsis californiensis,"Pyrgulopsis californiensis (Gregg & D.W.Taylor, 1965)",1,0
Pyrgulopsis crystalis,species,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Pyrgulopsis,1347231,30876,2300024,252731,Pyrgulopsis crystalis,accepted,NA,FALSE,incertae_sedis_inherited,"Hershler & Sada, 1987",Pyrgulopsis crystalis,Pyrgulopsis crystalis,Pyrgulopsis crystalis,"Pyrgulopsis crystalis Hershler & Sada, 1987",1,0
