found_taxa,rank,phylum,class,order,family,genus,worms_aphiaid,bold_id,gbif_key,ott_id,taxa_query,status,unacceptreason,is_synonym,flags,valid_authority,worms_sciname,tol_sciname,bold_taxon,gbif_sciname,freshwater_only,terrestrial_only
Cephaloflexa bergi,species,Platyhelminthes,NA,Tricladida,Geoplanidae,Cephaloflexa,482924,656517,11183028,398569,Cephaloflexa bergi,accepted,NA,FALSE,NA,"(Graff, 1899) Carbayo & Leal-Zanchet, 2003",Cephaloflexa bergi,Cephaloflexa bergi,Cephaloflexa bergi,"Cephaloflexa bergi (Graff, 1899) Carbayo & Leal-Zanchet, 2003",0,1
Choeradoplana,genus,Platyhelminthes,NA,Tricladida,Geoplanidae,Choeradoplana,479659,502064,4859521,398571,Choeradoplana,accepted,NA,FALSE,NA,"Graff, 1896",Choeradoplana,Choeradoplana,Choeradoplana,"Choeradoplana Graff, 1896",NA,1
Cephaloflexa,genus,Platyhelminthes,NA,Tricladida,Geoplanidae,Cephaloflexa,479903,656516,4859540,398568,Cephaloflexa,accepted,NA,FALSE,NA,"Carbayo & Leal-Zanchet, 2003",Cephaloflexa,Cephaloflexa,Cephaloflexa,"Cephaloflexa Carbayo & Leal-Zanchet, 2003",0,1
Enterosyringa pseudorhynchodemus,species,Platyhelminthes,NA,Tricladida,Geoplanidae,Enterosyringa,482778,502058,5892142,398575,Enterosyringa pseudorhynchodemus,accepted,NA,FALSE,NA,"(Riester, 1938)",Enterosyringa pseudorhynchodemus,Enterosyringa pseudorhynchodemus,Enterosyringa pseudorhynchodemus,"Enterosyringa pseudorhynchodemus (Riester, 1938)",NA,NA
Luteostriata abundans,species,Platyhelminthes,NA,Tricladida,Geoplanidae,Luteostriata,878996,652051,8746684,3661335,Luteostriata abundans,accepted,NA,FALSE,NA,"(Graff, 1899) Carbayo, 2010",Luteostriata abundans,Luteostriata abundans,Luteostriata abundans,"Luteostriata abundans (Graff, 1899) Carbayo, 2010",0,1
Macrogyrodactylus,genus,Platyhelminthes,Monogenea,Gyrodactylidea,Gyrodactylidae,Macrogyrodactylus,1324790,656848,4860417,435965,Macrogyrodactylus,accepted,NA,FALSE,NA,"Malmberg, 1957",Macrogyrodactylus,Macrogyrodactylus,Macrogyrodactylus,"Macrogyrodactylus Malmberg, 1957",1,NA
Gyrodactylus turnbulli,species,Platyhelminthes,Monogenea,Gyrodactylidea,Gyrodactylidae,Gyrodactylus,1248692,655956,7358695,1032289,Gyrodactylus turnbulli,accepted,NA,FALSE,NA,"Harris, 1986",Gyrodactylus turnbulli,Gyrodactylus turnbulli,Gyrodactylus turnbulli,"Gyrodactylus turnbulli Harris, 1986",1,NA
Macrogyrodactylus clarii,species,Platyhelminthes,Monogenea,Gyrodactylidea,Gyrodactylidae,Macrogyrodactylus,1324792,656849,10492872,1097921,Macrogyrodactylus clarii,accepted,NA,FALSE,NA,"Gusev, 1961",Macrogyrodactylus clarii,Macrogyrodactylus clarii,Macrogyrodactylus clarii,"Macrogyrodactylus clarii Gusev, 1961",1,NA
Girardia,genus,Platyhelminthes,NA,Tricladida,Dugesiidae,Girardia,479628,165625,3268624,557383,Girardia,accepted,NA,FALSE,NA,"Ball, 1974",Girardia,Girardia,Girardia,"Girardia Ball, 1974",1,NA
Gyrodactylus teuchis,species,Platyhelminthes,Monogenea,Gyrodactylidea,Gyrodactylidae,Gyrodactylus,1248479,717845,7436973,144898,Gyrodactylus teuchis,accepted,NA,FALSE,NA,"Lautraite, Blanc, Thiery, Daniel & Vigneulle, 1999",Gyrodactylus teuchis,Gyrodactylus teuchis,Gyrodactylus teuchis,"Gyrodactylus teuchis Lautraite, Blanc, Thiery, Daniel & Vigneulle, 1999",1,NA
Gyrodactylus truttae,species,Platyhelminthes,Monogenea,Gyrodactylidea,Gyrodactylidae,Gyrodactylus,1248691,666698,8482434,815485,Gyrodactylus truttae,accepted,NA,FALSE,NA,"Gläser, 1974",Gyrodactylus truttae,Gyrodactylus truttae,Gyrodactylus truttae,"Gyrodactylus truttae Gläser, 1974",1,NA
Dibothriocephalus dendriticus,species,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Diphyllobothrium,1027588,165994,4345029,416828,Diphyllobothrium dendriticum,unaccepted,Superseded combination,FALSE,sibling_higher,"(Nitzsch, 1824) Lühe, 1899",Dibothriocephalus dendriticus,Diphyllobothrium dendriticum,Diphyllobothrium dendriticum,"Diphyllobothrium dendriticum (Nitzsch, 1824)",0,0
Holothuria (Roweothuria) poli,species,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,124525,217655,2279179,107769,Holothuria poli,alternate representation,NA,FALSE,sibling_higher,"Delle Chiaje, 1824",Holothuria (Roweothuria) poli,Holothuria poli,Holothuria poli,"Holothuria poli Delle Chiaje, 1824",0,0
Amphiura (Amphiura) digitula,species,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura,243028,218727,2278036,3653907,Amphiura digitula,alternate representation,NA,FALSE,sibling_higher,"(H.L. Clark, 1911)",Amphiura (Amphiura) digitula,Amphiura digitula,Amphiura digitula,"Amphiura digitula (H.L.Clark, 1911)",0,0
Alaria alata,species,Platyhelminthes,Trematoda,Diplostomida,Diplostomidae,Alaria,1460835,505926,8390685,879259,Alaria alata,accepted,NA,FALSE,NA,"(Goeze, 1782) Krause, 1914",Alaria alata,Alaria alata,Alaria alata,"Alaria alata (Goeze, 1782) Krause, 1914",0,1
Dichrometra articulata,species,Echinodermata,Crinoidea,Comatulida,Mariametridae,Liparometra,450528,280753,4874028,900103,Liparometra articulata,unaccepted,synonym,FALSE,NA,"(Müller, 1849)",Dichrometra articulata,Liparometra articulata,Liparometra articulata,"Liparometra articulata (Müller, 1849)",0,0
Polycelis,genus,Platyhelminthes,NA,Tricladida,Planariidae,Polycelis,414988,165609,2502880,101140,Polycelis,accepted,NA,FALSE,NA,"Ehrenberg, 1831",Polycelis,Polycelis (genus in Lophotrochozoa),Polycelis,"Polycelis Ehrenberg, 1831",1,NA
Trichuris vulpis,species,Nematoda,Enoplea,Trichinellida,Trichuridae,Trichuris,1508733,896188,4554229,1011670,Trichuris vulpis,accepted,NA,FALSE,NA,"(Froelich, 1789) Smith, 1908",Trichuris vulpis,Trichuris vulpis,Trichuris vulpis,"Trichuris vulpis (Froelich, 1789) Smith, 1908",NA,1
Bipalium nobile,species,Platyhelminthes,NA,Tricladida,Geoplanidae,Bipalium,482508,906293,5892133,298624,Bipalium nobile,accepted,NA,FALSE,NA,"Kawakatsu & Makino, 1982",Bipalium nobile,Bipalium nobile,Bipalium nobile,"Bipalium nobile Kawakatsu & Makino, 1982",0,1
Novibipalium venosum,species,Platyhelminthes,NA,Tricladida,Geoplanidae,Novibipalium,482577,165613,5892134,873751,Novibipalium venosum,accepted,NA,FALSE,NA,"(Kaburaki, 1922)",Novibipalium venosum,Novibipalium venosum,Novibipalium venosum,"Novibipalium venosum (Kaburaki, 1922)",0,1
Diversibipalium multilineatum,species,Platyhelminthes,NA,Tricladida,Geoplanidae,Diversibipalium,482501,906133,8462585,298621,Diversibipalium multilineatum,accepted,NA,FALSE,NA,"(Makino & Shirasawa, 1983)",Diversibipalium multilineatum,Diversibipalium multilineatum,Diversibipalium multilineatum,"Diversibipalium multilineatum (Makino & Shirasawa, 1983)",0,1
Gyrodactylus danastriae,species,Platyhelminthes,Monogenea,Gyrodactylidea,Gyrodactylidae,Gyrodactylus,1249829,906378,9712358,7503618,Gyrodactylus danastriae,accepted,NA,FALSE,NA,"Lumme, Ziętara & Lebedeva, 2017",Gyrodactylus danastriae,Gyrodactylus danastriae,Gyrodactylus danastriae,"Gyrodactylus danastriae Lumme, Ziętara & Lebedeva, 2017",1,NA
Ophiomusa lymani,species,Echinodermata,Ophiuroidea,Ophiurida,Ophiosphalmidae,Ophiomusium,245559,140260,2275679,959762,Ophiomusium lymani,unaccepted,"type species of Ophiomusa, reinstated by (O'Hara et al. 2018)",FALSE,NA,"(Wyville Thomson, 1873)",Ophiomusa lymani,Ophiomusium lymani,Ophiomusium lymani,"Ophiomusium lymani Wyville-Thomson, 1873",0,0
Arbacia dufresnii,species,Echinodermata,Echinoidea,Arbacioida,Arbaciidae,Arbacia,160786,649382,5964085,255159,Arbacia crassispina,unaccepted,subjective junior synonym,FALSE,NA,"(Blainville, 1825)",Arbacia dufresnii,Arbacia crassispina,Arbacia crassispina,"Arbacia crassispina Mortensen, 1910",0,0
Scutellonema brachyurum,species,Nematoda,Chromadorea,Rhabditida,Hoplolaimidae,Scutellonema,1468982,896504,4556480,181717,Scutellonema brachyurum,accepted,NA,FALSE,NA,"(Steiner, 1938) Andrássy, 1958",Scutellonema brachyurum,Scutellonema brachyurum,Scutellonema brachyurum,"Scutellonema brachyurum (Steiner, 1938) Andrássy, 1958",1,1
Scutellonema,genus,Nematoda,Chromadorea,Rhabditida,Hoplolaimidae,Scutellonema,583028,173072,2284129,450038,Scutellonema,accepted,NA,FALSE,NA,"Andrássy, 1958",Scutellonema,Scutellonema,Scutellonema,"Scutellonema Andrássy, 1958",1,1
Anguina,genus,Nematoda,Chromadorea,Rhabditida,Anguinidae,Anguina,1316813,897384,2284186,688796,Anguina,accepted,NA,FALSE,NA,"Scopoli, 1777",Anguina,Anguina,Anguina,"Anguina Scopoli, 1777",1,1
Aplectana,genus,Nematoda,Chromadorea,Rhabditida,Cosmocercidae,Aplectana,1508009,285950,4406605,14317,Aplectana,accepted,NA,FALSE,NA,"Railliet & Henry, 1916",Aplectana,Aplectana,Aplectana,"Aplectana Railliet & Henry, 1916",1,1
Spauligodon,genus,Nematoda,Chromadorea,Rhabditida,Pharyngodonidae,Spauligodon,1585284,506213,4408158,650805,Spauligodon,accepted,NA,FALSE,NA,"Skryabin, Schikhobalova & Lagodovskaja, 1960",Spauligodon,Spauligodon,Spauligodon,"Spauligodon Skrjabin, Schikhobalova & Lagodovskaja, 1960",NA,1
Longidoridae,family,Nematoda,Enoplea,Dorylaimida,Longidoridae,NA,834520,1792,2590,760954,Longidoridae,accepted,NA,FALSE,NA,"Thorne, 1935",Longidoridae,Longidoridae,Longidoridae,Longidoridae,1,1
Sclerasterias eructans,species,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Rumbleaster,762284,187650,2274009,769829,Rumbleaster eructans,unaccepted,synonym according to Mah and Foltz 2011,FALSE,NA,"(McKnight, 2006)",Sclerasterias eructans,Rumbleaster eructans,Rumbleaster eructans,"Rumbleaster eructans McKnight, 2006",0,0
Amphiura (Amphiura) angularis,species,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura,173100,218667,2277996,3653849,Amphiura angularis,alternate representation,synonym,FALSE,sibling_higher,"Lyman, 1879",Amphiura (Amphiura) angularis,Amphiura angularis,Amphiura angularis,"Amphiura angularis Lyman, 1879",0,0
Ophiothrix (Ophiothrix) caespitosa,species,Echinodermata,Ophiuroidea,Amphilepidida,Ophiotrichidae,Ophiothrix,244164,27585,5187922,608026,Ophiothrix caespitosa,alternate representation,NA,FALSE,sibling_higher,"Lyman, 1879",Ophiothrix (Ophiothrix) caespitosa,Ophiothrix caespitosa,Ophiothrix caespitosa,"Ophiothrix caespitosa Lyman, 1879",0,0
Mononchida,order,Nematoda,Enoplea,Mononchida,NA,NA,834546,296605,898,441135,Mononchida,accepted,NA,FALSE,NA,"Jairajpuri, 1969",Mononchida,Mononchida,Mononchida,Mononchida,1,1
Paraleptopentacta elongata,species,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Leptopentacta,1474372,222754,4342489,7072381,Leptopentacta elongata,unaccepted,NA,FALSE,NA,"(Düben & Koren, 1846)",Paraleptopentacta elongata,Leptopentacta elongata,Leptopentacta elongata,"Leptopentacta elongata (Düben & Koren, 1846)",0,0
Rhynchodemus sylvaticus,species,Platyhelminthes,NA,Tricladida,Geoplanidae,Rhynchodemus,483252,717868,2502940,3661379,Rhynchodemus sylvaticus,accepted,NA,FALSE,NA,"(Leidy, 1851) Leidy, 1851",Rhynchodemus sylvaticus,Rhynchodemus sylvaticus,Rhynchodemus sylvaticus,"Rhynchodemus sylvaticus (Leidy, 1851) Leidy, 1851",0,1
Taenia asiatica,species,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,1528649,NA,NA,614168,Taenia asiatica,NA,NA,FALSE,NA,NA,NA,Taenia asiatica,NA,NA,NA,1
Trichinella britovi,species,Nematoda,Enoplea,Trichinellida,Trichinellidae,Trichinella,1587600,NA,NA,898303,Trichinella britovi,NA,NA,FALSE,NA,NA,NA,Trichinella britovi,NA,NA,1,1
Trichinella nativa,species,Nematoda,Enoplea,Trichinellida,Trichinellidae,Trichinella,1587600,NA,NA,567341,Trichinella nativa,NA,NA,FALSE,NA,NA,NA,Trichinella nativa,NA,NA,1,1
Trichinella nelsoni,species,Nematoda,Enoplea,Trichinellida,Trichinellidae,Trichinella,1587600,NA,NA,567342,Trichinella nelsoni,NA,NA,FALSE,NA,NA,NA,Trichinella nelsoni,NA,NA,1,1
Trichinella murrelli,species,Nematoda,Enoplea,Trichinellida,Trichinellidae,Trichinella,1587600,NA,NA,348834,Trichinella murrelli,NA,NA,FALSE,NA,NA,NA,Trichinella murrelli,NA,NA,1,1
Fasciola gigantica,species,Platyhelminthes,Trematoda,Plagiorchiida,Fasciolidae,Fasciola,486753,NA,NA,351673,Fasciola gigantica,NA,NA,FALSE,NA,NA,NA,Fasciola gigantica,NA,NA,0,1
Toxocara cati,species,Nematoda,Chromadorea,Rhabditida,Ascarididae,Toxocara,1508018,NA,NA,870344,Toxocara cati,NA,NA,FALSE,NA,NA,NA,Toxocara cati,NA,NA,NA,1
Toxocara malaysiensis,species,Nematoda,Chromadorea,Rhabditida,Ascarididae,Toxocara,1508018,NA,NA,277184,Toxocara malaysiensis,NA,NA,FALSE,NA,NA,NA,Toxocara malaysiensis,NA,NA,NA,1
Toxocara vitulorum,species,Nematoda,Chromadorea,Rhabditida,Ascarididae,Toxocara,1508018,NA,NA,69811,Toxocara vitulorum,NA,NA,FALSE,NA,NA,NA,Toxocara vitulorum,NA,NA,NA,1
Xiphinema americanum,species,Nematoda,Enoplea,Dorylaimida,Longidoridae,Xiphinema,583061,NA,NA,224029,Xiphinema americanum,NA,NA,FALSE,NA,NA,NA,Xiphinema americanum,NA,NA,0,1
Xiphinema peruvianum,species,Nematoda,Enoplea,Dorylaimida,Longidoridae,Xiphinema,583061,NA,NA,651594,Xiphinema peruvianum,NA,NA,FALSE,NA,NA,NA,Xiphinema peruvianum,NA,NA,0,1
Xiphinema citricolum,species,Nematoda,Enoplea,Dorylaimida,Longidoridae,Xiphinema,583061,NA,NA,98665,Xiphinema citricolum,NA,NA,FALSE,NA,NA,NA,Xiphinema citricolum,NA,NA,0,1
Xiphinema tarjanense,species,Nematoda,Enoplea,Dorylaimida,Longidoridae,Xiphinema,583061,NA,NA,1008004,Xiphinema tarjanense,NA,NA,FALSE,NA,NA,NA,Xiphinema tarjanense,NA,NA,0,1
Xiphinema georgianum,species,Nematoda,Enoplea,Dorylaimida,Longidoridae,Xiphinema,583061,NA,NA,13589,Xiphinema georgianum,NA,NA,FALSE,NA,NA,NA,Xiphinema georgianum,NA,NA,0,1
Xiphinema floridae,species,Nematoda,Enoplea,Dorylaimida,Longidoridae,Xiphinema,583061,NA,NA,98666,Xiphinema floridae,NA,NA,FALSE,NA,NA,NA,Xiphinema floridae,NA,NA,0,1
Xiphinema rivesi,species,Nematoda,Enoplea,Dorylaimida,Longidoridae,Xiphinema,583061,NA,NA,966917,Xiphinema rivesi,NA,NA,FALSE,NA,NA,NA,Xiphinema rivesi,NA,NA,0,1
Xiphinema diffusum,species,Nematoda,Enoplea,Dorylaimida,Longidoridae,Xiphinema,583061,NA,NA,822643,Xiphinema diffusum,NA,NA,FALSE,NA,NA,NA,Xiphinema diffusum,NA,NA,0,1
Xiphinema taylori,species,Nematoda,Enoplea,Dorylaimida,Longidoridae,Xiphinema,583061,NA,NA,393058,Xiphinema taylori,NA,NA,FALSE,NA,NA,NA,Xiphinema taylori,NA,NA,0,1
Xiphinema incognitum,species,Nematoda,Enoplea,Dorylaimida,Longidoridae,Xiphinema,583061,NA,NA,527594,Xiphinema incognitum,NA,NA,FALSE,NA,NA,NA,Xiphinema incognitum,NA,NA,0,1
Xiphinema brevicolle,species,Nematoda,Enoplea,Dorylaimida,Longidoridae,Xiphinema,583061,NA,NA,129812,Xiphinema brevicolle,NA,NA,FALSE,NA,NA,NA,Xiphinema brevicolle,NA,NA,0,1
Xiphinema simile,species,Nematoda,Enoplea,Dorylaimida,Longidoridae,Xiphinema,583061,NA,NA,981425,Xiphinema simile,NA,NA,FALSE,NA,NA,NA,Xiphinema simile,NA,NA,0,1
Xiphinema pachtaicum,species,Nematoda,Enoplea,Dorylaimida,Longidoridae,Xiphinema,583061,NA,NA,30531,Xiphinema pachtaicum,NA,NA,FALSE,NA,NA,NA,Xiphinema pachtaicum,NA,NA,0,1
Schistosoma malayensis,species,Platyhelminthes,Trematoda,Diplostomida,Schistosomatidae,Schistosoma,1359742,NA,NA,91216,Schistosoma malayensis,NA,NA,FALSE,NA,NA,NA,Schistosoma malayensis,NA,NA,1,1
Schistosoma mekongi,species,Platyhelminthes,Trematoda,Diplostomida,Schistosomatidae,Schistosoma,1359742,NA,NA,356812,Schistosoma mekongi,NA,NA,FALSE,NA,NA,NA,Schistosoma mekongi,NA,NA,1,1
Meloidogyne hapla,species,Nematoda,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,1295653,NA,NA,1043271,Meloidogyne hapla,NA,NA,FALSE,sibling_higher,NA,NA,Meloidogyne hapla,NA,NA,1,NA
Taenia martis,species,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,1528649,NA,NA,386449,Taenia martis,NA,NA,FALSE,NA,NA,NA,Taenia martis,NA,NA,NA,1
Mesocriconema inaratum,species,Nematoda,Chromadorea,Rhabditida,Criconematidae,Mesocriconema,1061007,NA,NA,14265,Mesocriconema inaratum,NA,NA,FALSE,NA,NA,NA,Mesocriconema inaratum,NA,NA,1,1
Gracilacus wuae,species,Nematoda,Chromadorea,Rhabditida,Tylenchulidae,Gracilacus,583003,NA,NA,5926825,Gracilacus wuae,NA,NA,FALSE,NA,NA,NA,Gracilacus wuae,NA,NA,0,1
Bursaphelenchus xylophilus,species,Nematoda,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,1587128,NA,NA,1093850,Bursaphelenchus xylophilus,NA,NA,FALSE,NA,NA,NA,Bursaphelenchus xylophilus,NA,NA,0,1
Taenia multiceps,species,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,1528649,NA,NA,517092,Taenia multiceps,NA,NA,FALSE,NA,NA,NA,Taenia multiceps,NA,NA,NA,1
Taenia hydatigena,species,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,1528649,NA,NA,1004844,Taenia hydatigena,NA,NA,FALSE,NA,NA,NA,Taenia hydatigena,NA,NA,NA,1
Trichinella papuae,species,Nematoda,Enoplea,Trichinellida,Trichinellidae,Trichinella,1587600,NA,NA,299880,Trichinella papuae,NA,NA,FALSE,NA,NA,NA,Trichinella papuae,NA,NA,1,1
Trichinella zimbabwensis,species,Nematoda,Enoplea,Trichinellida,Trichinellidae,Trichinella,1587600,NA,NA,584335,Trichinella zimbabwensis,NA,NA,FALSE,NA,NA,NA,Trichinella zimbabwensis,NA,NA,1,1
Schistosoma japonicum,species,Platyhelminthes,Trematoda,Diplostomida,Schistosomatidae,Schistosoma,1359742,NA,NA,191484,Schistosoma japonicum,NA,NA,FALSE,NA,NA,NA,Schistosoma japonicum,NA,NA,1,1
Lemuricola pongoi,species,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Lemuricola,1585235,NA,NA,5475904,Lemuricola pongoi,NA,NA,FALSE,NA,NA,NA,Lemuricola pongoi,NA,NA,NA,1
Enterobius buckleyi,species,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Enterobius,1589654,NA,NA,5475907,Enterobius buckleyi,NA,NA,FALSE,NA,NA,NA,Enterobius buckleyi,NA,NA,NA,1
Trichuris trichiura,species,Nematoda,Enoplea,Trichinellida,Trichuridae,Trichuris,1508731,NA,NA,206556,Trichuris trichiura,NA,NA,FALSE,NA,NA,NA,Trichuris trichiura,NA,NA,NA,1
Trichuris arvicolae,species,Nematoda,Enoplea,Trichinellida,Trichuridae,Trichuris,1508731,NA,NA,812986,Trichuris arvicolae,NA,NA,FALSE,NA,NA,NA,Trichuris arvicolae,NA,NA,NA,1
Schistosoma nasale,species,Platyhelminthes,Trematoda,Diplostomida,Schistosomatidae,Schistosoma,1359742,NA,NA,619488,Schistosoma nasale,NA,NA,FALSE,NA,NA,NA,Schistosoma nasale,NA,NA,1,1
Schistosoma spindale,species,Platyhelminthes,Trematoda,Diplostomida,Schistosomatidae,Schistosoma,1359742,NA,NA,191499,Schistosoma spindale,NA,NA,FALSE,NA,NA,NA,Schistosoma spindale,NA,NA,1,1
Trichobilharzia stagnicolae,species,Platyhelminthes,Trematoda,Diplostomida,Schistosomatidae,Trichobilharzia,1521805,NA,NA,1092101,Trichobilharzia stagnicolae,NA,NA,FALSE,NA,NA,NA,Trichobilharzia stagnicolae,NA,NA,1,NA
Trichobilharzia szidati,species,Platyhelminthes,Trematoda,Diplostomida,Schistosomatidae,Trichobilharzia,1521805,NA,NA,564251,Trichobilharzia szidati,NA,NA,FALSE,NA,NA,NA,Trichobilharzia szidati,NA,NA,1,NA
Meloidogyne arenaria,species,Nematoda,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,1295653,NA,NA,1043272,Meloidogyne arenaria,NA,NA,FALSE,NA,NA,NA,Meloidogyne arenaria,NA,NA,1,NA
Meloidogyne enterolobii,species,Nematoda,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,1295653,NA,NA,233987,Meloidogyne enterolobii,NA,NA,FALSE,sibling_higher,NA,NA,Meloidogyne enterolobii,NA,NA,1,NA
Ascaris suum,species,Nematoda,Chromadorea,Rhabditida,Ascarididae,Ascaris,583248,NA,NA,345758,Ascaris suum,NA,NA,FALSE,NA,NA,NA,Ascaris suum,NA,NA,NA,1
Gnathostoma doloresi,species,Nematoda,Chromadorea,Rhabditida,Gnathostomatidae,Gnathostoma,1590615,NA,NA,196482,Gnathostoma doloresi,NA,NA,FALSE,NA,NA,NA,Gnathostoma doloresi,NA,NA,1,1
Romanomermis nielseni,species,Nematoda,Enoplea,Mermithida,Mermithidae,Romanomermis,1294103,NA,NA,961983,Romanomermis nielseni,NA,NA,FALSE,NA,NA,NA,Romanomermis nielseni,NA,NA,1,NA
Stenostomum sthenum,species,Platyhelminthes,NA,NA,Stenostomidae,Stenostomum,480418,NA,NA,5677431,Stenostomum sthenum,NA,NA,FALSE,NA,NA,NA,Stenostomum sthenum,NA,NA,1,0
Taenia crassiceps,species,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,1528649,NA,NA,635252,Taenia crassiceps,NA,NA,FALSE,NA,NA,NA,Taenia crassiceps,NA,NA,NA,1
Taenia pisiformis,species,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,1528649,NA,NA,1004841,Taenia pisiformis,NA,NA,FALSE,NA,NA,NA,Taenia pisiformis,NA,NA,NA,1
Taenia ovis,species,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,1528649,NA,NA,635262,Taenia ovis,NA,NA,FALSE,NA,NA,NA,Taenia ovis,NA,NA,NA,1
Taenia madoquae,species,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,1528649,NA,NA,505657,Taenia madoquae,NA,NA,FALSE,NA,NA,NA,Taenia madoquae,NA,NA,NA,1
Taenia laticollis,species,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,1528649,NA,NA,52073,Taenia laticollis,NA,NA,FALSE,NA,NA,NA,Taenia laticollis,NA,NA,NA,1
Taenia twitchelli,species,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,1528649,NA,NA,792519,Taenia twitchelli,NA,NA,FALSE,NA,NA,NA,Taenia twitchelli,NA,NA,NA,1
Taenia serialis,species,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,1528649,NA,NA,517091,Taenia serialis,NA,NA,FALSE,NA,NA,NA,Taenia serialis,NA,NA,NA,1
Taenia regis,species,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,1528649,NA,NA,505656,Taenia regis,NA,NA,FALSE,NA,NA,NA,Taenia regis,NA,NA,NA,1
Taenia arctos,species,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,1528649,NA,NA,129047,Taenia arctos,NA,NA,FALSE,NA,NA,NA,Taenia arctos,NA,NA,NA,1
Taenia crocutae,species,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,1528649,NA,NA,5693922,Taenia crocutae,NA,NA,FALSE,NA,NA,NA,Taenia crocutae,NA,NA,NA,1
Taenia saginata,species,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,1528649,NA,NA,1021818,Taenia saginata,NA,NA,FALSE,NA,NA,NA,Taenia saginata,NA,NA,NA,1
Spirometra decipiens,species,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Spirometra,1030499,NA,NA,913065,Spirometra decipiens,NA,NA,FALSE,NA,NA,NA,Spirometra decipiens,NA,NA,NA,1
Schistosoma haematobium,species,Platyhelminthes,Trematoda,Diplostomida,Schistosomatidae,Schistosoma,1359742,NA,NA,191481,Schistosoma haematobium,NA,NA,FALSE,NA,NA,NA,Schistosoma haematobium,NA,NA,1,1
Heterakis gallinarum,species,Nematoda,Chromadorea,Rhabditida,Heterakidae,Heterakis,1508737,NA,NA,63227,Heterakis gallinarum,NA,NA,FALSE,NA,NA,NA,Heterakis gallinarum,NA,NA,NA,1
Dictyocaulus capreolus,species,Nematoda,Chromadorea,Rhabditida,Metastrongylidae,Dictyocaulus,1586537,NA,NA,795925,Dictyocaulus capreolus,NA,NA,FALSE,NA,NA,NA,Dictyocaulus capreolus,NA,NA,0,1
Dictyocaulus eckerti,species,Nematoda,Chromadorea,Rhabditida,Metastrongylidae,Dictyocaulus,1586537,NA,NA,192235,Dictyocaulus eckerti,NA,NA,FALSE,NA,NA,NA,Dictyocaulus eckerti,NA,NA,0,1
Trichuris suis,species,Nematoda,Enoplea,Trichinellida,Trichuridae,Trichuris,1508731,NA,NA,912976,Trichuris suis,NA,NA,FALSE,NA,NA,NA,Trichuris suis,NA,NA,NA,1
Dictyocaulus viviparus,species,Nematoda,Chromadorea,Rhabditida,Metastrongylidae,Dictyocaulus,1586537,NA,NA,936411,Dictyocaulus viviparus,NA,NA,FALSE,NA,NA,NA,Dictyocaulus viviparus,NA,NA,0,1
Trypanoxyuris minutus,species,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Trypanoxyuris,1585262,NA,NA,4994703,Trypanoxyuris minutus,NA,NA,FALSE,sibling_higher,NA,NA,Trypanoxyuris minutus,NA,NA,NA,1
Trypanoxyuris multilabiatus,species,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Trypanoxyuris,1585262,NA,NA,5926548,Trypanoxyuris multilabiatus,NA,NA,FALSE,sibling_higher,NA,NA,Trypanoxyuris multilabiatus,NA,NA,NA,1
Heterakis beramporia,species,Nematoda,Chromadorea,Rhabditida,Heterakidae,Heterakis,1508737,NA,NA,4995704,Heterakis beramporia,NA,NA,FALSE,NA,NA,NA,Heterakis beramporia,NA,NA,NA,1
