query,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,phylum,class,order,family,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type,freshwater_only,terrestrial_only
Potamonautes tuerkayi,1264357,Potamonautes tuerkayi,"Wood & Daniels, 2016",accepted,NA,Species,1264357,Potamonautes tuerkayi,"Wood & Daniels, 2016",439782,Animalia,Arthropoda,Malacostraca,Decapoda,Potamonautidae,Potamonautes,0,0,1,0,0,exact,1,0
Ptychophallus montanus,443782,Ptychophallus montanus,"(Rathbun, 1898)",accepted,NA,Species,443782,Ptychophallus montanus,"(Rathbun, 1898)",439820,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Ptychophallus,0,0,1,0,0,exact,1,0
Potamocarcinus magnus,443745,Potamocarcinus magnus,"(Rathbun, 1896)",accepted,NA,Species,443745,Potamocarcinus magnus,"(Rathbun, 1896)",439817,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Potamocarcinus,0,0,1,0,0,exact,1,0
Ptychophallus colombianus,443775,Ptychophallus colombianus,"(Rathbun, 1893)",accepted,NA,Species,443775,Ptychophallus colombianus,"(Rathbun, 1893)",439820,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Ptychophallus,0,0,1,0,0,exact,1,0
Ptychophallus exilipes,443777,Ptychophallus exilipes,"(Rathbun, 1898)",accepted,NA,Species,443777,Ptychophallus exilipes,"(Rathbun, 1898)",439820,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Ptychophallus,0,0,1,0,0,exact,1,0
Kingsleya latifrons,443663,Kingsleya latifrons,"(Randall, 1840)",accepted,NA,Species,443663,Kingsleya latifrons,"(Randall, 1840)",439804,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Kingsleya,0,0,1,0,0,exact,1,0
Hypolobocera gracilignatha,443636,Hypolobocera gracilignatha,"Pretzmann, 1972",superseded combination,NA,Species,1439548,Lindacatalina gracilignatha,"(Pretzmann, 1972)",439803,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Hypolobocera,0,0,1,0,0,exact,1,0
Ptychophallus tristani,443785,Ptychophallus tristani,"(Rathbun, 1896)",accepted,NA,Species,443785,Ptychophallus tristani,"(Rathbun, 1896)",439820,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Ptychophallus,0,0,1,0,0,exact,1,0
Rodriguezus iturbei,443794,Rodriguezus iturbei,"(Rathbun, 1919)",accepted,NA,Species,443794,Rodriguezus iturbei,"(Rathbun, 1919)",439822,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Rodriguezus,0,0,1,0,0,exact,1,0
Orthothelphusa venezuelensis,443727,Orthothelphusa venezuelensis,"(Rathbun, 1905)",accepted,NA,Species,443727,Orthothelphusa venezuelensis,"(Rathbun, 1905)",439814,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Orthothelphusa,0,0,1,0,0,exact,1,0
Epilobocera gilmanii,443575,Epilobocera gilmanii,"(S.I. Smith, 1870)",accepted,NA,Species,443575,Epilobocera gilmanii,"(S.I. Smith, 1870)",439789,Animalia,Arthropoda,Malacostraca,Decapoda,Epiloboceridae,Epilobocera,0,0,1,0,0,exact,1,0
Hypolobocera bouvieri,447763,Hypolobocera bouvieri,"(Rathbun, 1898)",accepted,NA,Species,447763,Hypolobocera bouvieri,"(Rathbun, 1898)",439803,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Hypolobocera,0,0,1,0,0,exact,1,0
Raddaus orestrius,443791,Raddaus orestrius,"(Smalley, 1965)",accepted,NA,Species,443791,Raddaus orestrius,"(Smalley, 1965)",439821,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Raddaus,0,0,1,0,0,exact,1,0
Valdivia serrata,443915,Valdivia serrata,"White, 1847",accepted,NA,Species,443915,Valdivia serrata,"White, 1847",439861,Animalia,Arthropoda,Malacostraca,Decapoda,Trichodactylidae,Valdivia,0,0,1,0,0,exact,1,0
Pacifastacus fortis,885104,Pacifastacus fortis,"(Faxon, 1914)",accepted,NA,Species,885104,Pacifastacus fortis,"(Faxon, 1914)",853691,Animalia,Arthropoda,Malacostraca,Decapoda,Astacidae,Pacifastacus,0,0,1,0,0,exact,1,0
Pacifastacus connectens,885103,Pacifastacus connectens,"(Faxon, 1914)",accepted,NA,Species,885103,Pacifastacus connectens,"(Faxon, 1914)",853691,Animalia,Arthropoda,Malacostraca,Decapoda,Astacidae,Pacifastacus,0,0,1,0,0,exact,1,0
Acartia bilobata,345325,Acartia bilobata,"Abraham, 1970",alternate representation,NA,Species,345920,Acartia (Acanthacartia) bilobata,"Abraham, 1970",104108,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Acartia,1,0,0,0,NA,exact,0,0
Cherax gherardii,885552,Cherax gherardii,"Patoka, Bláha & Kouba, 2015",accepted,NA,Species,885552,Cherax gherardii,"Patoka, Bláha & Kouba, 2015",877788,Animalia,Arthropoda,Malacostraca,Decapoda,Parastacidae,Cherax,0,0,1,0,0,exact,1,0
Cherax pulcher,885571,Cherax pulcher,"Lukhaup, 2015",accepted,NA,Species,885571,Cherax pulcher,"Lukhaup, 2015",877788,Animalia,Arthropoda,Malacostraca,Decapoda,Parastacidae,Cherax,0,0,1,0,0,exact,1,0
Eudiaptomus hadzici,358606,Eudiaptomus hadzici,"(Brehm, 1933)",nomen nudum,NA,Species,358606,Eudiaptomus hadzici,"(Brehm, 1933)",149689,Animalia,Arthropoda,Copepoda,Calanoida,Diaptomidae,Eudiaptomus,0,0,1,0,NA,exact,1,0
Parorchestia tenuis,556095,Parorchestia tenuis,NA,unaccepted,NA,Species,556088,Eorchestia rectipalma,"(K.H. Barnard, 1940)",205238,Animalia,Arthropoda,Malacostraca,Amphipoda,Makawidae,Parorchestia,0,0,0,1,NA,exact,0,1
Parorchestia tenuis,556901,Parorchestia tenuis,"(Dana, 1852)",accepted,NA,Species,556901,Parorchestia tenuis,"(Dana, 1852)",205238,Animalia,Arthropoda,Malacostraca,Amphipoda,Makawidae,Parorchestia,0,0,0,1,NA,exact,0,1
Waematau manawatahi,557382,Waematau manawatahi,"Duncan, 1994",accepted,NA,Species,557382,Waematau manawatahi,"Duncan, 1994",555655,Animalia,Arthropoda,Malacostraca,Amphipoda,Makawidae,Waematau,0,0,0,1,NA,exact,0,1
Waematau unuwhao,557385,Waematau unuwhao,"Duncan, 1994",accepted,NA,Species,557385,Waematau unuwhao,"Duncan, 1994",555655,Animalia,Arthropoda,Malacostraca,Amphipoda,Makawidae,Waematau,0,0,0,1,NA,exact,0,1
Waematau kaitaia,557381,Waematau kaitaia,"Duncan, 1994",accepted,NA,Species,557381,Waematau kaitaia,"Duncan, 1994",555655,Animalia,Arthropoda,Malacostraca,Amphipoda,Makawidae,Waematau,0,0,0,1,NA,exact,0,1
Waematau muriwhenua,557383,Waematau muriwhenua,"Duncan, 1994",superseded combination,NA,Species,1363563,Kohuroa muriwhenua,"(Duncan, 1994)",555655,Animalia,Arthropoda,Malacostraca,Amphipoda,Makawidae,Waematau,0,0,0,1,0,exact,0,1
Waematau rereke,1255564,Waematau rereke,"Ball, Webber & Shepherd, 2017",superseded combination,NA,Species,1363567,Deshurleyella rereke,"(Ball, Webber & Shepherd, 2017)",555655,Animalia,Arthropoda,Malacostraca,Amphipoda,Makawidae,Waematau,0,0,0,1,0,exact,0,1
Waematau reinga,557384,Waematau reinga,"Duncan, 1994",superseded combination,NA,Species,1363566,Deshurleyella reinga,"(Duncan, 1994)",555655,Animalia,Arthropoda,Malacostraca,Amphipoda,Makawidae,Waematau,0,0,0,1,0,exact,0,1
Waematau kohuroa,1255563,Waematau kohuroa,"Ball, Webber & Shepherd, 2017",superseded combination,NA,Species,1363565,Deshurleyella kohuroa,"(Ball, Webber & Shepherd, 2017)",555655,Animalia,Arthropoda,Malacostraca,Amphipoda,Makawidae,Waematau,0,0,0,1,0,exact,0,1
Waematau ringanohinohi,1255565,Waematau ringanohinohi,"Ball, Webber & Shepherd, 2017",superseded combination,NA,Species,1363568,Deshurleyella ringanohinohi,"(Ball, Webber & Shepherd, 2017)",555655,Animalia,Arthropoda,Malacostraca,Amphipoda,Makawidae,Waematau,0,0,0,1,0,exact,0,1
Ovalipes ocellatus,158434,Ovalipes ocellatus,"(Herbst, 1799)",accepted,NA,Species,158434,Ovalipes ocellatus,"(Herbst, 1799)",158433,Animalia,Arthropoda,Malacostraca,Decapoda,Ovalipidae,Ovalipes,1,0,0,0,0,exact,0,0
Pinnixa retinens,158451,Pinnixa retinens,"Rathbun, 1918",superseded combination,NA,Species,1264347,Pinnixulala retinens,"(Rathbun, 1918)",158444,Animalia,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,Pinnixa,1,0,0,0,0,exact,0,0
Orchestia grillus,158123,Orchestia grillus,"(Bosc, 1802)",unaccepted,superseded combination,Species,1328406,Speziorchestia grillus,"(Bosc, 1802)",101783,Animalia,Arthropoda,Malacostraca,Amphipoda,Talitridae,Orchestia,1,1,0,0,0,exact,0,0
Niphargus thermalis,546816,Niphargus thermalis,"Dudich, 1941",unaccepted,NA,Species,545816,Niphargus hrabei,"S. Karaman, 1932",545672,Animalia,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,0,0,1,0,NA,exact,1,0
Niphargus valachicus,546826,Niphargus valachicus,"Dobreanu & Manolache, 1933",accepted,NA,Species,546826,Niphargus valachicus,"Dobreanu & Manolache, 1933",545672,Animalia,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,0,0,1,0,NA,exact,1,0
Oniscus asellus,257580,Oniscus asellus,"Linnaeus, 1758",accepted,NA,Species,257580,Oniscus asellus,"Linnaeus, 1758",147059,Animalia,Arthropoda,Malacostraca,Isopoda,Oniscidae,Oniscus,0,0,0,1,0,exact,0,1
Solidobalanus auricoma,733536,Solidobalanus auricoma,"(Hoek, 1913)",accepted,NA,Species,733536,Solidobalanus auricoma,"(Hoek, 1913)",106119,Animalia,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Solidobalanus,1,NA,NA,NA,NA,exact,0,0
Hexacreusia durhami,733160,Hexacreusia durhami,"(Zullo, 1961)",accepted,NA,Species,733160,Hexacreusia durhami,"(Zullo, 1961)",733104,Animalia,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Hexacreusia,1,NA,NA,NA,0,exact,0,0
Euacasta sporillus,535154,Euacasta sporillus,"(Darwin, 1854)",accepted,NA,Species,535154,Euacasta sporillus,"(Darwin, 1854)",534775,Animalia,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Euacasta,1,NA,NA,NA,NA,exact,0,0
Ascorhynchus levissimus,239725,Ascorhynchus levissimus,"Loman, 1908",accepted,NA,Species,239725,Ascorhynchus levissimus,"Loman, 1908",134571,Animalia,Arthropoda,Pycnogonida,Pantopoda,Ascorhynchidae,Ascorhynchus,1,0,0,0,NA,exact,0,0
Neotroponiscus carolii,261479,Neotroponiscus carolii,"Arcangeli, 1936",accepted,NA,Species,261479,Neotroponiscus carolii,"Arcangeli, 1936",249028,Animalia,Arthropoda,Malacostraca,Isopoda,Bathytropidae,Neotroponiscus,0,0,0,1,0,exact,0,1
Charybdis crosnieri,1434145,Charybdis crosnieri,"Spiridonov & Türkay, 2001",superseded combination,NA,Species,442841,Charybdis (Charybdis) crosnieri,"Spiridonov & Türkay, 2001",106923,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,1,0,0,0,0,exact,0,0
Charybdis smithii,1458665,Charybdis smithii,"Macleay, 1838",superseded combination,NA,Species,1552694,Charybdis (Archias) smithii,"Macleay, 1838",106923,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,1,0,0,0,0,exact,0,0
Eurythenes maldoror,849546,Eurythenes maldoror,"d'Udekem d'Acoz & Havermans, 2015",accepted,NA,Species,849546,Eurythenes maldoror,"d'Udekem d'Acoz & Havermans, 2015",101607,Animalia,Arthropoda,Malacostraca,Amphipoda,Eurytheneidae,Eurythenes,1,0,0,0,NA,exact,0,0
Eurythenes andhakarae,849541,Eurythenes andhakarae,"d'Udekem d'Acoz & Havermans, 2015",accepted,NA,Species,849541,Eurythenes andhakarae,"d'Udekem d'Acoz & Havermans, 2015",101607,Animalia,Arthropoda,Malacostraca,Amphipoda,Eurytheneidae,Eurythenes,1,0,0,0,NA,exact,0,0
Eurythenes magellanicus,849543,Eurythenes magellanicus,"(H. Milne Edwards, 1848)",accepted,NA,Species,849543,Eurythenes magellanicus,"(H. Milne Edwards, 1848)",101607,Animalia,Arthropoda,Malacostraca,Amphipoda,Eurytheneidae,Eurythenes,1,0,0,0,NA,exact,0,0
Metopaulias depressus,444591,Metopaulias depressus,"Rathbun, 1896",accepted,NA,Species,444591,Metopaulias depressus,"Rathbun, 1896",439839,Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Metopaulias,0,0,0,1,0,exact,0,1
Gammarus dacicus,956133,Gammarus dacicus,"(Dobrenau & Manolache, 1942)",accepted,NA,Species,956133,Gammarus dacicus,"(Dobrenau & Manolache, 1942)",101537,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,0,0,1,0,0,exact,1,0
Sesarma rectum,444683,Sesarma rectum,"Randall, 1840",accepted,NA,Species,444683,Sesarma rectum,"Randall, 1840",158457,Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Sesarma,1,NA,NA,NA,0,exact,0,0
Moina lipini,1302832,Moina lipini,"Smirnov, 1976",accepted,NA,Species,1302832,Moina lipini,"Smirnov, 1976",148346,Animalia,Arthropoda,Branchiopoda,Anomopoda,Moinidae,Moina,0,0,1,0,NA,exact,1,0
Arcitalitrus sylvaticus,555665,Arcitalitrus sylvaticus,"(Haswell, 1879)",accepted,NA,Species,555665,Arcitalitrus sylvaticus,"(Haswell, 1879)",101781,Animalia,Arthropoda,Malacostraca,Amphipoda,Arcitalitridae,Arcitalitrus,0,0,0,1,0,exact,0,1
Cambarus latimanus,885197,Cambarus latimanus,"(Le Conte, 1855)",accepted,NA,Species,885197,Cambarus latimanus,"(Le Conte, 1855)",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Hobbseus attenuatus,885360,Hobbseus attenuatus,"Black, 1969",accepted,NA,Species,885360,Hobbseus attenuatus,"Black, 1969",885056,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Hobbseus,0,0,1,0,0,exact,1,0
Hobbseus cristatus,885361,Hobbseus cristatus,"(Hobbs, 1955)",accepted,NA,Species,885361,Hobbseus cristatus,"(Hobbs, 1955)",885056,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Hobbseus,0,0,1,0,0,exact,1,0
Procambarus acherontis,885376,Procambarus acherontis,"(Lönnberg, 1894)",accepted,NA,Species,885376,Procambarus acherontis,"(Lönnberg, 1894)",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus achilli,885377,Procambarus achilli,"López, Mejía & Alvarez, 2003",accepted,NA,Species,885377,Procambarus achilli,"López, Mejía & Alvarez, 2003",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus acutissimus,885378,Procambarus acutissimus,"(Girard, 1852)",accepted,NA,Species,885378,Procambarus acutissimus,"(Girard, 1852)",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus advena,885380,Procambarus advena,"(Le Conte, 1855)",accepted,NA,Species,885380,Procambarus advena,"(Le Conte, 1855)",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus ancylus,885382,Procambarus ancylus,"Hobbs, 1958",accepted,NA,Species,885382,Procambarus ancylus,"Hobbs, 1958",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus apalachicolae,885384,Procambarus apalachicolae,"Hobbs, 1942",accepted,NA,Species,885384,Procambarus apalachicolae,"Hobbs, 1942",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus attiguus,885386,Procambarus attiguus,"Hobbs & Franz, 1992",accepted,NA,Species,885386,Procambarus attiguus,"Hobbs & Franz, 1992",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus bivittatus,877650,Procambarus bivittatus,"Hobbs, 1942",accepted,NA,Species,877650,Procambarus bivittatus,"Hobbs, 1942",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus blandingii,885389,Procambarus blandingii,"(Harlan, 1830)",accepted,NA,Species,885389,Procambarus blandingii,"(Harlan, 1830)",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus capillatus,885394,Procambarus capillatus,"Hobbs, 1971",accepted,NA,Species,885394,Procambarus capillatus,"Hobbs, 1971",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus caritus,885395,Procambarus caritus,"Hobbs, 1981",accepted,NA,Species,885395,Procambarus caritus,"Hobbs, 1981",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus ceruleus,885398,Procambarus ceruleus,"Fitzpatrick & Wicksten, 1998",accepted,NA,Species,885398,Procambarus ceruleus,"Fitzpatrick & Wicksten, 1998",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus econfinae,885413,Procambarus econfinae,"Hobbs, 1942",accepted,NA,Species,885413,Procambarus econfinae,"Hobbs, 1942",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus epicyrtus,885416,Procambarus epicyrtus,"Hobbs, 1958",accepted,NA,Species,885416,Procambarus epicyrtus,"Hobbs, 1958",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus erichsoni,885417,Procambarus erichsoni,"Villalobos, 1951",accepted,NA,Species,885417,Procambarus erichsoni,"Villalobos, 1951",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus erythrops,885418,Procambarus erythrops,"Relyea & Sutton, 1975",accepted,NA,Species,885418,Procambarus erythrops,"Relyea & Sutton, 1975",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus escambiensis,885419,Procambarus escambiensis,"Hobbs, 1942",accepted,NA,Species,885419,Procambarus escambiensis,"Hobbs, 1942",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus evermanni,885420,Procambarus evermanni,"(Faxon, 1890)",accepted,NA,Species,885420,Procambarus evermanni,"(Faxon, 1890)",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus franzi,885423,Procambarus franzi,"Hobbs & Lee, 1976",accepted,NA,Species,885423,Procambarus franzi,"Hobbs & Lee, 1976",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus geodytes,885425,Procambarus geodytes,"Hobbs, 1942",accepted,NA,Species,885425,Procambarus geodytes,"Hobbs, 1942",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus hoffmanni,885433,Procambarus hoffmanni,"(Villalobos, 1944)",accepted,NA,Species,885433,Procambarus hoffmanni,"(Villalobos, 1944)",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus horsti,885435,Procambarus horsti,"Hobbs & Means, 1972",accepted,NA,Species,885435,Procambarus horsti,"Hobbs & Means, 1972",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus howellae,885437,Procambarus howellae,"Hobbs, 1952",accepted,NA,Species,885437,Procambarus howellae,"Hobbs, 1952",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus hubbelli,885438,Procambarus hubbelli,"(Hobbs, 1940)",accepted,NA,Species,885438,Procambarus hubbelli,"(Hobbs, 1940)",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus incilis,885440,Procambarus incilis,"Penn, 1962",accepted,NA,Species,885440,Procambarus incilis,"Penn, 1962",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus kensleyi,885442,Procambarus kensleyi,"Hobbs, 1990",accepted,NA,Species,885442,Procambarus kensleyi,"Hobbs, 1990",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus latipleurum,885445,Procambarus latipleurum,"Hobbs, 1942",accepted,NA,Species,885445,Procambarus latipleurum,"Hobbs, 1942",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus leitheuseri,885447,Procambarus leitheuseri,"Franz & Hobbs, 1983",accepted,NA,Species,885447,Procambarus leitheuseri,"Franz & Hobbs, 1983",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus leonensis,885448,Procambarus leonensis,"Hobbs, 1942",accepted,NA,Species,885448,Procambarus leonensis,"Hobbs, 1942",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus litosternum,885452,Procambarus litosternum,"Hobbs, 1947",accepted,NA,Species,885452,Procambarus litosternum,"Hobbs, 1947",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus lucifugus,885735,Procambarus lucifugus,"(Hobbs, 1940)",accepted,NA,Species,885735,Procambarus lucifugus,"(Hobbs, 1940)",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus lunzi,885455,Procambarus lunzi,"(Hobbs, 1940)",accepted,NA,Species,885455,Procambarus lunzi,"(Hobbs, 1940)",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus luxus,885456,Procambarus luxus,"Johnson, 2011",accepted,NA,Species,885456,Procambarus luxus,"Johnson, 2011",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus mancus,885459,Procambarus mancus,"Hobbs & Walton, 1957",accepted,NA,Species,885459,Procambarus mancus,"Hobbs & Walton, 1957",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus milleri,885464,Procambarus milleri,"Hobbs, 1971",accepted,NA,Species,885464,Procambarus milleri,"Hobbs, 1971",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus natchitochae,885467,Procambarus natchitochae,"Penn, 1953",accepted,NA,Species,885467,Procambarus natchitochae,"Penn, 1953",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus nigrocinctus,885469,Procambarus nigrocinctus,"Hobbs, 1990",accepted,NA,Species,885469,Procambarus nigrocinctus,"Hobbs, 1990",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus nueces,885471,Procambarus nueces,"Hobbs & Hobbs, 1995",accepted,NA,Species,885471,Procambarus nueces,"Hobbs & Hobbs, 1995",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus okaloosae,885472,Procambarus okaloosae,"Hobbs, 1942",accepted,NA,Species,885472,Procambarus okaloosae,"Hobbs, 1942",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus orcinus,885474,Procambarus orcinus,"Hobbs & Means, 1972",accepted,NA,Species,885474,Procambarus orcinus,"Hobbs & Means, 1972",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus pallidus,885478,Procambarus pallidus,"(Hobbs, 1940)",accepted,NA,Species,885478,Procambarus pallidus,"(Hobbs, 1940)",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus pictus,885485,Procambarus pictus,"(Hobbs, 1940)",accepted,NA,Species,885485,Procambarus pictus,"(Hobbs, 1940)",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus pubescens,885491,Procambarus pubescens,"(Faxon, 1884)",accepted,NA,Species,885491,Procambarus pubescens,"(Faxon, 1884)",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus pubischelae,885737,Procambarus pubischelae,"Hobbs, 1942",accepted,NA,Species,885737,Procambarus pubischelae,"Hobbs, 1942",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus pycnogonopodus,885492,Procambarus pycnogonopodus,"Hobbs, 1942",accepted,NA,Species,885492,Procambarus pycnogonopodus,"Hobbs, 1942",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus pygmaeus,885493,Procambarus pygmaeus,"Hobbs, 1942",accepted,NA,Species,885493,Procambarus pygmaeus,"Hobbs, 1942",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus rathbunae,885495,Procambarus rathbunae,"(Hobbs, 1940)",accepted,NA,Species,885495,Procambarus rathbunae,"(Hobbs, 1940)",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus regiomontanus,885497,Procambarus regiomontanus,"Villalobos F., 1954",accepted,NA,Species,885497,Procambarus regiomontanus,"Villalobos F., 1954",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus reimeri,885498,Procambarus reimeri,"Hobbs, 1979",accepted,NA,Species,885498,Procambarus reimeri,"Hobbs, 1979",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
