found_taxa,rank,phylum,class,order,family,genus,worms_aphiaid,bold_id,gbif_key,ott_id,taxa_query,status,unacceptreason,is_synonym,flags,valid_authority,worms_sciname,tol_sciname,bold_taxon,gbif_sciname,freshwater_only,terrestrial_only
Labidocera kroyeri kroyeri,species,Arthropoda,Copepoda,Calanoida,Pontellidae,Labidocera,1458653,NA,5166361,2955586,Labidocera kroyeri,alternate representation,NA,FALSE,NA,"(Brady, 1883)",Labidocera kroyeri kroyeri,Labidocera kroyeri,NA,"Labidocera kroyeri (Brady, 1883), 2020",0,0
Mesocyclops pehpeiensis,species,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Mesocyclops,356608,589018,2116960,870759,Mesocyclops pehpeiensis,accepted,NA,FALSE,NA,"Hu, 1943",Mesocyclops pehpeiensis,Mesocyclops pehpeiensis,Mesocyclops pehpeiensis,"Mesocyclops pehpeiensis Hu, 1943",1,0
Cyclops abyssorum abyssorum,species,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Cyclops,723070,355449,8595338,692508,Cyclops abyssorum,unaccepted,NA,FALSE,NA,"Sars G.O., 1863",Cyclops abyssorum abyssorum,Cyclops abyssorum,Cyclops abyssorum,Cyclops abyssorum S.L.,1,0
Acartia (Odontacartia) amboinensis,species,Arthropoda,Copepoda,Calanoida,Acartiidae,Acartia,346049,799628,4333229,2956330,Acartia amboinensis,unaccepted,NA,FALSE,sibling_higher,"Carl, 1907",Acartia (Odontacartia) amboinensis,Acartia amboinensis,Acartia amboinensis,"Acartia amboinensis Carl, 1907",0,0
Dichelaspis hawaiense,species,Arthropoda,Thecostraca,Scalpellomorpha,Poecilasmatidae,Octolasmis,733339,799562,2113831,2957898,Octolasmis hawaiense,unaccepted,generic reassignment,FALSE,NA,"Pilsbry, 1907",Dichelaspis hawaiense,Octolasmis hawaiense,Octolasmis hawaiense,"Octolasmis hawaiense (Pilsbry, 1907)",0,0
Mesocyclops dissimilis,species,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Mesocyclops,353334,799589,4327416,2947033,Mesocyclops dissimilis,accepted,NA,FALSE,NA,"Defaye & Kawabata, 1993",Mesocyclops dissimilis,Mesocyclops dissimilis,Mesocyclops dissimilis,"Mesocyclops dissimilis Defaye & Kawabata, 1993",1,0
Canthocamptus staphylinus staphylinus,species,Arthropoda,Copepoda,Harpacticoida,Canthocamptidae,Canthocamptus,1348343,740643,5166186,2947843,Canthocamptus staphylinus,alternate representation,NA,FALSE,sibling_higher,"(Jurine, 1820)",Canthocamptus staphylinus staphylinus,Canthocamptus staphylinus,Canthocamptus staphylinus,Canthocamptus staphylinus,1,0
Chelonibia testudinaria,species,Arthropoda,Thecostraca,Balanomorpha,Chelonibiidae,Chelonibia,106235,189386,2115661,6741,Chelonibia patula,unaccepted,NA,FALSE,NA,"(Linnaeus, 1758)",Chelonibia testudinaria,Chelonibia patula,Chelonibia patula,"Chelonibia patula (Ranzani, 1818)",0,0
Diacyclops zhimulevi,species,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Diacyclops,547491,799606,6466544,2947641,Diacyclops zhimulevi,accepted,NA,FALSE,NA,"Sheveleva, Timoshkin, Aleksandrov & Tereza, 2010",Diacyclops zhimulevi,Diacyclops zhimulevi,Diacyclops zhimulevi,"Diacyclops zhimulevi Sheveleva, Timoshkin, Aleksandrov & Tereza, 2010",1,0
Aegla concepcionensis,species,Arthropoda,Malacostraca,Decapoda,Aeglidae,Aegla,366980,211264,4312486,37536,Aegla concepcionensis,accepted,NA,FALSE,NA,"Schmitt, 1942",Aegla concepcionensis,Aegla concepcionensis,Aegla concepcionensis,"Aegla concepcionensis Schmitt, 1942",1,0
Aegla alacalufi,species,Arthropoda,Malacostraca,Decapoda,Aeglidae,Aegla,366973,26659,4312492,381323,Aegla alacalufi,accepted,NA,FALSE,NA,"Jara & López, 1981",Aegla alacalufi,Aegla alacalufi,Aegla alacalufi,"Aegla alacalufi Jara & López, 1981",1,0
Ceriodaphnia quadrangula,species,Arthropoda,Branchiopoda,Anomopoda,Daphniidae,Daphnia,148408,NA,4418622,650504,Daphnia quadrangula,unaccepted,NA,FALSE,sibling_higher,"(O.F. Müller, 1785)",Ceriodaphnia quadrangula,Daphnia quadrangula,NA,"Daphnia quadrangula (Sergeev, 1990)",1,0
Daphnia pusilla,species,Arthropoda,Branchiopoda,Anomopoda,Daphniidae,Daphnia,1303025,NA,9786299,1065630,Daphnia pusilla,accepted,NA,FALSE,sibling_higher,"(G.O. Sars, 1890)",Daphnia pusilla,Daphnia pusilla,NA,"Daphnia pusilla (Serventy, 1929)",1,0
Daphnia angulata,species,Arthropoda,Branchiopoda,Anomopoda,Daphniidae,Daphnia,1302459,24857,8084681,1065632,Daphnia angulata,accepted,NA,FALSE,sibling_higher,"Say, 1818",Daphnia angulata,Daphnia angulata,Daphnia angulata,"Daphnia angulata Say, 1818",1,0
Daphnia catawba,species,Arthropoda,Branchiopoda,Anomopoda,Daphniidae,Daphnia,717574,28672,2234835,158181,Daphnia catawba,accepted,NA,FALSE,sibling_higher,"Coker, 1926",Daphnia catawba,Daphnia catawba,Daphnia catawba,"Daphnia catawba Coker, 1926",1,NA
Daphnia dubia,species,Arthropoda,Branchiopoda,Anomopoda,Daphniidae,Daphnia,1298097,24860,2234839,996292,Daphnia dubia,accepted,NA,FALSE,sibling_higher,"Herrick, 1895",Daphnia dubia,Daphnia dubia,Daphnia dubia,"Daphnia dubia Herrick, 1883",1,0
Simocephalus congener,species,Arthropoda,Branchiopoda,Anomopoda,Daphniidae,Simocephalus,1303136,653938,9775425,2960414,Simocephalus congener,accepted,NA,FALSE,NA,"(Koch, 1841)",Simocephalus congener,Simocephalus congener,Simocephalus congener,"Simocephalus congener (Koch, 1841)",1,0
Hyalocoecia hyalophyllum,species,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Conchoecia,1314235,650262,1028762,652302,Conchoecia hyalophyllum,unaccepted,generic transfer,FALSE,sibling_higher,"(Claus, 1890)",Hyalocoecia hyalophyllum,Conchoecia hyalophyllum,Conchoecia hyalophyllum,"Conchoecia hyalophyllum Claus, 1890",0,0
Deeveyoecia arcuata,species,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Metaconchoecia,535999,652261,4987699,181898,Metaconchoecia arcuata,unaccepted,junior synonym,FALSE,NA,"(Deevey, 1978)",Deeveyoecia arcuata,Metaconchoecia arcuata,Metaconchoecia arcuata,"Metaconchoecia arcuata (Deevey, 1978)",0,0
Orconectes incomptus,species,Arthropoda,Malacostraca,Decapoda,Cambaridae,Orconectes,885369,152684,2227085,194218,Orconectes incomptus,accepted,NA,FALSE,sibling_higher,"Hobbs & Barr, 1972",Orconectes incomptus,Orconectes incomptus,Orconectes incomptus,"Orconectes incomptus Hobbs & Barr, 1972",1,0
Phallocryptus tserensodnomi,species,Arthropoda,Branchiopoda,Anostraca,Thamnocephalidae,Phallocryptus,1300958,653150,8615530,5231286,Phallocryptus tserensodnomi,accepted,NA,FALSE,NA,"Alonso & Ventura, 2013",Phallocryptus tserensodnomi,Phallocryptus tserensodnomi,Phallocryptus tserensodnomi,"Phallocryptus tserensodnomi Alonso & Ventura, 2013",1,NA
Artemia tibetiana,species,Arthropoda,Branchiopoda,Anostraca,Artemiidae,Artemia,740635,104307,5180093,786621,Artemia tibetiana,accepted,NA,FALSE,NA,"Abatzopoulos, Zhang & Sorgeloos, 1998",Artemia tibetiana,Artemia tibetiana,Artemia tibetiana,"Artemia tibetiana Abatzopoulos, Bo Zhang & Patrick Sorgeloos, 1998",1,NA
Artemia urmiana,species,Arthropoda,Branchiopoda,Anostraca,Artemiidae,Artemia,740631,24865,5180087,581164,Artemia urmiana,accepted,NA,FALSE,NA,"Günther, 1899",Artemia urmiana,Artemia urmiana,Artemia urmiana,"Artemia urmiana Gunther, 1899",1,NA
Branchipodopsis drakensbergensis,species,Arthropoda,Branchiopoda,Anostraca,Branchipodidae,Branchipodopsis,1290383,656487,2235087,757755,Branchipodopsis drakensbergensis,accepted,NA,FALSE,NA,"Hamer & Appleton, 1996",Branchipodopsis drakensbergensis,Branchipodopsis drakensbergensis,Branchipodopsis drakensbergensis,"Branchipodopsis drakensbergensis Hamer & Appleton, 1996",1,NA
Tigriopus fulvus fulvus,species,Arthropoda,Copepoda,Harpacticoida,Harpacticidae,Tigriopus,729772,32636,2111127,584905,Tigriopus fulvus,alternate representation,NA,FALSE,NA,"(Fischer, 1860)",Tigriopus fulvus fulvus,Tigriopus fulvus,Tigriopus fulvus,"Tigriopus fulvus (Fischer, 1860)",0,0
Ololaelaps,genus,Arthropoda,Arachnida,Mesostigmata,Laelapidae,Ololaelaps,150419,471544,2188283,760467,Ololaelaps,accepted,NA,FALSE,NA,Berlese,Ololaelaps,Ololaelaps,Ololaelaps,Ololaelaps Berlese,NA,NA
Artemia,species,Arthropoda,Branchiopoda,Anostraca,Artemiidae,Artemia,480245,26526,2235235,59090,Artemia parthenogenetica,unaccepted,This name encompasses various parthenogenetic populations of Artemia.,FALSE,NA,"Leach, 1819",Artemia,Artemia parthenogenetica,Artemia parthenogenetica,"Artemia parthenogenetica Bowen & Sterling, 1978",1,NA
Chirocephalus diaphanus,species,Arthropoda,Branchiopoda,Anostraca,Chirocephalidae,Chirocephalus,1325134,30800,2235300,622937,Chirocephalus diaphanus,accepted,NA,FALSE,NA,"Prévost, 1803 (not in Jurine, 1820)",Chirocephalus diaphanus,Chirocephalus diaphanus,Chirocephalus diaphanus,"Chirocephalus diaphanus Prévost, 1803",1,NA
Diaphanosoma dubium,species,Arthropoda,Branchiopoda,Ctenopoda,Sididae,Diaphanosoma,1302642,666518,8357047,300238,Diaphanosoma dubium,accepted,NA,FALSE,NA,"Manujlova, 1964",Diaphanosoma dubium,Diaphanosoma dubium,Diaphanosoma dubium,"Diaphanosoma dubium Manujlova, 1964",1,0
Oxyurella longicaudis,species,Arthropoda,Branchiopoda,Anomopoda,Chydoridae,Oxyurella,1303091,48336,2234891,256230,Oxyurella longicaudis,accepted,NA,FALSE,NA,"(Birge, 1910)",Oxyurella longicaudis,Oxyurella longicaudis,Oxyurella longicaudis,"Oxyurella longicaudis (Birge, 1910)",1,0
Simocephalus vetulus,species,Arthropoda,Branchiopoda,Anomopoda,Daphniidae,Simocephalus,148404,852401,7591236,5781452,Simocephalus beianensis,unaccepted,NA,FALSE,NA,"(O.F. Müller, 1776)",Simocephalus vetulus,Simocephalus beianensis,Simocephalus beianensis,"Simocephalus beianensis Shi Xinlu & Shi Xinbai, 1994",1,0
Simocephalus heilongjiangensis,species,Arthropoda,Branchiopoda,Anomopoda,Daphniidae,Simocephalus,1302922,666517,7569571,300245,Simocephalus heilongjiangensis,accepted,NA,FALSE,NA,"Shi Xinlu & Shi Xinbai, 1994",Simocephalus heilongjiangensis,Simocephalus heilongjiangensis,Simocephalus heilongjiangensis,"Simocephalus heilongjiangensis Shi Xinlu & Shi Xinbai, 1994",1,0
Simocephalus exspinosus,species,Arthropoda,Branchiopoda,Anomopoda,Daphniidae,Simocephalus,148403,852402,7642188,5781453,Simocephalus himalayensis,unaccepted,NA,FALSE,NA,"(De Geer, 1778)",Simocephalus exspinosus,Simocephalus himalayensis,Simocephalus himalayensis,"Simocephalus himalayensis Chiang & Chen, 1974",1,0
Simocephalus exspinosus,species,Arthropoda,Branchiopoda,Anomopoda,Daphniidae,Simocephalus,148403,852403,8153956,5781455,Simocephalus sibiricus,unaccepted,NA,FALSE,NA,"(De Geer, 1778)",Simocephalus exspinosus,Simocephalus sibiricus,Simocephalus sibiricus,"Simocephalus sibiricus Sars, 1899",1,0
Simocephalus vetuloides,species,Arthropoda,Branchiopoda,Anomopoda,Daphniidae,Simocephalus,1302932,852405,7618992,5781454,Simocephalus vetuloides,accepted,NA,FALSE,NA,"G.O. Sars, 1899",Simocephalus vetuloides,Simocephalus vetuloides,Simocephalus vetuloides,"Simocephalus vetuloides Sars, 1899",1,0
Anostraca,order,Arthropoda,Branchiopoda,Anostraca,NA,NA,148390,314,544,632173,Anostraca,accepted,NA,FALSE,NA,"Sars, 1867",Anostraca,Anostraca,Anostraca,Anostraca,1,0
Cambaroides similis,species,Arthropoda,Malacostraca,Decapoda,Cambaroididae,Cambaroides,885100,170571,5789971,534086,Cambaroides similis,accepted,NA,FALSE,NA,"(Koelbel, 1892)",Cambaroides similis,Cambaroides similis,Cambaroides similis,"Cambaroides similis (Koelbel, 1892)",1,0
Cherax monticola,species,Arthropoda,Malacostraca,Decapoda,Parastacidae,Cherax,885560,650062,5789932,2974639,Cherax monticola,accepted,NA,FALSE,NA,"Holthuis, 1950",Cherax monticola,Cherax monticola,Cherax monticola,"Cherax monticola Holthuis, 1950",1,0
Cherax holthuisi,species,Arthropoda,Malacostraca,Decapoda,Parastacidae,Cherax,885555,650060,5789936,2974632,Cherax holthuisi,accepted,NA,FALSE,NA,"Lukhaup & Pekny, 2006",Cherax holthuisi,Cherax holthuisi,Cherax holthuisi,"Cherax holthuisi Lukhaup & Pekny, 2006",1,0
Cherax bicarinatus,species,Arthropoda,Malacostraca,Decapoda,Parastacidae,Cherax,885539,650055,4648620,2974342,Cherax bicarinatus,accepted,NA,FALSE,NA,"(Gray in Eyre, 1845)",Cherax bicarinatus,Cherax bicarinatus,Cherax bicarinatus,"Cherax bicarinatus (Gray, 1845)",1,0
Cherax boesemani,species,Arthropoda,Malacostraca,Decapoda,Parastacidae,Cherax,885541,650056,5789935,2974641,Cherax boesemani,accepted,NA,FALSE,NA,"Lukhaup & Pekny, 2008",Cherax boesemani,Cherax boesemani,Cherax boesemani,"Cherax boesemani Lukhaup & Pekny, 2008",1,0
Cherax robustus,species,Arthropoda,Malacostraca,Decapoda,Parastacidae,Cherax,885576,650065,4648624,832420,Cherax robustus,accepted,NA,FALSE,NA,"Riek, 1951",Cherax robustus,Cherax robustus,Cherax robustus,"Cherax robustus Riek, 1951",1,0
Cherax cairnsensis,species,Arthropoda,Malacostraca,Decapoda,Parastacidae,Cherax,885544,246844,4648615,832422,Cherax cairnsensis,accepted,NA,FALSE,NA,"Riek, 1969",Cherax cairnsensis,Cherax cairnsensis,Cherax cairnsensis,"Cherax cairnsensis Riek, 1969",1,0
Cherax preissii,species,Arthropoda,Malacostraca,Decapoda,Parastacidae,Cherax,885570,31522,4648616,988800,Cherax preissii,accepted,NA,FALSE,NA,"(Erichson, 1846)",Cherax preissii,Cherax preissii,Cherax preissii,"Cherax preissii (Erichson, 1846)",1,0
Cherax crassimanus,species,Arthropoda,Malacostraca,Decapoda,Parastacidae,Cherax,885548,8416,4648596,105221,Cherax crassimanus,accepted,NA,FALSE,NA,"Riek, 1967",Cherax crassimanus,Cherax crassimanus,Cherax crassimanus,"Cherax crassimanus Riek, 1967",1,0
Engaeus lengana,species,Arthropoda,Malacostraca,Decapoda,Parastacidae,Engaeus,885596,650852,4648537,1055069,Engaeus lengana,accepted,NA,FALSE,NA,"Horwitz, 1990",Engaeus lengana,Engaeus lengana,Engaeus lengana,"Engaeus lengana Horwitz, 1990",1,0
Engaeus lyelli,species,Arthropoda,Malacostraca,Decapoda,Parastacidae,Engaeus,885598,650853,4648529,787888,Engaeus lyelli,accepted,NA,FALSE,NA,"(E Clark, 1936)",Engaeus lyelli,Engaeus lyelli,Engaeus lyelli,"Engaeus lyelli (Clark, 1936)",1,0
Engaeus cunicularius,species,Arthropoda,Malacostraca,Decapoda,Parastacidae,Engaeus,885586,650851,4648552,548591,Engaeus cunicularius,accepted,NA,FALSE,NA,"(Erichson, 1846)",Engaeus cunicularius,Engaeus cunicularius,Engaeus cunicularius,"Engaeus cunicularius (Erichson, 1846)",1,0
Engaeus quadrimanus,species,Arthropoda,Malacostraca,Decapoda,Parastacidae,Engaeus,885607,650854,4648539,787876,Engaeus quadrimanus,accepted,NA,FALSE,NA,"E Clark, 1936",Engaeus quadrimanus,Engaeus quadrimanus,Engaeus quadrimanus,"Engaeus quadrimanus Clark, 1936",1,0
Engaewa walpolea,species,Arthropoda,Malacostraca,Decapoda,Parastacidae,Engaewa,885622,747642,4648573,478743,Engaewa walpolea,accepted,NA,FALSE,NA,"Horwitz & Adams, 2000",Engaewa walpolea,Engaewa walpolea,Engaewa walpolea,"Engaewa walpolea Horwitz & Adams, 2000",1,0
Engaewa subcoerulea,species,Arthropoda,Malacostraca,Decapoda,Parastacidae,Engaewa,885621,747644,4648571,27317,Engaewa subcoerulea,accepted,NA,FALSE,NA,"Riek, 1967",Engaewa subcoerulea,Engaewa subcoerulea,Engaewa subcoerulea,"Engaewa subcoerulea Riek, 1967",1,0
Gramastacus lacus,species,Arthropoda,Malacostraca,Decapoda,Parastacidae,Gramastacus,885679,651242,9117484,5539435,Gramastacus lacus,accepted,NA,FALSE,NA,"McCormack, 2014",Gramastacus lacus,Gramastacus lacus,Gramastacus lacus,"Gramastacus lacus McCormack, 2014",1,0
Tenuibranchiurus glypticus,species,Arthropoda,Malacostraca,Decapoda,Parastacidae,Tenuibranchiurus,885709,302438,4648507,600383,Tenuibranchiurus glypticus,accepted,NA,FALSE,NA,"Riek, 1951",Tenuibranchiurus glypticus,Tenuibranchiurus glypticus,Tenuibranchiurus glypticus,"Tenuibranchiurus glypticus Riek, 1951",1,0
Neotrypaea thermophila,species,Arthropoda,Malacostraca,Decapoda,Callianassidae,Nihonotrypaea,1398922,667991,6127438,890010,Nihonotrypaea thermophila,superseded combination,NA,FALSE,NA,"(Lin, Komai & Chan, 2007)",Neotrypaea thermophila,Nihonotrypaea thermophila,Nihonotrypaea thermophila,"Nihonotrypaea thermophila FJ Lin, Komai & TY Chan, 2007",0,0
Macrobrachium bullatum,species,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Macrobrachium,587151,718626,2224591,43609,Macrobrachium bullatum,accepted,NA,FALSE,NA,"Fincham, 1987",Macrobrachium bullatum,Macrobrachium bullatum,Macrobrachium bullatum,"Macrobrachium bullatum Fincham, 1987",1,0
Macrobrachium lanchesteri,species,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Macrobrachium,587322,211946,2224668,616150,Macrobrachium lanchesteri,accepted,NA,FALSE,NA,"(De Man, 1911)",Macrobrachium lanchesteri,Macrobrachium lanchesteri,Macrobrachium lanchesteri,"Macrobrachium lanchesteri (de Man, 1911)",1,0
Brachyuropus grewingkii,species,Arthropoda,Malacostraca,Amphipoda,Acanthogammaridae,Brachyuropus,244520,303272,4315774,1004254,Brachyuropus grewingkii,accepted,NA,FALSE,NA,"(Dybowsky, 1874)",Brachyuropus grewingkii,Brachyuropus grewingkii,Brachyuropus grewingkii,"Brachyuropus grewingkii (Dybowsky, 1874)",1,0
Argulus americanus,species,Arthropoda,Ichthyostraca,Arguloida,Argulidae,Argulus,357161,29095,2114123,871497,Argulus americanus,accepted,NA,FALSE,NA,"Wilson C.B., 1902",Argulus americanus,Argulus americanus,Argulus americanus,"Argulus americanus Wilson C.B., 1902",1,0
Lernaea cyprinacea cyprinacea,species,Arthropoda,Copepoda,Cyclopoida,Lernaeidae,Lernaea,1355525,651909,2117035,364144,Lernaea cyprinacea,alternate representation,NA,FALSE,NA,"Linnaeus, 1758",Lernaea cyprinacea cyprinacea,Lernaea cyprinacea,Lernaea cyprinacea,"Lernaea cyprinacea Linnaeus, 1758",1,0
Sinergasilus polycolpus,species,Arthropoda,Copepoda,Cyclopoida,Ergasilidae,Sinergasilus,362357,675554,4323328,510289,Sinergasilus polycolpus,accepted,NA,FALSE,NA,"(Markevich, 1940)",Sinergasilus polycolpus,Sinergasilus polycolpus,Sinergasilus polycolpus,"Sinergasilus polycolpus (Markevich, 1940)",1,0
Armillifer armillatus,species,Arthropoda,Ichthyostraca,Porocephalida,Porocephalidae,Armillifer,730138,28801,7481857,346937,Armillifer armillatus,accepted,NA,FALSE,NA,"(Wyman, 1845)",Armillifer armillatus,Armillifer armillatus,Armillifer armillatus,"Armillifer armillatus (Wyman, 1845)",0,1
Armillifer grandis,species,Arthropoda,Ichthyostraca,Porocephalida,Porocephalidae,Armillifer,730140,898953,8270185,5743275,Armillifer grandis,accepted,NA,FALSE,NA,"(Hett, 1915)",Armillifer grandis,Armillifer grandis,Armillifer grandis,"Armillifer grandis (Hett, 1915)",0,1
Huananpotamon lichuanense,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Huananpotamon,443108,898956,5790508,4666690,Huananpotamon lichuanense,accepted,NA,FALSE,NA,"Dai, XM Zhou & Peng, 1995",Huananpotamon lichuanense,Huananpotamon lichuanense,Huananpotamon lichuanense,"Huananpotamon lichuanense Dai, X.M.Zhou & Peng, 1995",1,0
Epimeria (Epimeria) cornigera,species,Arthropoda,Malacostraca,Amphipoda,Epimeriidae,Epimeria,1053398,347158,2216191,2983060,Epimeria cornigera,unaccepted,superseded recombination,FALSE,NA,"(Fabricius, 1779)",Epimeria (Epimeria) cornigera,Epimeria cornigera,Epimeria cornigera,"Epimeria cornigera (Fabricius, 1779)",0,0
Scutigerella causeyae,species,Arthropoda,Symphyla,NA,Scutigerellidae,Scutigerella,1006436,80393,1010630,797513,Scutigerella causeyae,accepted,NA,FALSE,NA,"Michelbacher, 1942",Scutigerella causeyae,Scutigerella causeyae,Scutigerella causeyae,"Scutigerella causeyae Michelbacher, 1942",0,1
Potamiscus motuoensis,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Potamiscus,443261,899088,5973187,2977171,Potamiscus motuoensis,accepted,NA,FALSE,NA,"Dai, 1990",Potamiscus motuoensis,Potamiscus motuoensis,Potamiscus motuoensis,"Potamiscus motuoensis Dai, 1990",1,0
Demaorchestia parapacifica,species,Arthropoda,Malacostraca,Amphipoda,Talitridae,Platorchestia,1565151,656109,8106769,5535767,Platorchestia parapacifica,superseded combination,NA,FALSE,NA,"(Kim, Jung & Min, 2013)",Demaorchestia parapacifica,Platorchestia parapacifica,Platorchestia parapacifica,"Platorchestia parapacifica Kim, Jung & Min, 2013",0,0
Branchipus schaefferi,species,Arthropoda,Branchiopoda,Anostraca,Branchipodidae,Branchipus,1290407,509295,2235100,622926,Branchipus schaefferi,accepted,NA,FALSE,NA,"Fischer, 1834",Branchipus schaefferi,Branchipus schaefferi,Branchipus schaefferi,"Branchipus schaefferi Fischer, 1834",1,NA
Tanymastix,genus,Arthropoda,Branchiopoda,Anostraca,Tanymastigidae,Tanymastix,1041637,4635,2235342,468715,Tanymastix,accepted,NA,FALSE,sibling_higher,"Simon, 1886",Tanymastix,Tanymastix,Tanymastix,"Tanymastix Simon, 1886",1,0
Tanymastix stagnalis,species,Arthropoda,Branchiopoda,Anostraca,Tanymastigidae,Tanymastix,1047579,24862,2235343,468716,Tanymastix stagnalis,accepted,NA,FALSE,NA,"(Linnaeus, 1758)",Tanymastix stagnalis,Tanymastix stagnalis,Tanymastix stagnalis,"Tanymastix stagnalis (Linnaeus, 1758)",1,0
Moina mukhamedievi,species,Arthropoda,Branchiopoda,Anomopoda,Moinidae,Moina,1302836,NA,8309155,6184029,Moina mukhamedievi,accepted,NA,FALSE,NA,"Mirabdullaev, 1998",Moina mukhamedievi,Moina mukhamedievi,NA,"Moina mukhamedievi Mirabdullaev, 1998",1,0
Moina weismanni,species,Arthropoda,Branchiopoda,Anomopoda,Moinidae,Moina,1302844,589019,2234780,2960387,Moina weismanni,accepted,NA,FALSE,NA,"Ishikawa, 1896",Moina weismanni,Moina weismanni,Moina weismanni,"Moina weismanni Ishikawa, 1896",1,0
Diaphanosoma orientalis,species,Arthropoda,Branchiopoda,Ctenopoda,Sididae,Diaphanosoma,1302655,NA,7725053,6184054,Diaphanosoma orientalis,accepted,NA,FALSE,NA,"Korovchinsky, 1986",Diaphanosoma orientalis,Diaphanosoma orientalis,NA,"Diaphanosoma orientalis Korovchinsky, 1986",1,0
