query,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,phylum,class,order,family,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type,freshwater_only,terrestrial_only
Labeo chariensis,1015662,Labeo chariensis,"Pellegrin, 1904",accepted,NA,Species,1015662,Labeo chariensis,"Pellegrin, 1904",269582,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Labeo,0,0,1,0,NA,exact,1,0
Labeo greenii,1383122,Labeo greenii,"Boulenger, 1902",accepted,NA,Species,1383122,Labeo greenii,"Boulenger, 1902",269582,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Labeo,0,0,1,0,NA,exact,1,0
Mormyrops attenuatus,1019131,Mormyrops attenuatus,"Boulenger, 1898",accepted,NA,Species,1019131,Mormyrops attenuatus,"Boulenger, 1898",269914,Animalia,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Mormyrops,0,0,1,0,NA,exact,1,0
Congoglanis alula,1017097,Congoglanis alula,"(Nichols & Griscom, 1917)",accepted,NA,Species,1017097,Congoglanis alula,"(Nichols & Griscom, 1917)",826811,Animalia,Chordata,Actinopteri,Siluriformes,Amphiliidae,Congoglanis,0,0,1,0,NA,exact,1,0
Euchilichthys royauxi,1383121,Euchilichthys royauxi,"Boulenger, 1902",accepted,NA,Species,1383121,Euchilichthys royauxi,"Boulenger, 1902",269122,Animalia,Chordata,Actinopteri,Siluriformes,Mochokidae,Euchilichthys,0,0,1,0,NA,exact,1,0
Parauchenoglanis balayi,1016218,Parauchenoglanis balayi,"(Sauvage, 1879)",accepted,NA,Species,1016218,Parauchenoglanis balayi,"(Sauvage, 1879)",270274,Animalia,Chordata,Actinopteri,Siluriformes,Claroteidae,Parauchenoglanis,0,0,1,0,NA,exact,1,0
Bryconaethiops macrops,1016863,Bryconaethiops macrops,"Boulenger, 1920",accepted,NA,Species,1016863,Bryconaethiops macrops,"Boulenger, 1920",268609,Animalia,Chordata,Actinopteri,Characiformes,Alestidae,Bryconaethiops,0,0,1,0,NA,exact,1,0
Campylomormyrus rhynchophorus,1026664,Campylomormyrus rhynchophorus,"(Boulenger, 1898)",accepted,NA,Species,1026664,Campylomormyrus rhynchophorus,"(Boulenger, 1898)",268641,Animalia,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Campylomormyrus,0,0,1,0,NA,exact,1,0
Chrysichthys habereri,1017554,Chrysichthys habereri,"Steindachner, 1912",accepted,NA,Species,1017554,Chrysichthys habereri,"Steindachner, 1912",268765,Animalia,Chordata,Actinopteri,Siluriformes,Bagridae,Chrysichthys,0,0,1,0,NA,exact,1,0
Leptocypris lujae,1017975,Leptocypris lujae,"(Boulenger, 1909)",accepted,NA,Species,1017975,Leptocypris lujae,"(Boulenger, 1909)",269656,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Leptocypris,0,0,1,0,NA,exact,1,0
Varicorhinus longidorsalis,1528825,Varicorhinus longidorsalis,"Pellegrin, 1935",unaccepted,NA,Species,1015402,Labeobarbus longidorsalis,"(Pellegrin, 1935)",271205,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Varicorhinus,0,0,1,0,NA,exact,1,0
Pollimyrus nigripinnis,1019066,Pollimyrus nigripinnis,"(Boulenger, 1899)",accepted,NA,Species,1019066,Pollimyrus nigripinnis,"(Boulenger, 1899)",270472,Animalia,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Pollimyrus,0,0,1,0,NA,exact,1,0
Micralestes humilis,1018359,Micralestes humilis,"Boulenger, 1899",accepted,NA,Species,1018359,Micralestes humilis,"Boulenger, 1899",269852,Animalia,Chordata,Actinopteri,Characiformes,Alestidae,Micralestes,0,0,1,0,NA,exact,1,0
Acanthocleithron chapini,1383179,Acanthocleithron chapini,"Nichols & Griscom, 1917",accepted,NA,Species,1383179,Acanthocleithron chapini,"Nichols & Griscom, 1917",268186,Animalia,Chordata,Actinopteri,Siluriformes,Mochokidae,Acanthocleithron,0,0,1,0,NA,exact,1,0
Eugnathichthys eetveldii,1017293,Eugnathichthys eetveldii,"Boulenger, 1898",accepted,NA,Species,1017293,Eugnathichthys eetveldii,"Boulenger, 1898",269129,Animalia,Chordata,Actinopteri,Characiformes,Distichodontidae,Eugnathichthys,0,0,1,0,NA,exact,1,0
Marcusenius greshoffii,1019603,Marcusenius greshoffii,"(Schilthuis, 1891)",accepted,NA,Species,1019603,Marcusenius greshoffii,"(Schilthuis, 1891)",269794,Animalia,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Marcusenius,0,0,1,0,NA,exact,1,0
Hippopotamyrus weeksii,1018858,Hippopotamyrus weeksii,"(Boulenger, 1902)",accepted,NA,Species,1018858,Hippopotamyrus weeksii,"(Boulenger, 1902)",269404,Animalia,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Hippopotamyrus,0,0,1,0,NA,exact,1,0
Hypsopanchax platysternus,1017089,Hypsopanchax platysternus,"(Nichols & Griscom, 1917)",accepted,NA,Species,1017089,Hypsopanchax platysternus,"(Nichols & Griscom, 1917)",269468,Animalia,Chordata,Actinopteri,Cyprinodontiformes,Poeciliidae,Hypsopanchax,0,0,1,0,NA,exact,1,0
Marcusenius stanleyanus,1026780,Marcusenius stanleyanus,"(Boulenger, 1897)",accepted,NA,Species,1026780,Marcusenius stanleyanus,"(Boulenger, 1897)",269794,Animalia,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Marcusenius,0,0,1,0,NA,exact,1,0
Synodontis dorsomaculatus,1013145,Synodontis dorsomaculatus,"Poll, 1971",accepted,NA,Species,1013145,Synodontis dorsomaculatus,"Poll, 1971",271023,Animalia,Chordata,Actinopteri,Siluriformes,Mochokidae,Synodontis,0,0,1,0,NA,exact,1,0
Enteromius lukusiensis,1525298,Enteromius lukusiensis,"(David & Poll, 1937)",accepted,NA,Species,1525298,Enteromius lukusiensis,"(David & Poll, 1937)",1006777,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Enteromius,0,0,1,0,NA,exact,1,0
Enteromius brazzai,1469361,Enteromius brazzai,"(Pellegrin, 1901)",accepted,NA,Species,1469361,Enteromius brazzai,"(Pellegrin, 1901)",1006777,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Enteromius,0,0,1,0,NA,exact,1,0
Cyphomyrus psittacus,1468427,Cyphomyrus psittacus,"(Boulenger, 1897)",accepted,NA,Species,1468427,Cyphomyrus psittacus,"(Boulenger, 1897)",826705,Animalia,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Cyphomyrus,0,0,1,0,NA,exact,1,0
Chrysichthys punctatus,1019026,Chrysichthys punctatus,"Boulenger, 1899",accepted,NA,Species,1019026,Chrysichthys punctatus,"Boulenger, 1899",268765,Animalia,Chordata,Actinopteri,Siluriformes,Bagridae,Chrysichthys,0,0,1,0,NA,exact,1,0
Chromidotilapia schoutedeni,1013404,Chromidotilapia schoutedeni,"(Poll & Thys van den Audenaerde, 1967)",accepted,NA,Species,1013404,Chromidotilapia schoutedeni,"(Poll & Thys van den Audenaerde, 1967)",268763,Animalia,Chordata,Actinopteri,Cichliformes,Cichlidae,Chromidotilapia,0,0,1,0,NA,exact,1,0
Chrysichthys longipinnis,1016733,Chrysichthys longipinnis,"(Boulenger, 1899)",accepted,NA,Species,1016733,Chrysichthys longipinnis,"(Boulenger, 1899)",268765,Animalia,Chordata,Actinopteri,Siluriformes,Bagridae,Chrysichthys,0,0,1,0,NA,exact,1,0
Marcusenius monteiri,1020468,Marcusenius monteiri,"(Günther, 1873)",accepted,NA,Species,1020468,Marcusenius monteiri,"(Günther, 1873)",269794,Animalia,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Marcusenius,0,0,1,0,NA,exact,1,0
Schilbe marmoratus,1017635,Schilbe marmoratus,"Boulenger, 1911",accepted,NA,Species,1017635,Schilbe marmoratus,"Boulenger, 1911",270819,Animalia,Chordata,Actinopteri,Siluriformes,Schilbeidae,Schilbe,0,0,1,0,NA,exact,1,0
Pelmatochromis ocellifer,1019035,Pelmatochromis ocellifer,"Boulenger, 1899",accepted,NA,Species,1019035,Pelmatochromis ocellifer,"Boulenger, 1899",270322,Animalia,Chordata,Actinopteri,Cichliformes,Cichlidae,Pelmatochromis,0,0,1,0,NA,exact,1,0
Hemichromis lifalili,1012500,Hemichromis lifalili,"Loiselle, 1979",accepted,NA,Species,1012500,Hemichromis lifalili,"Loiselle, 1979",269338,Animalia,Chordata,Actinopteri,Cichliformes,Cichlidae,Hemichromis,0,0,1,0,NA,exact,1,0
Rhabdalestes yokai,1008348,Rhabdalestes yokai,"Ibala Zamba & Vreven, 2008",accepted,NA,Species,1008348,Rhabdalestes yokai,"Ibala Zamba & Vreven, 2008",270716,Animalia,Chordata,Actinopteri,Characiformes,Alestidae,Rhabdalestes,0,0,1,0,NA,exact,1,0
Eugnathichthys virgatus,1007317,Eugnathichthys virgatus,"Stiassny, Denton & Monsembula Iyaba, 2013",accepted,NA,Species,1007317,Eugnathichthys virgatus,"Stiassny, Denton & Monsembula Iyaba, 2013",269129,Animalia,Chordata,Actinopteri,Characiformes,Distichodontidae,Eugnathichthys,0,0,1,0,NA,exact,1,0
Gnathonemus echidnorhynchus,1016407,Gnathonemus echidnorhynchus,"Pellegrin, 1924",accepted,NA,Species,1016407,Gnathonemus echidnorhynchus,"Pellegrin, 1924",269239,Animalia,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Gnathonemus,0,0,1,0,NA,exact,1,0
Ctenopoma ocellatum,1019020,Ctenopoma ocellatum,"Pellegrin, 1899",accepted,NA,Species,1019020,Ctenopoma ocellatum,"Pellegrin, 1899",268900,Animalia,Chordata,Actinopteri,Anabantiformes,Anabantidae,Ctenopoma,0,0,1,0,NA,exact,1,0
Mormyrops furcidens,1016914,Mormyrops furcidens,"Pellegrin, 1900",accepted,NA,Species,1016914,Mormyrops furcidens,"Pellegrin, 1900",269914,Animalia,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Mormyrops,0,0,1,0,NA,exact,1,0
Marcusenius leopoldianus,1019072,Marcusenius leopoldianus,"(Boulenger, 1899)",accepted,NA,Species,1019072,Marcusenius leopoldianus,"(Boulenger, 1899)",269794,Animalia,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Marcusenius,0,0,1,0,NA,exact,1,0
Pelmatochromis nigrofasciatus,1017101,Pelmatochromis nigrofasciatus,"(Pellegrin, 1900)",accepted,NA,Species,1017101,Pelmatochromis nigrofasciatus,"(Pellegrin, 1900)",270322,Animalia,Chordata,Actinopteri,Cichliformes,Cichlidae,Pelmatochromis,0,0,1,0,NA,exact,1,0
Labeo cyclopinnis,1017051,Labeo cyclopinnis,"Nichols & Griscom, 1917",accepted,NA,Species,1017051,Labeo cyclopinnis,"Nichols & Griscom, 1917",269582,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Labeo,0,0,1,0,NA,exact,1,0
Petrocephalus schoutedeni,1014066,Petrocephalus schoutedeni,"Poll, 1954",accepted,NA,Species,1014066,Petrocephalus schoutedeni,"Poll, 1954",270353,Animalia,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Petrocephalus,0,0,1,0,NA,exact,1,0
Clarias liocephalus,1014639,Clarias liocephalus,"Boulenger, 1898",accepted,NA,Species,1014639,Clarias liocephalus,"Boulenger, 1898",268785,Animalia,Chordata,Actinopteri,Siluriformes,Clariidae,Clarias,0,0,1,0,NA,exact,1,0
Marcusenius angolensis,1018541,Marcusenius angolensis,"(Boulenger, 1905)",accepted,NA,Species,1018541,Marcusenius angolensis,"(Boulenger, 1905)",269794,Animalia,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Marcusenius,0,0,1,0,NA,exact,1,0
Ctenopoma nigropannosum,1020337,Ctenopoma nigropannosum,"Reichenow, 1875",accepted,NA,Species,1020337,Ctenopoma nigropannosum,"Reichenow, 1875",268900,Animalia,Chordata,Actinopteri,Anabantiformes,Anabantidae,Ctenopoma,0,0,1,0,NA,exact,1,0
Malapterurus melanochir,1009754,Malapterurus melanochir,"Norris, 2002",accepted,NA,Species,1009754,Malapterurus melanochir,"Norris, 2002",269785,Animalia,Chordata,Actinopteri,Siluriformes,Malapteruridae,Malapterurus,0,0,1,0,NA,exact,1,0
Clariallabes melas,1019803,Clariallabes melas,"(Boulenger, 1887)",accepted,NA,Species,1019803,Clariallabes melas,"(Boulenger, 1887)",268784,Animalia,Chordata,Actinopteri,Siluriformes,Clariidae,Clariallabes,0,0,1,0,NA,exact,1,0
Congopanchax myersi,1524981,Congopanchax myersi,"(Poll, 1952)",accepted,NA,Species,1524981,Congopanchax myersi,"(Poll, 1952)",1524449,Animalia,Chordata,Actinopteri,Cyprinodontiformes,Poeciliidae,Congopanchax,0,0,1,0,NA,exact,1,0
Chrysichthys longibarbis,1468483,Chrysichthys longibarbis,"(Boulenger, 1899)",accepted,NA,Species,1468483,Chrysichthys longibarbis,"(Boulenger, 1899)",268765,Animalia,Chordata,Actinopteri,Siluriformes,Bagridae,Chrysichthys,0,0,1,0,NA,exact,1,0
Chrysichthys cranchii,1026874,Chrysichthys cranchii,"(Leach, 1818)",accepted,NA,Species,1026874,Chrysichthys cranchii,"(Leach, 1818)",268765,Animalia,Chordata,Actinopteri,Siluriformes,Bagridae,Chrysichthys,0,0,1,0,NA,exact,1,0
Orthochromis stormsi,1018807,Orthochromis stormsi,"(Boulenger, 1902)",accepted,NA,Species,1018807,Orthochromis stormsi,"(Boulenger, 1902)",270124,Animalia,Chordata,Actinopteri,Cichliformes,Cichlidae,Orthochromis,0,0,1,0,NA,exact,1,0
Oreochromis leucostictus,1014962,Oreochromis leucostictus,"(Trewavas, 1933)",accepted,NA,Species,1014962,Oreochromis leucostictus,"(Trewavas, 1933)",206826,Animalia,Chordata,Actinopteri,Cichliformes,Cichlidae,Oreochromis,0,0,1,0,NA,exact,1,0
Enteromius stanleyi,1524371,Enteromius stanleyi,"(Poll & Gosse, 1974)",accepted,NA,Species,1524371,Enteromius stanleyi,"(Poll & Gosse, 1974)",1006777,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Enteromius,0,0,1,0,NA,exact,1,0
Pollimyrus plagiostoma,1019182,Pollimyrus plagiostoma,"(Boulenger, 1898)",accepted,NA,Species,1019182,Pollimyrus plagiostoma,"(Boulenger, 1898)",270472,Animalia,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Pollimyrus,0,0,1,0,NA,exact,1,0
Danio annulosus,1006932,Danio annulosus,"Kullander, Rahman, Norén & Mollah, 2015",accepted,NA,Species,1006932,Danio annulosus,"Kullander, Rahman, Norén & Mollah, 2015",268949,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Danio,0,0,1,0,NA,exact,1,0
Danio assamila,1006928,Danio assamila,"Kullander, 2015",accepted,NA,Species,1006928,Danio assamila,"Kullander, 2015",268949,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Danio,0,0,1,0,NA,exact,1,0
Danio catenatus,1006929,Danio catenatus,"Kullander, 2015",accepted,NA,Species,1006929,Danio catenatus,"Kullander, 2015",268949,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Danio,0,0,1,0,NA,exact,1,0
Danio meghalayensis,1011942,Danio meghalayensis,"Sen & Dey, 1985",accepted,NA,Species,1011942,Danio meghalayensis,"Sen & Dey, 1985",268949,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Danio,0,0,1,0,NA,exact,1,0
Danio sysphigmatus,1006925,Danio sysphigmatus,"Kullander, 2015",accepted,NA,Species,1006925,Danio sysphigmatus,"Kullander, 2015",268949,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Danio,0,0,1,0,NA,exact,1,0
Alburnus qalilus,1011075,Alburnus qalilus,"Krupp, 1992",accepted,NA,Species,1011075,Alburnus qalilus,"Krupp, 1992",154284,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Alburnus,0,0,1,0,NA,exact,1,0
Leuciscus oxyrrhis,1020456,Leuciscus oxyrrhis,"(La Blanchère, 1873)",accepted,NA,Species,1020456,Leuciscus oxyrrhis,"(La Blanchère, 1873)",154317,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Leuciscus,0,0,1,0,NA,exact,1,0
Kryptolebias gracilis,1008694,Kryptolebias gracilis,"Costa, 2007",accepted,NA,Species,1008694,Kryptolebias gracilis,"Costa, 2007",269577,Animalia,Chordata,Actinopteri,Cyprinodontiformes,Rivulidae,Kryptolebias,0,0,1,0,NA,exact,1,0
Ancistrus multispinis,1015181,Ancistrus multispinis,"(Regan, 1912)",accepted,NA,Species,1015181,Ancistrus multispinis,"(Regan, 1912)",268313,Animalia,Chordata,Actinopteri,Siluriformes,Loricariidae,Ancistrus,0,0,1,0,NA,exact,1,0
Ancistrus multispinis,1566643,Ancistrus multispinis,"Holly, 1929",unaccepted,NA,Species,1016007,Peckoltia multispinis,"(Holly, 1929)",268313,Animalia,Chordata,Actinopteri,Siluriformes,Loricariidae,Ancistrus,0,0,1,0,NA,exact,1,0
Corydoras schwartzi,1013604,Corydoras schwartzi,"Rössel, 1963",accepted,NA,Species,1013604,Corydoras schwartzi,"Rössel, 1963",158714,Animalia,Chordata,Actinopteri,Siluriformes,Callichthyidae,Corydoras,0,0,1,0,NA,exact,1,0
Triplophysa dorsalis,1020544,Triplophysa dorsalis,"(Kessler, 1872)",accepted,NA,Species,1020544,Triplophysa dorsalis,"(Kessler, 1872)",271154,Animalia,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Triplophysa,0,0,1,0,NA,exact,1,0
Knodus breviceps,1018187,Knodus breviceps,"(Eigenmann, 1908)",accepted,NA,Species,1018187,Knodus breviceps,"(Eigenmann, 1908)",269563,Animalia,Chordata,Actinopteri,Characiformes,Characidae,Knodus,0,0,1,0,NA,exact,1,0
Helicophagus leptorhynchus,1010139,Helicophagus leptorhynchus,"Ng & Kottelat, 2000",accepted,NA,Species,1010139,Helicophagus leptorhynchus,"Ng & Kottelat, 2000",269326,Animalia,Chordata,Actinopteri,Siluriformes,Pangasiidae,Helicophagus,0,0,1,0,NA,exact,1,0
Fossorochromis rostratus,1016786,Fossorochromis rostratus,"(Boulenger, 1899)",accepted,NA,Species,1016786,Fossorochromis rostratus,"(Boulenger, 1899)",269167,Animalia,Chordata,Actinopteri,Cichliformes,Cichlidae,Fossorochromis,0,0,1,0,NA,exact,1,0
Placidochromis longimanus,1015451,Placidochromis longimanus,"(Trewavas, 1935)",accepted,NA,Species,1015451,Placidochromis longimanus,"(Trewavas, 1935)",270418,Animalia,Chordata,Actinopteri,Cichliformes,Cichlidae,Placidochromis,0,0,1,0,NA,exact,1,0
Apionichthys finis,1017570,Apionichthys finis,"(Eigenmann, 1912)",accepted,NA,Species,1017570,Apionichthys finis,"(Eigenmann, 1912)",268344,Animalia,Chordata,Actinopteri,Pleuronectiformes,Achiridae,Apionichthys,0,0,1,0,NA,exact,1,0
Gymnachirus,159268,Gymnachirus,"Kaup, 1858",accepted,NA,Genus,159268,Gymnachirus,"Kaup, 1858",154171,Animalia,Chordata,Actinopteri,Pleuronectiformes,Achiridae,Gymnachirus,1,0,0,0,NA,exact,0,0
Hypoclinemus mentalis,1017170,Hypoclinemus mentalis,"(Günther, 1862)",accepted,NA,Species,1017170,Hypoclinemus mentalis,"(Günther, 1862)",269452,Animalia,Chordata,Actinopteri,Pleuronectiformes,Achiridae,Hypoclinemus,0,0,1,0,NA,exact,1,0
Panaqolus tankei,1493925,Panaqolus tankei,"Cramer & Sousa, 2016",accepted,NA,Species,1493925,Panaqolus tankei,"Cramer & Sousa, 2016",826732,Animalia,Chordata,Actinopteri,Siluriformes,Loricariidae,Panaqolus,0,0,1,0,NA,exact,1,0
Herichthys minckleyi,1012192,Herichthys minckleyi,"(Kornfield & Taylor, 1983)",accepted,NA,Species,1012192,Herichthys minckleyi,"(Kornfield & Taylor, 1983)",269379,Animalia,Chordata,Actinopteri,Cichliformes,Cichlidae,Herichthys,0,0,1,0,NA,exact,1,0
Neolissochilus hendersoni,1014855,Neolissochilus hendersoni,"(Herre, 1940)",accepted,NA,Species,1014855,Neolissochilus hendersoni,"(Herre, 1940)",270005,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Neolissochilus,0,0,1,0,NA,exact,1,0
Coelonotus leiaspis,317232,Coelonotus leiaspis,"(Bleeker, 1854)",unaccepted,NA,Species,218025,Microphis leiaspis,"(Bleeker, 1854)",296374,Animalia,Chordata,Actinopteri,Syngnathiformes,Syngnathidae,Coelonotus,0,1,1,NA,NA,exact,0,0
Microphis retzii,1018478,Microphis retzii,"(Bleeker, 1856)",accepted,NA,Species,1018478,Microphis retzii,"(Bleeker, 1856)",159447,Animalia,Chordata,Actinopteri,Syngnathiformes,Syngnathidae,Microphis,0,0,1,0,NA,exact,1,0
Enteromius thamalakanensis,1525398,Enteromius thamalakanensis,"(Fowler, 1935)",accepted,NA,Species,1525398,Enteromius thamalakanensis,"(Fowler, 1935)",1006777,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Enteromius,0,0,1,0,NA,exact,1,0
Cynopoecilus melanotaenia,1017596,Cynopoecilus melanotaenia,"(Regan, 1912)",accepted,NA,Species,1017596,Cynopoecilus melanotaenia,"(Regan, 1912)",268924,Animalia,Chordata,Actinopteri,Cyprinodontiformes,Rivulidae,Cynopoecilus,0,0,1,0,NA,exact,1,0
Cynopoecilus nigrovittatus,1009850,Cynopoecilus nigrovittatus,"Costa, 2002",accepted,NA,Species,1009850,Cynopoecilus nigrovittatus,"Costa, 2002",268924,Animalia,Chordata,Actinopteri,Cyprinodontiformes,Rivulidae,Cynopoecilus,0,0,1,0,NA,exact,1,0
Cynopoecilus notabilis,1384821,Cynopoecilus notabilis,"Ferrer, Wingert & Malabarba, 2014",accepted,NA,Species,1384821,Cynopoecilus notabilis,"Ferrer, Wingert & Malabarba, 2014",268924,Animalia,Chordata,Actinopteri,Cyprinodontiformes,Rivulidae,Cynopoecilus,0,0,1,0,NA,exact,1,0
Cynopoecilus fulgens,1009848,Cynopoecilus fulgens,"Costa, 2002",accepted,NA,Species,1009848,Cynopoecilus fulgens,"Costa, 2002",268924,Animalia,Chordata,Actinopteri,Cyprinodontiformes,Rivulidae,Cynopoecilus,0,0,1,0,NA,exact,1,0
Xiphophorus couchianus,1020877,Xiphophorus couchianus,"(Girard, 1859)",accepted,NA,Species,1020877,Xiphophorus couchianus,"(Girard, 1859)",271258,Animalia,Chordata,Actinopteri,Cyprinodontiformes,Poeciliidae,Xiphophorus,0,0,1,0,NA,exact,1,0
Pseudobagrus koreanus,1011363,Pseudobagrus koreanus,"Uchida, 1990",accepted,NA,Species,1011363,Pseudobagrus koreanus,"Uchida, 1990",270571,Animalia,Chordata,Actinopteri,Siluriformes,Bagridae,Pseudobagrus,0,0,1,0,NA,exact,1,0
Capoeta coadi,1384988,Capoeta coadi,"Alwan, Zareian & Esmaeili, 2016",accepted,NA,Species,1384988,Capoeta coadi,"Alwan, Zareian & Esmaeili, 2016",268644,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Capoeta,0,0,1,0,NA,exact,1,0
Capoeta mauricii,1008178,Capoeta mauricii,"Küçük, Turan, Şahin & Gülle, 2009",accepted,NA,Species,1008178,Capoeta mauricii,"Küçük, Turan, Şahin & Gülle, 2009",268644,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Capoeta,0,0,1,0,NA,exact,1,0
Capoeta caelestis,1008202,Capoeta caelestis,"Schöter, Özuluğ & Freyhof, 2009",accepted,NA,Species,1008202,Capoeta caelestis,"Schöter, Özuluğ & Freyhof, 2009",268644,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Capoeta,0,0,1,0,NA,exact,1,0
Capoeta turani,1007127,Capoeta turani,"Özuluğ & Freyhof, 2008",accepted,NA,Species,1007127,Capoeta turani,"Özuluğ & Freyhof, 2008",268644,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Capoeta,0,0,1,0,NA,exact,1,0
Discogobio bismargaritus,1011022,Discogobio bismargaritus,"Chu, Cui & Zhou, 1993",accepted,NA,Species,1011022,Discogobio bismargaritus,"Chu, Cui & Zhou, 1993",269002,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Discogobio,0,0,1,0,NA,exact,1,0
Discogobio laticeps,1011023,Discogobio laticeps,"Chu, Cui & Zhou, 1993",accepted,NA,Species,1011023,Discogobio laticeps,"Chu, Cui & Zhou, 1993",269002,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Discogobio,0,0,1,0,NA,exact,1,0
Arctocephalus forsteri,231420,Arctocephalus forsteri,"(Lesson, 1828)",unaccepted,NA,Species,477318,Arctocephalus australis forsteri,"(Lesson, 1828)",231390,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Arctocephalus,1,NA,NA,NA,NA,exact,0,0
Glyphis fowlerae,835225,Glyphis fowlerae,"Compagno, White & Cavanagh, 2010",accepted,NA,Species,835225,Glyphis fowlerae,"Compagno, White & Cavanagh, 2010",296698,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Glyphis,0,0,1,0,NA,exact,1,0
Puntius thermalis,1022070,Puntius thermalis,"(Valenciennes, 1844)",accepted,NA,Species,1022070,Puntius thermalis,"(Valenciennes, 1844)",270668,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Puntius,0,0,1,0,NA,exact,1,0
Opsariichthys acutipinnis,1535045,Opsariichthys acutipinnis,"(Bleeker, 1871)",unaccepted,NA,Species,1013564,Zacco acutipinnis,"(Bleeker, 1871)",270110,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Opsariichthys,0,0,1,0,NA,exact,1,0
Candidia pingtungensis,1008342,Candidia pingtungensis,"Chen, Wu & Hsu, 2008",accepted,NA,Species,1008342,Candidia pingtungensis,"Chen, Wu & Hsu, 2008",268642,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Candidia,0,0,1,0,NA,exact,1,0
Phoxinus semotilus,1018509,Phoxinus semotilus,"(Jordan & Starks, 1905)",accepted,NA,Species,1018509,Phoxinus semotilus,"(Jordan & Starks, 1905)",154325,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Phoxinus,0,0,1,0,NA,exact,1,0
Triplophysa xiangxiensis,1011900,Triplophysa xiangxiensis,"(Yang, Yuan & Liao, 1986)",accepted,NA,Species,1011900,Triplophysa xiangxiensis,"(Yang, Yuan & Liao, 1986)",271154,Animalia,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Triplophysa,0,0,1,0,NA,exact,1,0
Pethia guganio,1026578,Pethia guganio,"(Hamilton, 1822)",accepted,NA,Species,1026578,Pethia guganio,"(Hamilton, 1822)",826825,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Pethia,0,0,1,0,NA,exact,1,0
Microphis deocata,1022775,Microphis deocata,"(Hamilton, 1822)",accepted,NA,Species,1022775,Microphis deocata,"(Hamilton, 1822)",159447,Animalia,Chordata,Actinopteri,Syngnathiformes,Syngnathidae,Microphis,0,0,1,0,NA,exact,1,0
Lobocheilos unicornis,1008515,Lobocheilos unicornis,"Kottelat & Tan, 2008",accepted,NA,Species,1008515,Lobocheilos unicornis,"Kottelat & Tan, 2008",269716,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Lobocheilos,0,0,1,0,NA,exact,1,0
