query,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,phylum,class,order,family,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type,freshwater_only,terrestrial_only
Obama argus,879247,Obama argus,"(Graff, 1899) Carbayo et al., 2013",accepted,NA,Species,879247,Obama argus,"(Graff, 1899) Carbayo et al., 2013",878808,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Obama,0,0,0,1,0,exact,0,1
Obama fryi,879262,Obama fryi,"(Graff, 1899) Carbayo et al., 2013",accepted,NA,Species,879262,Obama fryi,"(Graff, 1899) Carbayo et al., 2013",878808,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Obama,0,0,0,1,0,exact,0,1
Obama apeva,879245,Obama apeva,"(Froehlich, 1959) Carbayo et al., 2013",accepted,NA,Species,879245,Obama apeva,"(Froehlich, 1959) Carbayo et al., 2013",878808,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Obama,0,0,0,1,0,exact,0,1
Obama braunsi,879249,Obama braunsi,"(Graff, 1899) Carbayo et al., 2013",accepted,NA,Species,879249,Obama braunsi,"(Graff, 1899) Carbayo et al., 2013",878808,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Obama,0,0,0,1,0,exact,0,1
Obama itatiayana,879264,Obama itatiayana,"(Schirch, 1929) Carbayo et al., 2013",accepted,NA,Species,879264,Obama itatiayana,"(Schirch, 1929) Carbayo et al., 2013",878808,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Obama,0,0,0,1,0,exact,0,1
Ophiocoma dentata,212381,Ophiocoma dentata,"Müller & Troschel, 1842",unaccepted,"transferred to new subgenus, later raised to genus",Species,1214745,Breviturma dentata,"(Müller & Troschel, 1842)",123592,Animalia,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiocomidae,Ophiocoma,1,0,0,0,NA,exact,0,0
Ophiocoma pica,212384,Ophiocoma pica,"Müller & Troschel, 1842",unaccepted,transferred to Breviturma by O'Hara et al. (2018),Species,1306674,Breviturma pica,"(Müller & Troschel, 1842)",123592,Animalia,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiocomidae,Ophiocoma,1,0,0,0,NA,exact,0,0
Aglaiogyrodactylus forficulatus,1317935,Aglaiogyrodactylus forficulatus,"Kritsky, Vianna & Boeger, 2007",accepted,NA,Species,1317935,Aglaiogyrodactylus forficulatus,"Kritsky, Vianna & Boeger, 2007",1317931,Animalia,Platyhelminthes,Monogenea,Gyrodactylidea,Gyrodactylidae,Aglaiogyrodactylus,NA,NA,1,NA,NA,exact,1,NA
Angiostoma norvegicum,1382737,Angiostoma norvegicum,"Ross, Haukeland, Hatteland & Ivanova, 2017",accepted,NA,Species,1382737,Angiostoma norvegicum,"Ross, Haukeland, Hatteland & Ivanova, 2017",391886,Animalia,Nematoda,Chromadorea,Rhabditida,Angiostomatidae,Angiostoma,0,0,0,1,NA,exact,0,1
Longidorus vineacola,1472533,Longidorus vineacola,"Sturhan & Weischer, 1964",accepted,NA,Species,1472533,Longidorus vineacola,"Sturhan & Weischer, 1964",1294053,Animalia,Nematoda,Enoplea,Dorylaimida,Longidoridae,Longidorus,NA,NA,NA,1,NA,exact,NA,1
Paralongidorus litoralis,1461716,Paralongidorus litoralis,"Palomares-Rius, Subbotin, Landa, Vovlas & Castillo, 2008",accepted,NA,Species,1461716,Paralongidorus litoralis,"Palomares-Rius, Subbotin, Landa, Vovlas & Castillo, 2008",1294054,Animalia,Nematoda,Enoplea,Dorylaimida,Longidoridae,Paralongidorus,NA,NA,NA,1,NA,exact,NA,1
Stephanoprora chasanensis,952679,Stephanoprora chasanensis,"Besprozvannykh, Rozhkovan & Ermolenko, 2016",accepted,NA,Species,952679,Stephanoprora chasanensis,"Besprozvannykh, Rozhkovan & Ermolenko, 2016",736175,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Echinochasmidae,Stephanoprora,NA,NA,1,1,NA,exact,1,1
Microplana astricta,1551790,Microplana astricta,"Sluys, Ãlvarez-Presas & Mateos, 2017",accepted,NA,Species,1551790,Microplana astricta,"Sluys, Ãlvarez-Presas & Mateos, 2017",416195,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Microplana,0,0,0,1,NA,exact,0,1
Microplana cephalofusca,1551791,Microplana cephalofusca,"Sluys, Ãlvarez-Presas & Mateo, 2017",accepted,NA,Species,1551791,Microplana cephalofusca,"Sluys, Ãlvarez-Presas & Mateo, 2017",416195,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Microplana,0,0,0,1,NA,exact,0,1
Microplana cingulata,1551792,Microplana cingulata,"Sluys, Ãlvarez-Presas & Mateos, 2017",accepted,NA,Species,1551792,Microplana cingulata,"Sluys, Ãlvarez-Presas & Mateos, 2017",416195,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Microplana,0,0,0,1,NA,exact,0,1
Microplana fuscomaculosa,1551793,Microplana fuscomaculosa,"Sluys, Ãlvarez-Presas & Mateos, 2017",accepted,NA,Species,1551793,Microplana fuscomaculosa,"Sluys, Ãlvarez-Presas & Mateos, 2017",416195,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Microplana,0,0,0,1,NA,exact,0,1
Microplana henrici,483080,Microplana henrici,"(Bendl, 1908)",accepted,NA,Species,483080,Microplana henrici,"(Bendl, 1908)",416195,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Microplana,0,0,NA,NA,NA,exact,NA,NA
Microplana hyalina,879199,Microplana hyalina,"Villa-Farre & Sluys, 2011",accepted,NA,Species,879199,Microplana hyalina,"Villa-Farre & Sluys, 2011",416195,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Microplana,0,0,0,1,NA,exact,0,1
Microplana lutulenta,1551794,Microplana lutulenta,"Sluys, Ãlvarez-Presas & Mateos, 2017",accepted,NA,Species,1551794,Microplana lutulenta,"Sluys, Ãlvarez-Presas & Mateos, 2017",416195,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Microplana,0,0,0,1,NA,exact,0,1
Microplana monacensis,483086,Microplana monacensis,"(Heinzel, 1929)",unaccepted,NA,Species,416391,Microplana scharffi,"(Graff, 1899)",416195,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Microplana,0,0,NA,NA,NA,exact,NA,NA
Microplana nervosa,1551795,Microplana nervosa,"Sluys, Ãlvarez-Presas & Mateos, 2017",accepted,NA,Species,1551795,Microplana nervosa,"Sluys, Ãlvarez-Presas & Mateos, 2017",416195,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Microplana,0,0,0,1,NA,exact,0,1
Microplana sparsa,1551796,Microplana sparsa,"Sluys, Ãlvarez-Presas & Mateos, 2017",accepted,NA,Species,1551796,Microplana sparsa,"Sluys, Ãlvarez-Presas & Mateos, 2017",416195,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Microplana,0,0,0,1,NA,exact,0,1
Temnosewellia minor,480957,Temnosewellia minor,"(Haswell, 1887) Damborenea & Cannon, 2001",accepted,NA,Species,480957,Temnosewellia minor,"(Haswell, 1887) Damborenea & Cannon, 2001",479770,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnosewellia,0,0,1,0,0,exact,1,0
Temnosewellia dendyi,480944,Temnosewellia dendyi,"Haswell, 1893",accepted,NA,Species,480944,Temnosewellia dendyi,"Haswell, 1893",479770,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnosewellia,0,0,1,0,NA,exact,1,0
Temnosewellia acicularis,484341,Temnosewellia acicularis,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484341,Temnosewellia acicularis,"Sewell, Cannon & Blair, 2006",479770,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnosewellia,0,0,1,0,NA,exact,1,0
Temnosewellia alba,484342,Temnosewellia alba,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484342,Temnosewellia alba,"Sewell, Cannon & Blair, 2006",479770,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnosewellia,0,0,1,0,NA,exact,1,0
Temnosewellia apiculus,484345,Temnosewellia apiculus,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484345,Temnosewellia apiculus,"Sewell, Cannon & Blair, 2006",479770,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnosewellia,0,0,1,0,NA,exact,1,0
Temnosewellia aspra,484350,Temnosewellia aspra,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484350,Temnosewellia aspra,"Sewell, Cannon & Blair, 2006",479770,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnosewellia,0,0,1,0,NA,exact,1,0
Temnosewellia arga,484346,Temnosewellia arga,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484346,Temnosewellia arga,"Sewell, Cannon & Blair, 2006",479770,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnosewellia,0,0,1,0,NA,exact,1,0
Temnosewellia aspinosa,484349,Temnosewellia aspinosa,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484349,Temnosewellia aspinosa,"Sewell, Cannon & Blair, 2006",479770,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnosewellia,0,0,1,0,NA,exact,1,0
Temnosewellia bacrioniculus,484352,Temnosewellia bacrioniculus,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484352,Temnosewellia bacrioniculus,"Sewell, Cannon & Blair, 2006",479770,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnosewellia,0,0,1,0,NA,exact,1,0
Temnosewellia batiola,484353,Temnosewellia batiola,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484353,Temnosewellia batiola,"Sewell, Cannon & Blair, 2006",479770,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnosewellia,0,0,1,0,NA,exact,1,0
Temnosewellia belone,484354,Temnosewellia belone,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484354,Temnosewellia belone,"Sewell, Cannon & Blair, 2006",479770,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnosewellia,0,0,1,0,NA,exact,1,0
Temnosewellia comythus,484357,Temnosewellia comythus,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484357,Temnosewellia comythus,"Sewell, Cannon & Blair, 2006",479770,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnosewellia,0,0,1,0,NA,exact,1,0
Temnosewellia coughrani,484358,Temnosewellia coughrani,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484358,Temnosewellia coughrani,"Sewell, Cannon & Blair, 2006",479770,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnosewellia,0,0,1,0,NA,exact,1,0
Temnosewellia fasciata,852574,Temnosewellia fasciata,"(Haswell, 1887)",accepted,NA,Species,852574,Temnosewellia fasciata,"(Haswell, 1887)",479770,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnosewellia,0,0,1,0,NA,exact,1,0
Temnosewellia fax,484360,Temnosewellia fax,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484360,Temnosewellia fax,"Sewell, Cannon & Blair, 2006",479770,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnosewellia,0,0,1,0,NA,exact,1,0
Temnosewellia flammula,484361,Temnosewellia flammula,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484361,Temnosewellia flammula,"Sewell, Cannon & Blair, 2006",479770,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnosewellia,0,0,1,0,NA,exact,1,0
Temnosewellia gingrina,484362,Temnosewellia gingrina,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484362,Temnosewellia gingrina,"Sewell, Cannon & Blair, 2006",479770,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnosewellia,0,0,1,0,NA,exact,1,0
Temnosewellia gracilis,484363,Temnosewellia gracilis,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484363,Temnosewellia gracilis,"Sewell, Cannon & Blair, 2006",479770,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnosewellia,0,0,1,0,NA,exact,1,0
Temnosewellia muscalingulata,484369,Temnosewellia muscalingulata,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484369,Temnosewellia muscalingulata,"Sewell, Cannon & Blair, 2006",479770,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnosewellia,0,0,1,0,NA,exact,1,0
Temnosewellia keras,484364,Temnosewellia keras,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484364,Temnosewellia keras,"Sewell, Cannon & Blair, 2006",479770,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnosewellia,0,0,1,0,NA,exact,1,0
Temnosewellia maculata,484365,Temnosewellia maculata,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484365,Temnosewellia maculata,"Sewell, Cannon & Blair, 2006",479770,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnosewellia,0,0,1,0,NA,exact,1,0
Temnosewellia unguiculus,484371,Temnosewellia unguiculus,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484371,Temnosewellia unguiculus,"Sewell, Cannon & Blair, 2006",479770,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnosewellia,0,0,1,0,NA,exact,1,0
Temnosewellia minima,484368,Temnosewellia minima,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484368,Temnosewellia minima,"Sewell, Cannon & Blair, 2006",479770,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnosewellia,0,0,1,0,NA,exact,1,0
Temnohaswellia alpina,484331,Temnohaswellia alpina,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484331,Temnohaswellia alpina,"Sewell, Cannon & Blair, 2006",479473,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnohaswellia,0,0,1,0,NA,exact,1,0
Temnohaswellia capricornia,484333,Temnohaswellia capricornia,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484333,Temnohaswellia capricornia,"Sewell, Cannon & Blair, 2006",479473,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnohaswellia,0,0,1,0,NA,exact,1,0
Temnohaswellia comes,480970,Temnohaswellia comes,"(Haswell, 1893)",accepted,NA,Species,480970,Temnohaswellia comes,"(Haswell, 1893)",479473,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnohaswellia,0,0,1,0,NA,exact,1,0
Temnohaswellia crotalum,484335,Temnohaswellia crotalum,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484335,Temnohaswellia crotalum,"Sewell, Cannon & Blair, 2006",479473,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnohaswellia,0,0,1,0,NA,exact,1,0
Temnohaswellia munifica,484336,Temnohaswellia munifica,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484336,Temnohaswellia munifica,"Sewell, Cannon & Blair, 2006",479473,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnohaswellia,0,0,1,0,NA,exact,1,0
Temnohaswellia pearsoni,484337,Temnohaswellia pearsoni,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484337,Temnohaswellia pearsoni,"Sewell, Cannon & Blair, 2006",479473,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnohaswellia,0,0,1,0,NA,exact,1,0
Temnohaswellia simulator,879215,Temnohaswellia simulator,"(Haswell, 1924)",accepted,NA,Species,879215,Temnohaswellia simulator,"(Haswell, 1924)",479473,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnohaswellia,0,0,1,0,NA,exact,1,0
Temnohaswellia subulata,484338,Temnohaswellia subulata,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484338,Temnohaswellia subulata,"Sewell, Cannon & Blair, 2006",479473,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnohaswellia,0,0,1,0,NA,exact,1,0
Temnohaswellia umbella,484339,Temnohaswellia umbella,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484339,Temnohaswellia umbella,"Sewell, Cannon & Blair, 2006",479473,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnohaswellia,0,0,1,0,NA,exact,1,0
Temnohaswellia verruca,484340,Temnohaswellia verruca,"Sewell, Cannon & Blair, 2006",accepted,NA,Species,484340,Temnohaswellia verruca,"Sewell, Cannon & Blair, 2006",479473,Animalia,Platyhelminthes,NA,Rhabdocoela,Temnocephalidae,Temnohaswellia,0,0,1,0,NA,exact,1,0
Serpentirhabdias viperidicus,1586708,Serpentirhabdias viperidicus,"Morais, Aguiar, Mueller, Narciso, Da Silva & Da Silva, 2017",accepted,NA,Species,1586708,Serpentirhabdias viperidicus,"Morais, Aguiar, Mueller, Narciso, Da Silva & Da Silva, 2017",1584470,Animalia,Nematoda,Chromadorea,Rhabditida,Rhabdiasidae,Serpentirhabdias,0,0,0,1,NA,exact,0,1
Deladenus nitobei,1587212,Deladenus nitobei,"Kanzaki, Tanaka, Fitza, Kosaka, Slippers, Kimura, Tsuchiya & Tabata, 2016",accepted,NA,Species,1587212,Deladenus nitobei,"Kanzaki, Tanaka, Fitza, Kosaka, Slippers, Kimura, Tsuchiya & Tabata, 2016",582905,Animalia,Nematoda,Chromadorea,Rhabditida,Tylenchoidea incertae sedis,Deladenus,0,0,0,1,NA,exact,0,1
Skrjabillanus tincae,1465028,Skrjabillanus tincae,"Shigin & Shigina, 1958",accepted,NA,Species,1465028,Skrjabillanus tincae,"Shigin & Shigina, 1958",1465027,Animalia,Nematoda,Chromadorea,Rhabditida,Skrjabillanidae,Skrjabillanus,NA,NA,1,NA,NA,exact,1,NA
Luidia sarsi,178639,Luidia sarsi,"Düben & Koren in Düben, 1844",unaccepted,misspelling,Species,123922,Luidia sarsii,"Düben & Koren in Düben, 1844",123260,Animalia,Echinodermata,Asteroidea,Paxillosida,Luidiidae,Luidia,1,0,0,0,0,exact,0,0
Laimaphelenchus suberensis,1587076,Laimaphelenchus suberensis,"Nobre Maleita, Costa & Abrntes, 2018",accepted,NA,Species,1587076,Laimaphelenchus suberensis,"Nobre Maleita, Costa & Abrntes, 2018",1584943,Animalia,Nematoda,Chromadorea,Rhabditida,Aphelenchoididae,Laimaphelenchus,0,0,0,1,NA,exact,0,1
Acrobeloides nanus,1295313,Acrobeloides nanus,"(de Man, 1880) Anderson, 1968",accepted,NA,Species,1295313,Acrobeloides nanus,"(de Man, 1880) Anderson, 1968",582846,Animalia,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Acrobeloides,0,0,1,1,NA,exact,1,1
Proteocephalus fluviatilis,1505471,Proteocephalus fluviatilis,"Bangham, 1925",accepted,NA,Species,1505471,Proteocephalus fluviatilis,"Bangham, 1925",105007,Animalia,Platyhelminthes,Cestoda,Onchoproteocephalidea,Proteocephalidae,Proteocephalus,NA,NA,1,NA,NA,exact,1,NA
Proteocephalus plecoglossi,1538854,Proteocephalus plecoglossi,"Yamaguti, 1934",accepted,NA,Species,1538854,Proteocephalus plecoglossi,"Yamaguti, 1934",105007,Animalia,Platyhelminthes,Cestoda,Onchoproteocephalidea,Proteocephalidae,Proteocephalus,NA,NA,1,NA,NA,exact,1,NA
Proteocephalus sagittus,1043816,Proteocephalus sagittus,"(Grimm, 1872) La Rue, 1911",accepted,NA,Species,1043816,Proteocephalus sagittus,"(Grimm, 1872) La Rue, 1911",105007,Animalia,Platyhelminthes,Cestoda,Onchoproteocephalidea,Proteocephalidae,Proteocephalus,NA,NA,1,NA,NA,exact,1,NA
Proteocephalus demshini,1043819,Proteocephalus demshini,"Scholz, de Chambrier, Shimazu, Ermolenko & Waeschenbach, 2017",accepted,NA,Species,1043819,Proteocephalus demshini,"Scholz, de Chambrier, Shimazu, Ermolenko & Waeschenbach, 2017",105007,Animalia,Platyhelminthes,Cestoda,Onchoproteocephalidea,Proteocephalidae,Proteocephalus,NA,NA,1,NA,NA,exact,1,NA
Lissothuria nutriens,529527,Lissothuria nutriens,"(Clark, 1901)",accepted,NA,Species,529527,Lissothuria nutriens,"(Clark, 1901)",528603,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Lissothuria,1,0,0,0,NA,exact,0,0
Molpadia arenicola,529536,Molpadia arenicola,"(Stimpson, 1857)",unaccepted,NA,Species,1495289,Caudina arenicola,"(Stimpson, 1857)",123540,Animalia,Echinodermata,Holothuroidea,Molpadida,Molpadiidae,Molpadia,1,0,0,0,NA,exact,0,0
Ornithodiplostomum scardinii,1346960,Ornithodiplostomum scardinii,"(Schulman, 1952) Sudarikov & Kurochkin, 1968",superseded combination,NA,Species,1565584,Posthodiplostomum scardinii,"(Shulman, 1952) Achatz et al., 2021",1325736,Animalia,Platyhelminthes,Trematoda,Diplostomida,Diplostomidae,Ornithodiplostomum,NA,NA,1,1,NA,exact,1,1
Polycelis coronata,487725,Polycelis coronata,"(Girard, 1891)",accepted,NA,Species,487725,Polycelis coronata,"(Girard, 1891)",414988,Animalia,Platyhelminthes,NA,Tricladida,Planariidae,Polycelis,0,0,1,0,NA,exact,1,0
Polycelis coronata,879623,Polycelis coronata,"Hyman, 1931",unaccepted,NA,Species,485010,Polycelis (Polycelis) coronata brevipenis,"Kenk, 1972",414988,Animalia,Platyhelminthes,NA,Tricladida,Planariidae,Polycelis,0,0,1,0,NA,exact,1,0
Parabreviscolex niepini,1053682,Parabreviscolex niepini,"Xi, Oros, Chen & Xie, 2017",accepted,NA,Species,1053682,Parabreviscolex niepini,"Xi, Oros, Chen & Xie, 2017",1053681,Animalia,Platyhelminthes,Cestoda,Caryophyllidea,Capingentidae,Parabreviscolex,NA,NA,1,NA,NA,exact,1,NA
Ligula pavlovskii,1030461,Ligula pavlovskii,"Dubinina, 1959",accepted,NA,Species,1030461,Ligula pavlovskii,"Dubinina, 1959",105014,Animalia,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Ligula,NA,NA,1,NA,NA,exact,1,NA
Bothridium pithonis,1030510,Bothridium pithonis,"de Blainville in Bremser, 1824",accepted,NA,Species,1030510,Bothridium pithonis,"de Blainville in Bremser, 1824",1027583,Animalia,Platyhelminthes,Cestoda,Diphyllobothriidea,Solenophoridae,Bothridium,NA,NA,NA,1,NA,exact,NA,1
Duthiersia expansa,1030523,Duthiersia expansa,"Perrier, 1873",accepted,NA,Species,1030523,Duthiersia expansa,"Perrier, 1873",1027584,Animalia,Platyhelminthes,Cestoda,Diphyllobothriidea,Solenophoridae,Duthiersia,NA,NA,NA,1,NA,exact,NA,1
Scyphocephalus bisulcatus,1027586,Scyphocephalus bisulcatus,"Riggenbach, 1898",accepted,NA,Species,1027586,Scyphocephalus bisulcatus,"Riggenbach, 1898",1027585,Animalia,Platyhelminthes,Cestoda,Diphyllobothriidea,Solenophoridae,Scyphocephalus,NA,NA,NA,1,NA,exact,NA,1
Caenorhabditis angaria,1537564,Caenorhabditis angaria,"Sudhaus, Kiontke & Giblin-Davis, 2011",accepted,NA,Species,1537564,Caenorhabditis angaria,"Sudhaus, Kiontke & Giblin-Davis, 2011",582871,Animalia,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Caenorhabditis,0,0,0,1,NA,exact,0,1
Meloidogyne luci,1587243,Meloidogyne luci,"Carneiro, Correa, Almeida, Gomes, Abbas, Castagnone Sereno & Karssen, 2014",accepted,NA,Species,1587243,Meloidogyne luci,"Carneiro, Correa, Almeida, Gomes, Abbas, Castagnone Sereno & Karssen, 2014",1294055,Animalia,Nematoda,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,0,0,1,1,NA,exact,1,1
Drepanocephalus mexicanus,1047264,Drepanocephalus mexicanus,"Lamothe-Argumedo & Pérez Ponce de León, 1989",accepted,NA,Species,1047264,Drepanocephalus mexicanus,"Lamothe-Argumedo & Pérez Ponce de León, 1989",736159,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Echinostomatidae,Drepanocephalus,NA,NA,1,1,NA,exact,1,1
Euparyphium capitaneum,1529408,Euparyphium capitaneum,"Dietz, 1909",accepted,NA,Species,1529408,Euparyphium capitaneum,"Dietz, 1909",1514738,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Echinostomatidae,Euparyphium,NA,NA,1,NA,NA,exact,1,NA
Syphacia peromysci,1590442,Syphacia peromysci,"Harkema, 1936",junior objective synonym,NA,Species,1589682,Syphacia (Seuratoxyuris) peromysci,"(Harkema, 1936)",1585257,Animalia,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Syphacia,NA,NA,NA,1,NA,exact,NA,1
Pristionchus maupasi,1300119,Pristionchus maupasi,"(Potts, 1910) Paramonov, 1952",accepted,NA,Species,1300119,Pristionchus maupasi,"(Potts, 1910) Paramonov, 1952",1296322,Animalia,Nematoda,Chromadorea,Rhabditida,Diplogastridae,Pristionchus,0,0,0,1,NA,exact,0,1
Syphacia stroma,1590473,Syphacia stroma,"Linstow, 1884",junior objective synonym,NA,Species,1589713,Syphacia (Syphacia) stroma,"(Linstow, 1884)",1585257,Animalia,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Syphacia,NA,NA,NA,1,NA,exact,NA,1
Cosmocerca japonica,1433790,Cosmocerca japonica,"Yamaguti, 1939",accepted,NA,Species,1433790,Cosmocerca japonica,"Yamaguti, 1939",1433787,Animalia,Nematoda,Chromadorea,Rhabditida,Cosmocercidae,Cosmocerca,NA,NA,1,1,NA,exact,1,1
Meteterakis occidentalis,1586998,Meteterakis occidentalis,"Sata, 2018",accepted,NA,Species,1586998,Meteterakis occidentalis,"Sata, 2018",1585164,Animalia,Nematoda,Chromadorea,Rhabditida,Heterakidae,Meteterakis,0,0,1,1,NA,exact,1,1
Meteterakis formosensis,1586995,Meteterakis formosensis,"Sata, 2018",accepted,NA,Species,1586995,Meteterakis formosensis,"Sata, 2018",1585164,Animalia,Nematoda,Chromadorea,Rhabditida,Heterakidae,Meteterakis,0,0,1,1,NA,exact,1,1
Neoplagioporus elongatus,756979,Neoplagioporus elongatus,"(Goto & Ozaki, 1930) Shimazu, 1990",accepted,NA,Species,756979,Neoplagioporus elongatus,"(Goto & Ozaki, 1930) Shimazu, 1990",756978,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Opecoelidae,Neoplagioporus,NA,NA,1,NA,NA,exact,1,NA
Martininema baculum,1587370,Martininema baculum,"(Davies, Bartholomaeus, Kanzaki, Ye & Giblin Davis, 2013) Davies, Ye, Kanzaki, Bartholomaeus, Zeng & Giblin Davis, 2015",accepted,NA,Species,NA,NA,NA,1584944,Animalia,Nematoda,Chromadorea,Rhabditida,Aphelenchoididae,Martininema,0,0,0,1,NA,exact,0,1
Ficophagus fleckeri,1587362,Ficophagus fleckeri,"(Davies, Bartholomaeus, Kanzaki, Ye & Giblin Davis, 2013) Davies, Ye, Kanzaki, Bartholomaeus, Zeng & Giblin Davis, 2015",accepted,NA,Species,NA,NA,NA,1584940,Animalia,Nematoda,Chromadorea,Rhabditida,Aphelenchoididae,Ficophagus,0,0,0,1,NA,exact,0,1
