"","kingdom","phylum","class","order","family","genus","species","kingdom_id","phylum_id","class_id","order_id","family_id","genus_id","species_id","subspecies","subspecies_id","query"
"486","Animalia","Chordata","Actinopterygii","Perciformes","Zoarcidae","Lycenchelys","Lycenchelys micropora","1","44","204","587","5079","2380586","2380681",NA,NA,"2380681"
"487","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Acantholiparis","Acantholiparis opercularis","1","44","204","590","8627","2336399","2336401",NA,NA,"2336401"
"488","Animalia","Chordata","Actinopterygii","Perciformes","Zoarcidae","Bothrocara","Bothrocara pusillum","1","44","204","587","5079","2380905","5209477",NA,NA,"5209477"
"489","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus jaok","1","44","204","590","8621","2333775","2333814",NA,NA,"2333814"
"490","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Gymnocanthus","Gymnocanthus pistilliger","1","44","204","590","8621","2334003","2334010",NA,NA,"2334010"
"491","Animalia","Chordata","Actinopterygii","Ophidiiformes","Ophidiidae","Bassozetus","Bassozetus elongatus","1","44","204","1308","8476","2345875","2345880",NA,NA,"2345880"
"492","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Liparis","Liparis liparis","1","44","204","590","8627","2335959","5712338",NA,NA,"5712338"
"493","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Artedius","Artedius corallinus","1","44","204","590","8621","2333960","2333961",NA,NA,"2333961"
"494","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Careproctus","Careproctus scottae","1","44","204","590","8627","2336138","2336166",NA,NA,"2336166"
"495","Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Hyperprosopon","Hyperprosopon anale","1","44","204","587","4269","2389296","2389299",NA,NA,"2389299"
"496","Animalia","Chordata","Actinopterygii","Myctophiformes","Myctophidae","Parvilux","Parvilux ingens","1","44","204","1306","4217","2406121","2406124",NA,NA,"2406124"
"497","Animalia","Chordata","Elasmobranchii","Torpediniformes","Torpedinidae","Tetronarce","Tetronarce californica","1","44","121","881","5871","2417649","8202844",NA,NA,"8202844"
"498","Animalia","Chordata","Actinopterygii","Ophidiiformes","Ophidiidae","Chilara","Chilara taylori","1","44","204","1308","8476","2345933","2345934",NA,NA,"2345934"
"499","Animalia","Chordata","Actinopterygii","Acipenseriformes","Acipenseridae","Acipenser","Acipenser medirostris","1","44","204","1103","2947","2340025","2402118",NA,NA,"2402118"
"500","Animalia","Chordata","Actinopterygii","Perciformes","Centrarchidae","Micropterus","Micropterus salmoides","1","44","204","587","8513","2391100","2394563",NA,NA,"2394563"
"501","Animalia","Chordata","Actinopterygii","Lophiiformes","Ceratiidae","Ceratias","Ceratias holboelli","1","44","204","1305","8050","2414406","5214853",NA,NA,"5214853"
"502","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Artediellus","Artediellus pacificus","1","44","204","590","8621","2334270","2334275",NA,NA,"2334275"
"503","Animalia","Chordata","Actinopterygii","Myctophiformes","Myctophidae","Triphoturus","Triphoturus mexicanus","1","44","204","1306","4217","2405670","2405678",NA,NA,"2405678"
"504","Animalia","Chordata","Actinopterygii","Syngnathiformes","Syngnathidae","Syngnathus","Syngnathus californiensis","1","44","204","773","5901","2332887","2332936",NA,NA,"2332936"
"505","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Careproctus","Careproctus furcellus","1","44","204","590","8627","2336138","2336210",NA,NA,"2336210"
"506","Animalia","Chordata","Actinopterygii","Lophiiformes","Oneirodidae","Oneirodes","Oneirodes thompsoni","1","44","204","1305","4216","2414769","2414797",NA,NA,"2414797"
"507","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Agonidae","Agonomalus","Agonomalus mozinoi","1","44","204","590","8617","2337147","2337152",NA,NA,"2337152"
"508","Animalia","Chordata","Actinopterygii","Acipenseriformes","Acipenseridae","Acipenser","Acipenser transmontanus","1","44","204","1103","2947","2340025","2402122",NA,NA,"2402122"
"509","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Agonidae","Sarritor","Sarritor frenatus","1","44","204","590","8617","2337100","5201627",NA,NA,"5201627"
"510","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Molidae","Mola","Mola tecta","1","44","204","772","5897","5207570","9241224",NA,NA,"9241224"
"511","Animalia","Chordata","Actinopterygii","Perciformes","Centrarchidae","Lepomis","Lepomis macrochirus","1","44","204","587","8513","2394482","2394503",NA,NA,"2394503"
"512","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Fundulidae","Lucania","Lucania parva","1","44","204","547","3695","2348005","2349567",NA,NA,"2349567"
"513","Animalia","Chordata","Actinopterygii","Gasterosteiformes","Gasterosteidae","Gasterosteus","Gasterosteus microcephalus","1","44","204","550","7666","2333602","2356544",NA,NA,"2356544"
"514","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","1","44","204","538","7332","2346676","8351946",NA,NA,"8351946"
"515","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Cottus","Cottus gulosus","1","44","204","590","8621","2334066","2334097",NA,NA,"2334097"
"516","Animalia","Chordata","Actinopterygii","Perciformes","Zoarcidae","Lycenchelys","Lycenchelys pearcyi","1","44","204","587","5079","2380586","2380592",NA,NA,"2380592"
"517","Animalia","Chordata","Actinopterygii","Stomiiformes","Stomiidae","Idiacanthus","Idiacanthus antrostomus","1","44","204","774","2225","2347107","5203187",NA,NA,"5203187"
"518","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Careproctus","Careproctus spectrum","1","44","204","590","8627","2336138","2336221",NA,NA,"2336221"
"519","Animalia","Chordata","Actinopterygii","Stomiiformes","Sternoptychidae","Sternoptyx","Sternoptyx diaphana","1","44","204","774","2226","2347555","2347557",NA,NA,"2347557"
"520","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Ulvicola","Ulvicola sanctaerosae","1","44","204","587","8576","8125216","2390389",NA,NA,"2390389"
"521","Animalia","Chordata","Actinopterygii","Perciformes","Anarhichadidae","Anarhichas","Anarhichas orientalis","1","44","204","587","8489","2392193","2392206",NA,NA,"2392206"
"522","Animalia","Chordata","Actinopterygii","Siluriformes","Ictaluridae","Ameiurus","Ameiurus nebulosus","1","44","204","708","5153","2340965","2340989",NA,NA,"2340989"
"523","Animalia","Chordata","Actinopterygii","Perciformes","Percidae","Perca","Perca flavescens","1","44","204","587","4481","2334781","2382004",NA,NA,"2382004"
"524","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Cyprinus","Cyprinus rubrofuscus","1","44","204","1153","7336","2347697","2367196",NA,NA,"2367196"
"525","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus stelleri","1","44","204","590","8621","2333775","2333807",NA,NA,"2333807"
"526","Animalia","Chordata","Actinopterygii","Anguilliformes","Ophichthidae","Ophichthus","Ophichthus triserialis","1","44","204","495","2955","2404600","5213154",NA,NA,"5213154"
"527","Animalia","Chordata","Actinopterygii","Stephanoberyciformes","Melamphaidae","Poromitra","Poromitra cristiceps","1","44","204","890","5906","2410295","2410304",NA,NA,"2410304"
"528","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Icelus","Icelus spatula","1","44","204","590","8621","2333820","5201205",NA,NA,"5201205"
"529","Animalia","Chordata","Actinopterygii","Esociformes","Umbridae","Dallia","Dallia pectoralis","1","44","204","548","7663","2346617","5203120",NA,NA,"5203120"
"530","Animalia","Chordata","Actinopterygii","Ophidiiformes","Bythitidae","Cataetyx","Cataetyx rubrirostris","1","44","204","1308","4220","2346293","2346319",NA,NA,"2346319"
"531","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes quadrituberculatus","1","44","204","588","8611","2408270","5213974",NA,NA,"5213974"
"532","Animalia","Chordata","Actinopterygii","Cetomimiformes","Cetomimidae","Gyrinomimus","Gyrinomimus grahami","1","44","204","1107","7196","2351681","2351685",NA,NA,"2351685"
"533","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Careproctus","Careproctus georgianus","1","44","204","590","8627","2336138","2336270",NA,NA,"2336270"
"534","Animalia","Chordata","Actinopterygii","Aulopiformes","Anotopteridae","Anotopterus","Anotopterus nikparini","1","44","204","497","2960","2401107","2401112",NA,NA,"2401112"
"535","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Hemilepidotus","Hemilepidotus zapus","1","44","204","590","8621","2333943","2333944",NA,NA,"2333944"
"536","Animalia","Chordata","Actinopterygii","Perciformes","Chiasmodontidae","Kali","Kali indica","1","44","204","587","8520","2394686","5211285",NA,NA,"5211285"
"537","Animalia","Chordata","Actinopterygii","Anguilliformes","Serrivomeridae","Serrivomer","Serrivomer jesperseni","1","44","204","495","2956","2403663","2403664",NA,NA,"2403664"
"538","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Careproctus","Careproctus attenuatus","1","44","204","590","8627","2336138","2336139",NA,NA,"2336139"
"539","Animalia","Chordata","Actinopterygii","Notacanthiformes","Notacanthidae","Notacanthus","Notacanthus chemnitzii","1","44","204","1307","8474","2405526","2405532",NA,NA,"2405532"
"540","Animalia","Chordata","Actinopterygii","Ophidiiformes","Ophidiidae","Bassozetus","Bassozetus zenkevitchi","1","44","204","1308","8476","2345875","2345889",NA,NA,"2345889"
"541","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","Bathyraja violacea","1","44","121","884","3239206","7826067","2420359",NA,NA,"2420359"
"542","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Paraliparis","Paraliparis melanobranchus","1","44","204","590","8627","2336274","2336317",NA,NA,"2336317"
"543","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Triglops","Triglops forficatus","1","44","204","590","8621","2334023","2334043",NA,NA,"2334043"
"544","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Triglops","Triglops jordani","1","44","204","590","8621","2334023","2334028",NA,NA,"2334028"
"545","Animalia","Chordata","Actinopterygii","Perciformes","Bramidae","Brama","Brama brama","1","44","204","587","8508","5208069","5208070",NA,NA,"5208070"
"546","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Cottus","Cottus rhotheus","1","44","204","590","8621","2334066","2334075",NA,NA,"2334075"
"547","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Cottus","Cottus perplexus","1","44","204","590","8621","2334066","2334092",NA,NA,"2334092"
"548","Animalia","Chordata","Actinopterygii","Cypriniformes","Catostomidae","Catostomus","Catostomus macrocheilus","1","44","204","1153","3384","2359013","2359034",NA,NA,"2359034"
"549","Animalia","Chordata","Actinopterygii","Osmeriformes","Leptochilichthyidae","Leptochilichthys","Leptochilichthys agassizii","1","44","204","1068","4225","2410920","2410921",NA,NA,"2410921"
"550","Animalia","Chordata","Actinopterygii","Stephanoberyciformes","Melamphaidae","Scopeloberyx","Scopeloberyx robustus","1","44","204","890","5906","2410332","2410334",NA,NA,"2410334"
"551","Animalia","Chordata","Actinopterygii","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus affinis","1","44","204","774","2226","2347565","2347596",NA,NA,"2347596"
"552","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes fuscescens","1","44","204","590","8633","2333712","4286374",NA,NA,"4286374"
"553","Animalia","Chordata","Actinopterygii","Stomiiformes","Stomiidae","Chauliodus","Chauliodus sloani","1","44","204","774","2225","2347175","5203203",NA,NA,"5203203"
"554","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Diodontidae","Diodon","Diodon hystrix","1","44","204","772","5898","2406531","5213374",NA,NA,"5213374"
"555","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","Salvelinus fontinalis","1","44","204","1313","8615","2351241","2351271",NA,NA,"2351271"
"556","Animalia","Chordata","Actinopterygii","Gadiformes","Macrouridae","Nezumia","Nezumia liolepis","1","44","204","549","6978","2416858","2416937",NA,NA,"2416937"
"557","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes melanostictus","1","44","204","590","8633","2333712","8416044",NA,NA,"8416044"
"558","Animalia","Chordata","Actinopterygii","Myctophiformes","Myctophidae","Tarletonbeania","Tarletonbeania taylori","1","44","204","1306","4217","2405949","2405950",NA,NA,"2405950"
"559","Animalia","Chordata","Actinopterygii","Anguilliformes","Congridae","Xenomystax","Xenomystax atrarius","1","44","204","495","2951","2403464","2403465",NA,NA,"2403465"
"560","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja","Leucoraja erinacea","1","44","121","884","5877","2419848","2419879",NA,NA,"2419879"
"561","Animalia","Chordata","Actinopterygii","Perciformes","Zoarcidae","Lycodes","Lycodes concolor","1","44","204","587","5079","2380703","5209419",NA,NA,"5209419"
"562","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cyclopteridae","Eumicrotremus","Eumicrotremus spinosus","1","44","204","590","8623","2336845","2336857",NA,NA,"2336857"
"563","Animalia","Chordata","Actinopterygii","Perciformes","Bathymasteridae","Bathymaster","Bathymaster leurolepis","1","44","204","587","8507","2394452","2394456",NA,NA,"2394456"
"564","Animalia","Chordata","Actinopterygii","Perciformes","Stichaeidae","Chirolophis","Chirolophis tarsodes","1","44","204","587","8598","2394935","2394950",NA,NA,"2394950"
"565","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Liparis","Liparis adiastolus","1","44","204","590","8627","2335959","5201447",NA,NA,"5201447"
"566","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Dorosoma","Dorosoma cepedianum","1","44","204","538","7332","2413540","2413541",NA,NA,"2413541"
"567","Animalia","Chordata","Actinopterygii","Perciformes","Zoarcidae","Lycenchelys","Lycenchelys callista","1","44","204","587","5079","2380586","2380608",NA,NA,"2380608"
"568","Animalia","Chordata","Actinopterygii","Perciformes","Zoarcidae","Taranetzella","Taranetzella lyoderma","1","44","204","587","5079","2381154","2381155",NA,NA,"2381155"
"569","Animalia","Chordata","Actinopterygii","Stomiiformes","Gonostomatidae","Cyclothone","Cyclothone pallida","1","44","204","774","5905","2347445","2347450",NA,NA,"2347450"
"570","Animalia","Chordata","Actinopterygii","Perciformes","Priacanthidae","Pristigenys","Pristigenys serrula","1","44","204","587","8593","2375065","2375075",NA,NA,"2375075"
"571","Animalia","Chordata","Actinopterygii","Perciformes","Trichiuridae","Aphanopus","Aphanopus carbo","1","44","204","587","8600","2389387","2389391",NA,NA,"2389391"
"572","Animalia","Chordata","Actinopterygii","Myctophiformes","Myctophidae","Taaningichthys","Taaningichthys bathyphilus","1","44","204","1306","4217","2405594","2405598",NA,NA,"2405598"
"573","Animalia","Chordata","Actinopterygii","Notacanthiformes","Notacanthidae","Polyacanthonotus","Polyacanthonotus challengeri","1","44","204","1307","8474","2405508","2405516",NA,NA,"2405516"
"574","Animalia","Chordata","Actinopterygii","Stomiiformes","Gonostomatidae","Cyclothone","Cyclothone pseudopallida","1","44","204","774","5905","2347445","2347465",NA,NA,"2347465"
"575","Animalia","Chordata","Actinopterygii","Osmeriformes","Alepocephalidae","Bathylaco","Bathylaco nigricans","1","44","204","1068","8477","2410794","2410795",NA,NA,"2410795"
"576","Animalia","Chordata","Actinopterygii","Stomiiformes","Sternoptychidae","Danaphos","Danaphos oculatus","1","44","204","774","2226","2347605","2347606",NA,NA,"2347606"
"577","Animalia","Chordata","Actinopterygii","Stomiiformes","Stomiidae","Neonesthes","Neonesthes capensis","1","44","204","774","2225","2346922","2346923",NA,NA,"2346923"
"578","Animalia","Chordata","Actinopterygii","Stomiiformes","Stomiidae","Borostomias","Borostomias panamensis","1","44","204","774","2225","2347199","2347200",NA,NA,"2347200"
"579","Animalia","Chordata","Actinopterygii","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus hemigymnus","1","44","204","774","2226","2347565","2347567",NA,NA,"2347567"
"580","Animalia","Chordata","Actinopterygii","Stomiiformes","Phosichthyidae","Ichthyococcus","Ichthyococcus elongatus","1","44","204","774","2227","2346806","2346814",NA,NA,"2346814"
"581","Animalia","Chordata","Actinopterygii","Lophiiformes","Oneirodidae","Dolopichthys","Dolopichthys danae","1","44","204","1305","4216","2414742","2414746",NA,NA,"2414746"
"582","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Paraliparis","Paraliparis calidus","1","44","204","590","8627","2336274","2336371",NA,NA,"2336371"
"583","Animalia","Chordata","Elasmobranchii","Squaliformes","Echinorhinidae","Echinorhinus","Echinorhinus cookei","1","44","121","883","5874","2421208","2421215",NA,NA,"2421215"
"584","Animalia","Chordata","Actinopterygii","Cetomimiformes","Cetomimidae","Cetostoma","Cetostoma regani","1","44","204","1107","7196","2351674","2351675",NA,NA,"2351675"
"585","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","Rondeletia","Rondeletia bicolor","6","7707728","220","412","8798","2897144","2897499",NA,NA,"2897499"
"586","Animalia","Chordata","Actinopterygii","Perciformes","Mullidae","Pseudupeneus","Pseudupeneus grandisquamis","1","44","204","587","4287","2396809","2396817",NA,NA,"2396817"
"587","Animalia","Chordata","Actinopterygii","Perciformes","Howellidae","Howella","Howella sherborni","1","44","204","587","9667","2393112","5211086",NA,NA,"5211086"
"588","Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Alectis","Alectis ciliaris","1","44","204","587","4253","2390536","2390537",NA,NA,"2390537"
"589","Animalia","Chordata","Actinopterygii","Gadiformes","Lotidae","Lota","Lota lota","1","44","204","549","9639","2415459","2415460",NA,NA,"2415460"
"590","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","Bathyraja spinosissima","1","44","121","884","3239206","7826067","2420319",NA,NA,"2420319"
"591","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Carassius","Carassius auratus","1","44","204","1153","7336","7396773","4286942",NA,NA,"4286942"
"592","Animalia","Chordata","Actinopterygii","Lophiiformes","Oneirodidae","Leptacanthichthys","Leptacanthichthys gracilispinis","1","44","204","1305","4216","2414752","2414753",NA,NA,"2414753"
"593","Animalia","Chordata","Actinopterygii","Lophiiformes","Oneirodidae","Bertella","Bertella idiomorpha","1","44","204","1305","4216","8544701","5214830",NA,NA,"5214830"
"594","Animalia","Chordata","Actinopterygii","Percopsiformes","Percopsidae","Percopsis","Percopsis transmontana","1","44","204","1310","8606","2401706","2401707",NA,NA,"2401707"
"595","Animalia","Chordata","Actinopterygii","Lophiiformes","Gigantactinidae","Gigantactis","Gigantactis gargantua","1","44","204","1305","3874","2415171","2415176",NA,NA,"2415176"
"596","Animalia","Chordata","Actinopterygii","Perciformes","Coryphaenidae","Coryphaena","Coryphaena hippurus","1","44","204","587","4262","2369535","2381939",NA,NA,"2381939"
"597","Animalia","Chordata","Actinopterygii","Perciformes","Centrarchidae","Lepomis","Lepomis gibbosus","1","44","204","587","8513","2394482","2394486",NA,NA,"2394486"
"598","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","1","44","204","549","3701","2335052","8084280",NA,NA,"8084280"
"599","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Cynoglossidae","Paraplagusia","Paraplagusia bilineata","1","44","204","588","8610","2409787","2409798",NA,NA,"2409798"
"600","Animalia","Chordata","Actinopterygii","Cypriniformes","Cobitidae","Chromobotia","Chromobotia macracanthus","1","44","204","1153","3385","2367814","2367815",NA,NA,"2367815"
"601","Animalia","Chordata","Actinopterygii","Osmeriformes","Osmeridae","Osmerus","Osmerus eperlanus","1","44","204","1068","8480","2401117","2410854",NA,NA,"2410854"
"602","Animalia","Chordata","Actinopterygii","Perciformes","Osphronemidae","Trichopodus","Trichopodus leerii","1","44","204","587","8553","2394147","7623402",NA,NA,"7623402"
"603","Animalia","Chordata","Actinopterygii","Perciformes","Xiphiidae","Xiphias","Xiphias gladius","1","44","204","587","8604","2397849","2397850",NA,NA,"2397850"
"604","Animalia","Chordata","Actinopterygii","Perciformes","Sciaenidae","Seriphus","Seriphus politus","1","44","204","587","5062","2400261","5212465",NA,NA,"5212465"
"605","Animalia","Chordata","Actinopterygii","Perciformes","Chiasmodontidae","Kali","Kali kerberti","1","44","204","587","8520","2394686","5211286",NA,NA,"5211286"
"606","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Cottus","Cottus cognatus","1","44","204","590","8621","2334066","2334185",NA,NA,"2334185"
"607","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus scorpioides","1","44","204","590","8621","2333775","2333780",NA,NA,"2333780"
"608","Animalia","Chordata","Actinopterygii","Perciformes","Stichaeidae","Lumpenus","Lumpenus lampretaeformis","1","44","204","587","8598","5211320","5211321",NA,NA,"5211321"
"609","Animalia","Chordata","Elasmobranchii","Myliobatiformes","Dasyatidae","Pteroplatytrygon","Pteroplatytrygon violacea","1","44","121","8214029","2195","2419425","2419426",NA,NA,"2419426"
"610","Animalia","Chordata","Actinopterygii","Osmeriformes","Platytroctidae","Mentodus","Mentodus eubranchus","1","44","204","1068","8481","2411077","2411078",NA,NA,"2411078"
"611","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Cottus","Cottus confusus","1","44","204","590","8621","2334066","2334156",NA,NA,"2334156"
"612","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Ptychocheilus","Ptychocheilus oregonensis","1","44","204","1153","7336","2360013","5205686",NA,NA,"5205686"
"613","Animalia","Chordata","Actinopterygii","Mugiliformes","Mugilidae","Ellochelon","Ellochelon vaigiensis","1","44","204","1067","8473","2400934","2400831",NA,NA,"2400831"
"614","Animalia","Chordata","Actinopterygii","Osmeriformes","Microstomatidae","Microstoma","Microstoma microstoma","1","44","204","1068","8479","2410432","5214195",NA,NA,"5214195"
"615","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Triglops","Triglops metopias","1","44","204","590","8621","2334023","2334024",NA,NA,"2334024"
"616","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cyclopteridae","Lethotremus","Lethotremus muticus","1","44","204","590","8623","2336821","2336822",NA,NA,"2336822"
"617","Animalia","Chordata","Actinopterygii","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus jordani","1","44","204","1306","4217","2405956","2406003",NA,NA,"2406003"
"618","Animalia","Chordata","Actinopterygii","Perciformes","Trichiuridae","Benthodesmus","Benthodesmus tenuis","1","44","204","587","8600","2389329","2389338",NA,NA,"2389338"
"619","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Liparis","Liparis fabricii","1","44","204","590","8627","2335959","5201468",NA,NA,"5201468"
"620","Animalia","Chordata","Actinopterygii","Batrachoidiformes","Batrachoididae","Porichthys","Porichthys myriaster","1","44","204","1106","7187","2350811","2350829",NA,NA,"2350829"
"621","Animalia","Chordata","Actinopterygii","Esociformes","Umbridae","Novumbra","Novumbra hubbsi","1","44","204","548","7663","2346615","2346616",NA,NA,"2346616"
"622","Animalia","Chordata","Actinopterygii","Stomiiformes","Gonostomatidae","Cyclothone","Cyclothone alba","1","44","204","774","5905","2347445","2347461",NA,NA,"2347461"
"623","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Acrocheilus","Acrocheilus alutaceus","1","44","204","1153","7336","2367725","2367726",NA,NA,"2367726"
"624","Animalia","Chordata","Actinopterygii","Aulopiformes","Paralepididae","Lestidiops","Lestidiops sphyraenopsis","1","44","204","497","2964","2401490","2401513",NA,NA,"2401513"
"625","Animalia","Chordata","Actinopterygii","Perciformes","Zoarcidae","Pachycara","Pachycara bulbiceps","1","44","204","587","5079","2381036","2381066",NA,NA,"2381066"
"626","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Liparis","Liparis ochotensis","1","44","204","590","8627","2335959","5201450",NA,NA,"5201450"
"627","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Liparis","Liparis catharus","1","44","204","590","8627","2335959","5201467",NA,NA,"5201467"
"628","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Gymnocanthus","Gymnocanthus herzensteini","1","44","204","590","8621","2334003","2334017",NA,NA,"2334017"
"629","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Semotilus","Semotilus corporalis","1","44","204","1153","7336","2349566","2360492",NA,NA,"2360492"
"630","Animalia","Chordata","Actinopterygii","Synbranchiformes","Synbranchidae","Monopterus","Monopterus cuchia","1","44","204","889","2223","2352025","5204099",NA,NA,"5204099"
"631","Animalia","Chordata","Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus rafinesquii","1","44","204","1306","4217","2406168","9740143",NA,NA,"9740143"
"632","Animalia","Chordata","Actinopterygii","Perciformes","Percidae","Percina","Percina sciera","1","44","204","587","4481","2382030","2382048",NA,NA,"2382048"
"633","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Hampala","Hampala bimaculata","1","44","204","1153","7336","2367424","2367427",NA,NA,"2367427"
"634","Animalia","Chordata","Actinopterygii","Syngnathiformes","Syngnathidae","Hippocampus","Hippocampus erectus","1","44","204","773","5901","8156547","5201075",NA,NA,"5201075"
"635","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Oligocottus","Oligocottus borealis","1","44","204","590","8621","2333736","8724284",NA,NA,"8724284"
"636","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Icelinus","Icelinus strabo","1","44","204","590","8621","2334346","9058021",NA,NA,"9058021"
"637","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Artedius","Artedius asperulus","1","44","204","590","8621","2333960","8831982",NA,NA,"8831982"
"638","Animalia","Chordata","Actinopterygii","Syngnathiformes","Fistulariidae","Fistularia","Fistularia petimba","1","44","204","773","5902","9720698","5200931",NA,NA,"5200931"
"639","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Paramonacanthus","Paramonacanthus choirocephalus","1","44","204","772","5896","5213405","5213418",NA,NA,"5213418"
"640","Animalia","Chordata","Actinopterygii","Siluriformes","Heptapteridae","Rhamdia","Rhamdia quelen","1","44","204","708","9226","2338759","2343735",NA,NA,"2343735"
"641","Animalia","Chordata","Actinopterygii","Gadiformes","Macrouridae","Nezumia","Nezumia bairdii","1","44","204","549","6978","2416858","2416930",NA,NA,"2416930"
"642","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Paramonacanthus","Paramonacanthus sulcatus","1","44","204","772","5896","5213405","5213432",NA,NA,"5213432"
"643","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Ostraciidae","Acanthostracion","Acanthostracion quadricornis","1","44","204","772","2220","2408180","2408197",NA,NA,"2408197"
"644","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Harengula","Harengula humeralis","1","44","204","538","7332","2412944","2412945",NA,NA,"2412945"
"645","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides nephelus","1","44","204","772","2219","2407828","2407872",NA,NA,"2407872"
"646","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Paralichthyidae","Etropus","Etropus crossotus","1","44","204","588","5082","2408946","8123721",NA,NA,"8123721"
"647","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","Bathyraja maculata","1","44","121","884","3239206","7826067","2420294",NA,NA,"2420294"
