taxa_query,family,ottid_species,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,phylum,class,order,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type
Bennelongia scanloni,Cyprididae,5335596,146873,Cyprididae,"Baird, 1845",accepted,NA,Family,146873,Cyprididae,"Baird, 1845",127476,Animalia,Arthropoda,Ostracoda,Podocopida,NA,1,1,1,0,0,exact
Bennelongia ivanae,Cyprididae,5335597,146873,Cyprididae,"Baird, 1845",accepted,NA,Family,146873,Cyprididae,"Baird, 1845",127476,Animalia,Arthropoda,Ostracoda,Podocopida,NA,1,1,1,0,0,exact
Lysigamasus,Parasitidae,NULL,150335,Parasitidae,NA,accepted,NA,Family,150335,Parasitidae,NA,762054,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,1,NA,NA,1,NA,exact
Ixodes lividus,Ixodidae,600895,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Haemaphysalis erinacei,Ixodidae,3525293,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Ixodes rugicollis,Ixodidae,3525541,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Antricola,Argasidae,NULL,762205,Argasidae,"Koch, 1844",accepted,NA,Family,762205,Argasidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,1,1,1,NA,exact
Archegozetes longisetosus,Trhypochthoniidae,518198,508146,Trhypochthoniidae,"Willman, 1931",accepted,NA,Family,508146,Trhypochthoniidae,"Willman, 1931",449172,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Ornithodoros faccinii,Argasidae,5743464,762205,Argasidae,"Koch, 1844",accepted,NA,Family,762205,Argasidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,1,1,1,NA,exact
Bosmina fatalis,Bosminidae,1447,106262,Bosminidae,"Baird, 1845",accepted,NA,Family,106262,Bosminidae,"Baird, 1845",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Sancassania berlesei,Acaridae,549024,150325,Acaridae,NA,accepted,NA,Family,150325,Acaridae,NA,150317,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Ascoschoengastia,Trombiculidae,NULL,509945,Trombiculidae,"Ewing, 1929",accepted,NA,Family,509945,Trombiculidae,"Ewing, 1929",762086,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,1,NA,NA,NA,NA,exact
Leptotrombidium pallidum,Trombiculidae,524909,509945,Trombiculidae,"Ewing, 1929",accepted,NA,Family,509945,Trombiculidae,"Ewing, 1929",762086,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,1,NA,NA,NA,NA,exact
Leptotrombidium deliense,Trombiculidae,76565,509945,Trombiculidae,"Ewing, 1929",accepted,NA,Family,509945,Trombiculidae,"Ewing, 1929",762086,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,1,NA,NA,NA,NA,exact
Leptotrombidium akamushi,Trombiculidae,76563,509945,Trombiculidae,"Ewing, 1929",accepted,NA,Family,509945,Trombiculidae,"Ewing, 1929",762086,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,1,NA,NA,NA,NA,exact
Walchia hayashii,Trombiculidae,446369,509945,Trombiculidae,"Ewing, 1929",accepted,NA,Family,509945,Trombiculidae,"Ewing, 1929",762086,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,1,NA,NA,NA,NA,exact
Antricola mexicanus,Argasidae,617204,762205,Argasidae,"Koch, 1844",accepted,NA,Family,762205,Argasidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,1,1,1,NA,exact
Argas lagenoplastis,Argasidae,938683,762205,Argasidae,"Koch, 1844",accepted,NA,Family,762205,Argasidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,1,1,1,NA,exact
Argas miniatus,Argasidae,3525081,762205,Argasidae,"Koch, 1844",accepted,NA,Family,762205,Argasidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,1,1,1,NA,exact
Ornithodoros rostratus,Argasidae,683826,762205,Argasidae,"Koch, 1844",accepted,NA,Family,762205,Argasidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,1,1,1,NA,exact
Ornithodoros brasiliensis,Argasidae,44784,762205,Argasidae,"Koch, 1844",accepted,NA,Family,762205,Argasidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,1,1,1,NA,exact
Haemaphysalis formosensis,Ixodidae,447226,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Haemaphysalis parva,Ixodidae,653548,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Moloha majora,Homolidae,611209,106744,Homolidae,"De Haan, 1839",accepted,NA,Family,106744,Homolidae,"De Haan, 1839",106692,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,0,0,0,0,exact
Alpheus distinguendus,Alpheidae,141343,106776,Alpheidae,"Rafinesque, 1815",accepted,NA,Family,106776,Alpheidae,"Rafinesque, 1815",106709,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,NA,1,NA,NA,exact
Pauropus longiramus,Pauropodidae,404891,384689,Pauropodidae,"Lubbock, 1867",accepted,NA,Family,384689,Pauropodidae,"Lubbock, 1867",384688,Animalia,Arthropoda,Pauropoda,Tetramerocerata,NA,1,NA,1,1,NA,exact
Portunus gracilimanus,Portunidae,515224,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,0,0,0,exact
Epimeria frankei,Epimeriidae,7118616,101379,Epimeriidae,"Boeck, 1871",accepted,NA,Family,101379,Epimeriidae,"Boeck, 1871",176976,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,1,NA,NA,NA,NA,exact
Carios,Argasidae,NULL,762205,Argasidae,"Koch, 1844",accepted,NA,Family,762205,Argasidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,1,1,1,NA,exact
Haemaphysalis inermis,Ixodidae,338042,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Jesogammarus hinumensis,Anisogammaridae,1009757,101367,Anisogammaridae,"Bousfield, 1977",accepted,NA,Family,101367,Anisogammaridae,"Bousfield, 1977",720708,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,1,1,1,0,NA,exact
Homoeogammarus,Gammaridae,NULL,101383,Gammaridae,"Leach, 1814",accepted,NA,Family,101383,Gammaridae,"Leach, 1814",720708,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,1,1,1,NA,NA,exact
Iberogammarus macrocarpus,Gammaridae,5091799,101383,Gammaridae,"Leach, 1814",accepted,NA,Family,101383,Gammaridae,"Leach, 1814",720708,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,1,1,1,NA,NA,exact
Undulacandona,Candonidae,NULL,127489,Candonidae,"Kaufmann, 1900",accepted,NA,Family,127489,Candonidae,"Kaufmann, 1900",127476,Animalia,Arthropoda,Ostracoda,Podocopida,NA,1,1,1,0,0,exact
Multidentorhodacarus,Rhodacaridae,NULL,150341,Rhodacaridae,NA,accepted,NA,Family,150341,Rhodacaridae,NA,762056,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,NA,NA,NA,exact
Phauloppia,Oribatulidae,NULL,449181,Oribatulidae,"Thor, 1929",accepted,NA,Family,449181,Oribatulidae,"Thor, 1929",449179,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Gaeolaelaps aculeifer,Laelapidae,158257,150322,Laelapidae,"Berlese, 1892",accepted,NA,Family,150322,Laelapidae,"Berlese, 1892",762060,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,1,NA,NA,NA,NA,exact
Mycobates tridactylus,Mycobatidae,906388,449167,Mycobatidae,"Thor, 1937",accepted,NA,Family,449167,Mycobatidae,"Thor, 1937",150376,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,1,NA,1,1,NA,exact
Oromurcia,Ceratozetidae,NULL,449165,Ceratozetidae,"Jacot, 1925",accepted,NA,Family,449165,Ceratozetidae,"Jacot, 1925",150376,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Orchomenella acanthura,Lysianassidae,255658,101395,Lysianassidae,"Dana, 1849",accepted,NA,Family,101395,Lysianassidae,"Dana, 1849",176788,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,1,NA,NA,NA,NA,exact
Scutovertex ianus,Scutoverticidae,964313,449184,Scutoverticidae,"Grandjean, 1954",accepted,NA,Family,449184,Scutoverticidae,"Grandjean, 1954",449183,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Lamellovertex caelatus,Scutoverticidae,1014941,449184,Scutoverticidae,"Grandjean, 1954",accepted,NA,Family,449184,Scutoverticidae,"Grandjean, 1954",449183,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Provertex kuehnelti,Scutoverticidae,488944,449184,Scutoverticidae,"Grandjean, 1954",accepted,NA,Family,449184,Scutoverticidae,"Grandjean, 1954",449183,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Exochocepheus hungaricus,Scutoverticidae,1014944,449184,Scutoverticidae,"Grandjean, 1954",accepted,NA,Family,449184,Scutoverticidae,"Grandjean, 1954",449183,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Nothrus pratensis,Nothridae,152753,508148,Nothridae,"Berlese, 1896",accepted,NA,Family,508148,Nothridae,"Berlese, 1896",449172,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Abyssorchomene rossi,Lysianassidae,751155,101395,Lysianassidae,"Dana, 1849",accepted,NA,Family,101395,Lysianassidae,"Dana, 1849",176788,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,1,NA,NA,NA,NA,exact
Pergamasus vagabundus,Parasitidae,6167714,150335,Parasitidae,NA,accepted,NA,Family,150335,Parasitidae,NA,762054,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,1,NA,NA,1,NA,exact
Haemaphysalis punctata,Ixodidae,448577,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Leptotrombidium,Trombiculidae,NULL,509945,Trombiculidae,"Ewing, 1929",accepted,NA,Family,509945,Trombiculidae,"Ewing, 1929",762086,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,1,NA,NA,NA,NA,exact
Oribatella bulanovae,Oribatellidae,407295,449176,Oribatellidae,"Jacot, 1925",accepted,NA,Family,449176,Oribatellidae,"Jacot, 1925",150381,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Macrophthalmus grandidieri,Macrophthalmidae,1039659,439151,Macrophthalmidae,"Dana, 1851",accepted,NA,Family,439151,Macrophthalmidae,"Dana, 1851",106707,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Phycomenes zostericola sp,Palaemonidae,575945,106788,Palaemonidae,"Rafinesque, 1815",accepted,NA,Family,106788,Palaemonidae,"Rafinesque, 1815",106715,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,1,1,NA,exact
Tryphosinae intermedia,Lysianassidae,7118793,101395,Lysianassidae,"Dana, 1849",accepted,NA,Family,101395,Lysianassidae,"Dana, 1849",176788,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,1,NA,NA,NA,NA,exact
Pilodius pugil,Xanthidae,2978716,106769,Xanthidae,"MacLeay, 1838",accepted,NA,Family,106769,Xanthidae,"MacLeay, 1838",106703,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,0,0,0,exact
Portunus pulchricristatus,Portunidae,2978961,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,0,0,0,exact
Fuscozetes fuscipes,Ceratozetidae,4685426,449165,Ceratozetidae,"Jacot, 1925",accepted,NA,Family,449165,Ceratozetidae,"Jacot, 1925",150376,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Thoralus cranchii,Thoridae,314696,883967,Thoridae,"Kingsley, 1879",accepted,NA,Family,883967,Thoridae,"Kingsley, 1879",106709,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Ixodes marxi,Ixodidae,3525487,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Cultroribula,Astegistidae,NULL,508157,Astegistidae,"Balogh, 1961",accepted,NA,Family,508157,Astegistidae,"Balogh, 1961",449170,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,1,NA,NA,NA,NA,exact
Ceratozetes parvulus,Ceratozetidae,3531283,449165,Ceratozetidae,"Jacot, 1925",accepted,NA,Family,449165,Ceratozetidae,"Jacot, 1925",150376,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Penthaleus,Penthaleidae,NULL,150426,Penthaleidae,NA,accepted,NA,Family,150426,Penthaleidae,NA,762071,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,1,NA,NA,NA,NA,exact
Neotrombicula microti,Trombiculidae,882329,509945,Trombiculidae,"Ewing, 1929",accepted,NA,Family,509945,Trombiculidae,"Ewing, 1929",762086,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,1,NA,NA,NA,NA,exact
Spinapecruris curvirostris,Cletodidae,2949736,115143,Cletodidae,"Scott T., 1904",accepted,NA,Family,115143,Cletodidae,"Scott T., 1904",1102,Animalia,Arthropoda,Copepoda,Harpacticoida,NA,1,NA,NA,NA,NA,exact
Eupelops terminalis,Phenopelopidae,4685338,449186,Phenopelopidae,"Petrunkevitch, 1955",accepted,NA,Family,449186,Phenopelopidae,"Petrunkevitch, 1955",449185,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Protozetomimus acutirostris,Ceratozetidae,4685552,449165,Ceratozetidae,"Jacot, 1925",accepted,NA,Family,449165,Ceratozetidae,"Jacot, 1925",150376,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Dentachipteria,Achipteriidae,NULL,449178,Achipteriidae,"Thor, 1929",accepted,NA,Family,449178,Achipteriidae,"Thor, 1929",449177,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,1,NA,NA,NA,NA,exact
Ixodes pacificus,Ixodidae,925527,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Dermacentor andersoni,Ixodidae,1043409,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Rhodacarellus silesiacus,Rhodacaridae,3520943,150341,Rhodacaridae,NA,accepted,NA,Family,150341,Rhodacaridae,NA,762056,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,NA,NA,NA,exact
Pergamasus mirabilis,Parasitidae,7103923,150335,Parasitidae,NA,accepted,NA,Family,150335,Parasitidae,NA,762054,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,1,NA,NA,1,NA,exact
Acrogalumna,Galumnidae,NULL,449168,Galumnidae,"Jacot, 1925",accepted,NA,Family,449168,Galumnidae,"Jacot, 1925",150377,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Scheloribates initialis,Scheloribatidae,6165395,449182,Scheloribatidae,"Jacot, 1935",accepted,NA,Family,449182,Scheloribatidae,"Jacot, 1935",449179,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Peloptulus phaenotus,Phenopelopidae,4685411,449186,Phenopelopidae,"Petrunkevitch, 1955",accepted,NA,Family,449186,Phenopelopidae,"Petrunkevitch, 1955",449185,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Paramoera tsushimana,Pontogeneiidae,5091378,176946,Pontogeneiidae,"Stebbing, 1906",accepted,NA,Family,176946,Pontogeneiidae,"Stebbing, 1906",719505,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,1,0,0,0,NA,exact
Pinnixa rectinens,Pinnotheridae,683843,106775,Pinnotheridae,"De Haan, 1833",accepted,NA,Family,106775,Pinnotheridae,"De Haan, 1833",106708,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,0,0,0,0,exact
Herpetocypris chevreuxi,Cyprididae,2962021,146873,Cyprididae,"Baird, 1845",accepted,NA,Family,146873,Cyprididae,"Baird, 1845",127476,Animalia,Arthropoda,Ostracoda,Podocopida,NA,1,1,1,0,0,exact
Protogamasellopsis corticalis,Rhodacaridae,3520946,150341,Rhodacaridae,NA,accepted,NA,Family,150341,Rhodacaridae,NA,762056,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,NA,NA,NA,exact
Parasitus hyalinus,Parasitidae,3524750,150335,Parasitidae,NA,accepted,NA,Family,150335,Parasitidae,NA,762054,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,1,NA,NA,1,NA,exact
Parasitus fimetorum,Parasitidae,7103920,150335,Parasitidae,NA,accepted,NA,Family,150335,Parasitidae,NA,762054,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,1,NA,NA,1,NA,exact
Vulgarogamasus burchanensis,Parasitidae,5782745,150335,Parasitidae,NA,accepted,NA,Family,150335,Parasitidae,NA,762054,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,1,NA,NA,1,NA,exact
Androlaelaps,Laelapidae,NULL,150322,Laelapidae,"Berlese, 1892",accepted,NA,Family,150322,Laelapidae,"Berlese, 1892",762060,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,1,NA,NA,NA,NA,exact
Gamasodes spiniger,Parasitidae,4680973,150335,Parasitidae,NA,accepted,NA,Family,150335,Parasitidae,NA,762054,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,1,NA,NA,1,NA,exact
Proctolaelaps parascolyti,Ascidae,6167489,150321,Ascidae,NA,accepted,NA,Family,150321,Ascidae,NA,762058,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,1,NA,NA,NA,NA,exact
Proctolaelaps scolyti,Ascidae,3521664,150321,Ascidae,NA,accepted,NA,Family,150321,Ascidae,NA,762058,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,1,NA,NA,NA,NA,exact
Proctolaelaps pygmaeus,Ascidae,3521661,150321,Ascidae,NA,accepted,NA,Family,150321,Ascidae,NA,762058,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,1,NA,NA,NA,NA,exact
Dentizetes rudentiger,Ceratozetidae,4685500,449165,Ceratozetidae,"Jacot, 1925",accepted,NA,Family,449165,Ceratozetidae,"Jacot, 1925",150376,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Sphodrocepheus,Cepheidae,NULL,449196,Cepheidae,"Berlese, 1896",unaccepted,synonym,Family,450497,Compactozetidae,"Luxton, 1988",450496,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA,NA,NA,NA,exact
Neotrombicula,Trombiculidae,NULL,509945,Trombiculidae,"Ewing, 1929",accepted,NA,Family,509945,Trombiculidae,"Ewing, 1929",762086,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,1,NA,NA,NA,NA,exact
Propelops alaskensis,Phenopelopidae,5782273,449186,Phenopelopidae,"Petrunkevitch, 1955",accepted,NA,Family,449186,Phenopelopidae,"Petrunkevitch, 1955",449185,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Ceratozetes cuspidatus,Ceratozetidae,3531288,449165,Ceratozetidae,"Jacot, 1925",accepted,NA,Family,449165,Ceratozetidae,"Jacot, 1925",150376,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Laelaps kochi,Laelapidae,210085,150322,Laelapidae,"Berlese, 1892",accepted,NA,Family,150322,Laelapidae,"Berlese, 1892",762060,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,1,NA,NA,NA,NA,exact
Echinonyssus isabellinus,Laelapidae,7101584,150322,Laelapidae,"Berlese, 1892",accepted,NA,Family,150322,Laelapidae,"Berlese, 1892",762060,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,1,NA,NA,NA,NA,exact
Asca garmani,Ascidae,733062,150321,Ascidae,NA,accepted,NA,Family,150321,Ascidae,NA,762058,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,1,NA,NA,NA,NA,exact
Ixodes affinis,Ixodidae,338040,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Haemaphysalis juxtakochi,Ixodidae,306706,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Ixodes spinipalpis,Ixodidae,493161,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Ixodes rugosus,Ixodidae,3525502,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Ixodes banksi,Ixodidae,26278,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Heteromysis formosa,Mysidae,703984,119822,Mysidae,"Haworth, 1825",accepted,NA,Family,119822,Mysidae,"Haworth, 1825",149668,Animalia,Arthropoda,Malacostraca,Mysida,NA,1,1,1,0,NA,exact
Melita formosa,Melitidae,977213,101397,Melitidae,"Bousfield, 1973",accepted,NA,Family,101397,Melitidae,"Bousfield, 1973",719496,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,1,1,1,NA,NA,exact
Australocyclops australis,Cyclopidae,2947473,106413,Cyclopidae,"Rafinesque, 1815",accepted,NA,Family,106413,Cyclopidae,"Rafinesque, 1815",1381344,Animalia,Arthropoda,Copepoda,Cyclopoida,NA,1,1,1,NA,NA,exact
Eubosmina tubicen,Bosminidae,325481,106262,Bosminidae,"Baird, 1845",accepted,NA,Family,106262,Bosminidae,"Baird, 1845",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Sarsilatona serricauda,Sididae,898162,106263,Sididae,"Baird, 1850",accepted,NA,Family,106263,Sididae,"Baird, 1850",106260,Animalia,Arthropoda,Branchiopoda,Ctenopoda,NA,1,1,1,0,NA,exact
