"","taxa_query","taxa","tol_sciname","rank","ott_id","is_synonym","flags"
"1134","Sororipyrgus kutukutu","Sororipyrgus kutukutu","Sororipyrgus kutukutu","species",918210,FALSE,NA
"1135","Sororipyrgus marshalli","Sororipyrgus marshalli","Sororipyrgus marshalli","species",918209,FALSE,NA
"1136","Paxillostiumnum","Paxillostiumnum","Paxillostium",NA,750965,FALSE,NA
"1137","Potamopyrgus oppidanus","Potamopyrgus oppidanus","Potamopyrgus oppidanus","species",750963,FALSE,NA
"1138","Halopyrgus pagodulus","Halopyrgus pagodulus","Halopyrgus pagodulus","species",750961,FALSE,NA
"1139","Sororipyrgus raki","Sororipyrgus raki","Sororipyrgus raki","species",616565,FALSE,NA
"1140","Tongapyrgus kohitatea","Tongapyrgus kohitatea","Tongapyrgus kohitatea","species",616566,FALSE,NA
"1141","Physella virgata","Physella virgata","Physella virgata","species",160982,FALSE,"sibling_higher"
"1142","Physella anatina","Physella anatina","Physella anatina","species",684182,FALSE,"sibling_higher"
"1143","Physella wolfiana","Physella wolfiana","Physella wolfiana","species",684185,FALSE,"sibling_higher"
"1144","Physella cupreonitens","Physella cupreonitens","Physella cupreonitens","species",684179,FALSE,"sibling_higher"
"1145","Physella hendersoni","Physella hendersoni","Physella hendersoni","species",684177,FALSE,"sibling_higher"
"1146","Physella zionis","Physella zionis","Physella zionis",NA,684189,FALSE,"sibling_higher"
"1147","Physella aurea","Physella aurea","Physella aurea","species",684187,FALSE,"sibling_higher"
"1148","Physella spelunca","Physella spelunca","Physella spelunca","species",110057,FALSE,"sibling_higher"
"1149","Biomphalaria obstructa","Biomphalaria obstructa","Biomphalaria obstructa","species",698340,FALSE,"sibling_higher"
"1150","Actinonaias pectorosa","Actinonaias pectorosa","Actinonaias pectorosa","species",167654,FALSE,NA
"1151","Amblema elliottii","Amblema elliottii","Amblema elliottii","species",167659,FALSE,"sibling_higher"
"1152","Cyprogenia stegaria","Cyprogenia stegaria","Cyprogenia stegaria","species",167657,FALSE,NA
"1153","Dromus dromas","Dromus dromas","Dromus dromas","species",541407,FALSE,NA
"1154","Ellipsaria lineolata","Ellipsaria lineolata","Ellipsaria lineolata","species",190876,FALSE,NA
"1155","Elliptio arca","Elliptio arca","Elliptio arca","species",167649,FALSE,"sibling_higher"
"1156","Epioblasma capsaeformis","Epioblasma capsaeformis","Epioblasma capsaeformis","species",675714,FALSE,"sibling_higher"
"1157","Fusconaia cor","Fusconaia cor","Fusconaia cor","species",167646,FALSE,NA
"1158","Fusconaia cuneolus","Fusconaia cuneolus","Fusconaia cor","species",167646,TRUE,NA
"1159","Reginaia ebena","Reginaia ebena","Reginaia ebena","species",372044,FALSE,NA
"1160","Hyriopsis cumingii","Hyriopsis cumingii","Hyriopsis cumingii","species",351029,FALSE,"sibling_higher"
"1161","Lasmigona holstonia","Lasmigona holstonia","Lasmigona holstonia","species",742102,FALSE,"sibling_higher"
"1162","Lemiox rimosus","Lemiox rimosus","Lemiox rimosus","species",2851648,FALSE,NA
"1163","Leptodea leptodon","Leptodea leptodon","Leptodea leptodon","species",742104,FALSE,NA
"1164","Medionidus acutissimus","Medionidus acutissimus","Medionidus acutissimus","species",742106,FALSE,"unplaced_inherited"
"1165","Medionidus conradicus","Medionidus conradicus","Medionidus conradicus","species",765097,FALSE,"unplaced_inherited"
"1166","Megalonaiasrvosa","Megalonaiasrvosa","Megalonaias nervosa",NA,609673,FALSE,NA
"1167","Obovaria jacksoniana","Obovaria jacksoniana","Obovaria jacksoniana","species",742096,FALSE,"unplaced_inherited"
"1168","Obovaria subrotunda","Obovaria subrotunda","Obovaria subrotunda","species",742098,FALSE,"unplaced_inherited"
"1169","Plectomerus dombeyanus","Plectomerus dombeyanus","Plectomerus dombeyanus","species",88256,FALSE,NA
"1170","Pleurobema rubrum","Pleurobema rubrum","Pleurobema rubrum","species",48875,FALSE,NA
"1171","Popenaias popeii","Popenaias popeii","Popenaias popeii","species",2851640,FALSE,NA
"1172","Pseudodontoideus subvexus","Pseudodontoideus subvexus","Pseudodontoideus subvexus","species",116463,FALSE,"unplaced_inherited"
"1173","Toxolasma parvus","Toxolasma parvus","Toxolasma parvus","species",281728,FALSE,"unplaced_inherited"
"1174","Toxolasma texasiensis","Toxolasma texasiensis","Toxolasma texasiensis",NA,116459,FALSE,"unplaced_inherited"
"1175","Tritogonia verrucosa","Tritogonia verrucosa","Tritogonia verrucosa","species",541413,FALSE,NA
"1176","Venustaconcha ellipsiformis","Venustaconcha ellipsiformis","Venustaconcha ellipsiformis","species",116466,FALSE,NA
"1177","Venustaconcha pleasii","Venustaconcha pleasii","Venustaconcha pleasii","species",843888,FALSE,NA
"1178","Dianella thiesseana","Dianella thiesseana","Dianella thiesseana","species",140260,FALSE,"incertae_sedis_inherited"
"1179","Rissoa labiosa","Rissoa labiosa","Rissoa membranacea","species",622909,TRUE,"sibling_higher"
"1180","Leptaxis","Leptaxis","Leptaxis","genus",34610,FALSE,NA
"1181","Leptaxis minor","Leptaxis minor","Leptaxis minor","species",404762,FALSE,NA
"1182","Leptaxis drouetiana","Leptaxis drouetiana","Leptaxis drouetiana","species",404763,FALSE,NA
"1183","Leptaxis terceirana","Leptaxis terceirana","Leptaxis terceirana","species",879842,FALSE,NA
"1184","Leptaxis caldeirarum","Leptaxis caldeirarum","Leptaxis caldeirarum","species",879839,FALSE,NA
"1185","Helixena sanctaemariae","Helixena sanctaemariae","Helixena sanctaemariae","species",879845,FALSE,NA
"1186","Euchemotrema hubrichti","Euchemotrema hubrichti","Euchemotrema hubrichti","species",629704,FALSE,NA
"1187","Neritina turrita","Neritina turrita","Neritina turrita","species",163353,FALSE,NA
"1188","Septaria sanguisuga","Septaria sanguisuga","Septaria sanguisuga","species",211844,FALSE,NA
"1189","Theodoxus anatolicus","Theodoxus anatolicus","Theodoxus anatolicus","species",884682,FALSE,"sibling_higher"
"1190","Theodoxus baeticus","Theodoxus baeticus","Theodoxus baeticus","species",884685,FALSE,"sibling_higher"
"1191","Theodoxus danubialis","Theodoxus danubialis","Theodoxus danubialis","species",211852,FALSE,"sibling_higher"
"1192","Theodoxus meridionalis","Theodoxus meridionalis","Theodoxus meridionalis","species",887314,FALSE,"sibling_higher"
"1193","Theodoxus prevostianus","Theodoxus prevostianus","Theodoxus prevostianus","species",887317,FALSE,"sibling_higher"
"1194","Theodoxus transversalis","Theodoxus transversalis","Theodoxus transversalis","species",887310,FALSE,"sibling_higher"
"1195","Theodoxus valentinus","Theodoxus valentinus","Theodoxus valentinus","species",362696,FALSE,"sibling_higher"
"1196","Theodoxus velascoi","Theodoxus velascoi","Theodoxus velascoi","species",362690,FALSE,"sibling_higher"
"1197","Tamsiella tamsiana","Tamsiella tamsiana","Tamsiella tamsiana","species",493295,FALSE,NA
"1198","Villosa villosa","Villosa villosa","Villosa villosa","species",77342,FALSE,"sibling_higher"
"1199","Mutela rostrata","Mutela rostrata","Mutela rostrata","species",274992,FALSE,NA
"1200","Chambardia rubens","Chambardia rubens","Chambardia rubens","species",1069495,FALSE,NA
"1201","Dahurinaia","Dahurinaia","Margaritifera","genus",88267,TRUE,NA
"1202","Astralium helicina","Astralium helicina","Astralium helicinum",NA,2885522,FALSE,"hidden"
"1203","Astralium mactanensis","Astralium mactanensis","Astralium mactanensis",NA,525135,FALSE,NA
"1204","Tritiaritea","Tritiaritea","Tritiaria",NA,2899335,FALSE,"extinct, incertae_sedis"
"1205","Melanoides truncatelliformis","Melanoides truncatelliformis","Melanoides truncatelliformis","species",26213,FALSE,"hidden_inherited"
"1206","Melanoides pubiformis","Melanoides pubiformis","Melanoides pubiformis","species",599130,FALSE,"hidden_inherited"
"1207","Melanoides polymorpha","Melanoides polymorpha","Melanoides polymorpha","species",599131,FALSE,"hidden_inherited"
"1208","Melanoidesassana/polymorpha","Melanoidesassana/polymorpha","Melanoides nyassana/polymorpha",NA,599128,FALSE,"hidden_inherited"
"1209","Melanoidesassana","Melanoidesassana","Melanoides nyassana",NA,77604,FALSE,"hidden_inherited"
"1210","Melanoides magnifica","Melanoides magnifica","Melanoides magnifica","species",599135,FALSE,"hidden_inherited"
"1211","Cleopatra bulimoides","Cleopatra bulimoides","Cleopatra bulimoides","species",461282,FALSE,"hidden_inherited"
"1212","Tryonia","Tryonia","Tryonia (genus in Opisthokonta)","genus",905361,FALSE,NA
"1213","Ashmunella mearnsii","Ashmunella mearnsii","Ashmunella mearnsii","species",1065815,FALSE,NA
"1214","Ashmunella hebardi","Ashmunella hebardi","Ashmunella hebardi","species",179661,FALSE,NA
"1215","Ashmunella","Ashmunella","Ashmunella","genus",179664,FALSE,NA
"1216","Ashmunella animasensis","Ashmunella animasensis","Ashmunella animasensis","species",702438,FALSE,NA
"1217","Ashmunella ashmuni","Ashmunella ashmuni","Ashmunella ashmuni","species",179674,FALSE,NA
"1218","Cantharidella tesselata","Cantharidella tesselata","Micrelenchus tesselatus","species",1064627,TRUE,NA
"1219","Diloma concamerata","Diloma concamerata","Diloma concameratum","species",788170,TRUE,NA
"1220","Diloma samoaensis","Diloma samoaensis","Diloma samoaensis","species",538080,FALSE,NA
"1221","Diloma coracina","Diloma coracina","Diloma coracina","species",150227,FALSE,NA
"1222","Diloma bicanaliculata","Diloma bicanaliculata","Diloma bicanaliculata","species",150229,FALSE,NA
"1223","Diloma zelandica","Diloma zelandica","Diloma zelandica","species",150232,FALSE,NA
"1224","Diloma arida","Diloma arida","Diloma arida","species",150233,FALSE,NA
"1225","Diloma subrostrata","Diloma subrostrata","Diloma subrostrata","species",150234,FALSE,NA
"1226","Melagraphia aethiops","Melagraphia aethiops","Melagraphia aethiops","species",673144,FALSE,NA
"1227","Pitar sulfureum","Pitar sulfureum","Pitar sulfureum","species",258787,FALSE,NA
"1228","Saxidomus purpuratus","Saxidomus purpuratus","Saxidomus purpurata","species",605472,TRUE,NA
"1229","Hemifusus ternatanus","Hemifusus ternatanus","Hemifusus ternatanus","species",1042375,FALSE,"sibling_higher"
"1230","Haliotis pustulata","Haliotis pustulata","Haliotis pustulata","species",109692,FALSE,NA
"1231","Haliotisa","Haliotisa","Haliotidae",NA,228111,FALSE,NA
"1232","Cyathermiaticoides","Cyathermiaticoides","Cyathermia naticoides",NA,787699,FALSE,NA
"1233","Phenacolepas osculans","Phenacolepas osculans","Phenacolepas osculans",NA,433383,FALSE,NA
"1234","Otala lactea","Otala lactea","Otala lactea","species",712696,FALSE,NA
"1235","Melanoides anomala","Melanoides anomala","Melanoides anomala","species",1058502,FALSE,"hidden_inherited"
"1236","Thiara scabra","Thiara scabra","Thiara scabra","species",1058506,FALSE,"hidden_inherited"
"1237","Vinundu westae","Vinundu westae","Vinundu westae","species",853637,FALSE,"hidden_inherited, incertae_sedis_inherited"
"1238","Vinundu guillemei","Vinundu guillemei","Vinundu guillemei","species",853636,FALSE,"hidden_inherited, incertae_sedis_inherited"
"1239","Lavigeria","Lavigeria","Lavigeria (genus in Opisthokonta)","genus",378305,FALSE,"hidden_inherited"
"1240","Fluminicola ahjumawi","Fluminicola ahjumawi","Fluminicola ahjumawi","species",571562,FALSE,NA
"1241","Fluminicola anserinus","Fluminicola anserinus","Fluminicola anserinus","species",571563,FALSE,NA
"1242","Fluminicola caballensis","Fluminicola caballensis","Fluminicola caballensis","species",945649,FALSE,NA
"1243","Fluminicola coloradensis","Fluminicola coloradensis","Fluminicola coloradoensis","species",600326,TRUE,NA
"1244","Fluminicola dalli","Fluminicola dalli","Fluminicola dalli","species",945648,FALSE,NA
"1245","Fluminicola erosus","Fluminicola erosus","Fluminicola erosus","species",945647,FALSE,NA
"1246","Fluminicola","Fluminicola","Fluminicola (genus in Holozoa)","genus",218355,FALSE,NA
"1247","Fluminicola favillaceus","Fluminicola favillaceus","Fluminicola favillaceus","species",945646,FALSE,NA
"1248","Fluminicola fremonti","Fluminicola fremonti","Fluminicola fremonti","species",945652,FALSE,NA
"1249","Fluminicola insolitus","Fluminicola insolitus","Fluminicola insolitus","species",945651,FALSE,NA
"1250","Fluminicola lunsfordensis","Fluminicola lunsfordensis","Fluminicola lunsfordensis","species",945650,FALSE,NA
"1251","Fluminicola modoci","Fluminicola modoci","Fluminicola modoci","species",945645,FALSE,NA
"1252","Fluminicola multifarius","Fluminicola multifarius","Fluminicola multifarius","species",419831,FALSE,NA
"1253","Fluminicolaritoides","Fluminicolaritoides","Fluminicola neritoides",NA,419832,FALSE,NA
"1254","Fluminicola potemicus","Fluminicola potemicus","Fluminicola potemicus","species",419833,FALSE,NA
"1255","Fluminicola scopulinus","Fluminicola scopulinus","Fluminicola scopulinus","species",419834,FALSE,NA
"1256","Fluminicola seminalis","Fluminicola seminalis","Fluminicola seminalis","species",419827,FALSE,NA
"1257","Fluminicola turbiniformis","Fluminicola turbiniformis","Fluminicola turbiniformis","species",419828,FALSE,NA
"1258","Fluminicola umbilicatus","Fluminicola umbilicatus","Fluminicola umbilicatus","species",419829,FALSE,NA
"1259","Fluminicola virens","Fluminicola virens","Fluminicola virens","species",419830,FALSE,NA
"1260","Fluminicola virginius","Fluminicola virginius","Fluminicola virginius","species",419825,FALSE,NA
"1261","Fluminicola warnerensis","Fluminicola warnerensis","Fluminicola warnerensis","species",419826,FALSE,NA
"1262","Arion anguloi","Arion anguloi","Arion anguloi","species",968561,FALSE,"sibling_higher"
"1263","Arion ater","Arion ater","Arion ater","species",752074,FALSE,"sibling_higher"
"1264","Arion baeticus","Arion baeticus","Arion baeticus","species",968569,FALSE,"sibling_higher"
"1265","Arion circumscriptus","Arion circumscriptus","Arion circumscriptus","species",243480,FALSE,NA
"1266","Arion fasciatus","Arion fasciatus","Arion fasciatus","species",650382,FALSE,NA
"1267","Arion flagellus","Arion flagellus","Arion flagellus","species",493337,FALSE,"sibling_higher"
"1268","Arion franciscoloi","Arion franciscoloi","Arion franciscoloi","species",200142,FALSE,"sibling_higher"
"1269","Arion iratii","Arion iratii","Arion iratii","species",493342,FALSE,"sibling_higher"
"1270","Arion lizarrustii","Arion lizarrustii","Arion lizarrustii","species",493343,FALSE,"sibling_higher"
"1271","Arion lusitanicus","Arion lusitanicus","Arion lusitanicus","species",493332,FALSE,"sibling_higher"
"1272","Arion molinae","Arion molinae","Arion molinae","species",968566,FALSE,"sibling_higher"
"1273","Arion paularensis","Arion paularensis","Arion paularensis","species",968563,FALSE,"sibling_higher"
"1274","Arion rufus","Arion rufus","Arion rufus","species",661121,FALSE,"sibling_higher"
"1275","Arion subfuscus","Arion subfuscus","Arion subfuscus","species",89960,FALSE,"sibling_higher"
"1276","Arion silvaticus","Arion silvaticus","Arion silvaticus","species",942974,FALSE,NA
"1277","Arion urbiae","Arion urbiae","Arion urbiae","species",968564,FALSE,"sibling_higher"
"1278","Arion wiktori","Arion wiktori","Arion wiktori","species",968562,FALSE,"sibling_higher"
"1279","Geomalacus maculosus","Geomalacus maculosus","Geomalacus maculosus","species",569711,FALSE,NA
"1280","Ocenebra erinacea","Ocenebra erinacea","Ocenebra erinaceus","species",872938,TRUE,NA
"1281","Villosa lienosa","Villosa lienosa","Villosa lienosa","species",794080,FALSE,"sibling_higher"
"1282","Pseudanodonta complanata","Pseudanodonta complanata","Pseudanodonta complanata","species",588289,FALSE,"unplaced_inherited"
"1283","Neritina violacea","Neritina violacea","Neripteron violaceum","species",937612,TRUE,NA
"1284","Taylorconcha serpenticola","Taylorconcha serpenticola","Taylorconcha serpenticola","species",837929,FALSE,NA
"1285","Taylorconcha insperata","Taylorconcha insperata","Taylorconcha insperata","species",837930,FALSE,NA
"1286","Biomphalaria angulosa","Biomphalaria angulosa","Biomphalaria angulosa","species",84152,FALSE,"sibling_higher"
"1287","Biomphalaria camerunensis","Biomphalaria camerunensis","Biomphalaria camerunensis","species",142671,FALSE,"sibling_higher"
"1288","Biomphalaria choanomphala","Biomphalaria choanomphala","Biomphalaria choanomphala","species",142670,FALSE,"sibling_higher"
"1289","Biomphalaria stanleyi","Biomphalaria stanleyi","Biomphalaria stanleyi","species",142669,FALSE,"sibling_higher"
"1290","Aperostoma palmeri","Aperostoma palmeri","Aperostoma palmeri","species",966554,FALSE,NA
"1291","Pomacea bridgesi","Pomacea bridgesi","Pomacea bridgesii","species",843051,TRUE,NA
"1292","Hinemoa ligata","Hinemoa ligata","Hinemoa ligata","species",304525,FALSE,"incertae_sedis_inherited"
"1293","Oncomelania quadrasi","Oncomelania quadrasi","Oncomelania quadrasi","species",895823,FALSE,NA
"1294","Elimia showalteri","Elimia showalteri","Elimia showalteri","species",2916447,FALSE,"hidden_inherited"
"1295","Pleurocera alveare","Pleurocera alveare","Pleurocera alveare","species",114833,FALSE,"hidden_inherited"
"1296","Pleurocera","Pleurocera","Pleurocera (genus in Lophotrochozoa)","genus",44883,FALSE,"hidden_inherited"
"1297","Pleurocera pyrenella","Pleurocera pyrenella","Pleurocera pyrenella","species",424499,FALSE,"hidden_inherited"
"1298","Elimia ampla","Elimia ampla","Elimia ampla","species",114836,FALSE,"hidden_inherited"
"1299","Elimia annettae","Elimia annettae","Elimia annettae","species",114834,FALSE,"hidden_inherited"
"1300","Elimiaata","Elimiaata","Elimata",NA,2856103,FALSE,"extinct, incertae_sedis"
"1301","Elimia cahawbensis","Elimia cahawbensis","Elimia cahawbensis","species",332261,FALSE,"hidden_inherited"
"1302","Elimia carinifera","Elimia carinifera","Palaeohelicina fischeriana","species",7982148,FALSE,"extinct_inherited, incertae_sedis"
