"","taxa_query","taxa","tol_sciname","rank","ott_id","is_synonym","flags"
"4143","Nanochromis dimidiatus","Nanochromis dimidiatus","Nanochromis dimidiatus","species",5342933,FALSE,NA
"4144","Pollimyrus osborni","Pollimyrus osborni","Pollimyrus osborni",NA,5543982,FALSE,NA
"4145","Labeo cyclopinnis","Labeo cyclopinnis","Labeo cyclopinnis","species",3626620,FALSE,"sibling_higher"
"4146","Petrocephalus schoutedeni","Petrocephalus schoutedeni","Petrocephalus schoutedeni","species",3643970,FALSE,NA
"4147","Clarias liocephalus","Clarias liocephalus","Clarias liocephalus","species",290425,FALSE,NA
"4148","Marcusenius angolensis","Marcusenius angolensis","Marcusenius angolensis","species",3643989,FALSE,NA
"4149","Ctenopomagropannosum","Ctenopomagropannosum","Ctenopoma nigropannosum",NA,731123,FALSE,NA
"4150","Malapterurus melanochir","Malapterurus melanochir","Malapterurus melanochir","species",3623105,FALSE,NA
"4151","Clariallabes melas","Clariallabes melas","Clariallabes melas","species",3622335,FALSE,NA
"4152","Congopanchax myersi","Congopanchax myersi","Congopanchax myersi",NA,3641885,FALSE,NA
"4153","Chrysichthys longibarbis","Chrysichthys longibarbis","Chrysichthys longibarbis","species",3623615,FALSE,NA
"4154","Chrysichthys cranchii","Chrysichthys cranchii","Chrysichthys cranchii","species",3623614,FALSE,NA
"4155","Orthochromis stormsi","Orthochromis stormsi","Orthochromis stormsi","species",790081,FALSE,NA
"4156","Oreochromis leucostictus","Oreochromis leucostictus","Oreochromis leucostictus","species",214112,FALSE,"sibling_higher"
"4157","Enteromius stanleyi","Enteromius stanleyi","Enteromius stanleyi","species",3626404,FALSE,NA
"4158","Pollimyrus plagiostoma","Pollimyrus plagiostoma","Pollimyrus plagiostoma","species",3644024,FALSE,NA
"4159","Danio annulosus","Danio annulosus","Danio annulosus","species",5839080,FALSE,NA
"4160","Danio assamila","Danio assamila","Danio assamila","species",5839081,FALSE,NA
"4161","Danio catenatus","Danio catenatus","Danio catenatus","species",5839082,FALSE,NA
"4162","Danio meghalayensis","Danio meghalayensis","Danio meghalayensis","species",747164,FALSE,NA
"4163","Danio sysphigmatus","Danio sysphigmatus","Danio sysphigmatus",NA,5839083,FALSE,NA
"4164","Symphysodon haraldi","Symphysodon haraldi","Symphysodon haraldi","species",827724,FALSE,NA
"4165","Alburnus qalilus","Alburnus qalilus","Alburnus qalilus","species",3627031,FALSE,NA
"4166","Pundamiliaererei","Pundamiliaererei","Pundamilia nyererei",NA,7106,FALSE,NA
"4167","Leuciscus oxyrrhis","Leuciscus oxyrrhis","Leuciscus oxyrrhis","species",3626192,FALSE,NA
"4168","Kryptolebias gracilis","Kryptolebias gracilis","Kryptolebias gracilis",NA,3641452,FALSE,NA
"4169","Ancistrus multispinis","Ancistrus multispinis","Ancistrus multispinis","species",448085,FALSE,NA
"4170","Corydoras schwartzi","Corydoras schwartzi","Corydoras schwartzi","species",1058096,FALSE,NA
"4171","Aphanotorulus emarginatus","Aphanotorulus emarginatus","Aphanotorulus emarginatus","species",698179,FALSE,NA
"4172","Triplophysa dorsalis","Triplophysa dorsalis","Triplophysa dorsalis","species",3628139,FALSE,NA
"4173","Knodus breviceps","Knodus breviceps","Knodus breviceps","species",3624949,FALSE,NA
"4174","Helicophagus leptorhynchus","Helicophagus leptorhynchus","Helicophagus leptorhynchus","species",54944,FALSE,NA
"4175","Fossorochromis rostratus","Fossorochromis rostratus","Fossorochromis rostratus","species",888878,FALSE,NA
"4176","Zacco acanthogenys","Zacco acanthogenys","Zacco acanthogenys","species",5925502,FALSE,NA
"4177","Lepus flavigularis","Lepus flavigularis","Lepus flavigularis","species",836256,FALSE,NA
"4178","Placidochromis longimanus","Placidochromis longimanus","Placidochromis longimanus","species",3636117,FALSE,NA
"4179","Apionichthys finis","Apionichthys finis","Apionichthys finis",NA,3640785,FALSE,NA
"4180","Gymnachirusdus","Gymnachirusdus","Gymnachirus",NA,674456,FALSE,NA
"4181","Hypoclinemus mentalis","Hypoclinemus mentalis","Hypoclinemus mentalis","species",999495,FALSE,NA
"4182","Panaqolus tankei","Panaqolus tankei","Panaqolus tankei",NA,7065734,FALSE,NA
"4183","Bengana rendahli","Bengana rendahli","Bengana rendahli",NA,885083,FALSE,NA
"4184","Herichthys minckleyi","Herichthys minckleyi","Herichthys minckleyi","species",681515,FALSE,NA
"4185","Neolissochilus hendersoni","Neolissochilus hendersoni","Neolissochilus hendersoni","species",3626797,FALSE,NA
"4186","Coelonotus leiaspis","Coelonotus leiaspis","Coelonotus leiaspis","species",3642137,FALSE,NA
"4187","Microphis retzii","Microphis retzii","Microphis retzii","species",3642147,FALSE,NA
"4188","Symphysodon aequifasciata","Symphysodon aequifasciata","Symphysodon aequifasciata",NA,220923,FALSE,NA
"4189","Enteromius thamalakanensis","Enteromius thamalakanensis","Enteromius thamalakanensis","species",3626361,FALSE,NA
"4190","Cynopoecilus melanotaenia","Cynopoecilus melanotaenia","Cynopoecilus melanotaenia","species",669117,FALSE,NA
"4191","Cynopoecilusgrovittatus","Cynopoecilusgrovittatus","Cynopoecilus nigrovittatus",NA,3641478,FALSE,NA
"4192","Cynopoecilustabilis","Cynopoecilustabilis","Cynopoecilus notabilis",NA,5924813,FALSE,NA
"4193","Cynopoecilus fulgens","Cynopoecilus fulgens","Cynopoecilus fulgens",NA,3641476,FALSE,NA
"4194","Xiphophorus couchianus","Xiphophorus couchianus","Xiphophorus couchianus","species",1026718,FALSE,NA
"4195","Pseudobagrus koreanus","Pseudobagrus koreanus","Pseudobagrus koreanus",NA,380280,FALSE,NA
"4196","Capoeta coadi","Capoeta coadi","Capoeta coadi","species",5925404,FALSE,NA
"4197","Capoeta mauricii","Capoeta mauricii","Capoeta mauricii","species",871313,FALSE,NA
"4198","Capoeta caelestis","Capoeta caelestis","Capoeta caelestis","species",282321,FALSE,NA
"4199","Capoeta turani","Capoeta turani","Capoeta turani","species",689703,FALSE,NA
"4200","Discogobio bismargaritus","Discogobio bismargaritus","Discogobio bismargaritus","species",936106,FALSE,NA
"4201","Discogobio laticeps","Discogobio laticeps","Discogobio laticeps","species",936110,FALSE,NA
"4202","Arctocephalus forsteri","Arctocephalus forsteri","Arctocephalus forsteri","species",180381,FALSE,NA
"4203","Glyphis fowlerae","Glyphis fowlerae","Glyphis fowlerae","species",1024581,FALSE,NA
"4204","Puntius thermalis","Puntius thermalis","Puntius thermalis",NA,418752,FALSE,NA
"4205","Opsariichthys acutipinnis","Opsariichthys acutipinnis","Opsariichthys acutipinnis",NA,5554983,FALSE,NA
"4206","Candidia pingtungensis","Candidia pingtungensis","Candidia pingtungensis","species",3627641,FALSE,NA
"4207","Phoxinus semotilus","Phoxinus semotilus","Phoxinus semotilus","species",264377,FALSE,NA
"4208","Triplophysa xiangxiensis","Triplophysa xiangxiensis","Triplophysa xiangxiensis","species",725035,FALSE,NA
"4209","Pethia guganio","Pethia guganio","Pethia guganio","species",3627290,FALSE,NA
"4210","Microphis deocata","Microphis deocata","Microphis deocata","species",3642140,FALSE,NA
"4211","Gonorhynchus diplochilus","Gonorhynchus diplochilus","Gonorhynchus diplochilus","species",771979,FALSE,NA
"4212","Gonorhynchus adiscus","Gonorhynchus adiscus","Gonorhynchus adiscus","species",5925453,FALSE,NA
"4213","Lobocheilos unicornis","Lobocheilos unicornis","Lobocheilos unicornis","species",4949274,FALSE,NA
"4214","Lobocheilos erinaceus","Lobocheilos erinaceus","Lobocheilos erinaceus","species",4949280,FALSE,NA
"4215","Hemibagrus fortis","Hemibagrus fortis","Hemibagrus fortis","species",3623770,FALSE,NA
"4216","Puntius sealei","Puntius sealei","Puntius sealei",NA,98730,FALSE,NA
"4217","Schismatorhynchos holorhynchos","Schismatorhynchos holorhynchos","Schismatorhynchos holorhynchos","species",3627396,FALSE,NA
"4218","Osteochilus ingeri","Osteochilus ingeri","Osteochilus ingeri",NA,3626147,FALSE,NA
"4219","Gastromyzon ornaticauda","Gastromyzon ornaticauda","Gastromyzon ornaticauda","species",3627861,FALSE,NA
"4220","Gastromyzon lepidogaster","Gastromyzon lepidogaster","Gastromyzon lepidogaster","species",953270,FALSE,NA
"4221","Cynopoecilus multipapillatus","Cynopoecilus multipapillatus","Cynopoecilus multipapillatus",NA,3641479,FALSE,NA
"4222","Gymnocypris waddellii","Gymnocypris waddellii","Gymnocypris waddellii","species",408028,FALSE,NA
"4223","Devario yuensis","Devario yuensis","Devario yuensis",NA,3626103,FALSE,NA
"4224","Scleromystax barbatus","Scleromystax barbatus","Scleromystax barbatus","species",841695,FALSE,NA
"4225","Hippopotamyrus castor","Hippopotamyrus castor","Hippopotamyrus castor",NA,3643948,FALSE,NA
"4226","Cryptomyrus ogoouensis","Cryptomyrus ogoouensis","Cryptomyrus ogoouensis","species",5925506,FALSE,NA
"4227","Cryptomyrus ona","Cryptomyrus ona","Cryptomyrus ona","species",5925507,FALSE,NA
"4228","Pangio pangia","Pangio pangia","Pangio pangia","species",910532,FALSE,NA
"4229","Pethia atra","Pethia atra","Pethia atra","species",3627222,FALSE,NA
"4230","Claea dabryi","Claea dabryi","Claea dabryi","species",576244,FALSE,NA
"4231","Aulonocara stuartgranti","Aulonocara stuartgranti","Aulonocara stuartgranti","species",401655,FALSE,NA
"4232","Macrognathus semiocellatus","Macrognathus semiocellatus","Macrognathus semiocellatus","species",3640857,FALSE,NA
"4233","Mastacembelus tinwini","Mastacembelus tinwini","Mastacembelus tinwini","species",3640898,FALSE,NA
"4234","Macrognathus tapirus","Macrognathus tapirus","Macrognathus tapirus","species",3640859,FALSE,NA
"4235","Mastacembelustophthalmus","Mastacembelustophthalmus","Mastacembelus notophthalmus",NA,3640889,FALSE,NA
"4236","Macrognathus dorsiocellatus","Macrognathus dorsiocellatus","Macrognathus dorsiocellatus","species",3640860,FALSE,NA
"4237","Mastacembelus alboguttatus","Mastacembelus alboguttatus","Mastacembelus alboguttatus","species",3640895,FALSE,NA
"4238","Macrognathus keithi","Macrognathus keithi","Macrognathus keithi","species",3640855,FALSE,NA
"4239","Squalidus multimaculatus","Squalidus multimaculatus","Squalidus multimaculatus","species",3626125,FALSE,NA
"4240","Hemiculter eigenmanni","Hemiculter eigenmanni","Hemiculter eigenmanni",NA,5838971,FALSE,NA
"4241","Aguarunichthys torosus","Aguarunichthys torosus","Aguarunichthys torosus","species",3621987,FALSE,NA
"4242","Hypophthalmus marginatus","Hypophthalmus marginatus","Hypophthalmus marginatus","species",904475,FALSE,NA
"4243","Hypophthalmus edentatus","Hypophthalmus edentatus","Hypophthalmus edentatus","species",758735,FALSE,NA
"4244","Pseudoplatystoma punctifer","Pseudoplatystoma punctifer","Pseudoplatystoma punctifer","species",50510,FALSE,NA
"4245","Farlowella hasemani","Farlowella hasemani","Farlowella hasemani",NA,3622688,FALSE,NA
"4246","Farlowella henriquei","Farlowella henriquei","Farlowella henriquei","species",3622694,FALSE,NA
"4247","Farlowella oxyrryncha","Farlowella oxyrryncha","Farlowella oxyrryncha",NA,63049,FALSE,NA
"4248","Farlowella rugosa","Farlowella rugosa","Farlowella rugosa","species",3622701,FALSE,NA
"4249","Farlowella smithi","Farlowella smithi","Farlowella smithi","species",3622687,FALSE,NA
"4250","Lamontichthys filamentosus","Lamontichthys filamentosus","Lamontichthys filamentosus","species",3622714,FALSE,NA
"4251","Pseudorinelepis","Pseudorinelepis","Pseudorinelepis","genus",452264,FALSE,NA
"4252","Cetopsis coecutiens","Cetopsis coecutiens","Cetopsis coecutiens","species",650090,FALSE,NA
"4253","Triplophysa lixianensis","Triplophysa lixianensis","Triplophysa lixianensis","species",3628165,FALSE,NA
"4254","Mylochromis lateristriga","Mylochromis lateristriga","Mylochromis lateristriga","species",539178,FALSE,NA
"4255","Megaleporinus brinco","Megaleporinus brinco","Megaleporinus brinco","species",6141461,FALSE,NA
"4256","Megaleporinus garmani","Megaleporinus garmani","Megaleporinus garmani","species",4139026,FALSE,NA
"4257","Copadichromis virginalis","Copadichromis virginalis","Copadichromis virginalis","species",1073630,FALSE,NA
"4258","Xenotilapia spiloptera","Xenotilapia spiloptera","Xenotilapia spiloptera","species",795809,FALSE,NA
"4259","Xenotilapia sima","Xenotilapia sima","Xenotilapia sima","species",803541,FALSE,NA
"4260","Xenotilapia ochrogenys","Xenotilapia ochrogenys","Xenotilapia ochrogenys","species",280955,FALSE,NA
"4261","Xenotilapia melanogenys","Xenotilapia melanogenys","Xenotilapia melanogenys","species",262057,FALSE,NA
"4262","Xenotilapia leptura","Xenotilapia leptura","Xenotilapia leptura","species",262054,FALSE,NA
"4263","Xenotilapia flavipinnis","Xenotilapia flavipinnis","Xenotilapia flavipinnis","species",795799,FALSE,NA
"4264","Xenotilapia boulengeri","Xenotilapia boulengeri","Xenotilapia boulengeri","species",795796,FALSE,NA
"4265","Tropheus brichardi","Tropheus brichardi","Tropheus brichardi","species",135983,FALSE,NA
"4266","Tropheus annectens","Tropheus annectens","Tropheus annectens","species",135985,FALSE,NA
"4267","Telmatochromis temporalis","Telmatochromis temporalis","Telmatochromis temporalis","species",803537,FALSE,NA
"4268","Telmatochromis dhonti","Telmatochromis dhonti","Telmatochromis dhonti","species",671499,FALSE,NA
"4269","Plecodus straeleni","Plecodus straeleni","Plecodus straeleni","species",1089691,FALSE,NA
"4270","Petrochromis orthognathus","Petrochromis orthognathus","Petrochromis orthognathus","species",841737,FALSE,NA
"4271","Petrochromis macrognathus","Petrochromis macrognathus","Petrochromis macrognathus","species",961432,FALSE,NA
"4272","Petrochromis fasciolatus","Petrochromis fasciolatus","Petrochromis fasciolatus","species",524081,FALSE,NA
"4273","Perissodus microlepis","Perissodus microlepis","Perissodus microlepis","species",569364,FALSE,NA
"4274","Oreochromis tanganicae","Oreochromis tanganicae","Oreochromis tanganicae","species",135969,FALSE,"sibling_higher"
"4275","Ophthalmotilapia ventralis","Ophthalmotilapia ventralis","Ophthalmotilapia ventralis","species",855518,FALSE,NA
"4276","Ophthalmotilapia boops","Ophthalmotilapia boops","Ophthalmotilapia boops","species",900933,FALSE,NA
"4277","Neolamprologus tretocephalus","Neolamprologus tretocephalus","Neolamprologus tretocephalus","species",406453,FALSE,NA
"4278","Neolamprologus tetracanthus","Neolamprologus tetracanthus","Neolamprologus tetracanthus","species",569366,FALSE,NA
"4279","Neolamprologus sexfasciatus","Neolamprologus sexfasciatus","Neolamprologus sexfasciatus","species",785389,FALSE,NA
"4280","Neolamprologus petricola","Neolamprologus petricola","Neolamprologus petricola","species",671504,FALSE,NA
"4281","Neolamprologus obscurus","Neolamprologus obscurus","Neolamprologus obscurus","species",785392,FALSE,NA
"4282","Neolamprologus mustax","Neolamprologus mustax","Neolamprologus mustax","species",977195,FALSE,NA
"4283","Neolamprologus mondabu","Neolamprologus mondabu","Neolamprologus mondabu","species",97296,FALSE,NA
"4284","Neolamprologus modestus","Neolamprologus modestus","Neolamprologus modestus","species",97279,FALSE,NA
"4285","Neolamprologus leloupi","Neolamprologus leloupi","Neolamprologus leloupi","species",546922,FALSE,NA
"4286","Neolamprologus fasciatus","Neolamprologus fasciatus","Neolamprologus fasciatus","species",97288,FALSE,NA
"4287","Lobochilotes labiatus","Lobochilotes labiatus","Lobochilotes labiatus","species",646304,FALSE,NA
"4288","Lestradea perspicax","Lestradea perspicax","Lestradea perspicax","species",330792,FALSE,NA
"4289","Lepidiolamprologus profundicola","Lepidiolamprologus profundicola","Lepidiolamprologus profundicola","species",671501,FALSE,NA
"4290","Lepidiolamprologus elongatus","Lepidiolamprologus elongatus","Lepidiolamprologus elongatus","species",279926,FALSE,NA
"4291","Lepidiolamprologus cunningtoni","Lepidiolamprologus cunningtoni","Lepidiolamprologus cunningtoni","species",961419,FALSE,NA
"4292","Lamprologus lemairii","Lamprologus lemairii","Lamprologus lemairii","species",97275,FALSE,NA
"4293","Lamprologus callipterus","Lamprologus callipterus","Lamprologus callipterus","species",978912,FALSE,NA
"4294","Julidochromis regani","Julidochromis regani","Julidochromis regani","species",288088,FALSE,NA
"4295","Julidochromis ornatus","Julidochromis ornatus","Julidochromis ornatus","species",97293,FALSE,NA
"4296","Grammatotria lemairii","Grammatotria lemairii","Grammatotria lemairii","species",135545,FALSE,NA
"4297","Eretmodus marksmithi","Eretmodus marksmithi","Eretmodus marksmithi","species",5924840,FALSE,NA
"4298","Ectodus descampsii","Ectodus descampsii","Ectodus descampsii","species",330806,FALSE,NA
"4299","Cyathopharynx furcifer","Cyathopharynx furcifer","Cyathopharynx furcifer","species",330794,FALSE,NA
"4300","Cunningtonia longiventralis","Cunningtonia longiventralis","Cunningtonia longiventralis","species",702754,FALSE,NA
"4301","Cardiopharynx schoutedeni","Cardiopharynx schoutedeni","Cardiopharynx schoutedeni","species",1077416,FALSE,NA
"4302","Callochromis stappersii","Callochromis stappersii","Callochromis stappersii",NA,221284,FALSE,NA
"4303","Callochromis pleurospilus","Callochromis pleurospilus","Callochromis pleurospilus","species",702765,FALSE,NA
"4304","Callochromis macrops","Callochromis macrops","Callochromis macrops","species",974111,FALSE,NA
"4305","Bathybates ferox","Bathybates ferox","Bathybates ferox","species",702762,FALSE,NA
"4306","Aulonocranus dewindti","Aulonocranus dewindti","Aulonocranus dewindti","species",702756,FALSE,NA
"4307","Chanodichthys ilishaeformis","Chanodichthys ilishaeformis","Chanodichthys ilishaeformis",NA,1050447,FALSE,NA
"4308","Pungitius hellenicus","Pungitius hellenicus","Pungitius hellenicus","species",3642079,FALSE,NA
"4309","Rhoadsia altipinna","Rhoadsia altipinna","Rhoadsia altipinna","species",3625978,FALSE,NA
"4310","Galeocharax humeralis","Galeocharax humeralis","Galeocharax humeralis","species",3624771,FALSE,NA
"4311","Odontostilbe pequira","Odontostilbe pequira","Odontostilbe pequira","species",3624764,FALSE,NA
"4312","Crenicichla vittata","Crenicichla vittata","Crenicichla vittata","species",199975,FALSE,NA
"4313","Hisonotus maculipinnis","Hisonotus maculipinnis","Hisonotus maculipinnis","species",3622981,FALSE,NA
"4314","Hyphessobrycon luetkenii","Hyphessobrycon luetkenii","Hyphessobrycon luetkenii","species",3625176,FALSE,NA
"4315","Pimelodella gracilis","Pimelodella gracilis","Pimelodella gracilis","species",3624142,FALSE,NA
"4316","Auchenipterusgripinnis","Auchenipterusgripinnis","Auchenipterus nigripinnis",NA,3623537,FALSE,NA
"4317","Megalonema argentinum","Megalonema argentinum","Megalonema argentinum","species",3622037,FALSE,NA
"4318","Oxydoras kneri","Oxydoras kneri","Oxydoras kneri","species",3622445,FALSE,NA
"4319","Ageneiosus militaris","Ageneiosus militaris","Ageneiosus militaris","species",3623510,FALSE,NA
"4320","Ramnogaster melanostoma","Ramnogaster melanostoma","Ramnogaster melanostoma","species",3628768,FALSE,NA
"4321","Cyphocharax platanus","Cyphocharax platanus","Cyphocharax platanus","species",3624543,FALSE,NA
"4322","Parastegophilus maculatus","Parastegophilus maculatus","Parastegophilus maculatus",NA,3622251,FALSE,NA
"4323","Capoeta mandica","Capoeta mandica","Capoeta mandica","species",5925405,FALSE,NA
"4324","Paraschistura alta","Paraschistura alta","Paraschistura alta","species",3628266,FALSE,NA
"4325","Abbottina liaoningensis","Abbottina liaoningensis","Abbottina liaoningensis",NA,401084,FALSE,NA
"4326","Huigobio chenhsienensis","Huigobio chenhsienensis","Huigobio chenhsienensis",NA,3627651,FALSE,NA
"4327","Gobiobotia pappenheimi","Gobiobotia pappenheimi","Gobiobotia pappenheimi",NA,188065,FALSE,NA
"4328","Gnathopogoncholsi","Gnathopogoncholsi","Gnathopogon nicholsi",NA,919935,FALSE,NA
"4329","Balitora laticauda","Balitora laticauda","Balitora laticauda","species",4949397,FALSE,NA
"4330","Balitora mysorensis","Balitora mysorensis","Balitora mysorensis","species",3627928,FALSE,NA
"4331","Schistura scaturigina","Schistura scaturigina","Schistura scaturigina","species",552761,FALSE,NA
"4332","Chaetodongropunctatus","Chaetodongropunctatus","Drepane punctata",NA,250267,FALSE,NA
"4333","Brachypleuravaezeelandiae","Brachypleuravaezeelandiae","Brachypleura novaezeelandiae",NA,3640216,FALSE,NA
"4334","Curimatopsis myersi","Curimatopsis myersi","Curimatopsis myersi","species",3624554,FALSE,NA
"4335","Curimatopsis crypticus","Curimatopsis crypticus","Curimatopsis crypticus","species",3624553,FALSE,NA
"4336","Nannacara anomala","Nannacara anomala","Nannacara anomala","species",493810,FALSE,NA
"4337","Moenkhausia bonita","Moenkhausia bonita","Moenkhausia bonita","species",3625250,FALSE,NA
"4338","Moenkhausia gracilima","Moenkhausia gracilima","Moenkhausia gracilima","species",3625297,FALSE,NA
"4339","Neoplecostomus paraty","Neoplecostomus paraty","Neoplecostomus paraty",NA,7065845,FALSE,NA
"4340","Bryconamericus ecai","Bryconamericus ecai","Bryconamericus ecai","species",3625221,FALSE,NA
"4341","Triplophysa aliensis","Triplophysa aliensis","Triplophysa aliensis","species",3628143,FALSE,NA
"4342","Triplophysa brevicauda","Triplophysa brevicauda","Triplophysa brevicauda","species",3628095,FALSE,NA
"4343","Triplophysa chondrostoma","Triplophysa chondrostoma","Triplophysa chondrostoma","species",3628119,FALSE,NA
"4344","Triplophysa hsutschouensis","Triplophysa hsutschouensis","Triplophysa hsutschouensis","species",3628130,FALSE,NA
"4345","Triplophysa daqiaoensis","Triplophysa daqiaoensis","Triplophysa daqiaoensis","species",3628172,FALSE,NA
"4346","Triplophysa markehenensis","Triplophysa markehenensis","Triplophysa markehenensis","species",3628180,FALSE,NA
"4347","Triplophysa microps","Triplophysa microps","Triplophysa microps","species",3628205,FALSE,NA
"4348","Triplophysa moquensis","Triplophysa moquensis","Triplophysa moquensis","species",3628127,FALSE,NA
"4349","Triplophysanpanjiangensis","Triplophysanpanjiangensis","Triplophysa nanpanjiangensis",NA,3628114,FALSE,NA
"4350","Triplophysa polyfasciata","Triplophysa polyfasciata","Triplophysa polyfasciata","species",3628120,FALSE,NA
"4351","Triplophysa pseudostenura","Triplophysa pseudostenura","Triplophysa pseudostenura","species",6142024,FALSE,NA
"4352","Triplophysa scleroptera","Triplophysa scleroptera","Triplophysa scleroptera","species",3628124,FALSE,NA
"4353","Triplophysa wuweiensis","Triplophysa wuweiensis","Triplophysa wuweiensis","species",3628145,FALSE,NA
"4354","Triplophysa yaopeizhii","Triplophysa yaopeizhii","Triplophysa yaopeizhii","species",3628103,FALSE,NA
"4355","Corydoras elegans","Corydoras elegans","Corydoras elegans","species",209734,FALSE,NA
"4356","Corydoras julii","Corydoras julii","Corydoras julii","species",431076,FALSE,NA
"4357","Corydoras panda","Corydoras panda","Corydoras panda","species",481645,FALSE,NA
"4358","Cyphotilapia frontosa","Cyphotilapia frontosa","Cyphotilapia frontosa","species",430334,FALSE,NA
"4359","Cyrtocara moorii","Cyrtocara moorii","Cyrtocara moorii","species",872737,FALSE,NA
"4360","Hemigrammus bleheri","Hemigrammus bleheri","Hemigrammus bleheri","species",440378,FALSE,NA
"4361","Hemigrammus pulcher","Hemigrammus pulcher","Hemigrammus pulcher","species",3625385,FALSE,NA
"4362","Hyphessobrycon rosaceus","Hyphessobrycon rosaceus","Hyphessobrycon rosaceus","species",3625170,FALSE,NA
"4363","Maylandia callainos","Maylandia callainos","Maylandia callainos","species",1015158,FALSE,"sibling_higher"
"4364","Maylandia hajomaylandi","Maylandia hajomaylandi","Maylandia hajomaylandi","species",3636078,FALSE,"sibling_higher"
"4365","Maylandia lombardoi","Maylandia lombardoi","Maylandia lombardoi","species",406435,FALSE,"sibling_higher"
"4366","Melanochromis chipokae","Melanochromis chipokae","Melanochromis chipokae","species",834755,FALSE,NA
"4367","Melanochromis johannii","Melanochromis johannii","Melanochromis johannii",NA,841729,FALSE,NA
"4368","Nannostomus eques","Nannostomus eques","Nannostomus eques","species",748602,FALSE,NA
"4369","Nimbochromis venustus","Nimbochromis venustus","Nimbochromis venustus","species",888881,FALSE,NA
"4370","Ompok eugeneiatus","Ompok eugeneiatus","Ompok eugeneiatus","species",3621787,FALSE,NA
"4371","Placidochromis milomo","Placidochromis milomo","Placidochromis milomo","species",235497,FALSE,NA
"4372","Platydoras costatus","Platydoras costatus","Platydoras costatus","species",623745,FALSE,NA
"4373","Pristella maxillaris","Pristella maxillaris","Pristella maxillaris","species",1201,FALSE,NA
"4374","Pseudocrenilabrus multicolor","Pseudocrenilabrus multicolor","Pseudocrenilabrus multicolor","species",338070,FALSE,NA
"4375","Pseudotropheus elongatus","Pseudotropheus elongatus","Pseudotropheus elongatus","species",94829,FALSE,NA
"4376","Pterygoplichthys gibbiceps","Pterygoplichthys gibbiceps","Pterygoplichthys gibbiceps","species",953421,FALSE,NA
"4377","Hypsolebias martinsi","Hypsolebias martinsi","Hypsolebias martinsi",NA,6140802,FALSE,NA
"4378","Hypsolebias faouri","Hypsolebias faouri","Hypsolebias faouri",NA,6140801,FALSE,NA
"4379","Garra rakhinica","Garra rakhinica","Garra rakhinica","species",3626955,FALSE,NA
"4380","Schisturagaensis","Schisturagaensis","Schistura nagaensis",NA,3628287,FALSE,NA
"4381","Gobio holurus","Gobio holurus","Gobio holurus","species",3627344,FALSE,NA
"4382","Gobio sibiricus","Gobio sibiricus","Gobio sibiricus","species",3627337,FALSE,NA
"4383","Gobio volgensis","Gobio volgensis","Gobio volgensis","species",913117,FALSE,NA
"4384","Barbonymus balleroides","Barbonymus balleroides","Barbonymus balleroides","species",3626137,FALSE,NA
"4385","Hemibagrus planiceps","Hemibagrus planiceps","Hemibagrus planiceps","species",3623765,FALSE,NA
"4386","Lamnostoma mindora","Lamnostoma mindora","Lamnostoma mindora","species",3643424,FALSE,NA
"4387","Lamnostoma orientalis","Lamnostoma orientalis","Lamnostoma orientalis","species",3643392,FALSE,NA
"4388","Leptobarbus melanopterus","Leptobarbus melanopterus","Leptobarbus melanopterus","species",3626172,FALSE,NA
"4389","Nemacheilus chrysolaimos","Nemacheilus chrysolaimos","Nemacheilus chrysolaimos","species",3627983,FALSE,NA
"4390","Nemacheilus fasciatus","Nemacheilus fasciatus","Nemacheilus fasciatus","species",3627795,FALSE,NA
"4391","Parachela hypophthalmus","Parachela hypophthalmus","Parachela hypophthalmus","species",4949298,FALSE,NA
"4392","Schismatogobius bruynisi","Schismatogobius bruynisi","Schismatogobius bruynisi","species",3637892,FALSE,NA
"4393","Lentipes ikeae","Lentipes ikeae","Lentipes ikeae","species",5924744,FALSE,NA
"4394","Sicyopterus cynocephalus","Sicyopterus cynocephalus","Sicyopterus cynocephalus","species",3637764,FALSE,NA
"4395","Sicyopterus microcephalus","Sicyopterus microcephalus","Sicyopterus microcephalus","species",3637758,FALSE,NA
"4396","Sicyopterus parvei","Sicyopterus parvei","Sicyopterus parvei","species",3637773,FALSE,NA
"4397","Sicyopus rubicundus","Sicyopus rubicundus","Sicyopus rubicundus","species",5924747,FALSE,NA
"4398","Stiphodon aureofuscus","Stiphodon aureofuscus","Stiphodon aureofuscus","species",5924748,FALSE,NA
"4399","Stiphodon maculidorsalis","Stiphodon maculidorsalis","Stiphodon maculidorsalis","species",5860831,FALSE,NA
"4400","Stiphodon semoni","Stiphodon semoni","Stiphodon semoni","species",3637732,FALSE,NA
"4401","Alburnoides eichwaldii","Alburnoides eichwaldii","Alburnoides eichwaldii","species",302721,FALSE,NA
"4402","Alburnoides holciki","Alburnoides holciki","Alburnoides holciki","species",5925393,FALSE,NA
"4403","Alburnoides idignensis","Alburnoides idignensis","Alburnoides idignensis","species",3627125,FALSE,NA
"4404","Alburnoidesmaki","Alburnoidesmaki","Alburnoides namaki",NA,3627121,FALSE,NA
"4405","Alburnoides coadi","Alburnoides coadi","Alburnoides coadi","species",5925392,FALSE,NA
"4406","Alburnoidescolausi","Alburnoidescolausi","Alburnoides nicolausi",NA,3627129,FALSE,NA
"4407","Alburnoides qanati","Alburnoides qanati","Alburnoides qanati","species",3627126,FALSE,NA
