"","taxa_query","found_taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","status","unacceptreason","is_synonym","flags","valid_authority","kingdom","class","order","family","genus","freshwater_only","terrestrial_only"
"259","Plectus frigophilus","Plectus frigophilus",NA,NA,NA,NA,3588748,NA,"Plectus frigophilus",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"260","Scottnema lindsayae","Scottnema lindsayae",NA,NA,NA,NA,227005,NA,"Scottnema lindsayae",NA,NA,"Nematoda",NA,NA,FALSE,"extinct, incertae_sedis",NA,NA,NA,NA,NA,NA,NA,NA
"261","Spirocerca","Spirocerca",NA,NA,NA,NA,482200,NA,"Spirocerca",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"262","Aphelenchoides besseyi","Aphelenchoides besseyi",NA,NA,NA,NA,401521,NA,"Aphelenchoides besseyi",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"263","Panagrellus redivivus","Panagrellus redivivus",NA,NA,NA,NA,395066,NA,"Panagrellus redivivus",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"264","Caenorhabditis tropicalis","Caenorhabditis tropicalis",NA,NA,NA,NA,5701053,NA,"Caenorhabditis tropicalis",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"265","Hemicriconemoides promissus","Hemicriconemoides promissus",NA,NA,NA,NA,5716814,NA,"Hemicriconemoides promissus",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"266","Hemicriconemoides macrodorus","Hemicriconemoides macrodorus",NA,NA,NA,NA,3585885,NA,"Hemicriconemoides macrodorus",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"267","Strongylus equinus","Strongylus equinus",NA,NA,NA,NA,510293,NA,"Strongylus equinus",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"268","Gryllophila basiri","Gryllophila basiri",NA,NA,NA,NA,4995480,NA,"Gryllophila basiri",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"269","Meloidogyne arenaria","Meloidogyne arenaria",NA,NA,NA,NA,1043272,NA,"Meloidogyne arenaria",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"270","Meloidogyne enterolobii","Meloidogyne enterolobii",NA,NA,NA,NA,233987,NA,"Meloidogyne enterolobii",NA,NA,"Nematoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"271","Meloidogyne javanica","Meloidogyne javanica",NA,NA,NA,NA,1043280,NA,"Meloidogyne javanica",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"272","Ascaris suum","Ascaris suum",NA,NA,NA,NA,345758,NA,"Ascaris suum",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"273","Chandlerella quiscali","Chandlerella quiscali",NA,NA,NA,NA,157404,NA,"Chandlerella quiscali",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"274","Onchocerca volvulus","Onchocerca volvulus",NA,NA,NA,NA,819809,NA,"Onchocerca volvulus",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"275","Gnathostoma doloresi","Gnathostoma doloresi",NA,NA,NA,NA,196482,NA,"Gnathostoma doloresi",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"276","Agamermis","Agamermis",NA,NA,NA,NA,637506,NA,"Agamermis",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"277","Romanomermis culicivorax","Romanomermis culicivorax",NA,NA,NA,NA,18708,NA,"Romanomermis culicivorax",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"278","Romanomermis nielseni","Romanomermis nielseni",NA,NA,NA,NA,961983,NA,"Romanomermis nielseni",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"279","Romanomermis iyengari","Romanomermis iyengari",NA,NA,NA,NA,961985,NA,"Romanomermis iyengari",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"280","Strelkovimermis spiculatus","Strelkovimermis spiculatus",NA,NA,NA,NA,365642,NA,"Strelkovimermis spiculatus",NA,NA,"Nematoda",NA,NA,FALSE,"extinct, incertae_sedis, sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"281","Thaumamermis cosgrovei","Thaumamermis cosgrovei",NA,NA,NA,NA,1042825,NA,"Thaumamermis cosgrovei",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"282","Echinaster brasiliensis","Echinaster brasiliensis",NA,NA,NA,NA,3656042,NA,"Echinaster brasiliensis",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"283","Nacospatangus alta","Nacospatangus alta",NA,NA,NA,NA,3650016,NA,"Nacospatangus alta",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"284","Parastichopus nigripunctatus","Parastichopus nigripunctatus",NA,NA,NA,NA,157338,NA,"Parastichopus nigripunctatus",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"285","Stenostomum sthenum","Stenostomum sthenum",NA,NA,NA,NA,5677431,NA,"Stenostomum sthenum",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"286","Schyzocotyle acheilognathi","Schyzocotyle acheilognathi",NA,NA,NA,NA,163286,NA,"Schyzocotyle acheilognathi",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"287","Schyzocotyle nayarensis","Schyzocotyle nayarensis",NA,NA,NA,NA,5135188,NA,"Schyzocotyle nayarensis",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"288","Senga ophiocephalina","Senga ophiocephalina",NA,NA,NA,NA,5135303,NA,"Senga ophiocephalina",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"289","Breviscolex orientalis","Breviscolex orientalis",NA,NA,NA,NA,229079,NA,"Breviscolex orientalis",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"290","Caryophyllaeus brachycollis","Caryophyllaeus brachycollis",NA,NA,NA,NA,534495,NA,"Caryophyllaeus brachycollis",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"291","Atractolytocestus huronensis","Atractolytocestus huronensis",NA,NA,NA,NA,126917,NA,"Atractolytocestus huronensis",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"292","Khawia sinensis","Khawia sinensis",NA,NA,NA,NA,1057021,NA,"Khawia sinensis",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"293","Moniezia benedeni","Moniezia benedeni",NA,NA,NA,NA,1027169,NA,"Moniezia benedeni",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"294","Moniezia expansa","Moniezia expansa",NA,NA,NA,NA,416825,NA,"Moniezia expansa",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"295","Dipylidium caninum","Dipylidium caninum",NA,NA,NA,NA,242958,NA,"Dipylidium caninum",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"296","Drepanidotaenia lanceolata","Drepanidotaenia lanceolata",NA,NA,NA,NA,5137224,NA,"Drepanidotaenia lanceolata",NA,NA,"Platyhelminthes",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"297","Pseudanoplocephala crawfordi","Pseudanoplocephala crawfordi",NA,NA,NA,NA,5137360,NA,"Pseudanoplocephala crawfordi",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"298","Cladotaenia vulturi","Cladotaenia vulturi",NA,NA,NA,NA,7503089,NA,"Cladotaenia vulturi",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"299","Echinococcus multilocularis","Echinococcus multilocularis",NA,NA,NA,NA,481593,NA,"Echinococcus multilocularis",NA,NA,"Platyhelminthes",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"300","Echinococcus shiquicus","Echinococcus shiquicus",NA,NA,NA,NA,317505,NA,"Echinococcus shiquicus",NA,NA,"Platyhelminthes",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"301","Echinococcus oligarthrus","Echinococcus oligarthrus",NA,NA,NA,NA,445207,NA,"Echinococcus oligarthrus",NA,NA,"Platyhelminthes",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"302","Echinococcus vogeli","Echinococcus vogeli",NA,NA,NA,NA,445206,NA,"Echinococcus vogeli",NA,NA,"Platyhelminthes",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"303","Echinococcus ortleppi","Echinococcus ortleppi",NA,NA,NA,NA,648119,NA,"Echinococcus ortleppi",NA,NA,"Platyhelminthes",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"304","Echinococcus equinus","Echinococcus equinus",NA,NA,NA,NA,787330,NA,"Echinococcus equinus",NA,NA,"Platyhelminthes",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"305","Echinococcus felidis","Echinococcus felidis",NA,NA,NA,NA,786284,NA,"Echinococcus felidis",NA,NA,"Platyhelminthes",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"306","Hydatigera parva","Hydatigera parva",NA,NA,NA,NA,386447,NA,"Hydatigera parva",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"307","Hydatigera krepkogorski","Hydatigera krepkogorski",NA,NA,NA,NA,4712513,NA,"Hydatigera krepkogorski",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"308","Taenia crassiceps","Taenia crassiceps",NA,NA,NA,NA,635252,NA,"Taenia crassiceps",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"309","Taenia pisiformis","Taenia pisiformis",NA,NA,NA,NA,1004841,NA,"Taenia pisiformis",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"310","Taenia ovis","Taenia ovis",NA,NA,NA,NA,635262,NA,"Taenia ovis",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"311","Taenia madoquae","Taenia madoquae",NA,NA,NA,NA,505657,NA,"Taenia madoquae",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"312","Taenia laticollis","Taenia laticollis",NA,NA,NA,NA,52073,NA,"Taenia laticollis",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"313","Taenia twitchelli","Taenia twitchelli",NA,NA,NA,NA,792519,NA,"Taenia twitchelli",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"314","Taenia serialis","Taenia serialis",NA,NA,NA,NA,517091,NA,"Taenia serialis",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"315","Taenia regis","Taenia regis",NA,NA,NA,NA,505656,NA,"Taenia regis",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"316","Taenia arctos","Taenia arctos",NA,NA,NA,NA,129047,NA,"Taenia arctos",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"317","Taenia crocutae","Taenia crocutae",NA,NA,NA,NA,5693922,NA,"Taenia crocutae",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"318","Taenia saginata","Taenia saginata",NA,NA,NA,NA,1021818,NA,"Taenia saginata",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"319","Versteria mustelae","Versteria mustelae",NA,NA,NA,NA,386446,NA,"Versteria mustelae",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"320","Diplogonoporus balaenopterae","Diplogonoporus balaenopterae",NA,NA,NA,NA,425216,NA,"Diplogonoporus balaenopterae",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"321","Diplogonoporus grandis","Diplogonoporus grandis",NA,NA,NA,NA,267473,NA,"Diplogonoporus grandis",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"322","Spirometra decipiens","Spirometra decipiens",NA,NA,NA,NA,913065,NA,"Spirometra decipiens",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"323","Tetrancistrum nebulosi","Tetrancistrum nebulosi",NA,NA,NA,NA,94702,NA,"Tetrancistrum nebulosi",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"324","Dactylogyrus lamellatus","Dactylogyrus lamellatus",NA,NA,NA,NA,204976,NA,"Dactylogyrus lamellatus",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"325","Aglaiogyrodactylus forficulatus","Aglaiogyrodactylus forficulatus",NA,NA,NA,NA,5974126,NA,"Aglaiogyrodactylus forficulatus",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"326","Gyrodactylus parvae","Gyrodactylus parvae",NA,NA,NA,NA,1006179,NA,"Gyrodactylus parvae",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"327","Gyrodactylus brachymystacis","Gyrodactylus brachymystacis",NA,NA,NA,NA,1012666,NA,"Gyrodactylus brachymystacis",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"328","Paragyrodactylus variegatus","Paragyrodactylus variegatus",NA,NA,NA,NA,5316090,NA,"Paragyrodactylus variegatus",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"329","Dugesia japonica","Dugesia japonica",NA,NA,NA,NA,101220,NA,"Dugesia japonica",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"330","Schmidtea mediterranea","Schmidtea mediterranea",NA,NA,NA,NA,900428,NA,"Schmidtea mediterranea",NA,NA,"Platyhelminthes",NA,NA,FALSE,"extinct, incertae_sedis",NA,NA,NA,NA,NA,NA,NA,NA
"331","Obama","Obama",NA,NA,NA,NA,5131679,NA,"Obama",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"332","Homalogaster paloniae","Homalogaster paloniae",NA,NA,NA,NA,291466,NA,"Homalogaster paloniae",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"333","Haplorchis taichui","Haplorchis taichui",NA,NA,NA,NA,786361,NA,"Haplorchis taichui",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"334","Clonorchis sinensis","Clonorchis sinensis",NA,NA,NA,NA,903245,NA,"Clonorchis sinensis",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"335","Metorchis orientalis","Metorchis orientalis",NA,NA,NA,NA,567664,NA,"Metorchis orientalis",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"336","Echinochasmus japonicus","Echinochasmus japonicus",NA,NA,NA,NA,300389,NA,"Echinochasmus japonicus",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"337","Artyfechinostomum sufrartyfex","Artyfechinostomum sufrartyfex",NA,NA,NA,NA,698716,NA,"Artyfechinostomum sufrartyfex",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"338","Fascioloides magna","Fascioloides magna",NA,NA,NA,NA,844171,NA,"Fascioloides magna",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"339","Fasciolopsis buski","Fasciolopsis buski",NA,NA,NA,NA,664924,NA,"Fasciolopsis buski",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"340","Fischoederius elongatus","Fischoederius elongatus",NA,NA,NA,NA,420304,NA,"Fischoederius elongatus",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"341","Fischoederius cobboldi","Fischoederius cobboldi",NA,NA,NA,NA,420307,NA,"Fischoederius cobboldi",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"342","Gastrothylax crumenifer","Gastrothylax crumenifer",NA,NA,NA,NA,607356,NA,"Gastrothylax crumenifer",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"343","Calicophoron microbothrioides","Calicophoron microbothrioides",NA,NA,NA,NA,416758,NA,"Calicophoron microbothrioides",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"344","Explanatum explanatum","Explanatum explanatum",NA,NA,NA,NA,966415,NA,"Explanatum explanatum",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"345","Orthocoelium streptocoelium","Orthocoelium streptocoelium",NA,NA,NA,NA,291471,NA,"Orthocoelium streptocoelium",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"346","Paramphistomum cervi","Paramphistomum cervi",NA,NA,NA,NA,8416,NA,"Paramphistomum cervi",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"347","Ogmocotyle sikae","Ogmocotyle sikae",NA,NA,NA,NA,219556,NA,"Ogmocotyle sikae",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"348","Paragonimus westermani","Paragonimus westermani",NA,NA,NA,NA,1040289,NA,"Paragonimus westermani",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"349","Paragonimus ohirai","Paragonimus ohirai",NA,NA,NA,NA,581956,NA,"Paragonimus ohirai",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"350","Dicrocoelium chinensis","Dicrocoelium chinensis",NA,NA,NA,NA,727490,NA,"Dicrocoelium chinensis",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"351","Dicrocoelium dendriticum","Dicrocoelium dendriticum",NA,NA,NA,NA,509051,NA,"Dicrocoelium dendriticum",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"352","Schistosoma haematobium","Schistosoma haematobium",NA,NA,NA,NA,191481,NA,"Schistosoma haematobium",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"353","Trichobilharzia regenti","Trichobilharzia regenti",NA,NA,NA,NA,1090796,NA,"Trichobilharzia regenti",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"354","Heterakis gallinarum","Heterakis gallinarum",NA,NA,NA,NA,63227,NA,"Heterakis gallinarum",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"355","Oxyuris equi","Oxyuris equi",NA,NA,NA,NA,1012298,NA,"Oxyuris equi",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"356","Trichodorus obtusus","Trichodorus obtusus",NA,NA,NA,NA,707832,NA,"Trichodorus obtusus",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"357","Stenostomum leucops","Stenostomum leucops",NA,NA,NA,NA,965494,NA,"Stenostomum leucops",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"358","Dictyocaulus capreolus","Dictyocaulus capreolus",NA,NA,NA,NA,795925,NA,"Dictyocaulus capreolus",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"359","Dictyocaulus cervi","Dictyocaulus cervi",NA,NA,NA,NA,5701073,NA,"Dictyocaulus cervi",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"360","Koerneria sudhausi","Koerneria sudhausi",NA,NA,NA,NA,1081057,NA,"Koerneria sudhausi",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"361","Dictyocaulus","Dictyocaulus",NA,NA,NA,NA,936410,NA,"Dictyocaulus",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"362","Dictyocaulus eckerti","Dictyocaulus eckerti",NA,NA,NA,NA,192235,NA,"Dictyocaulus eckerti",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"363","Strongyloides fuelleborni","Strongyloides fuelleborni",NA,NA,NA,NA,15567,NA,"Strongyloides fuelleborni",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"364","Cylicocyclus","Cylicocyclus",NA,NA,NA,NA,1036332,NA,"Cylicocyclus",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"365","Trichuris suis","Trichuris suis",NA,NA,NA,NA,912976,NA,"Trichuris suis",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"366","Dictyocaulus viviparus","Dictyocaulus viviparus",NA,NA,NA,NA,936411,NA,"Dictyocaulus viviparus",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"367","Aspiculuris tetraptera","Aspiculuris tetraptera",NA,NA,NA,NA,240046,NA,"Aspiculuris tetraptera",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"368","Onchocerca flexuosa","Onchocerca flexuosa",NA,NA,NA,NA,415708,NA,"Onchocerca flexuosa",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"369","Haemonchus placei","Haemonchus placei",NA,NA,NA,NA,245095,NA,"Haemonchus placei",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"370","Mesocriconema sphaerocephalum","Mesocriconema sphaerocephalum",NA,NA,NA,NA,764856,NA,"Mesocriconema sphaerocephalum",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"371","Trypanoxyuris minutus","Trypanoxyuris minutus",NA,NA,NA,NA,4994703,NA,"Trypanoxyuris minutus",NA,NA,"Nematoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"372","Trypanoxyuris multilabiatus","Trypanoxyuris multilabiatus",NA,NA,NA,NA,5926548,NA,"Trypanoxyuris multilabiatus",NA,NA,"Nematoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"373","Baylisascaris transfuga","Baylisascaris transfuga",NA,NA,NA,NA,870354,NA,"Baylisascaris transfuga",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"374","Mecistocirrus digitatus","Mecistocirrus digitatus",NA,NA,NA,NA,331931,NA,"Mecistocirrus digitatus",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"375","Baylisascaris ailuri","Baylisascaris ailuri",NA,NA,NA,NA,1016749,NA,"Baylisascaris ailuri",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"376","Baylisascaris schroederi","Baylisascaris schroederi",NA,NA,NA,NA,1016861,NA,"Baylisascaris schroederi",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"377","Heterakis beramporia","Heterakis beramporia",NA,NA,NA,NA,4995704,NA,"Heterakis beramporia",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"378","Trichuris muris","Trichuris muris",NA,NA,NA,NA,349934,NA,"Trichuris muris",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"379","Globodera ellingtonae","Globodera ellingtonae",NA,NA,NA,NA,1043842,NA,"Globodera ellingtonae",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"380","Longidorus vineacola","Longidorus vineacola",NA,NA,NA,NA,461051,NA,"Longidorus vineacola",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"381","Paralongidorus litoralis","Paralongidorus litoralis",NA,NA,NA,NA,906295,NA,"Paralongidorus litoralis",NA,NA,"Nematoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"382","Ortleppascaris sinensis","Ortleppascaris sinensis",NA,NA,NA,NA,5691150,NA,"Ortleppascaris sinensis",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"383","Strongyloides stercoralis","Strongyloides stercoralis",NA,NA,NA,NA,920941,NA,"Strongyloides stercoralis",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"384","Plectus acuminatus","Plectus acuminatus",NA,NA,NA,NA,222033,NA,"Plectus acuminatus",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"385","Plectus aquatilis","Plectus aquatilis",NA,NA,NA,NA,966916,NA,"Plectus aquatilis",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
