taxa_query,family,ottid_species,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,phylum,class,order,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type
Laeviphitus,Elachisinidae,NULL,23035,Elachisinidae,"Ponder, 1985",accepted,NA,Family,23035,Elachisinidae,"Ponder, 1985",722756,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,1,NA,NA,NA,NA,exact
Carminodoris armata,Discodorididae,4958367,1761,Discodorididae,"Bergh, 1891",accepted,NA,Family,1761,Discodorididae,"Bergh, 1891",173,Animalia,Mollusca,Gastropoda,Nudibranchia,NA,1,NA,NA,NA,NA,exact
Gulella bicolor,Streptaxidae,456539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curvella usambarensis,Subulinidae,1056530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elysia hamatani,Plakobranchidae,649098,411960,Plakobranchidae,"Gray, 1840",accepted,NA,Family,411960,Plakobranchidae,"Gray, 1840",411959,Animalia,Mollusca,Gastropoda,NA,NA,1,NA,NA,NA,NA,exact
Iotyrris cerithiformis,Turridae,42954,152,Turridae,"H. Adams & A. Adams, 1853 (1838)",accepted,NA,Family,152,Turridae,"H. Adams & A. Adams, 1853 (1838)",15140,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,NA,NA,NA,NA,exact
Anularya mansuyi,Viviparidae,96207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Margarya francheti,Viviparidae,96201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lophiotoma albina,Turridae,165840,152,Turridae,"H. Adams & A. Adams, 1853 (1838)",accepted,NA,Family,152,Turridae,"H. Adams & A. Adams, 1853 (1838)",15140,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,NA,NA,NA,NA,exact
Roboastra nikolae,Polyceridae,5743871,177,Polyceridae,"Alder & Hancock, 1845",accepted,NA,Family,177,Polyceridae,"Alder & Hancock, 1845",412569,Animalia,Mollusca,Gastropoda,Nudibranchia,NA,1,NA,NA,NA,NA,exact
Hemistomia cockerelli,Tateidae,5735366,722759,Tateidae,"Thiele, 1925",accepted,NA,Family,722759,Tateidae,"Thiele, 1925",722756,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,1,1,1,NA,NA,exact
Leiorhagium ajie,Tateidae,6357022,722759,Tateidae,"Thiele, 1925",accepted,NA,Family,722759,Tateidae,"Thiele, 1925",722756,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,1,1,1,NA,NA,exact
Scalptia scalariformis,Cancellariidae,2902239,13600,Cancellariidae,"Forbes & Hanley, 1851",accepted,NA,Family,13600,Cancellariidae,"Forbes & Hanley, 1851",1055738,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,1,NA,NA,0,exact
Lophiotoma leucotropis,Turridae,899783,152,Turridae,"H. Adams & A. Adams, 1853 (1838)",accepted,NA,Family,152,Turridae,"H. Adams & A. Adams, 1853 (1838)",15140,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,NA,NA,NA,NA,exact
Allognathus hispanicus,Helicidae,2879987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dinarica pouzolzi,Helicidae,406741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vidovicia coerulans,Helicidae,4155521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patelloida mauritiana,Lottiidae,128458,7173,Lottiidae,"Gray, 1840",accepted,NA,Family,7173,Lottiidae,"Gray, 1840",391063,Animalia,Mollusca,Gastropoda,NA,NA,1,0,0,0,0,exact
Patelloida omanensis,Lottiidae,356471,7173,Lottiidae,"Gray, 1840",accepted,NA,Family,7173,Lottiidae,"Gray, 1840",391063,Animalia,Mollusca,Gastropoda,NA,NA,1,0,0,0,0,exact
Erginus sybariticus,Lottiidae,706108,7173,Lottiidae,"Gray, 1840",accepted,NA,Family,7173,Lottiidae,"Gray, 1840",391063,Animalia,Mollusca,Gastropoda,NA,NA,1,0,0,0,0,exact
Turcica monilifera,Chilodontidae,452185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clypeostoma nortoni,Chilodontidae,209091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Turbo laminiferus,Turbinidae,714356,503,Turbinidae,"Rafinesque, 1815",accepted,NA,Family,503,Turbinidae,"Rafinesque, 1815",156489,Animalia,Mollusca,Gastropoda,Trochida,NA,1,NA,NA,NA,NA,exact
Patelloida albonotata,Lottiidae,982424,7173,Lottiidae,"Gray, 1840",accepted,NA,Family,7173,Lottiidae,"Gray, 1840",391063,Animalia,Mollusca,Gastropoda,NA,NA,1,0,0,0,0,exact
Eoacmaea javanica,Eoacmaeidae,110311,411583,Eoacmaeidae,"T. Nakano & Ozawa, 2007",accepted,NA,Family,411583,Eoacmaeidae,"T. Nakano & Ozawa, 2007",391063,Animalia,Mollusca,Gastropoda,NA,NA,1,0,0,0,NA,exact
Eoacmaea conoidalis,Eoacmaeidae,356469,411583,Eoacmaeidae,"T. Nakano & Ozawa, 2007",accepted,NA,Family,411583,Eoacmaeidae,"T. Nakano & Ozawa, 2007",391063,Animalia,Mollusca,Gastropoda,NA,NA,1,0,0,0,NA,exact
Micrelenchus tesselatus,Trochidae,1064627,443,Trochidae,"Rafinesque, 1815",accepted,NA,Family,443,Trochidae,"Rafinesque, 1815",156489,Animalia,Mollusca,Gastropoda,Trochida,NA,1,1,1,NA,NA,exact
Cantharidus capillaceus,Trochidae,788180,443,Trochidae,"Rafinesque, 1815",accepted,NA,Family,443,Trochidae,"Rafinesque, 1815",156489,Animalia,Mollusca,Gastropoda,Trochida,NA,1,1,1,NA,NA,exact
Cantharidus dilatatus,Trochidae,326588,443,Trochidae,"Rafinesque, 1815",accepted,NA,Family,443,Trochidae,"Rafinesque, 1815",156489,Animalia,Mollusca,Gastropoda,Trochida,NA,1,1,1,NA,NA,exact
Adrioinsulana conovula,Hydrobiidae,120581,120,Hydrobiidae,"Stimpson, 1865",accepted,NA,Family,120,Hydrobiidae,"Stimpson, 1865",722756,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,1,1,1,NA,NA,exact
Ventrosia truncata,Hydrobiidae,796881,120,Hydrobiidae,"Stimpson, 1865",accepted,NA,Family,120,Hydrobiidae,"Stimpson, 1865",722756,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,1,1,1,NA,NA,exact
Ecrobia grimmi,Hydrobiidae,663291,120,Hydrobiidae,"Stimpson, 1865",accepted,NA,Family,120,Hydrobiidae,"Stimpson, 1865",722756,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,1,1,1,NA,NA,exact
Purpura persica,Muricidae,428368,148,Muricidae,"Rafinesque, 1815",accepted,NA,Family,148,Muricidae,"Rafinesque, 1815",15138,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,1,NA,NA,NA,exact
Thais mutabilis,Muricidae,586026,148,Muricidae,"Rafinesque, 1815",accepted,NA,Family,148,Muricidae,"Rafinesque, 1815",15138,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,1,NA,NA,NA,exact
Enixotrophon maxwelli,Muricidae,345164,148,Muricidae,"Rafinesque, 1815",accepted,NA,Family,148,Muricidae,"Rafinesque, 1815",15138,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,1,NA,NA,NA,exact
Enixotrophon latus,Muricidae,345178,148,Muricidae,"Rafinesque, 1815",accepted,NA,Family,148,Muricidae,"Rafinesque, 1815",15138,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,1,NA,NA,NA,exact
Enixotrophon eos,Muricidae,345174,148,Muricidae,"Rafinesque, 1815",accepted,NA,Family,148,Muricidae,"Rafinesque, 1815",15138,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,1,NA,NA,NA,exact
Indothais malayensis,Muricidae,2909414,148,Muricidae,"Rafinesque, 1815",accepted,NA,Family,148,Muricidae,"Rafinesque, 1815",15138,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,1,NA,NA,NA,exact
Tenguella marginalba,Muricidae,506639,148,Muricidae,"Rafinesque, 1815",accepted,NA,Family,148,Muricidae,"Rafinesque, 1815",15138,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,1,NA,NA,NA,exact
Tenguella ceylonica,Muricidae,5224218,148,Muricidae,"Rafinesque, 1815",accepted,NA,Family,148,Muricidae,"Rafinesque, 1815",15138,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,1,NA,NA,NA,exact
Semiricinula tissoti,Muricidae,562375,148,Muricidae,"Rafinesque, 1815",accepted,NA,Family,148,Muricidae,"Rafinesque, 1815",15138,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,1,NA,NA,NA,exact
Balcis eburnea,Eulimidae,140192,135,Eulimidae,"Philippi, 1853",accepted,NA,Family,135,Eulimidae,"Philippi, 1853",387336,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,1,NA,NA,NA,0,exact
Grandicrepidula grandis,Calyptraeidae,789321,141,Calyptraeidae,"Lamarck, 1809",accepted,NA,Family,141,Calyptraeidae,"Lamarck, 1809",387334,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,1,NA,NA,NA,NA,exact
Maoricrypta monoxyla,Calyptraeidae,974674,141,Calyptraeidae,"Lamarck, 1809",accepted,NA,Family,141,Calyptraeidae,"Lamarck, 1809",387334,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,1,NA,NA,NA,NA,exact
Crepidula lessoni,Calyptraeidae,789320,141,Calyptraeidae,"Lamarck, 1809",accepted,NA,Family,141,Calyptraeidae,"Lamarck, 1809",387334,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,1,NA,NA,NA,NA,exact
Crepidula procellana,Calyptraeidae,823261,141,Calyptraeidae,"Lamarck, 1809",accepted,NA,Family,141,Calyptraeidae,"Lamarck, 1809",387334,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,1,NA,NA,NA,NA,exact
Trochita calyptraeformis,Calyptraeidae,685600,141,Calyptraeidae,"Lamarck, 1809",accepted,NA,Family,141,Calyptraeidae,"Lamarck, 1809",387334,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,1,NA,NA,NA,NA,exact
Crucibulum tenuis,Calyptraeidae,737408,141,Calyptraeidae,"Lamarck, 1809",accepted,NA,Family,141,Calyptraeidae,"Lamarck, 1809",387334,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,1,NA,NA,NA,NA,exact
Crucibulum radiata,Calyptraeidae,737395,141,Calyptraeidae,"Lamarck, 1809",accepted,NA,Family,141,Calyptraeidae,"Lamarck, 1809",387334,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,1,NA,NA,NA,NA,exact
Calyptraea aspersa,Calyptraeidae,783104,141,Calyptraeidae,"Lamarck, 1809",accepted,NA,Family,141,Calyptraeidae,"Lamarck, 1809",387334,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,1,NA,NA,NA,NA,exact
Sigapatella,Calyptraeidae,NULL,141,Calyptraeidae,"Lamarck, 1809",accepted,NA,Family,141,Calyptraeidae,"Lamarck, 1809",387334,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,1,NA,NA,NA,NA,exact
Leptonetis perplexus,Hipponicidae,162604,23057,Hipponicidae,"Troschel, 1861",accepted,NA,Family,23057,Hipponicidae,"Troschel, 1861",14771,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,1,NA,0,0,0,exact
Paracrostoma huegeli,Pachychilidae,845816,411651,Pachychilidae,"P. Fischer & Crosse, 1892",accepted,NA,Family,411651,Pachychilidae,"P. Fischer & Crosse, 1892",14769,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,NA,0,1,1,0,NA,exact
Myotis peninsularis,Vespertilionidae,3613676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bridouxia tanganyicensis,Pleuroceridae,189530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paramelania imperialis,Thiaridae,763618,196287,Thiaridae,"Gill, 1871 (1823)",accepted,NA,Family,196287,Thiaridae,"Gill, 1871 (1823)",14769,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,NA,0,1,1,0,NA,exact
Angustassiminea californica,Assimineidae,7495239,121,Assimineidae,"H. Adams & A. Adams, 1856",accepted,NA,Family,121,Assimineidae,"H. Adams & A. Adams, 1856",722756,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,1,1,1,1,NA,exact
Angustassiminea infima,Assimineidae,1002658,121,Assimineidae,"H. Adams & A. Adams, 1856",accepted,NA,Family,121,Assimineidae,"H. Adams & A. Adams, 1856",722756,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,1,1,1,1,NA,exact
Volegalea cochlidium,Melongenidae,646775,160182,Melongenidae,"Gill, 1871 (1854)",accepted,NA,Family,160182,Melongenidae,"Gill, 1871 (1854)",382214,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,1,NA,NA,NA,exact
Limaria hemphilli,Limidae,710617,1778,Limidae,"Rafinesque, 1815",accepted,NA,Family,1778,Limidae,"Rafinesque, 1815",246153,Animalia,Mollusca,Bivalvia,Limida,NA,1,NA,NA,NA,NA,exact
Neptunea cumingi,Buccinidae,140613,149,Buccinidae,"Rafinesque, 1815",accepted,NA,Family,149,Buccinidae,"Rafinesque, 1815",382214,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,1,NA,NA,NA,exact
Bistolida goodallii,Cypraeidae,1033040,23022,Cypraeidae,"Rafinesque, 1815",accepted,NA,Family,23022,Cypraeidae,"Rafinesque, 1815",14774,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,1,NA,NA,NA,0,exact
Dendropoma cristatum,Vermetidae,457918,23139,Vermetidae,"Rafinesque, 1815",accepted,NA,Family,23139,Vermetidae,"Rafinesque, 1815",387340,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,1,NA,NA,NA,0,exact
Buccinum verkruzeni,Buccinidae,306528,149,Buccinidae,"Rafinesque, 1815",accepted,NA,Family,149,Buccinidae,"Rafinesque, 1815",382214,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,1,NA,NA,NA,exact
Buccinum senshumaruae,Buccinidae,235661,149,Buccinidae,"Rafinesque, 1815",accepted,NA,Family,149,Buccinidae,"Rafinesque, 1815",382214,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,1,NA,NA,NA,exact
Buccinum middendorffi,Buccinidae,235658,149,Buccinidae,"Rafinesque, 1815",accepted,NA,Family,149,Buccinidae,"Rafinesque, 1815",382214,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,1,NA,NA,NA,exact
Buccinum leucostoma,Buccinidae,148990,149,Buccinidae,"Rafinesque, 1815",accepted,NA,Family,149,Buccinidae,"Rafinesque, 1815",382214,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,1,NA,NA,NA,exact
Cumia reticulata,Colubrariidae,328585,411754,Colubrariidae,"Dall, 1904",accepted,NA,Family,411754,Colubrariidae,"Dall, 1904",382214,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,NA,NA,NA,NA,exact
Pareuthria fuscata,Buccinidae,555569,149,Buccinidae,"Rafinesque, 1815",accepted,NA,Family,149,Buccinidae,"Rafinesque, 1815",382214,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,1,NA,NA,NA,exact
Phrontis pagoda,Nassariidae,315132,151,Nassariidae,"Iredale, 1916 (1835)",accepted,NA,Family,151,Nassariidae,"Iredale, 1916 (1835)",382214,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,1,1,NA,0,exact
Cancellaria cooperi,Cancellariidae,685921,13600,Cancellariidae,"Forbes & Hanley, 1851",accepted,NA,Family,13600,Cancellariidae,"Forbes & Hanley, 1851",1055738,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,1,NA,NA,0,exact
Golikovia fukueae,Buccinidae,95231,149,Buccinidae,"Rafinesque, 1815",accepted,NA,Family,149,Buccinidae,"Rafinesque, 1815",382214,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,1,NA,NA,NA,exact
Golikovia ennae,Buccinidae,313530,149,Buccinidae,"Rafinesque, 1815",accepted,NA,Family,149,Buccinidae,"Rafinesque, 1815",382214,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,1,NA,NA,NA,exact
Assiminea ovata,Assimineidae,776627,121,Assimineidae,"H. Adams & A. Adams, 1856",accepted,NA,Family,121,Assimineidae,"H. Adams & A. Adams, 1856",722756,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,1,1,1,1,NA,exact
Badepigrus pupoides,Anabathridae,519080,22984,Anabathridae,"Keen, 1971",accepted,NA,Family,22984,Anabathridae,"Keen, 1971",722756,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,1,NA,NA,NA,NA,exact
Pisinna glabrata,Anabathridae,796371,22984,Anabathridae,"Keen, 1971",accepted,NA,Family,22984,Anabathridae,"Keen, 1971",722756,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,1,NA,NA,NA,NA,exact
Loripes orbiculatus,Lucinidae,381366,218,Lucinidae,"J. Fleming, 1828",accepted,NA,Family,218,Lucinidae,"J. Fleming, 1828",14627,Animalia,Mollusca,Bivalvia,Lucinida,NA,1,NA,NA,NA,NA,exact
Nuttallia obscurata,Psammobiidae,139252,237,Psammobiidae,"J. Fleming, 1828",accepted,NA,Family,237,Psammobiidae,"J. Fleming, 1828",14636,Animalia,Mollusca,Bivalvia,Cardiida,NA,1,1,NA,NA,NA,exact
Hiatula diphos,Psammobiidae,91538,237,Psammobiidae,"J. Fleming, 1828",accepted,NA,Family,237,Psammobiidae,"J. Fleming, 1828",14636,Animalia,Mollusca,Bivalvia,Cardiida,NA,1,1,NA,NA,NA,exact
Iridona iridescens,Tellinidae,45585,235,Tellinidae,"Blainville, 1814",accepted,NA,Family,235,Tellinidae,"Blainville, 1814",14636,Animalia,Mollusca,Bivalvia,Cardiida,NA,1,1,NA,NA,NA,exact
Paratapes textilis,Veneridae,126335,243,Veneridae,"Rafinesque, 1815",accepted,NA,Family,243,Veneridae,"Rafinesque, 1815",14638,Animalia,Mollusca,Bivalvia,Venerida,NA,1,1,NA,NA,NA,exact
Crassostrea bilineata,Ostreidae,618473,215,Ostreidae,"Rafinesque, 1815",accepted,NA,Family,215,Ostreidae,"Rafinesque, 1815",151323,Animalia,Mollusca,Bivalvia,Ostreida,NA,1,1,NA,NA,NA,exact
Crassostrea tulipa,Ostreidae,332853,215,Ostreidae,"Rafinesque, 1815",accepted,NA,Family,215,Ostreidae,"Rafinesque, 1815",151323,Animalia,Mollusca,Bivalvia,Ostreida,NA,1,1,NA,NA,NA,exact
Saccostrea scyphophilla,Ostreidae,26483,215,Ostreidae,"Rafinesque, 1815",accepted,NA,Family,215,Ostreidae,"Rafinesque, 1815",151323,Animalia,Mollusca,Bivalvia,Ostreida,NA,1,1,NA,NA,NA,exact
Mimachlamys sanguinea,Pectinidae,572850,213,Pectinidae,"Rafinesque, 1815",accepted,NA,Family,213,Pectinidae,"Rafinesque, 1815",151320,Animalia,Mollusca,Bivalvia,Pectinida,NA,1,0,0,0,0,exact
Tritonia tetraquetra,Tritoniidae,650633,183,Tritoniidae,"Lamarck, 1809",accepted,NA,Family,183,Tritoniidae,"Lamarck, 1809",412595,Animalia,Mollusca,Gastropoda,Nudibranchia,NA,1,1,NA,NA,NA,exact
Rhopalocaulis grandidieri,Veronicellidae,1013995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tegula brunnea,Tegulidae,790758,715868,Tegulidae,"Kuroda, Habe & Oyama, 1971",accepted,NA,Family,715868,Tegulidae,"Kuroda, Habe & Oyama, 1971",156489,Animalia,Mollusca,Gastropoda,Trochida,NA,1,NA,NA,NA,0,exact
Japonacteon nipponensis,Acteonidae,650641,155,Acteonidae,"d'Orbigny, 1842",accepted,NA,Family,155,Acteonidae,"d'Orbigny, 1842",382223,Animalia,Mollusca,Gastropoda,NA,NA,1,NA,0,0,0,exact
Annularops semicana,Pomatiidae,7494703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Endothyra incrassata,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parachondrella aurora,Annulariidae,7494670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moridilla,Facelinidae,NULL,191,Facelinidae,"Bergh, 1889",accepted,NA,Family,191,Facelinidae,"Bergh, 1889",189,Animalia,Mollusca,Gastropoda,Nudibranchia,NA,1,NA,NA,NA,NA,exact
Margaritifera marocana,Margaritiferidae,900885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cardiophorus fasciatus,Elateridae,5076104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neothais marginatra,Muricidae,888725,148,Muricidae,"Rafinesque, 1815",accepted,NA,Family,148,Muricidae,"Rafinesque, 1815",15138,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,1,NA,NA,NA,exact
Pruvotina,Pruvotinidae,NULL,23105,Pruvotinidae,"Heath, 1911",accepted,NA,Family,23105,Pruvotinidae,"Heath, 1911",2094,Animalia,Mollusca,Solenogastres,NA,NA,1,NA,NA,NA,NA,exact
Plicaherpia,Phyllomeniidae,NULL,298350,Phyllomeniidae,"Salvini-Plawen, 1978",accepted,NA,Family,298350,Phyllomeniidae,"Salvini-Plawen, 1978",2094,Animalia,Mollusca,Solenogastres,NA,NA,1,NA,NA,NA,NA,exact
Lymnaea meridensis,Lymnaeidae,852992,160343,Lymnaeidae,"Rafinesque, 1815",accepted,NA,Family,160343,Lymnaeidae,"Rafinesque, 1815",489336,Animalia,Mollusca,Gastropoda,NA,NA,NA,1,1,NA,0,exact
Sinotaia polyzonata,Viviparidae,6353764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chilostoma faueri,Helicidae,251796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cocculinella,Cocculinellidae,NULL,411608,Cocculinellidae,"Moskalev, 1971",accepted,NA,Family,411608,Cocculinellidae,"Moskalev, 1971",382160,Animalia,Mollusca,Gastropoda,Lepetellida,NA,1,NA,NA,NA,NA,exact
Dermomurex neglectus,Muricidae,971581,148,Muricidae,"Rafinesque, 1815",accepted,NA,Family,148,Muricidae,"Rafinesque, 1815",15138,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,1,NA,NA,NA,exact
Chlorostoma argyrostomum,Tegulidae,198477,715868,Tegulidae,"Kuroda, Habe & Oyama, 1971",accepted,NA,Family,715868,Tegulidae,"Kuroda, Habe & Oyama, 1971",156489,Animalia,Mollusca,Gastropoda,Trochida,NA,1,NA,NA,NA,0,exact
Muusoctopus longibrachus,Enteroctopodidae,757939,834049,Enteroctopodidae,"Strugnell, Norman, Vecchione, Guzik & Allcock, 2014",accepted,NA,Family,834049,Enteroctopodidae,"Strugnell, Norman, Vecchione, Guzik & Allcock, 2014",14672,Animalia,Mollusca,Cephalopoda,Octopoda,NA,1,NA,0,0,NA,exact
Muusoctopus profundorum,Enteroctopodidae,2868157,834049,Enteroctopodidae,"Strugnell, Norman, Vecchione, Guzik & Allcock, 2014",accepted,NA,Family,834049,Enteroctopodidae,"Strugnell, Norman, Vecchione, Guzik & Allcock, 2014",14672,Animalia,Mollusca,Cephalopoda,Octopoda,NA,1,NA,0,0,NA,exact
Muusoctopus rigbyae,Enteroctopodidae,663838,834049,Enteroctopodidae,"Strugnell, Norman, Vecchione, Guzik & Allcock, 2014",accepted,NA,Family,834049,Enteroctopodidae,"Strugnell, Norman, Vecchione, Guzik & Allcock, 2014",14672,Animalia,Mollusca,Cephalopoda,Octopoda,NA,1,NA,0,0,NA,exact
Camachoaglaja mariagordae,Aglajidae,7497728,22981,Aglajidae,"Pilsbry, 1895 (1847)",accepted,NA,Family,22981,Aglajidae,"Pilsbry, 1895 (1847)",196322,Animalia,Mollusca,Gastropoda,Cephalaspidea,NA,1,1,NA,NA,NA,exact
Carychium mexicanum,Ellobiidae,46446,198,Ellobiidae,"L. Pfeiffer, 1854 (1822)",accepted,NA,Family,198,Ellobiidae,"L. Pfeiffer, 1854 (1822)",382241,Animalia,Mollusca,Gastropoda,Ellobiida,NA,1,1,0,1,NA,exact
Oxystele antoni,Trochidae,1004904,443,Trochidae,"Rafinesque, 1815",accepted,NA,Family,443,Trochidae,"Rafinesque, 1815",156489,Animalia,Mollusca,Gastropoda,Trochida,NA,1,1,1,NA,NA,exact
Planorbidae,Planorbidae,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amphibulima appendiculata,Amphibulimidae,721825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Megannularia rosenbergi,Annulariidae,977003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baeolidia japonica,Aeolidiidae,4958457,192,Aeolidiidae,"Gray, 1827",accepted,NA,Family,192,Aeolidiidae,"Gray, 1827",189,Animalia,Mollusca,Gastropoda,Nudibranchia,NA,1,NA,NA,NA,NA,exact
Acanthopleura gaimardi,Chitonidae,499347,64,Chitonidae,"Rafinesque, 1815",accepted,NA,Family,64,Chitonidae,"Rafinesque, 1815",385404,Animalia,Mollusca,Polyplacophora,Chitonida,NA,1,NA,NA,NA,NA,exact
Graphicomassa margarita,Columbellidae,2899608,23009,Columbellidae,"Swainson, 1840",accepted,NA,Family,23009,Columbellidae,"Swainson, 1840",382214,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,1,NA,NA,NA,exact
Drupina grossularia,Muricidae,989630,148,Muricidae,"Rafinesque, 1815",accepted,NA,Family,148,Muricidae,"Rafinesque, 1815",15138,Animalia,Mollusca,Gastropoda,Neogastropoda,NA,1,1,NA,NA,NA,exact
Gibberulus gibberulus,Strombidae,1039289,23123,Strombidae,"Rafinesque, 1815",accepted,NA,Family,23123,Strombidae,"Rafinesque, 1815",14770,Animalia,Mollusca,Gastropoda,Littorinimorpha,NA,1,NA,NA,NA,NA,exact
Hypselodoris,Chromodorididae,NULL,23003,Chromodorididae,"Bergh, 1891",accepted,NA,Family,23003,Chromodorididae,"Bergh, 1891",1370609,Animalia,Mollusca,Gastropoda,Nudibranchia,NA,1,0,0,0,0,exact
