sample_id,kingdom,phylum,phylum_read_raw,phylum_read_index,phylum_pa,class,class_read_raw,class_read_index,class_pa,order,order_read_raw,order_read_index,order_pa,family,family_read_raw,family_read_index,family_pa,genus,genus_read_raw,genus_read_index,genus_pa,species,species_read_raw,species_read_index,species_pa,terrestrial,holoplankton
GH001,Animalia,Chordata,18921,1,1,Actinopterygii,18186,0.9611542730299667,1,Perciformes,9998,0.5420363776828427,1,Embiotocidae,88,0.006231486167351574,1,Cymatogaster,88,0.006353156327022092,1,Cymatogaster aggregata,88,0.006353156327022092,1,0,0
GH001,Animalia,Chordata,18921,1,1,Actinopterygii,18186,0.9611542730299667,1,Clupeiformes,8103,0.4297877447070808,1,Clupeidae,8103,0.4297877447070808,1,Clupea,8103,0.4297877447070808,1,Clupea pallasii,8103,0.4297877447070808,1,0,0
GH001,Animalia,Chordata,18921,1,1,Actinopterygii,18186,0.9611542730299667,1,Perciformes,9998,0.5420363776828427,1,Pholidae,7685,1,1,Pholis,7685,1,1,Pholis laeta,5864,1,1,0,0
GH001,Animalia,Chordata,18921,1,1,Actinopterygii,18186,0.9611542730299667,1,Scorpaeniformes,15,8.455607530169735e-4,1,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes baramenuke,0,0,0,0,0
GH001,Animalia,Chordata,18921,1,1,Actinopterygii,18186,0.9611542730299667,1,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus gorbuscha,0,0,0,0,0
GH001,Animalia,Chordata,18921,1,1,Actinopterygii,18186,0.9611542730299667,1,Perciformes,9998,0.5420363776828427,1,Embiotocidae,88,0.006231486167351574,1,Embiotoca,0,0,0,Embiotoca lateralis,0,0,0,0,0
GH001,Animalia,Chordata,18921,1,1,Actinopterygii,18186,0.9611542730299667,1,Perciformes,9998,0.5420363776828427,1,Stichaeidae,2225,0.2550187859660392,1,Xiphister,0,0,0,Xiphister atropurpureus,0,0,0,0,0
GH001,Animalia,Chordata,18921,1,1,Actinopterygii,18186,0.9611542730299667,1,Scorpaeniformes,15,8.455607530169735e-4,1,Hexagrammidae,0,0,0,Hexagrammos,0,0,0,Hexagrammos decagrammus,0,0,0,0,0
GH001,Animalia,Chordata,18921,1,1,Actinopterygii,18186,0.9611542730299667,1,Scorpaeniformes,15,8.455607530169735e-4,1,Hexagrammidae,0,0,0,Hexagrammos,0,0,0,Hexagrammos agrammus,0,0,0,0,0
GH001,Animalia,Chordata,18921,1,1,Actinopterygii,18186,0.9611542730299667,1,Perciformes,9998,0.5420363776828427,1,Stichaeidae,2225,0.2550187859660392,1,Anoplarchus,2225,0.8853188794735225,1,Anoplarchus purpurescens,2225,0.8853188794735225,1,0,0
GH001,Animalia,Chordata,18921,1,1,Actinopterygii,18186,0.9611542730299667,1,Perciformes,9998,0.5420363776828427,1,Ammodytidae,0,0,0,Ammodytes,0,0,0,Ammodytes personatus,0,0,0,0,0
GH001,Animalia,Chordata,18921,1,1,Actinopterygii,18186,0.9611542730299667,1,Pleuronectiformes,0,0,0,Paralichthyidae,0,0,0,Citharichthys,0,0,0,Citharichthys sordidus,0,0,0,0,0
GH001,Animalia,Chordata,18921,1,1,Actinopterygii,18186,0.9611542730299667,1,Scorpaeniformes,15,8.455607530169735e-4,1,Cottidae,15,0.0012675009155884065,1,Leptocottus,15,0.0029929780131230576,1,Leptocottus armatus,15,0.0029929780131230576,1,0,0
GH001,Animalia,Chordata,18921,1,1,Actinopterygii,18186,0.9611542730299667,1,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus kisutch,0,0,0,0,0
GH001,Animalia,Chordata,18921,1,1,Actinopterygii,18186,0.9611542730299667,1,Scorpaeniformes,15,8.455607530169735e-4,1,Cottidae,15,0.0012675009155884065,1,Enophrys,0,0,0,Enophrys bison,0,0,0,0,0
GH001,Animalia,Chordata,18921,1,1,Actinopterygii,18186,0.9611542730299667,1,Perciformes,9998,0.5420363776828427,1,Stichaeidae,2225,0.2550187859660392,1,Phytichthys,0,0,0,Phytichthys chirus,0,0,0,0,0
GH001,Animalia,Chordata,18921,1,1,Actinopterygii,18186,0.9611542730299667,1,Scorpaeniformes,15,8.455607530169735e-4,1,Cottidae,15,0.0012675009155884065,1,Hemilepidotus,0,0,0,Hemilepidotus hemilepidotus,0,0,0,0,0
GH001,Animalia,Chordata,18921,1,1,Actinopterygii,18186,0.9611542730299667,1,Scorpaeniformes,15,8.455607530169735e-4,1,Cottidae,15,0.0012675009155884065,1,Scorpaenichthys,0,0,0,Scorpaenichthys marmoratus,0,0,0,0,0
GH001,Animalia,Chordata,18921,1,1,Actinopterygii,18186,0.9611542730299667,1,Scorpaeniformes,15,8.455607530169735e-4,1,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes caurinus,0,0,0,0,0
GH001,Animalia,Chordata,18921,1,1,Actinopterygii,18186,0.9611542730299667,1,Pleuronectiformes,0,0,0,Paralichthyidae,0,0,0,Citharichthys,0,0,0,Citharichthys stigmaeus,0,0,0,0,0
GH001,Animalia,Chordata,18921,1,1,Actinopterygii,18186,0.9611542730299667,1,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0,0,0
GH001,Animalia,Chordata,18921,1,1,Actinopterygii,18186,0.9611542730299667,1,Scorpaeniformes,15,8.455607530169735e-4,1,Cottidae,15,0.0012675009155884065,1,Artedius,0,0,0,Artedius harringtoni,0,0,0,0,0
