"","query","usagekey","scientificname","rank","status","matchtype","canonicalname","confidence","kingdom","phylum","order","family","genus","species","kingdomkey","phylumkey","classkey","orderkey","familykey","genuskey","specieskey","synonym","class","acceptedusagekey","note"
"9956","Vulcanolepas scotiaensis",8121190,"Vulcanolepas scotiaensis Buckeridge, Linse & Jackson, 2013","species","SYNONYM","EXACT","Vulcanolepas scotiaensis",98,"Animalia","Arthropoda","Pedunculata","Eolepadidae","Neolepas","Neolepas scotiaensis",1,54,203,697,6035,4805442,10714575,TRUE,"Maxillopoda",10714575,NA
"10020","Simocephalus himalayensis",7642188,"Simocephalus himalayensis Chiang & Chen, 1974","species","SYNONYM","EXACT","Simocephalus himalayensis",98,"Animalia","Arthropoda","Diplostraca","Daphniidae","Simocephalus","Simocephalus exspinosus",1,54,281,545,7513,2234804,9810874,TRUE,"Branchiopoda",9810874,NA
"10021","Simocephalus sibiricus",8153956,"Simocephalus sibiricus Sars, 1899","species","SYNONYM","EXACT","Simocephalus sibiricus",98,"Animalia","Arthropoda","Diplostraca","Daphniidae","Simocephalus","Simocephalus exspinosus",1,54,281,545,7513,2234804,9810874,TRUE,"Branchiopoda",9810874,NA
"10022","Simocephalus beianensis",7591236,"Simocephalus beianensis Shi Xinlu & Shi Xinbai, 1994","species","SYNONYM","EXACT","Simocephalus beianensis",98,"Animalia","Arthropoda","Diplostraca","Daphniidae","Simocephalus","Simocephalus vetulus",1,54,281,545,7513,2234804,2234807,TRUE,"Branchiopoda",2234807,NA
"10082","Atylus swammerdami",8179464,"Atylus swammerdamei (H.Milne Edwards, 1830)","species","SYNONYM","FUZZY","Atylus swammerdamei",95,"Animalia","Arthropoda","Amphipoda","Atylidae","Nototropis","Nototropis swammerdamei",1,54,229,1231,3254502,2216937,5177720,TRUE,"Malacostraca",5177720,NA
"10142","Trichophiloscia murisierii",2209445,"Trichophiloscia murisieri (Arcangeli, 1925)","species","ACCEPTED","FUZZY","Trichophiloscia murisieri",96,"Animalia","Arthropoda","Isopoda","Philosciidae","Trichophiloscia","Trichophiloscia murisieri",1,54,229,643,8896,2209444,2209445,FALSE,"Malacostraca",NA,NA
"10167","Aname tepperi",2155074,"Aname tepperi (Hogg, 1902)","species","SYNONYM","EXACT","Aname tepperi",98,"Animalia","Arthropoda","Araneae","Nemesiidae","Proshermacha","Proshermacha tepperi",1,54,NA,1496,9564,4659618,10093712,TRUE,NA,10093712,NA
"10189","Forsteropsalis inconstans",8955045,"Forsteropsalis Taylor, 2011","genus","ACCEPTED","HIGHERRANK","Forsteropsalis",94,"Animalia","Arthropoda","Opiliones","Neopilionidae","Forsteropsalis",NA,1,54,NA,907,4661667,8955045,NA,FALSE,NA,NA,NA
"10220","Balanodytes taiwanus",6467487,"Balanodytes taiwanus Utinomi, 1950","species","SYNONYM","EXACT","Balanodytes taiwanus",98,"Animalia","Arthropoda","Pygophora","Lithoglyptidae","Balanodytes","Balanodytes habei",1,54,203,1420,9150,4632852,8956445,TRUE,"Maxillopoda",8956445,NA
"10223","Armatoglyptes mitis",6104691,"Armatoglyptes mitis (Tomlinson, 1969)","species","SYNONYM","EXACT","Armatoglyptes mitis",98,"Animalia","Arthropoda","Pygophora","Lithoglyptidae","Balanodytes","Balanodytes mitis",1,54,203,1420,9150,4632852,8940138,TRUE,"Maxillopoda",8940138,NA
"10235","Atractothrombium sylvaticum",10244728,"Atractothrombium sylvaticum","species","DOUBTFUL","EXACT","Atractothrombium sylvaticum",97,"Animalia","Arthropoda","Trombidiformes","Microtrombidiidae","Platytrombidium","Atractothrombium sylvaticum",1,54,NA,543,2814,8278267,10244728,FALSE,NA,NA,NA
"10247","Macrobrachium michoacanum",2224621,"Macrobrachium michoacanus Villalobos Hiriart & Nates Rodriguez, 1990","species","SYNONYM","FUZZY","Macrobrachium michoacanus",95,"Animalia","Arthropoda","Decapoda","Palaemonidae","Macrobrachium","Macrobrachium digueti",1,54,229,637,8654,2224508,2224767,TRUE,"Malacostraca",2224767,NA
"10268","Aculus ichnocarpi",2128604,"Aculus Keifer, 1959","genus","ACCEPTED","HIGHERRANK","Aculus",94,"Animalia","Arthropoda","Trombidiformes","Eriophyidae","Aculus",NA,1,54,NA,543,2816,2128604,NA,FALSE,NA,NA,NA
"10269","Cheiracus sulcatus",4545023,"Cheiracus Keifer, 1977","genus","ACCEPTED","HIGHERRANK","Cheiracus",94,"Animalia","Arthropoda","Trombidiformes","Diptilomiopidae","Cheiracus",NA,1,54,NA,543,2818,4545023,NA,FALSE,NA,NA,NA
"10270","Diptilomiopus assamica",2128457,"Diptilomiopus Nalepa, 1916","genus","ACCEPTED","HIGHERRANK","Diptilomiopus",94,"Animalia","Arthropoda","Trombidiformes","Diptilomiopidae","Diptilomiopus",NA,1,54,NA,543,2818,2128457,NA,FALSE,NA,NA,NA
"10275","Phytoptus rotundus",9468882,"Phytoptus Dujardin, 1851","genus","ACCEPTED","HIGHERRANK","Phytoptus",94,"Animalia","Arthropoda","Trombidiformes","Phytoptidae","Phytoptus",NA,1,54,NA,543,2810,9468882,NA,FALSE,NA,NA,NA
"10279","Shevtchenkella celtis",4543556,"Shevtchenkella Bagdasarian, 1978","genus","ACCEPTED","HIGHERRANK","Shevtchenkella",94,"Animalia","Arthropoda","Trombidiformes","Eriophyidae","Shevtchenkella",NA,1,54,NA,543,2816,4543556,NA,FALSE,NA,NA,NA
"10281","Spinaetergum adinae",6913879,"Spinaetergum Hong & Kuang, 1989","genus","DOUBTFUL","HIGHERRANK","Spinaetergum",92,"Animalia","Arthropoda","Trombidiformes","Eriophyidae","Spinaetergum",NA,1,54,NA,543,2816,6913879,NA,FALSE,NA,NA,NA
"10290","Atlantoscia ituberasensis",8929281,"Atlantoscia ituberasensis Campos-Filho, Lisboa & Araujo, 2013","species","SYNONYM","EXACT","Atlantoscia ituberasensis",98,"Animalia","Arthropoda","Isopoda","Philosciidae","Paratlantoscia","Paratlantoscia ituberasensis",1,54,229,643,8896,9663517,9744986,TRUE,"Malacostraca",9744986,NA
"10292","Atlantoscia rubromarginata",2209842,"Atlantoscia rubromarginata Araujo & Leistikow, 1999","species","SYNONYM","EXACT","Atlantoscia rubromarginata",98,"Animalia","Arthropoda","Isopoda","Philosciidae","Paratlantoscia","Paratlantoscia rubromarginata",1,54,229,643,8896,9663517,9675969,TRUE,"Malacostraca",9675969,NA
"10304","Pseudouroctonus glimmei",4656420,"Pseudouroctonus Stahnke, 1974","genus","ACCEPTED","HIGHERRANK","Pseudouroctonus",94,"Animalia","Arthropoda","Scorpiones","Vaejovidae","Pseudouroctonus",NA,1,54,NA,872,3253214,4656420,NA,FALSE,NA,NA,NA
"10362","Nitokra yeelirrie",2111802,"Nitokra Boeck, 1865","genus","ACCEPTED","HIGHERRANK","Nitokra",94,"Animalia","Arthropoda","Harpacticoida","Ameiridae","Nitokra",NA,1,54,9421786,1415,4995,2111802,NA,FALSE,"Hexanauplia",NA,NA
"10426","Tectocepheus sarekensis",4545958,"Tectocepheus sarekensis (Trägårdh, 1910)","species","SYNONYM","EXACT","Tectocepheus sarekensis",98,"Animalia","Arthropoda","Sarcoptiformes","Tectocepheidae","Tectocepheus","Tectocepheus velatus",1,54,NA,542,3655,2193269,2193279,TRUE,NA,6182830,NA
"10448","Tetraclita milleporosa",9068799,"Tetraclita milleporosa Pilsbry, 1916","species","SYNONYM","EXACT","Tetraclita milleporosa",98,"Animalia","Arthropoda","Sessilia","Tetraclitidae","Tetraclita","Tetraclita squamosa",1,54,203,1426,5112,2115805,2115809,TRUE,"Maxillopoda",7570021,NA
"10486","Parapenaeus indicus",2396731,"Parupenaeus indicus (Shaw, 1803)","species","SYNONYM","FUZZY","Parupenaeus indicus",82,"Animalia","Chordata","Perciformes","Mullidae","Parupeneus","Parupeneus indicus",1,44,204,587,4287,2396603,2396727,TRUE,"Actinopterygii",2396727,NA
"10494","Parapenaeopsis cornuta",2223489,"Parapenaeopsis cornuta (Kishinouye, 1900)","species","SYNONYM","EXACT","Parapenaeopsis cornuta",98,"Animalia","Arthropoda","Decapoda","Penaeidae","Kishinouyepenaeopsis","Kishinouyepenaeopsis cornuta",1,54,229,637,4551,6454406,6454411,TRUE,"Malacostraca",6454411,NA
"10543","Neocaridina davidi",2223024,"Neocaridina Kubo, 1938","genus","ACCEPTED","HIGHERRANK","Neocaridina",94,"Animalia","Arthropoda","Decapoda","Atyidae","Neocaridina",NA,1,54,229,637,4475,2223024,NA,FALSE,"Malacostraca",NA,NA
"10545","Caridina impensa",6455017,"Caridina impensa Cai & P.K.L.Ng, 2001","species","SYNONYM","EXACT","Caridina impensa",98,"Animalia","Arthropoda","Decapoda","Atyidae","Caridina","Caridina yunnanensis",1,54,229,637,4475,2223051,6455016,TRUE,"Malacostraca",6455016,NA
"10558","Rhacaplacarus ortizi",2194405,"Rhacaplacarus ortizi (Pérez-Íñigo, 1970)","species","SYNONYM","EXACT","Rhacaplacarus ortizi",98,"Animalia","Arthropoda","Sarcoptiformes","Phthiracaridae","Hoplophorella","Hoplophorella ortizi",1,54,NA,542,3639,2194436,10737134,TRUE,NA,10737134,NA
"10630","Eriauchenius ambre",6719208,"Eriauchenius ambre Wood, 2008","species","SYNONYM","EXACT","Eriauchenius ambre",98,"Animalia","Arthropoda","Araneae","Archaeidae","Madagascarchaea","Madagascarchaea ambre",1,54,NA,1496,3397,9520149,9927142,TRUE,NA,9927142,NA
"10638","Afrarchaea cornutus",10148682,"Afrarchaea cornuta (Lotz, 2003)","species","ACCEPTED","FUZZY","Afrarchaea cornuta",96,"Animalia","Arthropoda","Araneae","Archaeidae","Afrarchaea","Afrarchaea cornuta",1,54,NA,1496,3397,2163612,10148682,FALSE,NA,NA,NA
"10752","Tegolophus celtis",5738915,"Tegolophus celtus Huang, 2001","species","ACCEPTED","FUZZY","Tegolophus celtus",92,"Animalia","Arthropoda","Trombidiformes","Eriophyidae","Tegolophus","Tegolophus celtus",1,54,NA,543,2816,2128613,5738915,FALSE,NA,NA,NA
"10757","Ampithoe kava",5177629,"Ampithoe kava Myers, 1985","species","SYNONYM","EXACT","Ampithoe kava",98,"Animalia","Arthropoda","Amphipoda","Ampithoidae","Pleonexes","Pleonexes kava",1,54,229,1231,4413,9585371,10551653,TRUE,"Malacostraca",10551653,NA
"10758","Ampithoe kava",6460790,"Ampithoe katae Peart, 2007","species","ACCEPTED","FUZZY","Ampithoe katae",90,"Animalia","Arthropoda","Amphipoda","Ampithoidae","Ampithoe","Ampithoe katae",1,54,229,1231,4413,2216241,6460790,FALSE,"Malacostraca",NA,"Similarity: name=90; authorship=0; classification=-2; rank=5; status=1"
"10760","Ampithoe poipu",5177626,"Ampithoe poipu (J.L.Barnard, 1970)","species","SYNONYM","EXACT","Ampithoe poipu",98,"Animalia","Arthropoda","Amphipoda","Ampithoidae","Pleonexes","Pleonexes poipu",1,54,229,1231,4413,9585371,10120029,TRUE,"Malacostraca",10120029,NA
"10811","Conchoecia macrocheira",1028769,"Conchoecia macrocheira G.W.Müller, 1906","species","SYNONYM","EXACT","Conchoecia macrocheira",98,"Animalia","Arthropoda","Halocyprida","Halocyprididae","Macrochoecilla","Macrochoecilla macrocheira",1,54,353,701,9191,10111703,10175981,TRUE,"Ostracoda",10175981,NA
"10938","Physocypria biwaensis",1029099,"Physocypria Vávra, 1897","genus","ACCEPTED","HIGHERRANK","Physocypria",94,"Animalia","Arthropoda","Podocopida","Candonidae","Physocypria",NA,1,54,353,1438,5192,1029099,NA,FALSE,"Ostracoda",NA,NA
"10989","Tegonotus celtis",4405036,"Tegonotus Nalepa, 1890","genus","ACCEPTED","HIGHERRANK","Tegonotus",94,"Animalia","Arthropoda","Trombidiformes","Eriophyidae","Tegonotus",NA,1,54,NA,543,2816,4405036,NA,FALSE,NA,NA,NA
"11005","Nitokra lacustris",2111819,"Nitokra lacustris (Schmankevitch, 1875)","species","DOUBTFUL","EXACT","Nitokra lacustris",97,"Animalia","Arthropoda","Harpacticoida","Ameiridae","Nitokra","Nitokra lacustris",1,54,9421786,1415,4995,2111802,2111819,FALSE,"Hexanauplia",NA,NA
"11008","Paralaophonte congenera",2112939,"Paralaophonte congenera (G.O.Sars, 1908)","species","DOUBTFUL","EXACT","Paralaophonte congenera",97,"Animalia","Arthropoda","Harpacticoida","Laophontidae","Paralaophonte","Paralaophonte congenera",1,54,9421786,1415,5000,2112937,2112939,FALSE,"Hexanauplia",NA,NA
"11066","Pseudocellus sbordoni",2122357,"Pseudocellus sbordonii (Brignoli, 1974)","species","ACCEPTED","FUZZY","Pseudocellus sbordonii",96,"Animalia","Arthropoda","Ricinulei","Ricinoididae","Pseudocellus","Pseudocellus sbordonii",1,54,NA,541,7397,2122352,2122357,FALSE,NA,NA,NA
"11108","Argas boueti",2184539,"Argas boueti Hoogstraal, 1955","species","SYNONYM","EXACT","Argas boueti",97,"Animalia","Arthropoda","Ixodida","Argasidae","Carios","Carios boueti",1,54,NA,1425,9168,2184412,2184538,TRUE,NA,2184538,NA
"11109","Argas boueti",7817031,"Argas boueti Roubaud & Colas-Belcour, 1933","species","SYNONYM","EXACT","Argas boueti",97,"Animalia","Arthropoda","Ixodida","Argasidae","Carios","Carios boueti",1,54,NA,1425,9168,2184412,2184538,TRUE,NA,2184538,"Similarity: name=110; authorship=0; classification=-2; rank=5; status=0"
"11126","Lourinia armata",2111622,"Lourinia armata (Claus, 1866)","species","DOUBTFUL","EXACT","Lourinia armata",97,"Animalia","Arthropoda","Harpacticoida","Louriniidae","Lourinia","Lourinia armata",1,54,9421786,1415,5002,2111620,2111622,FALSE,"Hexanauplia",NA,NA
"11316","Cheirocratus sundevalli",2219898,"Cheirocratus sundevallii (Rathke, 1843)","species","ACCEPTED","FUZZY","Cheirocratus sundevallii",96,"Animalia","Arthropoda","Amphipoda","Cheirocratidae","Cheirocratus","Cheirocratus sundevallii",1,54,229,1231,4642622,2219895,2219898,FALSE,"Malacostraca",NA,NA
"11366","Charybdis paucidentata",11104780,"Charybdis paucidentata (A.Milne Edwards, 1861)","species","SYNONYM","EXACT","Charybdis paucidentata",98,"Animalia","Arthropoda","Decapoda","Portunidae","Gonioinfradens","Gonioinfradens paucidentatus",1,54,229,637,4555,4647481,5974552,TRUE,"Malacostraca",5974552,NA
"11367","Charybdis paucidentata",2225628,"Charybdis paucidentatus (A.Milne-Edwards, 1861)","species","SYNONYM","FUZZY","Charybdis paucidentatus",94,"Animalia","Arthropoda","Decapoda","Portunidae","Gonioinfradens","Gonioinfradens paucidentatus",1,54,229,637,4555,4647481,5974552,TRUE,"Malacostraca",5974552,"Similarity: name=100; authorship=0; classification=-2; rank=5; status=0"
"11379","Portunus arabicus",5716103,"Portunus arabicus (Nobili, 1905)","species","SYNONYM","EXACT","Portunus arabicus",98,"Animalia","Arthropoda","Decapoda","Portunidae","Xiphonectes","Xiphonectes arabicus",1,54,229,637,4555,4647437,9798310,TRUE,"Malacostraca",9798310,NA
"11383","Portunus longispinosus",5178594,"Portunus longispinosus (Dana, 1852)","species","SYNONYM","EXACT","Portunus longispinosus",98,"Animalia","Arthropoda","Decapoda","Portunidae","Xiphonectes","Xiphonectes longispinosus",1,54,229,637,4555,4647437,5972030,TRUE,"Malacostraca",5972030,NA
"11384","Portunus longispinosus",5716124,"Portunus longispinnus (Dana, 1852)","species","SYNONYM","FUZZY","Portunus longispinnus",90,"Animalia","Arthropoda","Decapoda","Portunidae","Xiphonectes","Xiphonectes longispinosus",1,54,229,637,4555,4647437,5972030,TRUE,"Malacostraca",5972030,"Similarity: name=90; authorship=0; classification=-2; rank=5; status=0"
"11385","Portunus petreus",5716108,"Portunus petreus (Alcock, 1899)","species","SYNONYM","EXACT","Portunus petreus",98,"Animalia","Arthropoda","Decapoda","Portunidae","Monomia","Monomia petreus",1,54,229,637,4555,4307446,9719999,TRUE,"Malacostraca",9719999,NA
"11391","Portunus spinicarpus",5178579,"Portunus spinicarpus (Stimpson, 1871)","species","SYNONYM","EXACT","Portunus spinicarpus",98,"Animalia","Arthropoda","Decapoda","Portunidae","Achelous","Achelous spinicarpus",1,54,229,637,4555,4307394,5974595,TRUE,"Malacostraca",5974595,NA
"11400","Thalamita chaptali",4307311,"Thalamita chaptali (Audouin & Savigny, 1817)","species","SYNONYM","EXACT","Thalamita chaptali",98,"Animalia","Arthropoda","Decapoda","Portunidae","Thalamita","Thalamita chaptalii",1,54,229,637,4555,2225569,4647401,TRUE,"Malacostraca",4647401,NA
"11401","Thalamita chaptali",4647401,"Thalamita chaptalii (Audouin, 1826)","species","ACCEPTED","FUZZY","Thalamita chaptalii",94,"Animalia","Arthropoda","Decapoda","Portunidae","Thalamita","Thalamita chaptalii",1,54,229,637,4555,2225569,4647401,FALSE,"Malacostraca",NA,"Similarity: name=100; authorship=0; classification=-2; rank=5; status=1"
"11496","Longpotamon quadratapodum",9711451,"Longpotamon quadratapodum (Dai, Chen, Zhang & Lin, 1986)","species","SYNONYM","EXACT","Longpotamon quadratapodum",98,"Animalia","Arthropoda","Decapoda","Potamidae","Longpotamon","Longpotamon denticulatum",1,54,229,637,8674,8688947,9740256,TRUE,"Malacostraca",9740256,NA
"11511","Longpotamon tongbaiense",8688947,"Longpotamon Shih, Huang & P.K.L.Ng, 2016","genus","ACCEPTED","HIGHERRANK","Longpotamon",94,"Animalia","Arthropoda","Decapoda","Potamidae","Longpotamon",NA,1,54,229,637,8674,8688947,NA,FALSE,"Malacostraca",NA,NA
"11524","Cronius edwardsii",2225636,"Cronius Stimpson, 1860","genus","ACCEPTED","HIGHERRANK","Cronius",94,"Animalia","Arthropoda","Decapoda","Portunidae","Cronius",NA,1,54,229,637,4555,2225636,NA,FALSE,"Malacostraca",NA,NA
"11566","Pterygosoma theobaldi",3253553,"Pterygosoma Peters, 1849","genus","ACCEPTED","HIGHERRANK","Pterygosoma",94,"Animalia","Arthropoda","Trombidiformes","Pterygosomatidae","Pterygosoma",NA,1,54,NA,543,2808,3253553,NA,FALSE,NA,NA,NA
"11567","Pterygosoma pallidum",3253553,"Pterygosoma Peters, 1849","genus","ACCEPTED","HIGHERRANK","Pterygosoma",94,"Animalia","Arthropoda","Trombidiformes","Pterygosomatidae","Pterygosoma",NA,1,54,NA,543,2808,3253553,NA,FALSE,NA,NA,NA
"11612","Hyalomma somalicum",2183022,"Hyalomma somalicum Tonelli-Rondelli, 1935","species","SYNONYM","EXACT","Hyalomma somalicum",98,"Animalia","Arthropoda","Ixodida","Ixodidae","Hyalomma","Hyalomma erythraeum",1,54,NA,1425,9167,2183512,2183021,TRUE,NA,2183021,NA
"11698","Parapenaeopsis sculptilis",2223498,"Parapenaeopsis sculptilis (Heller, 1862)","species","SYNONYM","EXACT","Parapenaeopsis sculptilis",98,"Animalia","Arthropoda","Decapoda","Penaeidae","Mierspenaeopsis","Mierspenaeopsis sculptilis",1,54,229,637,4551,6454399,6454405,TRUE,"Malacostraca",6454405,NA
"11705","Metapeniculus antofagastensis",4331141,"Metapeniculus antofagastiensis Castro-Romero & Baeza-Kuroki, 1985","species","ACCEPTED","FUZZY","Metapeniculus antofagastiensis",94,"Animalia","Arthropoda","Siphonostomatoida","Pennellidae","Metapeniculus","Metapeniculus antofagastiensis",1,54,9421786,1428,5673,4331140,4331141,FALSE,"Hexanauplia",NA,NA
"11724","Epilobocera gilmanii",5971288,"Epilobocera gilmani (Smith, 1870)","species","ACCEPTED","FUZZY","Epilobocera gilmani",96,"Animalia","Arthropoda","Decapoda","Pseudothelphusidae","Epilobocera","Epilobocera gilmani",1,54,229,637,3254116,4645259,5971288,FALSE,"Malacostraca",NA,NA
"11733","Syringophiloidus plocei",4660797,"Syringophiloidus Kethley, 1970","genus","ACCEPTED","HIGHERRANK","Syringophiloidus",94,"Animalia","Arthropoda","Trombidiformes","Syringophilidae","Syringophiloidus",NA,1,54,NA,543,3252807,4660797,NA,FALSE,NA,NA,NA
"11740","Calocarides amurensis",6459393,"Calocarides amurensis (Kobjakova, 1937)","species","SYNONYM","EXACT","Calocarides amurensis",98,"Animalia","Arthropoda","Decapoda","Axiidae","Leonardsaxius","Leonardsaxius amurensis",1,54,229,637,8026,8383304,8607388,TRUE,"Malacostraca",8607388,NA
"11741","Allaxius princeps",2221961,"Allaxius princeps (Boas, 1880)","species","SYNONYM","EXACT","Allaxius princeps",98,"Animalia","Arthropoda","Decapoda","Axiidae","Boasaxius","Boasaxius princeps",1,54,229,637,8026,7759118,8590381,TRUE,"Malacostraca",8590381,NA
"11743","Diaphanosoma macrophthalma",8012133,"Diaphanosoma macrophtalma Korovchinsky & Mirabdullaev, 1995","species","ACCEPTED","FUZZY","Diaphanosoma macrophtalma",96,"Animalia","Arthropoda","Diplostraca","Sididae","Diaphanosoma","Diaphanosoma macrophtalma",1,54,281,545,7643,2234730,8012133,FALSE,"Branchiopoda",NA,NA
"11784","Niphargus thermalis",4417429,"Niphargus thermalis Dudich, 1941","species","SYNONYM","EXACT","Niphargus thermalis",98,"Animalia","Arthropoda","Amphipoda","Niphargidae","Niphargus","Niphargus hrabei",1,54,229,1231,3254505,4405305,4417274,TRUE,"Malacostraca",4417274,NA
"11803","Euscorpius phrygius",4407900,"Euscorpius Thorell, 1876","genus","ACCEPTED","HIGHERRANK","Euscorpius",94,"Animalia","Arthropoda","Scorpiones","Euscorpiidae","Euscorpius",NA,1,54,NA,872,4303015,4407900,NA,FALSE,NA,NA,NA
"11817","Nephila sexpunctata",2149463,"Nephila sexpunctata Giebel, 1867","species","SYNONYM","EXACT","Nephila sexpunctata",98,"Animalia","Arthropoda","Araneae","Araneidae","Trichonephila","Trichonephila sexpunctata",1,54,NA,1496,7359,4655988,10772697,TRUE,NA,10772697,NA
"12007","Perisesarma guttatum",4382776,"Perisesarma guttatum (A.Milne-Edwards, 1869)","species","SYNONYM","EXACT","Perisesarma guttatum",98,"Animalia","Arthropoda","Decapoda","Sesarmidae","Parasesarma","Parasesarma guttatum",1,54,229,637,9686,4382801,9649342,TRUE,"Malacostraca",9649342,NA
"12021","Perisesarma foresti",4382770,"Perisesarma foresti Rahayu & Davie, 2002","species","SYNONYM","EXACT","Perisesarma foresti",98,"Animalia","Arthropoda","Decapoda","Sesarmidae","Parasesarma","Parasesarma foresti",1,54,229,637,9686,4382801,9708974,TRUE,"Malacostraca",9708974,NA
"12023","Perisesarma messa",4648117,"Perisesarma messa (Campbell, 1967)","species","SYNONYM","EXACT","Perisesarma messa",98,"Animalia","Arthropoda","Decapoda","Sesarmidae","Parasesarma","Parasesarma messa",1,54,229,637,9686,4382801,9797169,TRUE,"Malacostraca",9797169,NA
"12025","Perisesarma indiarum",5974848,"Perisesarma indiarum (Tweedie, 1940)","species","SYNONYM","EXACT","Perisesarma indiarum",98,"Animalia","Arthropoda","Decapoda","Sesarmidae","Parasesarma","Parasesarma indiarum",1,54,229,637,9686,4382801,9817994,TRUE,"Malacostraca",9817994,NA
"12027","Perisesarma eumolpe",4382777,"Perisesarma eumolpe (de Man, 1895)","species","SYNONYM","EXACT","Perisesarma eumolpe",98,"Animalia","Arthropoda","Decapoda","Sesarmidae","Parasesarma","Parasesarma eumolpe",1,54,229,637,9686,4382801,9733605,TRUE,"Malacostraca",9733605,NA
"12029","Perisesarma lividum",4648118,"Perisesarma lividum (A.Milne-Edwards, 1869)","species","SYNONYM","EXACT","Perisesarma lividum",98,"Animalia","Arthropoda","Decapoda","Sesarmidae","Parasesarma","Parasesarma lividum",1,54,229,637,9686,4382801,9706193,TRUE,"Malacostraca",9706193,NA
"12031","Perisesarma samawati",4382772,"Perisesarma samawati Gillikin & Schubart, 2004","species","SYNONYM","EXACT","Perisesarma samawati",98,"Animalia","Arthropoda","Decapoda","Sesarmidae","Parasesarma","Parasesarma samawati",1,54,229,637,9686,4382801,9760127,TRUE,"Malacostraca",9760127,NA
"12033","Perisesarma cricotum",5974844,"Perisesarma cricotum Rahayu & Davie, 2002","species","SYNONYM","EXACT","Perisesarma cricotum",98,"Animalia","Arthropoda","Decapoda","Sesarmidae","Parasesarma","Parasesarma cricotum",1,54,229,637,9686,4382801,9652706,TRUE,"Malacostraca",9652706,NA
"12035","Perisesarma bengalense",4382773,"Perisesarma bengalense Davie, 2003","species","SYNONYM","EXACT","Perisesarma bengalense",98,"Animalia","Arthropoda","Decapoda","Sesarmidae","Parasesarma","Parasesarma bengalense",1,54,229,637,9686,4382801,9657133,TRUE,"Malacostraca",9657133,NA
"12037","Perisesarma onychophorum",4382774,"Perisesarma onychophorum (de Man, 1895)","species","SYNONYM","EXACT","Perisesarma onychophorum",98,"Animalia","Arthropoda","Decapoda","Sesarmidae","Parasesarma","Parasesarma onychophorum",1,54,229,637,9686,4382801,9805458,TRUE,"Malacostraca",9805458,NA
"12039","Perisesarma dussumieri",5974839,"Perisesarma dusumieri (H.Milne Edwards, 1853)","species","ACCEPTED","FUZZY","Perisesarma dusumieri",96,"Animalia","Arthropoda","Decapoda","Sesarmidae","Perisesarma","Perisesarma dusumieri",1,54,229,637,9686,4382769,5974839,FALSE,"Malacostraca",NA,NA
"12040","Perisesarma alberti",8691990,"Perisesarma alberti (Rathbun, 1921)","species","SYNONYM","EXACT","Perisesarma alberti",98,"Animalia","Arthropoda","Decapoda","Sesarmidae","Guinearma","Guinearma alberti",1,54,229,637,9686,9808382,9799014,TRUE,"Malacostraca",9799014,NA
"12041","Perisesarma huzardi",8558593,"Perisesarma huzardi (Desmarest, 1825)","species","SYNONYM","EXACT","Perisesarma huzardi",98,"Animalia","Arthropoda","Decapoda","Sesarmidae","Guinearma","Guinearma huzardi",1,54,229,637,9686,9808382,9756112,TRUE,"Malacostraca",9756112,NA
"12042","Perisesarma fasciatum",5974845,"Perisesarma fasciatum (Lanchester, 1900)","species","SYNONYM","EXACT","Perisesarma fasciatum",98,"Animalia","Arthropoda","Decapoda","Sesarmidae","Fasciarma","Fasciarma fasciatum",1,54,229,637,9686,9798294,9705740,TRUE,"Malacostraca",9705740,NA
"12048","Perisesarma kamermani",5974836,"Perisesarma kamermani (de Man, 1883)","species","SYNONYM","EXACT","Perisesarma kamermani",98,"Animalia","Arthropoda","Decapoda","Sesarmidae","Guinearma","Guinearma kamermani",1,54,229,637,9686,9808382,9674159,TRUE,"Malacostraca",9674159,NA
"12152","Alcyonohippolyte tubiporae",6927326,"Alcyonohippolyte tubiporae Marin, 2011","species","SYNONYM","EXACT","Alcyonohippolyte tubiporae",98,"Animalia","Arthropoda","Decapoda","Hippolytidae","Hippolyte","Hippolyte commensalis",1,54,229,637,3869,2223020,6455719,TRUE,"Malacostraca",6455719,NA
"12153","Alcyonohippolyte commensalis",6455718,"Alcyonohippolyte commensalis (Kemp, 1925)","species","SYNONYM","EXACT","Alcyonohippolyte commensalis",98,"Animalia","Arthropoda","Decapoda","Hippolytidae","Hippolyte","Hippolyte commensalis",1,54,229,637,3869,2223020,6455719,TRUE,"Malacostraca",6455719,NA
"12154","Alcyonohippolyte dossena",6455716,"Alcyonohippolyte dossena Marin, Chan & Okuno, 2011","species","SYNONYM","EXACT","Alcyonohippolyte dossena",98,"Animalia","Arthropoda","Decapoda","Hippolytidae","Hippolyte","Hippolyte dossena",1,54,229,637,3869,2223020,9377711,TRUE,"Malacostraca",9377711,NA
"12192","Phormictopus nesiotes",2153766,"Phormictopus nesiotes Chamberlin, 1917","species","SYNONYM","EXACT","Phormictopus nesiotes",98,"Animalia","Arthropoda","Araneae","Theraphosidae","Phormictopus","Phormictopus cautus",1,54,NA,1496,5650,2153757,2153764,TRUE,NA,2153764,NA
"12323","Anidiops manstridgei",2164462,"Anidiops manstridgei Pocock, 1897","species","SYNONYM","EXACT","Anidiops manstridgei",98,"Animalia","Arthropoda","Araneae","Idiopidae","Idiosoma","Idiosoma manstridgei",1,54,NA,1496,7376,2164613,9742550,TRUE,NA,9742550,NA
