 Trichiurus lepturus TB  s  ,LC616895.1
 Trichiurus lepturus TB  s  ,LC616896.1
 Trichiurus lepturus TB  s  ,LC616897.1
 Trichiurus lepturus TB  s  ,LC616898.1
 Trichiurus lepturus TB  s  ,LC616899.1
 Trichiurus lepturus TB  s  ,LC616900.1
 Trichiurus lepturus TB  s  ,LC616901.1
 Trichiurus lepturus TB  s  ,LC616902.1
 Trichiurus lepturus TB  s  ,LC616903.1
 Trichiurus lepturus TB  s  ,LC616904.1
 Trichiurus lepturus TB  s  ,LC616905.1
 Trichiurus lepturus TB  s  ,LC616906.1
 Trichiurus lepturus MI  s  ,LC616907.1
 Trichiurus lepturus MI  s  ,LC616908.1
 Trichiurus lepturus MI  s  ,LC616909.1
 Trichiurus lepturus MI  s  ,LC616910.1
 Trichiurus lepturus MI  s  ,LC616911.1
 Trichiurus lepturus MI  s  ,LC616912.1
 Trichiurus lepturus MI  s  ,LC616913.1
 Trichiurus lepturus MI  s  ,LC616914.1
 Trichiurus lepturus MI  s  ,LC616915.1
 Trichiurus lepturus MI  s  ,LC616916.1
 Trichiurus lepturus MI  s  ,LC616917.1
 Trichiurus lepturus MI  s  ,LC616918.1
 Trichiurus lepturus MI  s  ,LC616919.1
 Trichiurus lepturus MI  s  ,LC616920.1
 Trichiurus lepturus MI  s  ,LC616921.1
 Trichiurus lepturus MI  s  ,LC616922.1
 Trichiurus lepturus MI  s  ,LC616923.1
 Trichiurus lepturus MI  s  ,LC616924.1
 Trichiurus lepturus MI  s  ,LC616925.1
 Trichiurus lepturus MI  s  ,LC616926.1
 Trichiurus lepturus MI  s  ,LC616927.1
 Trichiurus lepturus MI  s  ,LC616928.1
 Trichiurus lepturus MI  s  ,LC616929.1
 Trichiurus lepturus MI  s  ,LC616930.1
 Trichiurus lepturus MI  s  ,LC616931.1
 Trichiurus lepturus MI  s  ,LC616932.1
 Trichiurus lepturus MI  s  ,LC616933.1
 Trichiurus lepturus MI  s  ,LC616934.1
 Trichiurus lepturus MI  s  ,LC616935.1
 Trichiurus lepturus MI  s  ,LC616936.1
 Trichiurus lepturus MI  s  ,LC616937.1
 Trichiurus lepturus MI  s  ,LC616938.1
 Trichiurus lepturus NA  s  ,LC616939.1
 Trichiurus lepturus NA  s  ,LC616940.1
 Trichiurus lepturus NA  s  ,LC616941.1
 Trichiurus lepturus NA  s  ,LC616942.1
 Trichiurus lepturus NA  s  ,LC616943.1
 Trichiurus lepturus NA  s  ,LC616944.1
 Trichiurus lepturus NA  s  ,LC616945.1
 Trichiurus lepturus NA  s  ,LC616946.1
 Trichiurus lepturus NA  s  ,LC616947.1
 Trichiurus lepturus NA  s  ,LC616948.1
 Trichiurus lepturus NA  s  ,LC616949.1
 Trichiurus lepturus NA  s  ,LC616950.1
 Trichiurus lepturus NA  s  ,LC616951.1
 Trichiurus lepturus NA  s  ,LC616952.1
 Trichiurus lepturus NA  s  ,LC616953.1
 Trichiurus lepturus NA  s  ,LC616954.1
 Trichiurus lepturus NA  s  ,LC616955.1
 Trichiurus lepturus NA  s  ,LC616956.1
 Trichiurus lepturus NA  s  ,LC616957.1
 Trichiurus lepturus NA  s  ,LC616958.1
 Trichiurus lepturus NA  s  ,LC616959.1
 Trichiurus lepturus NA  s  ,LC616960.1
 Trichiurus lepturus NA  s  ,LC616961.1
 Trichiurus lepturus NA  s  ,LC616962.1
 Trichiurus lepturus NA  s  ,LC616963.1
 Trichiurus lepturus TB  s  ,LC616964.1
 Trichiurus lepturus TB  s  ,LC616965.1
 Trichiurus lepturus TB  s  ,LC616966.1
 Trichiurus lepturus TB  s  ,LC616967.1
 Trichiurus lepturus TB  s  ,LC616968.1
 Trichiurus lepturus TB  s  ,LC616969.1
 Trichiurus lepturus TB  s  ,LC616970.1
 Trichiurus lepturus TB  s  ,LC616971.1
 Trichiurus lepturus TB  s  ,LC616972.1
 Trichiurus lepturus TB  s  ,LC616973.1
 Trichiurus lepturus TB  s  ,LC616974.1
 Trichiurus lepturus TB  s  ,LC616975.1
 Trichiurus lepturus TB  s  ,LC616976.1
 Trichiurus lepturus TB  s  ,LC616977.1
 Trichiurus lepturus TB  s  ,LC616978.1
 Trichiurus lepturus TB  s  ,LC616979.1
 Trichiurus lepturus TB  s  ,LC616980.1
 Trichiurus lepturus TB  s  ,LC616981.1
 Trichiurus lepturus TB  s  ,LC616982.1
 Trichiurus lepturus TB  s  ,LC616983.1
 Trichiurus lepturus TB  s  ,LC616984.1
 Trichiurus lepturus TB  s  ,LC616985.1
 Trichiurus lepturus TB  s  ,LC616986.1
 Trichiurus lepturus TB  s  ,LC616987.1
 Trichiurus lepturus TB  s  ,LC616988.1
 Trichiurus lepturus TB  s  ,LC616989.1
 Trichiurus lepturus TB  s  ,LC616990.1
 Trichiurus lepturus TB  s  ,LC616991.1
 Trichiurus lepturus TB  s  ,LC616992.1
 Trichiurus lepturus TB  s  ,LC616993.1
 Trichiurus lepturus TB  s  ,LC616994.1
 Trichiurus lepturus TB  s  ,LC616995.1
 Trichiurus lepturus TB  s  ,LC616996.1
 Trichiurus lepturus TB  s  ,LC616997.1
 Trichiurus lepturus TB  s  ,LC616998.1
 Trichiurus lepturus TB  s  ,LC616999.1
 Trichiurus lepturus TB  s  ,LC617000.1
 Trichiurus lepturus TB  s  ,LC617001.1
 Trichiurus lepturus TB  s  ,LC617002.1
 Trichiurus lepturus TB  s  ,LC617003.1
 Trichiurus lepturus TB  s  ,LC617004.1
 Trichiurus lepturus TB  s  ,LC617005.1
 Trichiurus lepturus TB  s  ,LC617006.1
 Trichiurus lepturus TB  s  ,LC617007.1
 Trichiurus lepturus KO  s  ,LC617008.1
 Trichiurus lepturus KO  s  ,LC617009.1
 Trichiurus lepturus KO  s  ,LC617010.1
 Trichiurus lepturus KO  s  ,LC617011.1
 Trichiurus lepturus KO  s  ,LC617012.1
 Trichiurus lepturus KO  s  ,LC617013.1
 Trichiurus lepturus KO  s  ,LC617014.1
 Trichiurus lepturus KO  s  ,LC617015.1
 Trichiurus lepturus KO  s  ,LC617016.1
 Trichiurus lepturus KO  s  ,LC617017.1
 Trichiurus lepturus KO  s  ,LC617018.1
 Trichiurus lepturus KO  s  ,LC617019.1
 Trichiurus lepturus KO  s  ,LC617020.1
 Trichiurus lepturus KO  s  ,LC617021.1
 Trichiurus lepturus KO  s  ,LC617022.1
 Trichiurus lepturus KO  s  ,LC617023.1
 Trichiurus lepturus KO  s  ,LC617024.1
 Trichiurus lepturus KO  s  ,LC617025.1
 Trichiurus lepturus KO  s  ,LC617026.1
 Trichiurus lepturus KO  s  ,LC617027.1
 Trichiurus lepturus KO  s  ,LC617028.1
 Trichiurus lepturus KO  s  ,LC617029.1
 Trichiurus lepturus KO  s  ,LC617030.1
 Trichiurus lepturus KO  s  ,LC617031.1
 Trichiurus lepturus KO  s  ,LC617032.1
 Trichiurus lepturus KO  s  ,LC617033.1
 Trichiurus lepturus KO  s  ,LC617034.1
 Trichiurus lepturus KO  s  ,LC617035.1
 Trichiurus lepturus KO  s  ,LC617036.1
 Trichiurus lepturus KO  s  ,LC617037.1
 Trichiurus lepturus KO  s  ,LC617038.1
 Trichiurus lepturus KO  s  ,LC617039.1
 Trichiurus lepturus KO  s  ,LC617040.1
 Trichiurus lepturus KO  s  ,LC617041.1
 Trichiurus lepturus KO  s  ,LC617042.1
 Trichiurus lepturus KO  s  ,LC617043.1
 Trichiurus lepturus KO  s  ,LC617044.1
 Trichiurus lepturus KO  s  ,LC617045.1
 Trichiurus lepturus KO  s  ,LC617046.1
 Trichiurus lepturus KO  s  ,LC617047.1
 Trichiurus lepturus KO  s  ,LC617048.1
 Trichiurus lepturus KO  s  ,LC617049.1
 Trichiurus lepturus KO  s  ,LC617050.1
 Trichiurus lepturus KO  s  ,LC617051.1
 Trichiurus lepturus KO  s  ,LC617052.1
 Trichiurus lepturus KO  s  ,LC617053.1
 Trichiurus lepturus SE  s  ,LC617054.1
 Trichiurus lepturus SE  s  ,LC617055.1
 Trichiurus lepturus SE  s  ,LC617056.1
 Trichiurus lepturus SE  s  ,LC617057.1
 Trichiurus lepturus SE  s  ,LC617058.1
 Trichiurus lepturus SE  s  ,LC617059.1
 Trichiurus lepturus SE  s  ,LC617060.1
 Trichiurus lepturus SE  s  ,LC617061.1
 Trichiurus lepturus SE  s  ,LC617062.1
 Trichiurus lepturus SE  s  ,LC617063.1
 Trichiurus lepturus SE  s  ,LC617064.1
 Trichiurus lepturus SE  s  ,LC617065.1
 Trichiurus lepturus SE  s  ,LC617066.1
 Trichiurus lepturus SE  s  ,LC617067.1
 Trichiurus lepturus SE  s  ,LC617068.1
 Trichiurus lepturus SE  s  ,LC617069.1
 Trichiurus lepturus SE  s  ,LC617070.1
 Trichiurus lepturus SE  s  ,LC617071.1
 Trichiurus lepturus SE  s  ,LC617072.1
 Trichiurus lepturus SE  s  ,LC617073.1
 Trichiurus lepturus SE  s  ,LC617074.1
 Trichiurus lepturus SE  s  ,LC617075.1
 Trichiurus lepturus SE  s  ,LC617076.1
 Trichiurus lepturus SE  s  ,LC617077.1
 Trichiurus lepturus SE  s  ,LC617078.1
 Trichiurus lepturus SE  s  ,LC617079.1
 Trichiurus lepturus SE  s  ,LC617080.1
 Trichiurus lepturus SE  s  ,LC617081.1
 Trichiurus lepturus SE  s  ,LC617082.1
 Trichiurus lepturus  TLYJ ,MW719078.1
 Trichiurus lepturus  TLYJ ,NC_062464.1
 Trichiurus lepturus     ,OR287828.1
 Trichiurus lepturus     ,OR287829.1
 Trichiurus lepturus     ,OR287830.1
 Trichiurus lepturus nanhaiensis  IOCASZXCTn  ,FJ768710.1
 Trichiurus lepturus nanhaiensis ,JX477078.1
 Trichiurus lepturus nanhaiensis ,NC_018791.1
 Trichiurus lepturus nanhaiensis  GOU ,MW719076.1
 Trichiurus  Nakabo    S ,AB126870.1
 Trichiurus  Nakabo    S ,AB125747.1
 Trichiurus  OKINAWAOOTACHI    S ,AB938178.1
 Trichiurus  TENJIKUTACHI    S ,AB938179.1
 Trichocottus brashnikovi    S ,LC036925.1
 Trichodon trichodon  s  S ,AB092647.1
 Trichodon trichodon ,KM057991.1
 Trichodon trichodon    S ,LC092028.1
 Trichodon trichodon    S ,LC092029.1
 Trichodon trichodon  s  S ,LC126223.1
 Colisa chuna  B ,AF519657.1
 Colisa fasciatus ,AY763699.1
 Colisa fasciata ,KP301136.1
 Colisa fasciata ,NC_026794.1
 Trichogaster fasciata    S ,LC036978.1
 Trichogaster fasciata CBMZF    S ,LC496243.1
 Trichogaster fasciata  BF ,MN365257.1
 Colisa labiosus ,AY763700.1
 Colisa lalia ,AY763701.1
 Colisa lalia  ,AP006039.1
 Colisa lalia ,NC_022479.1
 Trichogaster lalius  BF ,MN365271.1
 Trichos longipinnis  UFRJmuseum> ,MF434103.1
 Trichomycterus alterus   ,MW415470.1
 Trichomycterus areolatus  LBP ,AY307252.1
 Trichomycterus areolatus  LF ,FJ744606.1
 Trichomycterus areolatus  ,AP012026.1
 Trichomycterus barbouri   ,MW415471.1
 Trichomycterus bogotense ,MW415472.1
 Trichomycterus cf guianense SAS  LF ,FJ744608.1
 Trichomycterus chapmani ,MW415473.1
 Trichomycterus chiltoni  ANSP ,MW415474.1
 Trichomycterus corduvensis  LF ,FJ744607.1
 Trichomycterus fasslii  ANSP ,MW415475.1
 Trichomycterus hasemani  UFRJmuseum> ,MF434100.1
 Trichomycterus immaculatus  UFRJmuseum> ,MF434102.1
 Trichomycterus latistriatus ,MW415476.1
 Trichomycterus minus   ,MW415477.1
 Trichomycterus quechuorum  ANSP ,MW415483.1
 Trichomycterus reinhardti  UFRJmuseum> ,MF434098.1
 Trichomycterus retropinnis ,MW415484.1
 Trichomycterus rivulatus  ANSP ,MW415485.1
 Trichomycterus roigi   ,MW415486.1
 Trichomycterus   ,U15251.1
 Trichomycterus  LGC   ,MG755637.1
 Trichomycterus  n A JA  UMSS ,MW415478.1
 Trichomycterus  n B JA  UMSS ,MW415479.1
 Trichomycterus  n C JA  UMSS ,MW415480.1
 Trichomycterus  n D JA  UMSS ,MW415481.1
 Trichomycterus  n E JA  UMSS ,MW415482.1
 Trichomycterus  UFRJ ,MF434099.1
 Trichomycterus spegazzinii   ,MW415487.1
 Trichomycterus tiraquae  UMSS ,MW415488.1
 Trichonotus elegans    S ,LC037138.1
 Trichonotus elegans  ,AP017454.1
 Trichonotus elegans  ,AP006817.1
 Trichonotus filamentosus  ,AP018348.1
 Trichonotus setiger ,NC_034345.1
 Trichonotus setiger CBMZF    S ,LC458166.1
 Trichonotus  BSKU    S ,LC092030.1
 Trichogaster leerii  B ,AF519656.1
 Trichogaster leerii  SY ,FJ620148.1
 Trichogaster leerii ,KP699581.1
 Trichogaster leerii ,NC_026725.1
 Trichopodus leerii ,KR029983.1
 Trichogaster microlepis ,AY763711.1
 Trichogaster microlepis ,KP342379.1
 Trichogaster microlepis ,NC_027238.1
 Trichogaster pectoralis ,AY763712.1
 Trichopodus pectoralis  UMTGen ,KY606168.1
 Trichopodus pectoralis  UMTGen ,KY606169.1
 Trichopodus pectoralis  UMTGen ,KY606170.1
 Trichopodus pectoralis  UMTGen ,NC_044859.1
 Trichogaster trichopterus ,AY763713.1
 Trichogaster trichopterus  CES ,KJ774935.1
 Trichogaster trichopterus  ,LC026155.1
 Trichogaster trichopterus ,KP100265.1
 Trichopodus trichopterus    S ,LC049691.1
 Trichopodus trichopterus ,NC_026580.2
 Trichopsetta ventralis    S ,LC026773.1
 Trichopsis pumila ,AY763719.1
 Trichopsis schalleri ,AY763720.1
 Trichopsis vittata  B ,AF519658.1
 Trichopsis vittata KAUMI    S ,LC499403.1
 Trichosomus trachinoides    S ,LC340099.1
 Trichromis salvini    S ,LC278116.1
 Tridens  SAS  LF ,FJ744625.1
 Tridentiger barbatus  s  S ,AB022898.1
 Tridentiger barbatus  GB ,EU047758.1
 Tridentiger barbatus ,JX536694.1
 Tridentiger barbatus ,NC_018823.1
 Tridentiger barbatus ,KM030476.1
 Tridentiger barbatus  ZGXHY S   ,MK934710.2
 Tridentiger barbatus  DOS ,MT210649.1
 Tridentiger barbatus  DOS ,MT210650.1
 Tridentiger barbatus  DOS ,MT210651.1
 Tridentiger barbatus  DOS ,MT210652.1
 Tridentiger barbatus  WAM  ,MW376911.1
 Tridentiger barbatus CBMZF  s  S ,LC717529.1
 Tridentiger barbatus CBMZF  s  S ,LC729881.1
 Tridentiger barbatus CBMZF    S ,LC732537.1
 Tridentiger bifasciatus  s  S ,AB022899.1
 Tridentiger bifasciatus ,JN244650.1
 Tridentiger bifasciatus ,NC_015992.1
 Tridentiger bifasciatus  NMBE  ,KF415482.1
 Tridentiger bifasciatus ,KM030480.1
 Tridentiger bifasciatus    S ,LC069788.1
 Tridentiger bifasciatus CBMZF    S ,LC385173.1
 Tridentiger bifasciatus  SDGXHY S   ,MK934720.2
 Tridentiger bifasciatus CBMZF    S ,LC500748.1
 Tridentiger bifasciatus CBMZF    S ,LC506666.1
 Tridentiger bifasciatus  DOS ,MT210653.1
 Tridentiger bifasciatus  DOS ,MT210654.1
 Tridentiger bifasciatus  WAM  ,MW376913.1
 Tridentiger bifasciatus CBMZF  s  S ,LC710286.1
 Tridentiger bifasciatus CBMZF  s  S ,LC020809.2
 Tridentiger bifasciatus CBMZF  s  S ,LC762650.1
 Tridentiger brevispinis  s  S ,AB022900.1
 Tridentiger brevispinis ,KM030477.1
 Tridentiger brevispinis    S ,LC049712.1
 Tridentiger brevispinis    S ,LC193168.1
 Tridentiger brevispinis CBMZF    S ,LC496235.1
 Tridentiger brevispinis CBMZF    S ,LC496236.1
 Tridentiger brevispinis CBMZF    S ,LC506673.1
 Tridentiger brevispinis CBMZF    S ,LC552537.1
 Tridentiger brevispinis  DOS ,MT210655.1
 Tridentiger brevispinis  DOS ,MT210656.1
 Tridentiger brevispinis  DOS ,MT210657.1
 Tridentiger brevispinis  DOS ,MT210658.1
 Tridentiger brevispinis  DOS ,MT210659.1
 Tridentiger brevispinis  DOS ,MT210660.1
 Tridentiger brevispinis ,MW355489.1
 Tridentiger brevispinis CBMZF  s  S ,LC708225.1
 Tridentiger brevispinis ,NC_063947.1
 Tridentiger brevispinis IDEAFish    S ,LC742216.1
 Tridentiger brevispinis    S ,LC743811.1
 Tridentiger kuroiwae  s  S ,AB022902.1
 Tridentiger kuroiwae    S ,LC049769.1
 Tridentiger kuroiwae    S ,LC049835.1
 Tridentiger kuroiwae KAUMI    S ,LC385174.1
 Tridentiger kuroiwae CBMZF    S ,LC458323.1
 Tridentiger kuroiwae CBMZF    S ,LC519443.1
 Tridentiger kuroiwae  DOS ,MT210661.1
 Tridentiger kuroiwae  DOS ,MT210662.1
 Tridentiger kuroiwae URMJPN>P  ,LC653489.1
 Tridentiger kuroiwae URMJPN>P  ,LC653490.1
 Tridentiger kuroiwae CBMZF  s  S ,LC672465.1
 Tridentiger microsquamis  DOS ,MT210663.1
 Tridentiger microsquamis  DOS ,MT210664.1
 Tridentiger nudicervicus  s  S ,AB022903.1
 Tridentiger nudicervicus ,KM030478.1
 Tridentiger nudicervicus  DOS ,MT210665.1
 Tridentiger nudicervicus  DOS ,MT210666.1
 Tridentiger nudicervicus CBMZF  s  S ,LC729885.1
 Tridentiger nudicervicus CBMZF    S ,LC732535.1
 Tridentiger obscurus  s  S ,AB022901.1
 Tridentiger obscurus ,KM030479.1
 Tridentiger obscurus ,KT601092.1
 Tridentiger obscurus ,NC_028431.1
 Tridentiger obscurus    S ,LC049711.1
 Tridentiger obscurus    S ,LC049768.1
 Tridentiger obscurus    S ,LC069787.1
 Tridentiger obscurus    S ,LC277719.1
 Tridentiger obscurus ,MF663787.1
 Tridentiger obscurus CBMZF    S ,LC496237.1
 Tridentiger obscurus CBMZF    S ,LC496238.1
 Tridentiger obscurus CBMZF    S ,LC496239.1
 Tridentiger obscurus CBMZF    S ,LC496240.1
 Tridentiger obscurus CBMZF    S ,LC552538.1
 Tridentiger obscurus CBMZF    S ,LC589593.1
 Tridentiger obscurus  DOS ,MT210667.1
 Tridentiger obscurus  DOS ,MT210668.1
 Tridentiger obscurus CBMZF  s  S ,LC604988.2
 Tridentiger obscurus CBMZF  s  S ,LC605001.2
 Tridentiger obscurus CBMZF    S ,LC732536.1
 Tridentiger radiatus  GB ,EU047753.1
 Tridentiger radiatus  GB ,EU047754.1
 Tridentiger radiatus  GB ,EU047755.1
 Tridentiger radiatus  GB ,EU047756.1
 Tridentiger radiatus  GB ,EU047757.1
 Tridentiger trigonocephalus  s  S ,AB022904.1
 Tridentiger trigonocephalus ,KM030481.1
 Tridentiger trigonocephalus    S ,LC049720.1
 Tridentiger trigonocephalus    S ,LC049744.1
 Tridentiger trigonocephalus    S ,LC069774.1
 Tridentiger trigonocephalus ,KT282115.1
 Tridentiger trigonocephalus ,NC_029738.1
 Tridentiger trigonocephalus    S ,LC277723.1
 Tridentiger trigonocephalus    S ,LC327158.1
 Tridentiger trigonocephalus    S ,LC327159.1
 Tridentiger trigonocephalus CBMZF    S ,LC385175.1
 Tridentiger trigonocephalus CBMZF    S ,LC458324.1
 Tridentiger trigonocephalus CBMZF    S ,LC458325.1
 Tridentiger trigonocephalus CBMZF    S ,LC458326.1
 Tridentiger trigonocephalus  WGXHY S   ,MK934717.2
 Tridentiger trigonocephalus CBMZF    S ,LC500744.1
 Tridentiger trigonocephalus CBMZF    S ,LC506693.1
 Tridentiger trigonocephalus CBMZF    S ,LC589592.1
 Tridentiger trigonocephalus  DOS ,MT210669.1
 Tridentiger trigonocephalus  DOS ,MT210670.1
 Tridentiger trigonocephalus  WAM  ,MW376912.1
 Tridentiger trigonocephalus CBMZF  s  S ,LC729891.1
 Tridentiger trigonocephalus CBMZF  s  S ,LC729892.1
 Tridentiger trigonocephalus CBMZF  s  S ,LC769381.1
 Tridentiger trigonocephalus CBMZF  s  S ,LC772844.1
 Triglops jordani    S ,LC036931.1
 Triglops jordani  s  S ,LC126170.1
 Triglops macellus    S ,LC091916.1
 Triglops murrayi    S ,LC193268.1
 Triglops murrayi ZMUB  ,LC493907.1
 Triglops murrayi  rD  ,MT103926.1
 Triglops pingelii    S ,LC091909.1
 Triglops pingelii    S ,LC091928.1
 Triglops pingelii    S ,LC091942.1
 Triglops pingelii    S ,LC036919.1
 Triglops pingelii BSKU    S ,LC519478.1
 Triglops scepticus ,KM057992.1
 Triglops scepticus    S ,LC036920.1
 Triglops scepticus  s  S ,LC126224.1
 Triglops  KT  s  S ,LC126169.1
 Trigonectes aplocheiloides ,AF092333.1
 Trigonectes balzanii ,AF002459.1
 Trigonectes balzanii ,AF092334.1
 Trigonectes rubromarginatus ,U73279.1
 Trigonectes rubromarginatus ,AF092335.1
 Trigonognathus kabeyai  s ,GU130629.1
 Trigonognathus kabeyai KAUMI    S ,LC499098.1
 Trigonolampa miriceps ZMUCFiskP    S ,LC578945.1
 Trigonolampa miriceps  ,AP012961.1
 Trigonopoma gracile  BIF ,MW232487.1
 Trigonopoma gracile  LR ,MW232488.1
 Trigonopoma gracile  BIF ,NC_063898.1
 Trigonopoma  BIF ,MW232492.1
 Trigonopoma  LR ,MW232493.1
 Trigonostigma espei  ,AP011449.1
 Trigonostigma espei ,NC_015535.1
 Trigonostigma hengeli    S ,LC193202.1
 Trigonostigma heteromorpha  LR ,FJ753437.1
 Trigonostigma heteromorpha  ,AP011421.1
 Trimma annosum    S ,AB974654.1
 Trimma benjamini ,JX024856.1
 Trimma benjamini    S ,LC145887.1
 Trimma benjamini    S ,LC145888.1
 Trimma caesiura    S ,AB974655.1
 Trimma caesiura    S ,LC145889.1
 Trimma caesiura KAUMI    S ,LC499569.1
 Trimma caesiura OCFP  ,AP019344.1
 Trimma cana    S ,AB974656.1
 Trimma cana    S ,AB974657.1
 Trimma cana    S ,LC145890.1
 Trimma caudomaculatum    S ,AB974671.1
 Trimma emeryi    S ,AB974658.1
 Trimma emeryi    S ,LC145892.1
 Trimma fangi    S ,LC145893.1
 Trimma flammeum    S ,LC145894.1
 Trimma flavatrum    S ,AB974659.1
 Trimma flavatrum    S ,LC092060.1
 Trimma fucatum    S ,LC145895.1
 Trimma gigantum    S ,LC145896.1
 Trimma grammistes    S ,AB974660.1
 Trimma grammistes CBMZF  s  S ,LC669540.1
 Trimma hayashii    S ,AB974661.1
 Trimma hayashii    S ,LC092061.1
 Trimma kudoi    S ,AB974662.1
 Trimma lantana    S ,LC145897.1
 Trimma macrophthalmum    S ,AB974653.1
 Trimma macrophthalmum    S ,LC092062.1
 Trimma macrophthalmum ,OR066216.1
 Trimma marinae    S ,AB974663.1
 Trimma marinae CBMZF  s  S ,LC474254.3
 Trimma milta    S ,AB974664.1
 Trimma milta    S ,LC145898.1
 Trimma milta    S ,LC145909.1
 Trimma milta  MOOP   ,MZ598200.1
 Trimma milta  MOOP   ,MZ598219.1
 Trimma nasa    S ,LC145912.1
 Trimma naudei    S ,AB974665.1
 Trimma necopinum    S ,LC145899.1
 Trimma okinawae  NMBE  S ,KF415483.1
 Trimma okinawae    S ,AB974666.1
 Trimma okinawae    S ,LC092063.1
 Trimma okinawae    S ,LC145900.1
 Trimma okinawae    S ,LC145910.1
 Trimma okinawae OCFP  ,AP019345.1
 Trimma preclarum    S ,LC145901.1
 Trimma ralli    S ,LC145902.1
 Trimma rubromaculatum    S ,AB974667.1
 Trimma sheppardi    S ,AB974668.1
 Trimma  CBM  No     S ,LC145886.1
 Trimma  CBM  No     S ,LC145891.1
 Trimma  CBM  No     S ,LC145903.1
 Trimma  CBM  No     S ,LC145911.1
 Trimma  CBMZF    S ,LC104723.1
 Trimma  CBMZF    S ,AB974669.1
 Trimma  KAUMI    S ,LC499493.1
 Trimma  MOOP   ,MZ598208.1
 Trimma  NMBE  ,KF415484.1
 Trimma stobbsi    S ,LC145904.1
 Trimma striatum    S ,LC092065.1
 Trimma striatum    S ,LC145905.1
 Trimma tauroculum    S ,LC145906.1
 Trimma taylori    S ,AB974670.1
 Trimma taylori    S ,LC092066.1
 Trimma taylori    S ,LC145907.1
 Trimma tevegae    S ,LC092067.1
 Trimma tevegae    S ,LC092068.1
 Trimma tevegae    S ,LC145908.1
 Trimma woutsi  MOH   ,MZ598180.1
 Trimma yanagitai    S ,AB974672.1
 Trimmatom nanus  MOOP   ,MZ598193.1
 Trimmatom pharus    S ,LC092064.1
 Trimmatom  CBMZF    S ,LC104720.1
 Trimmatom  MOOP   ,MZ598221.1
 Trimmatom     ,MZ598303.1
 Trimmatom     ,MZ598304.1
 Trinectes maculatus ,AF488496.1
 Trinectes maculatus ,AY430282.1
 Trinectes maculatus  JJ ,DQ874686.1
 Trinectes maculatus ,JQ639070.1
 Trinectes maculatus ,NC_023769.1
 Trinectes maculatus    S ,LC026801.1
 Trinectes maculatus  WJC ,MK617041.1
 Trinectes paulistanus  LBP ,AY998030.1
 Trinectes paulistanus  LBP ,AY998036.1
 Triodon macropterus ,DQ533316.1
 Triodon macropterus ,EF101309.1
 Triodon macropterus  ,AP009170.1
 Triodon macropterus ,NC_009859.1
 Triodon macropterus    S ,LC037100.1
 Triodon macropterus CBMZF  s  S ,LC669480.1
 Triphoturus mexicanus    S ,LC146353.1
 Triphoturus mexicanus  CSULA  ,MG321596.1
 Triphoturus mexicanus  CSULA  ,NC_037249.1
 Triphoturus nigrescens  ,AP012243.1
 Triphoturus nigrescens    S ,LC146006.1
 Triphoturus nigrescens    S ,LC146372.1
 Triphoturus nigrescens    S ,LC579059.1
 Triploid Megalobrama amblycephala x Xenocypris davidi ,GU949546.1
 Triploid Megalobrama amblycephala x Xenocypris davidi ,NC_013995.1
 Triplophos hemingi    S ,LC021026.1
 Triplophysa aliensis ,KT213584.1
 Triplophysa alticeps ,KT213585.1
  Triplophysa alticeps ,KX239473.1
 Triplophysa angeli ,MZ325251.1
 Triplophysa angeli ,NC_065113.1
 Triplophysa anterodorsalis ,KJ739868.1
 Triplophysa anterodorsalis ,NC_024597.1
 Triplophysa baotianensis  GZNU ,MT992550.1
 Triplophysa baotianensis  GZNU ,NC_056365.1
 Triplophysa bleekeri ,JQ686729.1
 Triplophysa bleekeri ,JX135578.1
 Triplophysa bleekeri ,NC_018774.1
 Tarimichthys bombifrons ,KR052018.1
 Tarimichthys bombifrons ,NC_027189.1
 Triplophysa bombifrons  GYQ ,MZ958819.1
 Triplophysa bombifrons ,OP499856.1
  Triplophysa brevibarba ,KY971608.1
 Triplophysa brevicauda ,KT213588.1
 Triplophysa chondrostoma ,KT213589.1
 Triplophysa cuneicephala  IHB ,KY945352.1
 Triplophysa cuneicephala  IHB ,NC_037924.1
 Triplophysa dalaica ,KT213590.1
 Triplophysa dalaica  IHB ,KY945353.1
 Triplophysa dalaica  IHB ,NC_037925.1
 Triplophysa dalaica  WHDGS ,NC_079545.1
 Triplophysa dalaica  WHDGS ,NC_079542.1
  Triplophysa dalaica  ,XM_056758315.1
  Triplophysa dalaica  ,XM_056758323.1
  Triplophysa dalaica  ,XM_056758332.1
  Triplophysa dalaica Eralike S   eral,XM_056746025.1
 Triplophysa dorsalis ,KT241024.1
 Triplophysa dorsalis ,KT213591.1
 Triplophysa dorsalis ,NC_029423.1
 Triplophysa hsutschouensis ,KT213592.1
 Triplophysa jianchuanensis ,OQ603602.1
 Triplophysa jianchuanensis ,NC_077583.1
 Triplophysa labiata ,KT192057.1
 Triplophysa labiata ,OQ559481.1
 Triplophysa labiata ,NC_073586.1
 Triplophysa langpingensis  GZNU  ,ON116521.1
 Triplophysa langpingensis  GZNU  ,NC_073143.1
 Triplophysa leptosoma ,KT213593.1
 Triplophysa lixianensis ,KT966735.1
 Triplophysa lixianensis ,NC_030521.1
 Triplophysa markehenensis ,KT213594.1
 Triplophysa microps ,KT213595.1
 Triplophysa moquensis ,KT213597.1
