"","taxa_query","taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","class","subclass","order","family","genus","species","wormsid_phylum","wormsid_class","wormsid_subclass","wormsid_order","wormsid_family","wormsid_genus","wormsid_species","authority","is_synonym","flags"
"8070","Cochlostoma tessellatum","Cochlostoma tessellatum","species",NA,900999,4561646,4960726,NA,"Cochlostoma tessellatum","Cochlostoma tessellatum","Cochlostoma tessellatum (Rossmässler, 1837)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"8071","Cochlostoma pinteri","Cochlostoma pinteri","species",NA,900995,4561940,7494353,NA,"Cochlostoma pinteri","Cochlostoma pinteri","Cochlostoma pinteri Fehér, 2004","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"8072","Cochlostoma pageti","Cochlostoma pageti","species",NA,277021,4561699,4960730,NA,"Cochlostoma pageti","Cochlostoma pageti","Cochlostoma pageti Klemm, 1962","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"8073","Cochlostoma crosseanum","Cochlostoma crosseanum","species",NA,901790,4561745,4960736,NA,"Cochlostoma crosseanum","Cochlostoma crosseanum","Cochlostoma crosseanum (Paulucci, 1879)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"8074","Cochlostoma hoyeri","Cochlostoma hoyeri","species",NA,900990,4561918,7494349,NA,"Cochlostoma hoyeri","Cochlostoma hoyeri","Cochlostoma hoyeri (Poliński, 1923)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"8075","Cochlostoma fuchsi","Cochlostoma fuchsi","species",NA,901793,4561946,7494347,NA,"Cochlostoma fuchsi","Cochlostoma fuchsi","Cochlostoma fuchsi Fehér, 2004","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"8076","Cochlostoma georgi","Cochlostoma georgi","species",NA,901794,4561944,7494348,NA,"Cochlostoma georgi","Cochlostoma georgi","Cochlostoma georgi (A.J.Wagner, 1906)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"8077","Cochlostomanum","Cochlostomanum",NA,NA,NA,NA,500902,NA,"Cochlostoma",NA,NA,"Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"8078","Cochlostoma henricae","Cochlostoma henricae","species",NA,856587,4561851,4960712,NA,"Cochlostoma henricae","Cochlostoma henricae","Cochlostoma henricae (Strobel, 1851)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"8079","Cochlostoma achaicum","Cochlostoma achaicum","species",NA,900981,4561641,4960727,NA,"Cochlostoma achaicum","Cochlostoma achaicum","Cochlostoma achaicum (O.Boettger, 1885)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"8080","Cochlostoma cretense","Cochlostoma cretense","species",NA,901789,4561825,7494360,NA,"Cochlostoma cretense","Cochlostoma cretense","Cochlostoma cretense (Maltzan, 1887)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"8081","Cochlostoma scalarinum","Cochlostoma scalarinum","species",NA,277019,4561815,4960755,NA,"Cochlostoma scalarinum","Cochlostoma scalarinum","Cochlostoma scalarinum (A.Villa & G.B.Villa, 1841)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"8082","Cochlostoma erika","Cochlostoma erika","species",NA,901792,4561794,4960713,NA,"Cochlostoma erika","Cochlostoma erika","Cochlostoma erika (A.J.Wagner, 1906)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"8083","Macridiscus veneriformis","Macridiscus veneriformis","species",NA,795588,NA,985099,NA,"Macridiscus veneriformis","Macridiscus veneriformis",NA,"Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"8084","Shadinia akramowskii","Shadinia akramowskii","species",NA,902299,7440158,6356820,NA,"Shadinia akramowskii","Shadinia akramowskii","Shadinia akramowskii (Zhadin, 1952)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"8085","Potamolithus lapidum","Potamolithus lapidum","species",NA,796225,7631055,6357145,NA,"Potamolithus lapidum","Potamolithus lapidum","Potamolithus lapidum (d'Orbigny, 1835)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"8086","Onchidium typhae","Onchidium typhae","species",446232,904926,6518250,2883175,"Onchidium typhae","Onchidium typhae","Onchidium typhae","Onchidium typhae Buchannan, 1800","Mollusca","Gastropoda","Heterobranchia","Systellommatophora","Onchidiidae","Onchidium","Onchidium typhae",51,101,14712,1772,1773,206430,446232,"Buchannan, 1800",FALSE,"sibling_higher"
"8087","Onchidium stuxbergi","Onchidium stuxbergi","species",956699,795732,9380804,2883169,"Onchidium stuxbergi","Onchidium stuxbergi","Onchidium stuxbergi","Onchidium stuxbergi (Westerlund, 1883)","Mollusca","Gastropoda","Heterobranchia","Systellommatophora","Onchidiidae","Onchidium","Onchidium stuxbergi",51,101,14712,1772,1773,206430,956699,"(Westerlund, 1883)",FALSE,"sibling_higher"
"8088","Onchidina australis","Onchidina australis","species",NA,904674,2293727,2883165,NA,"Onchidina australis","Onchidina australis","Onchidina australis (C.Semper, 1880)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"8089","Hemilienardia goubini","Hemilienardia goubini","species",867745,738332,7749467,2905324,"Hemilienardia goubini","Hemilienardia goubini","Hemilienardia goubini","Hemilienardia goubini (Hervier, 1896)","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Raphitomidae","Hemilienardia","Hemilienardia goubini",51,101,224570,146,153879,204329,867745,"(Hervier, 1896)",FALSE,""
"8090","Hemilienardia ocellata","Hemilienardia ocellata","species",867647,738330,8342633,2905355,"Hemilienardia ocellata","Hemilienardia ocellata","Hemilienardia ocellata","Hemilienardia ocellata (Jousseaume, 1883)","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Raphitomidae","Hemilienardia","Hemilienardia ocellata",51,101,224570,146,153879,204329,867647,"(Jousseaume, 1883)",FALSE,""
"8091","Agaronia acuminata","Agaronia acuminata","species",225436,739792,4368173,2908110,"Agaronia acuminata","Agaronia acuminata","Agaronia acuminata","Agaronia acuminata (Lamarck, 1811)","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Olividae","Agaronia","Agaronia acuminata",51,101,224570,146,23082,225055,225436,"(Lamarck, 1811)",FALSE,""
"8092","Agaronia annotata","Agaronia annotata","species",225437,739793,4368172,2908114,"Agaronia annotata","Agaronia annotata","Agaronia annotata","Agaronia annotata (Marrat, 1871)","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Olividae","Agaronia","Agaronia annotata",51,101,224570,146,23082,225055,225437,"(Marrat, 1871)",FALSE,""
"8093","Amalda hilgendorfi","Amalda hilgendorfi","species",409997,739772,4602695,2907628,"Amalda hilgendorfi","Amalda hilgendorfi","Amalda hilgendorfi","Amalda hilgendorfi (E.von Martens, 1897)","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Ancillariidae","Amalda","Amalda hilgendorfi",51,101,224570,146,993219,390993,409997,"(E. von Martens, 1897)",FALSE,""
"8094","Ancilla adelphe","Ancilla adelphe","species",447990,739775,6502058,2908154,"Ancilla adelphe","Ancilla adelphe","Ancilla adelphe","Ancilla adelphe Kilburn, 1981","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Ancillariidae","Ancilla","Ancilla adelphe",51,101,224570,146,993219,204969,447990,"Kilburn, 1981",FALSE,""
"8095","Ancilla aureocallosa","Ancilla aureocallosa","species",NA,739769,NA,7496751,NA,"Ancilla aureocallosa","Ancilla aureocallosa",NA,"Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"8096","Ancilla giaquintoi","Ancilla giaquintoi","species",390162,739780,5727867,2908157,"Ancilla giaquintoi","Ancilla giaquintoi","Ancilla giaquintoi","Ancilla giaquintoi Bozzetti, 2006","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Ancillariidae","Ancilla","Ancilla giaquintoi",51,101,224570,146,993219,204969,390162,"Bozzetti, 2006",FALSE,""
"8097","Ancilla thomassini","Ancilla thomassini","species",448019,739773,6502061,2908238,"Ancilla thomassini","Ancilla thomassini","Ancilla thomassini","Ancilla thomassini Kilburn, 1981","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Ancillariidae","Ancilla","Ancilla thomassini",51,101,224570,146,993219,204969,448019,"Kilburn, 1981",FALSE,""
"8098","Ancilla ventricosa","Ancilla ventricosa","species",208354,739778,5727876,2908130,"Ancilla ventricosa","Ancilla ventricosa","Ancilla ventricosa","Ancilla ventricosa (Lamarck, 1811)","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Ancillariidae","Ancilla","Ancilla ventricosa",51,101,224570,146,993219,204969,208354,"(Lamarck, 1811)",FALSE,""
"8099","Belloliva exquisita","Belloliva exquisita","species",448036,739765,4602879,2907694,"Belloliva exquisita","Belloliva exquisita","Belloliva exquisita","Belloliva exquisita (Angas, 1871)","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Bellolividae","Belloliva","Belloliva exquisita",51,101,224570,146,993201,415110,448036,"(Angas, 1871)",FALSE,""
"8100","Entomoliva mirabilis","Entomoliva mirabilis","species",448055,739784,6501752,2908080,"Entomoliva mirabilis","Entomoliva mirabilis","Entomoliva mirabilis","Entomoliva mirabilis Bouchet & Kilburn, 1991","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Ancillariidae","Entomoliva","Entomoliva mirabilis",51,101,224570,146,993219,448053,448055,"Bouchet & Kilburn, 1991",FALSE,""
"8101","Fusulculus crenatus","Fusulculus crenatus","species",456869,739795,6501584,2912522,"Fusulculus crenatus","Fusulculus crenatus","Fusulculus crenatus","Fusulculus crenatus Bouchet & Vermeij, 1998","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Benthobiidae","Fusulculus","Fusulculus crenatus",51,101,224570,146,993223,456418,456869,"Bouchet & Vermeij, 1998",FALSE,""
"8102","Oliva caroliniana","Oliva caroliniana","species",225386,739774,4368104,2907846,"Oliva caroliniana","Oliva caroliniana","Oliva caroliniana","Oliva caroliniana Duclos, 1840","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Olividae","Oliva","Oliva caroliniana",51,101,224570,146,23082,205393,225386,"Duclos, 1840",FALSE,""
"8103","Oliva concavospira","Oliva concavospira","species",448095,739764,6125340,2907959,"Oliva concavospira","Oliva concavospira","Oliva concavospira","Oliva concavospira G.B.Sowerby Iii, 1914","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Olividae","Oliva","Oliva concavospira",51,101,224570,146,23082,205393,448095,"G. B. Sowerby III, 1914",FALSE,""
"8104","Oliva leonardhilli","Oliva leonardhilli","species",448121,739777,6501766,2907897,"Oliva leonardhilli","Oliva leonardhilli","Oliva leonardhilli","Oliva leonardhilli Petuch & Sargent, 1986","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Olividae","Oliva","Oliva leonardhilli",51,101,224570,146,23082,205393,448121,"Petuch & Sargent, 1986",FALSE,""
"8105","Oliva mantichora","Oliva mantichora","species",448123,739776,6501884,2908054,"Oliva mantichora","Oliva mantichora","Oliva mantichora","Oliva mantichora Duclos, 1840","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Olividae","Oliva","Oliva mantichora",51,101,224570,146,23082,205393,448123,"Duclos, 1840",FALSE,""
"8106","Oliva rufofulgurata","Oliva rufofulgurata","species",448149,739763,6501890,2907944,"Oliva rufofulgurata","Oliva rufofulgurata","Oliva rufofulgurata","Oliva rufofulgurata Schepman, 1904","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Olividae","Oliva","Oliva rufofulgurata",51,101,224570,146,23082,205393,448149,"Schepman, 1904",FALSE,""
"8107","Oliva todosina","Oliva todosina","species",208367,739779,4368102,2907848,"Oliva todosina","Oliva todosina","Oliva todosina","Oliva todosina Duclos, 1840","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Olividae","Oliva","Oliva todosina",51,101,224570,146,23082,205393,208367,"Duclos, 1840",FALSE,""
"8108","Olivella minuta","Olivella minuta","species",420111,739781,2302772,2907696,"Olivella minuta","Olivella minuta","Olivella minuta","Olivella minuta (Link, 1807)","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Olividae","Olivella","Olivella minuta",51,101,224570,146,23082,138274,420111,"(Link, 1807)",FALSE,""
"8109","Olivella olssoni","Olivella olssoni","species",448232,739782,6501709,2907751,"Olivella olssoni","Olivella olssoni","Olivella olssoni","Olivella olssoni van Regteren Altena, 1971","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Olividae","Olivella","Olivella olssoni",51,101,224570,146,23082,138274,448232,"van Regteren Altena, 1971",FALSE,""
"8110","Olivellopsis amoni","Olivellopsis amoni","species",1036143,739789,9238399,2911630,"Olivellopsis amoni","Olivellopsis amoni","Olivellopsis amoni","Olivellopsis amoni (Sterba & Lorenz, 2005)","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Bellolividae","Olivellopsis","Olivellopsis amoni",51,101,224570,146,993201,597144,1036143,"(Sterba & Lorenz, 2005)",FALSE,""
"8111","Phyllidia babai","Phyllidia babai","species",536635,277238,6520025,2875560,"Phyllidia babai","Phyllidia babai","Phyllidia babai","Phyllidia babai Brunckhorst, 1993","Mollusca","Gastropoda","Heterobranchia","Nudibranchia","Phyllidiidae","Phyllidia","Phyllidia babai",51,101,14712,1762,23093,138347,536635,"Brunckhorst, 1993",FALSE,""
"8112","Phyllidia exquisita","Phyllidia exquisita","species",536631,277241,6519992,2875563,"Phyllidia exquisita","Phyllidia exquisita","Phyllidia exquisita","Phyllidia exquisita Brunckhorst, 1993","Mollusca","Gastropoda","Heterobranchia","Nudibranchia","Phyllidiidae","Phyllidia","Phyllidia exquisita",51,101,14712,1762,23093,138347,536631,"Brunckhorst, 1993",FALSE,""
"8113","Phyllidiella rudmani","Phyllidiella rudmani","species",536709,795796,6520036,2875584,"Phyllidiella rudmani","Phyllidiella rudmani","Phyllidiella rudmani","Phyllidiella rudmani Brunckhorst, 1993","Mollusca","Gastropoda","Heterobranchia","Nudibranchia","Phyllidiidae","Phyllidiella","Phyllidiella rudmani",51,101,14712,1762,23093,206596,536709,"Brunckhorst, 1993",FALSE,""
"8114","Phyllidiellagra","Phyllidiellagra",NA,NA,NA,NA,578607,NA,"Phyllidiella",NA,NA,"Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"8115","Phyllidiopsis krempfi","Phyllidiopsis krempfi","species",536716,795797,6519987,2875591,"Phyllidiopsis krempfi","Phyllidiopsis krempfi","Phyllidiopsis krempfi","Phyllidiopsis krempfi Pruvot-Fol, 1957","Mollusca","Gastropoda","Heterobranchia","Nudibranchia","Phyllidiidae","Phyllidiopsis","Phyllidiopsis krempfi",51,101,14712,1762,23093,138348,536716,"Pruvot-Fol, 1957",FALSE,""
"8116","Phyllidiopsis xishaensis","Phyllidiopsis xishaensis","species",599830,902472,6788211,4958262,"Phyllidiopsis xishaensis","Phyllidiopsis xishaensis","Phyllidiopsis xishaensis","Phyllidiopsis xishaensis (Linnaeus, 1983)","Mollusca","Gastropoda","Heterobranchia","Nudibranchia","Phyllidiidae","Phyllidiopsis","Phyllidiopsis xishaensis",51,101,14712,1762,23093,138348,599830,"(Lin, 1983)",FALSE,""
"8117","Reticulidia halgerda","Reticulidia halgerda","species",536733,795924,4596650,997392,"Reticulidia halgerda","Reticulidia halgerda","Reticulidia halgerda","Reticulidia halgerda Brunckhorst & Burn, 1990","Mollusca","Gastropoda","Heterobranchia","Nudibranchia","Phyllidiidae","Reticulidia","Reticulidia halgerda",51,101,14712,1762,23093,196389,536733,"Brunckhorst & Burn in Brunckhorst, 1990",FALSE,""
"8118","Newnesia antarctica","Newnesia antarctica","species",197308,345031,4359627,2884694,"Newnesia antarctica","Newnesia antarctica","Newnesia antarctica","Newnesia antarctica E.A.Smith, 1902","Mollusca","Gastropoda","Heterobranchia","Cephalaspidea","Newnesiidae","Newnesia","Newnesia antarctica",51,101,14712,154,883912,196948,197308,"E. A. Smith, 1902",FALSE,""
"8119","Melayonchis annae","Melayonchis annae","species",1033077,904831,9516935,7501384,"Melayonchis annae","Melayonchis annae","Melayonchis annae","Melayonchis annae Dayrat, 2017","Mollusca","Gastropoda","Heterobranchia","Systellommatophora","Onchidiidae","Melayonchis","Melayonchis annae",51,101,14712,1772,1773,1033073,1033077,"Dayrat, 2017",FALSE,""
"8120","Melayonchis siongkiati","Melayonchis siongkiati","species",1033076,904833,9325803,7501386,"Melayonchis siongkiati","Melayonchis siongkiati","Melayonchis siongkiati","Melayonchis siongkiati Dayrat & Goulding, 2017","Mollusca","Gastropoda","Heterobranchia","Systellommatophora","Onchidiidae","Melayonchis","Melayonchis siongkiati",51,101,14712,1772,1773,1033073,1033076,"Dayrat & Goulding, 2017",FALSE,""
"8121","Melayonchis eloisae","Melayonchis eloisae","species",1033075,904832,9441913,7501385,"Melayonchis eloisae","Melayonchis eloisae","Melayonchis eloisae","Melayonchis eloisae Dayrat, 2017","Mollusca","Gastropoda","Heterobranchia","Systellommatophora","Onchidiidae","Melayonchis","Melayonchis eloisae",51,101,14712,1772,1773,1033073,1033075,"Dayrat, 2017",FALSE,""
"8122","Melayonchis aileenae","Melayonchis aileenae","species",1033078,904830,9637784,7501383,"Melayonchis aileenae","Melayonchis aileenae","Melayonchis aileenae","Melayonchis aileenae Dayrat & Goulding, 2017","Mollusca","Gastropoda","Heterobranchia","Systellommatophora","Onchidiidae","Melayonchis","Melayonchis aileenae",51,101,14712,1772,1773,1033073,1033078,"Dayrat & Goulding, 2017",FALSE,""
"8123","Brachidontesabilis","Brachidontesabilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8124","Omalonyx matheroni","Omalonyx matheroni","species",NA,795729,NA,1035483,NA,"Omalonyx matheroni","Omalonyx matheroni",NA,"Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"8125","Felimida clenchi","Felimida clenchi","species",597396,754036,6519462,270507,"Felimida clenchi","Felimida clenchi","Felimida clenchi","Felimida clenchi (Russell, 1935)","Mollusca","Gastropoda","Heterobranchia","Nudibranchia","Chromodorididae","Felimida","Felimida clenchi",51,101,14712,1762,23003,558458,597396,"(Russell, 1935)",FALSE,""
"8126","Conusbilis","Conusbilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8127","Anteaeolidiella fijensis","Anteaeolidiella fijensis","species",760922,794892,7409136,5743823,"Anteaeolidiella fijensis","Anteaeolidiella fijensis","Anteaeolidiella fijensis","Anteaeolidiella fijensis Carmona, Bhave, Salunkhe, Pola, Gosliner & Cervera, 2014","Mollusca","Gastropoda","Heterobranchia","Nudibranchia","Aeolidiidae","Anteaeolidiella","Anteaeolidiella fijensis",51,101,14712,1762,192,404965,760922,"Carmona, Bhave, Salunkhe, Pola, Gosliner & Cervera, 2014",FALSE,""
"8128","Anteaeolidiella poshitra","Anteaeolidiella poshitra","species",760923,649293,8060312,5512225,"Anteaeolidiella poshitra","Anteaeolidiella poshitra","Anteaeolidiella poshitra","Anteaeolidiella poshitra Carmona, Bhave, Salunkhe, Pola, Gosliner & Cervera, 2014","Mollusca","Gastropoda","Heterobranchia","Nudibranchia","Aeolidiidae","Anteaeolidiella","Anteaeolidiella poshitra",51,101,14712,1762,192,404965,760923,"Carmona, Bhave, Salunkhe, Pola, Gosliner & Cervera, 2014",FALSE,""
"8129","Gibbula racketti","Gibbula racketti","species",NA,345414,5724080,4961184,NA,"Gibbula racketti","Gibbula racketti","Gibbula racketti (Payraudeau, 1826)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"8130","Gibbula albida","Gibbula albida","species",NA,904125,5724070,4961158,NA,"Gibbula albida","Gibbula albida","Gibbula albida (Gmelin, 1791)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"8131","Gibbula adriatica","Gibbula adriatica","species",NA,904124,5724085,4961186,NA,"Gibbula adriatica","Gibbula adriatica","Gibbula adriatica (Philippi, 1844)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"8132","Jujubinus pseudogravinae","Jujubinus pseudogravinae","species",141813,361887,4358218,885773,"Jujubinus pseudogravinae","Jujubinus pseudogravinae","Jujubinus pseudogravinae","Jujubinus pseudogravinae F.Nordsieck, 1973","Mollusca","Gastropoda","Vetigastropoda","Trochida","Trochidae","Jujubinus","Jujubinus pseudogravinae",51,101,156485,1052448,443,138591,141813,"F. Nordsieck, 1973",FALSE,""
"8133","Jujubinus vexationis","Jujubinus vexationis","species",141818,903857,4358205,2884856,"Jujubinus vexationis","Jujubinus vexationis","Jujubinus vexationis","Jujubinus vexationis Curini-Galletti, 1990","Mollusca","Gastropoda","Vetigastropoda","Trochida","Trochidae","Jujubinus","Jujubinus vexationis",51,101,156485,1052448,443,138591,141818,"Curini-Galletti, 1990",FALSE,""
"8134","Jujubinus ruscurianus","Jujubinus ruscurianus","species",141814,903855,4358212,2884853,"Jujubinus ruscurianus","Jujubinus ruscurianus","Jujubinus ruscurianus","Jujubinus ruscurianus (Weinkauff, 1868)","Mollusca","Gastropoda","Vetigastropoda","Trochida","Trochidae","Jujubinus","Jujubinus ruscurianus",51,101,156485,1052448,443,138591,141814,"(Weinkauff, 1868)",FALSE,""
"8135","Jujubinus gravinae","Jujubinus gravinae","species",141808,903854,4358210,2884861,"Jujubinus gravinae","Jujubinus gravinae","Jujubinus gravinae","Jujubinus gravinae (Dautzenberg, 1881)","Mollusca","Gastropoda","Vetigastropoda","Trochida","Trochidae","Jujubinus","Jujubinus gravinae",51,101,156485,1052448,443,138591,141808,"(Dautzenberg, 1881)",FALSE,""
"8136","Clelandella miliaris","Clelandella miliaris","species",141774,673972,4358036,2884850,"Clelandella miliaris","Clelandella miliaris","Clelandella miliaris","Clelandella miliaris (Brocchi, 1814)","Mollusca","Gastropoda","Vetigastropoda","Trochida","Trochidae","Clelandella","Clelandella miliaris",51,101,156485,1052448,443,138588,141774,"(Brocchi, 1814)",FALSE,""
"8137","Cantharidus sendersi","Cantharidus sendersi","species",389944,903851,4358192,2884835,"Cantharidus sendersi","Cantharidus sendersi","Cantharidus sendersi","Cantharidus sendersi Poppe, Tagaro & Dekker, 2006","Mollusca","Gastropoda","Vetigastropoda","Trochida","Trochidae","Cantharidus","Cantharidus sendersi",51,101,156485,1052448,443,204763,389944,"Poppe, Tagaro & Dekker, 2006",FALSE,""
"8138","Jujubinus suarezensis","Jujubinus suarezensis","species",605511,903856,6787785,2884832,"Jujubinus suarezensis","Jujubinus suarezensis","Jujubinus suarezensis","Jujubinus suarezensis (P.Fischer, 1878)","Mollusca","Gastropoda","Vetigastropoda","Trochida","Trochidae","Jujubinus","Jujubinus suarezensis",51,101,156485,1052448,443,138591,605511,"(P. Fischer, 1878)",FALSE,""
"8139","Agagus agagus","Agagus agagus","species",216290,903928,4358049,2920366,"Agagus agagus","Agagus agagus","Agagus agagus","Agagus agagus Jousseaume, 1894","Mollusca","Gastropoda","Vetigastropoda","Trochida","Trochidae","Agagus","Agagus agagus",51,101,156485,1052448,443,206712,216290,"Jousseaume, 1894",FALSE,""
"8140","Jujubinus gilberti","Jujubinus gilberti","species",573032,903853,4615584,2884826,"Jujubinus gilberti","Jujubinus gilberti","Jujubinus gilberti","Jujubinus gilberti (Montrouzier, 1878)","Mollusca","Gastropoda","Vetigastropoda","Trochida","Trochidae","Jujubinus","Jujubinus gilberti",51,101,156485,1052448,443,138591,573032,"(Montrouzier, 1878)",FALSE,""
"8141","Jujubinus geographicus","Jujubinus geographicus","species",389954,903852,4358208,2884878,"Jujubinus geographicus","Jujubinus geographicus","Jujubinus geographicus","Jujubinus geographicus Poppe, Tagaro & Dekker, 2006","Mollusca","Gastropoda","Vetigastropoda","Trochida","Trochidae","Jujubinus","Jujubinus geographicus",51,101,156485,1052448,443,138591,389954,"Poppe, Tagaro & Dekker, 2006",FALSE,""
"8142","Priotrochus obscurus","Priotrochus obscurus","species",546929,904127,6514480,2922237,"Priotrochus obscurus","Priotrochus obscurus","Priotrochus obscurus","Priotrochus obscurus (W.Wood, 1828)","Mollusca","Gastropoda","Vetigastropoda","Trochida","Trochidae","Priotrochus","Priotrochus obscurus",51,101,156485,1052448,443,512286,546929,"(W. Wood, 1828)",FALSE,""
"8143","Microtis tuberculata","Microtis tuberculata","species",547310,262003,5797916,4961255,"Microtis tuberculata","Microtis tuberculata","Microtis tuberculata","Microtis tuberculata A.Adams, 1850","Mollusca","Gastropoda","Vetigastropoda","Trochida","Trochidae","Microtis","Microtis tuberculata",51,101,156485,1052448,443,512300,547310,"A. Adams, 1850",FALSE,""
"8144","Calliotrochus marmoreus","Calliotrochus marmoreus","species",567748,903930,4615413,2885226,"Calliotrochus marmoreus","Calliotrochus marmoreus","Calliotrochus marmoreus","Calliotrochus marmoreus (Pease, 1861)","Mollusca","Gastropoda","Vetigastropoda","Trochida","Trochidae","Calliotrochus","Calliotrochus marmoreus",51,101,156485,1052448,443,512277,567748,"(Pease, 1861)",FALSE,""
"8145","Polygyra cereolus","Polygyra cereolus","species",NA,324560,2295819,41710,NA,"Polygyra cereolus","Polygyra cereolus","Polygyra cereolus (Megerle von Mühlfeldt, 1818)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"8146","Felimare kempfi","Felimare kempfi","species",597528,902411,6519371,271728,"Felimare kempfi","Felimare kempfi","Felimare kempfi","Felimare kempfi (Ev.Marcus, 1971)","Mollusca","Gastropoda","Heterobranchia","Nudibranchia","Chromodorididae","Felimare","Felimare kempfi",51,101,14712,1762,23003,558624,597528,"(Ev. Marcus, 1971)",FALSE,""
"8147","Felimida paulomarcioi","Felimida paulomarcioi","species",884439,902416,9507940,2875261,"Felimida paulomarcioi","Felimare paulomarcioi","Felimida paulomarcioi","Felimida paulomarcioi (Domínguez, García & Troncoso, 2006)","Mollusca","Gastropoda","Heterobranchia","Nudibranchia","Chromodorididae","Felimida","Felimida paulomarcioi",51,101,14712,1762,23003,558458,884439,"(Domínguez, F. J. García & Troncoso, 2006)",TRUE,""
"8148","Montfortula punctata","Montfortula punctata",NA,1339859,NA,NA,2887211,"Montfortula punctata","Variegemarginula punctata",NA,NA,"Mollusca","Gastropoda","Vetigastropoda","Lepetellida","Fissurellidae","Montfortula","Montfortula punctata",51,101,156485,1052447,111,585814,1339859,"(A. Adams, 1852)",TRUE,"sibling_higher"
