"","taxa_query","found_taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","status","unacceptreason","is_synonym","flags","valid_authority","kingdom","class","order","family","genus","freshwater_only","terrestrial_only"
"7257","Fasciolariidae","Fasciolariidae","family",23038,84905,6776,700418,"Fasciolariidae","Fasciolariidae","Fasciolariidae","Fasciolariidae","Mollusca","accepted",NA,FALSE,"","Gray, 1853","Animalia","Gastropoda","Neogastropoda","Fasciolariidae",NA,"0","0"
"7258","Gloripallium pallium","Gloripallium pallium","species",215389,84920,4373972,371100,"Gloripallium pallium","Gloripallium pallium","Gloripallium pallium","Gloripallium pallium (Linnaeus, 1758)","Mollusca","accepted",NA,FALSE,"","(Linnaeus, 1758)","Animalia","Bivalvia","Pectinida","Pectinidae","Gloripallium","0","0"
"7259","Erato","Erato","genus",137953,6408,NA,342486,"Erato","Erato (genus in Opisthokonta)","Erato",NA,"Mollusca","accepted",NA,FALSE,"","Risso, 1826","Animalia","Gastropoda","Littorinimorpha","Eratoidae","Erato","0","0"
"7260","Vermetidae","Vermetidae","family",23139,821,7057,967615,"Vermetidae","Vermetidae","Vermetidae","Vermetidae","Mollusca","accepted",NA,FALSE,"","Rafinesque, 1815","Animalia","Gastropoda","Littorinimorpha","Vermetidae",NA,"0","0"
"7261","Drupa grossularia","Drupina grossularia",NA,NA,NA,NA,989630,NA,"Drupina grossularia",NA,NA,"Mollusca",NA,NA,TRUE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"7262","Lithophaga","Lithophaga","genus",138220,2437,2285722,887218,"Lithophaga","Lithophaga","Lithophaga","Lithophaga Röding, 1798","Mollusca","accepted",NA,FALSE,"","Röding, 1798","Animalia","Bivalvia","Mytilida","Mytilidae","Lithophaga","0","0"
"7263","Gymnodoris","Gymnodoris","genus",206395,84978,4359995,530053,"Gymnodoris","Gymnodoris","Gymnodoris","Gymnodoris Stimpson, 1855","Mollusca","accepted",NA,FALSE,"","Stimpson, 1855","Animalia","Gastropoda","Nudibranchia","Polyceridae","Gymnodoris","0","0"
"7264","Octopus bocki","Octopus bocki","species",341953,84986,2289506,373341,"Octopus bocki","Octopus bocki","Octopus bocki","Octopus bocki Adam, 1941","Mollusca","accepted",NA,FALSE,"","Adam, 1941","Animalia","Cephalopoda","Octopoda","Octopodidae","Octopus","0","0"
"7265","Chromodorididae","Chromodorididae","family",23003,1847,7046,165260,"Chromodorididae","Chromodorididae","Chromodorididae","Chromodorididae","Mollusca","accepted",NA,FALSE,"","Bergh, 1891","Animalia","Gastropoda","Nudibranchia","Chromodorididae",NA,"0","0"
"7266","Strombus gibberulus","Gibberulus gibberulus",NA,NA,NA,NA,1039289,NA,"Gibberulus gibberulus",NA,NA,"Mollusca",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7267","Chama asperella","Chama asperella","species",208488,85031,4372055,6519891,"Chama asperella","Chama asperella","Chama asperella","Chama asperella Lamarck, 1819","Mollusca","accepted",NA,FALSE,"","Lamarck, 1819","Animalia","Bivalvia","Venerida","Chamidae","Chama","0","0"
"7268","Isognomon","Isognomon","genus",138091,2469,2285355,5973305,"Isognomon","Isognomon","Isognomon","Isognomon (Lightfoot), 1786","Mollusca","accepted",NA,FALSE,"","[Lightfoot], 1786","Animalia","Bivalvia","Ostreida","Isognomonidae","Isognomon","0","0"
"7269","Conus distans","Conus distans","species",215530,85039,9151168,457457,"Conus distans","Conus distans","Conus distans","Conus distans Hwass, 1792","Mollusca","accepted",NA,FALSE,"sibling_higher","Hwass in Bruguière, 1792","Animalia","Gastropoda","Neogastropoda","Conidae","Conus","0","0"
"7270","Astralium","Astralium","genus",204985,27150,5190312,567874,"Astralium","Astralium","Astralium","Astralium Link, 1807","Mollusca","accepted",NA,FALSE,"","Link, 1807","Animalia","Gastropoda","Trochida","Turbinidae","Astralium","0","0"
"7271","Fastosarion","Fastosarion",NA,NA,NA,NA,585103,NA,"Fastosarion",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7272","Tylodina","Tylodina","genus",138618,85134,2302633,527237,"Tylodina","Tylodina","Tylodina","Tylodina Rafinesque, 1814","Mollusca","accepted",NA,FALSE,"","Rafinesque, 1814","Animalia","Gastropoda","Umbraculida","Tylodinidae","Tylodina","0","0"
"7273","Mancinella","Mancinella","genus",396998,85136,6008226,226936,"Mancinella","Mancinella","Mancinella","Mancinella Link, 1807","Mollusca","accepted",NA,FALSE,"","Link, 1807","Animalia","Gastropoda","Neogastropoda","Muricidae","Mancinella","0","0"
"7274","Roboastra gracilis","Roboastra gracilis","species",531059,104224,4605683,36855,"Roboastra gracilis","Roboastra gracilis","Roboastra gracilis","Roboastra gracilis (Bergh, 1877)","Mollusca","accepted",NA,FALSE,"sibling_higher","(Bergh, 1877)","Animalia","Gastropoda","Nudibranchia","Polyceridae","Roboastra","0","0"
"7275","Thorunna","Thorunna","genus",456530,85157,4596916,435914,"Thorunna","Thorunna","Thorunna","Thorunna Bergh, 1878","Mollusca","accepted",NA,FALSE,"","Bergh, 1878","Animalia","Gastropoda","Nudibranchia","Chromodorididae","Thorunna","0","0"
"7276","Risbecia","Hypselodoris",NA,NA,NA,NA,32015,NA,"Hypselodoris",NA,NA,"Mollusca",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7277","Stylocheilus","Stylocheilus","genus",203969,5930,2297317,171918,"Stylocheilus","Stylocheilus","Stylocheilus","Stylocheilus Gould, 1852","Mollusca","accepted",NA,FALSE,"","Gould, 1852","Animalia","Gastropoda","Aplysiida","Aplysiidae","Stylocheilus","0","0"
"7278","Coriocella nigra","Coriocella nigra","species",567311,31222,4614572,492873,"Coriocella nigra","Coriocella nigra","Coriocella nigra","Coriocella nigra Blainville, 1824","Mollusca","accepted",NA,FALSE,"","Blainville, 1824","Animalia","Gastropoda","Littorinimorpha","Velutinidae","Coriocella","0","0"
"7279","Pleurobranchaea meckeli","Pleurobranchaea meckeli","species",140818,560327,6788222,256149,"Pleurobranchaea meckeli","Pleurobranchaea meckeli","Pleurobranchaea meckeli","Pleurobranchaea meckeli (Blainville, 1825)","Mollusca","accepted",NA,FALSE,"","(Blainville, 1825)","Animalia","Gastropoda","Pleurobranchida","Pleurobranchaeidae","Pleurobranchaea","0","0"
"7280","Antillophos","Antillophos","genus",390690,277349,2304719,522370,"Antillophos","Antillophos","Antillophos","Antillophos Woodring, 1928","Mollusca","accepted",NA,FALSE,"","Woodring, 1928","Animalia","Gastropoda","Neogastropoda","Nassariidae","Antillophos","0","0"
"7281","Eudolium bairdii","Eudolium bairdii","species",141686,856643,2300438,2889813,"Eudolium bairdii","Eudolium bairdii","Eudolium bairdii","Eudolium bairdii (Verrill & S.Smith, 1881)","Mollusca","accepted",NA,FALSE,"","(A. E. Verrill & S. Smith, 1881)","Animalia","Gastropoda","Littorinimorpha","Tonnidae","Eudolium","0","0"
"7282","Lunatia","Euspira",NA,NA,NA,NA,540620,NA,"Euspira",NA,NA,"Mollusca",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7283","Astarte","Astarte","genus",137683,2381,2287271,492001,"Astarte","Astarte (genus in Lophotrochozoa)","Astarte","Astarte J.Sowerby, 1816","Mollusca","accepted",NA,FALSE,"","J. Sowerby, 1816","Animalia","Bivalvia","Carditida","Astartidae","Astarte","0","0"
"7284","Anguispira","Anguispira",NA,NA,NA,NA,1045668,NA,"Anguispira",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7285","Haliotis australis","Haliotis australis","species",445302,208517,4616010,780550,"Haliotis australis","Haliotis australis","Haliotis australis","Haliotis australis Gmelin, 1791","Mollusca","accepted",NA,FALSE,"","Gmelin, 1791","Animalia","Gastropoda","Lepetellida","Haliotidae","Haliotis","0","0"
"7286","Haustrum","Haustrum","genus",395160,198944,2304253,506635,"Haustrum","Haustrum","Haustrum","Haustrum Perry, 1811","Mollusca","accepted",NA,FALSE,"","Perry, 1811","Animalia","Gastropoda","Neogastropoda","Muricidae","Haustrum","0","0"
"7287","Spisula","Spisula","genus",138159,27322,2286425,721794,"Spisula","Spisula","Spisula","Spisula Gray, 1837","Mollusca","accepted",NA,FALSE,"sibling_higher","Gray, 1837","Animalia","Bivalvia","Venerida","Mactridae","Spisula","0","0"
"7288","Cellana karachiensis","Cellana karachiensis","species",325451,103683,4370011,160959,"Cellana karachiensis","Cellana karachiensis","Cellana karachiensis","Cellana karachiensis (Winckworth, 1930)","Mollusca","accepted",NA,FALSE,"","(Winckworth, 1930)","Animalia","Gastropoda",NA,"Nacellidae","Cellana","0","0"
"7289","Echinoteuthis atlantica","Echinoteuthis atlantica","species",759129,590222,8199794,2868727,"Echinoteuthis atlantica","Echinoteuthis atlantica","Echinoteuthis atlantica","Echinoteuthis atlantica (Joubin, 1933)","Mollusca","accepted",NA,FALSE,"","(Joubin, 1933)","Animalia","Cephalopoda","Oegopsida","Mastigoteuthidae","Echinoteuthis","0","0"
"7290","Idioteuthis cordiformis","Idioteuthis cordiformis","species",527173,497123,2289847,329549,"Idioteuthis cordiformis","Idioteuthis cordiformis","Idioteuthis cordiformis","Idioteuthis cordiformis (Chun, 1908)","Mollusca","accepted",NA,FALSE,"","(Chun, 1908)","Animalia","Cephalopoda","Oegopsida","Mastigoteuthidae","Idioteuthis","0","0"
"7291","Favartia","Favartia","genus",206015,199869,2304402,653143,"Favartia","Favartia","Favartia","Favartia Jousseaume, 1880","Mollusca","accepted",NA,FALSE,"","Jousseaume, 1880","Animalia","Gastropoda","Neogastropoda","Muricidae","Favartia","0","0"
"7292","Siphonochelus","Siphonochelus","genus",391513,269864,2302678,67892,"Siphonochelus","Siphonochelus","Siphonochelus","Siphonochelus Jousseaume, 1880","Mollusca","accepted",NA,FALSE,"","Jousseaume, 1880","Animalia","Gastropoda","Neogastropoda","Muricidae","Siphonochelus","0","0"
"7293","Scabrotrophon","Scabrotrophon","genus",147145,469699,2304243,968365,"Scabrotrophon","Scabrotrophon","Scabrotrophon","Scabrotrophon McLean, 1996","Mollusca","accepted",NA,FALSE,"","J. H. McLean, 1996","Animalia","Gastropoda","Neogastropoda","Muricidae","Scabrotrophon","0","0"
"7294","Xymenopsis muriciformis","Xymenopsis muriciformis","species",399477,469703,4364730,514841,"Xymenopsis muriciformis","Xymenopsis muriciformis","Xymenopsis muriciformis","Xymenopsis muriciformis (P.P.King, 1832)","Mollusca","accepted",NA,FALSE,"","(P. P. King, 1832)","Animalia","Gastropoda","Neogastropoda","Muricidae","Xymenopsis","0","0"
"7295","Onychoteuthis lacrima","Onychoteuthis lacrima","species",550395,772844,6521478,2868563,"Onychoteuthis lacrima","Onychoteuthis lacrima","Onychoteuthis lacrima","Onychoteuthis lacrima Bolstad & Seki","Mollusca","accepted",NA,FALSE,"","Bolstad & Seki [in Bolstad], 2008","Animalia","Cephalopoda","Oegopsida","Onychoteuthidae","Onychoteuthis","0","0"
"7296","Walvisteuthis jeremiahi","Walvisteuthis jeremiahi","species",850552,740116,8204018,5734721,"Walvisteuthis jeremiahi","Walvisteuthis jeremiahi","Walvisteuthis jeremiahi","Walvisteuthis jeremiahi Vecchione, Sosnowski & Young, 2015","Mollusca","accepted",NA,FALSE,"","Vecchione, Sosnowski & R. E. Young, 2015","Animalia","Cephalopoda","Oegopsida","Onychoteuthidae","Walvisteuthis","0","0"
"7297","Onychoteuthis aequimanus","Onychoteuthis aequimanus","species",550392,772845,5189670,5734704,"Onychoteuthis aequimanus","Onychoteuthis aequimanus","Onychoteuthis aequimanus","Onychoteuthis aequimanus Gabb, 1868","Mollusca","accepted",NA,FALSE,"","Gabb, 1868","Animalia","Cephalopoda","Oegopsida","Onychoteuthidae","Onychoteuthis","0","0"
"7298","Onychoteuthis bergii","Onychoteuthis bergii","species",342068,NA,5189671,5734703,"Onychoteuthis bergii","Onychoteuthis bergii",NA,"Onychoteuthis bergii Lichtenstein, 1818","Mollusca","accepted",NA,FALSE,"","Lichtenstein, 1818","Animalia","Cephalopoda","Oegopsida","Onychoteuthidae","Onychoteuthis","0","0"
"7299","Notonykia nesisi","Notonykia nesisi","species",410380,772849,6521486,2868568,"Notonykia nesisi","Notonykia nesisi","Notonykia nesisi","Notonykia nesisi Bolstad, 2007","Mollusca","accepted",NA,FALSE,"","Bolstad, 2007","Animalia","Cephalopoda","Oegopsida","Onychoteuthidae","Notonykia","0","0"
"7300","Walvisteuthis rancureli","Walvisteuthis rancureli","species",850553,NA,8375616,2868552,"Walvisteuthis rancureli","Walvisteuthis rancureli",NA,"Walvisteuthis rancureli (Okutani, 1981)","Mollusca","accepted",NA,FALSE,"","(Okutani, 1981)","Animalia","Cephalopoda","Oegopsida","Onychoteuthidae","Walvisteuthis","0","0"
"7301","Onychoteuthis prolata","Onychoteuthis prolata","species",550396,786532,6521476,2868564,"Onychoteuthis prolata","Onychoteuthis prolata","Onychoteuthis prolata","Onychoteuthis prolata Bolstad, Vecchione & Young","Mollusca","accepted",NA,FALSE,"","Bolstad, Vecchione & R. E. Young [in Bolstad], 2008","Animalia","Cephalopoda","Oegopsida","Onychoteuthidae","Onychoteuthis","0","0"
"7302","Alcithoe aillaudorum","Alcithoe aillaudorum","species",385223,149459,4367966,1052725,"Alcithoe aillaudorum","Alcithoe aillaudorum","Alcithoe aillaudorum","Alcithoe aillaudorum Bouchet & Poppe, 1988","Mollusca","accepted",NA,FALSE,"","Bouchet & Poppe, 1988","Animalia","Gastropoda","Neogastropoda","Volutidae","Alcithoe","0","0"
"7303","Cancellopollia gracilis","Cancellopollia gracilis","species",458538,80298,5857409,534085,"Cancellopollia gracilis","Cancellopollia gracilis","Cancellopollia gracilis","Cancellopollia gracilis Vermeij & Bouchet, 1998","Mollusca","accepted",NA,FALSE,"","Vermeij & Bouchet, 1998","Animalia","Gastropoda","Neogastropoda","Pisaniidae","Cancellopollia","0","0"
"7304","Axymene aucklandicus","Axymene aucklandicus","species",598753,675799,6787448,2909074,"Axymene aucklandicus","Axymene aucklandicus","Axymene aucklandicus","Axymene aucklandicus (E.A.Smith, 1902)","Mollusca","accepted",NA,FALSE,"","(E. A. Smith, 1902)","Animalia","Gastropoda","Neogastropoda","Muricidae","Axymene","0","0"
"7305","Axymene traversi","Axymene traversi",NA,NA,NA,NA,2909083,NA,"Axymene traversi",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7306","Comptella curta","Comptella curta","species",399116,675802,2304473,2911867,"Comptella curta","Comptella curta","Comptella curta","Comptella curta (Murdoch, 1905)","Mollusca","accepted",NA,FALSE,"","(Murdoch, 1905)","Animalia","Gastropoda","Neogastropoda","Muricidae","Comptella","0","0"
"7307","Pagodula tangaroa","Enixotrophon tangaroa",NA,NA,NA,NA,2909023,NA,"Enixotrophon tangaroa",NA,NA,"Mollusca",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7308","Pagodula echinata","Pagodula echinata","species",181040,469701,5726504,318532,"Pagodula echinata","Pagodula echinata","Pagodula echinata","Pagodula echinata (Kiener, 1839)","Mollusca","accepted",NA,FALSE,"","(Kiener, 1839)","Animalia","Gastropoda","Neogastropoda","Muricidae","Pagodula","0","0"
"7309","Paratrophon","Paratrophon","genus",399019,675807,2304384,2911495,"Paratrophon","Paratrophon","Paratrophon","Paratrophon Finlay, 1926","Mollusca","accepted",NA,FALSE,"","Finlay, 1926","Animalia","Gastropoda","Neogastropoda","Muricidae","Paratrophon","0","0"
"7310","Paratrophon patens","Paratrophon patens","species",399304,675809,2304385,2911499,"Paratrophon patens","Paratrophon patens","Paratrophon patens","Paratrophon patens (Hombron & Jacquinot, 1848)","Mollusca","accepted",NA,FALSE,"","(Hombron & Jacquinot, 1848)","Animalia","Gastropoda","Neogastropoda","Muricidae","Paratrophon","0","0"
"7311","Paratrophon quoyi","Paratrophon quoyi","species",399305,675810,2304389,2911494,"Paratrophon quoyi","Paratrophon quoyi","Paratrophon quoyi","Paratrophon quoyi (Reeve, 1846)","Mollusca","accepted",NA,FALSE,"","(Reeve, 1846)","Animalia","Gastropoda","Neogastropoda","Muricidae","Paratrophon","0","0"
"7312","Poirieria syrinx","Poirieria syrinx","species",564699,675812,4366555,2912239,"Poirieria syrinx","Poirieria syrinx","Poirieria syrinx","Poirieria syrinx B.A.Marshall & Houart, 1995","Mollusca","accepted",NA,FALSE,"","B. A. Marshall & Houart, 1995","Animalia","Gastropoda","Neogastropoda","Muricidae","Poirieria","0","0"
"7313","Poirieria zelandica","Poirieria zelandica","species",564697,675813,4366560,2911527,"Poirieria zelandica","Poirieria zelandica","Poirieria zelandica","Poirieria zelandica (Quoy & Gaimard, 1833)","Mollusca","accepted",NA,FALSE,"","(Quoy & Gaimard, 1833)","Animalia","Gastropoda","Neogastropoda","Muricidae","Poirieria","0","0"
"7314","Trophonopsis muricata","Trophonopsis muricata","species",152370,600113,6499473,2902609,"Trophonopsis muricata","Trophonopsis muricata","Trophonopsis muricata","Trophonopsis muricata (Montagu, 1803)","Mollusca","accepted",NA,FALSE,"","(Montagu, 1803)","Animalia","Gastropoda","Neogastropoda","Muricidae","Trophonopsis","0","0"
"7315","Xymene plebeius","Xymene plebeius","species",399420,675815,2304171,2909081,"Xymene plebeius","Xymene plebeius","Xymene plebeius","Xymene plebeius (Hutton, 1873)","Mollusca","accepted",NA,FALSE,"","(Hutton, 1873)","Animalia","Gastropoda","Neogastropoda","Muricidae","Xymene","0","0"
"7316","Xymenella pusilla","Xymenella pusilla","species",598754,675817,2304443,2909079,"Xymenella pusilla","Xymenella pusilla","Xymenella pusilla","Xymenella pusilla (Suter, 1907)","Mollusca","accepted",NA,FALSE,"","(Suter, 1907)","Animalia","Gastropoda","Neogastropoda","Muricidae","Xymenella","0","0"
"7317","Zeatrophon ambiguus","Zeatrophon ambiguus","species",598755,675819,6787447,2909080,"Zeatrophon ambiguus","Zeatrophon ambiguus","Zeatrophon ambiguus","Zeatrophon ambiguus (Philippi, 1844)","Mollusca","accepted",NA,FALSE,"","(Philippi, 1844)","Animalia","Gastropoda","Neogastropoda","Muricidae","Zeatrophon","0","0"
"7318","Macrochlamys resplendens","Macrochlamys resplendens",NA,NA,NA,NA,7500316,NA,"Macrochlamys resplendens",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7319","Megaustenia praestans","Megaustenia praestans",NA,NA,NA,NA,7500328,NA,"Megaustenia praestans",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7320","Ariophanta lahatensis","Ariophanta lahatensis",NA,NA,NA,NA,7500315,NA,"Ariophanta lahatensis",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7321","Atopos","Atopos",NA,NA,NA,NA,591149,NA,"Atopos",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7322","Dioryx","Dioryx",NA,NA,NA,NA,256290,NA,"Dioryx",NA,NA,"Mollusca",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"7323","Sitala","Sitala",NA,NA,NA,NA,2882986,NA,"Sitala",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7324","Ovachlamys","Ovachlamys",NA,NA,NA,NA,1096688,NA,"Ovachlamys",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7325","Durgella","Durgella",NA,NA,NA,NA,4957298,NA,"Durgella",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7326","Discartemon","Discartemon",NA,NA,NA,NA,2881974,NA,"Discartemon",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7327","Georissa","Georissa",NA,NA,NA,NA,309562,NA,"Georissa",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7328","Schistoloma sectilabrum","Schistoloma sectilabrum",NA,NA,NA,NA,7494471,NA,"Schistoloma sectilabrum",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7329","Amphidromus atricallosus","Amphidromus atricallosus",NA,NA,NA,NA,444972,NA,"Amphidromus atricallosus",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7330","Austenia","Austenia",NA,NA,NA,NA,5295522,NA,"Austenia",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7331","Melanoides","Melanthoides",NA,NA,NA,NA,4652012,NA,"Melanthoides",NA,NA,"Mollusca",NA,NA,FALSE,"hidden, sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"7332","Cyclophorus expansus","Cyclophorus expansus",NA,NA,NA,NA,5263409,NA,"Cyclophorus expansus",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7333","Trochomorpha","Trochomorpha",NA,NA,NA,NA,462397,NA,"Trochomorpha",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7334","Veronicellidae","Veronicellidae",NA,NA,NA,NA,88530,NA,"Veronicellidae",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7335","Paludomus petrosus","Paludomus petrosus",NA,NA,NA,NA,6360835,NA,"Paludomus petrosus",NA,NA,"Mollusca",NA,NA,FALSE,"hidden_inherited",NA,NA,NA,NA,NA,NA,NA,NA
"7336","Cyclotus gordoni","Cyclotus gordoni",NA,NA,NA,NA,7494416,NA,"Cyclotus gordoni",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7337","Pupina","Pupina",NA,NA,NA,NA,1007287,NA,"Pupina",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7338","Laona confusa","Laona confusa","species",1349171,NA,10439755,7960158,"Laona confusa","Laona confusa",NA,"Laona confusa (Ohnheiser & Malaquias, 2013)","Mollusca","accepted",NA,FALSE,"","(Ohnheiser & Malaquias, 2013)","Animalia","Gastropoda","Cephalaspidea","Laonidae","Laona","0","0"
"7339","Roxania utriculus","Roxania utriculus","species",139486,599293,2291664,2884127,"Roxania utriculus","Roxania utriculus","Roxania utriculus","Roxania utriculus (Brocchi, 1814)","Mollusca","accepted",NA,FALSE,"","(Brocchi, 1814)","Animalia","Gastropoda","Cephalaspidea","Alacuppidae","Roxania","0","0"
"7340","Philine grandioculi","Philine grandioculi",NA,NA,NA,NA,4154846,NA,"Philine grandioculi",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7341","Philine finmarchica","Laona finmarchica",NA,NA,NA,NA,2884537,NA,"Laona finmarchica",NA,NA,"Mollusca",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7342","Laona","Laona","genus",138338,981588,3245229,2884589,"Laona","Laona","Laona","Laona A.Adams, 1865","Mollusca","accepted",NA,FALSE,"","A. Adams, 1865","Animalia","Gastropoda","Cephalaspidea","Laonidae","Laona","0","0"
"7343","Arca","Arca","genus",137670,2413,2286209,643223,"Arca","Arca","Arca","Arca Linnaeus, 1758","Mollusca","accepted",NA,FALSE,"sibling_higher","Linnaeus, 1758","Animalia","Bivalvia","Arcida","Arcidae","Arca","0","0"
"7344","Mendicula ferruginosa","Mendicula ferruginosa","species",152905,673986,2287526,816344,"Mendicula ferruginosa","Mendicula ferruginosa","Mendicula ferruginosa","Mendicula ferruginosa (Forbes, 1844)","Mollusca","accepted",NA,FALSE,"","(Forbes, 1844)","Animalia","Bivalvia","Lucinida","Thyasiridae","Mendicula","0","0"
"7345","Delectopecten vitreus","Delectopecten vitreus","species",140702,673983,2285983,769854,"Delectopecten vitreus","Delectopecten vitreus","Delectopecten vitreus","Delectopecten vitreus (Gmelin, 1791)","Mollusca","accepted",NA,FALSE,"","(Gmelin, 1791)","Animalia","Bivalvia","Pectinida","Pectinidae","Delectopecten","0","0"
"7346","Cuspidaria obesa","Cuspidaria obesa","species",139450,642784,5189406,2864182,"Cuspidaria obesa","Cuspidaria obesa","Cuspidaria obesa","Cuspidaria obesa (Lovén, 1846)","Mollusca","accepted",NA,FALSE,"","(Lovén, 1846)","Animalia","Bivalvia",NA,"Cuspidariidae","Cuspidaria","0","0"
"7347","Dolicholatirus","Dolicholatirus","genus",206053,277311,2303984,2898340,"Dolicholatirus","Dolicholatirus","Dolicholatirus","Dolicholatirus Bellardi, 1884","Mollusca","accepted",NA,FALSE,"","Bellardi, 1884","Animalia","Gastropoda","Neogastropoda","Dolicholatiridae","Dolicholatirus","0","0"
"7348","Fusinus","Fusinus","genus",138002,276838,8944777,700419,"Fusinus","Fusinus","Fusinus","Fusinus Rafinesque, 1815","Mollusca","accepted",NA,FALSE,"","Rafinesque, 1815","Animalia","Gastropoda","Neogastropoda","Fasciolariidae","Fusinus","0","0"
"7349","Cancellariidae","Cancellariidae","family",13600,982,2303085,852134,"Cancellariidae","Cancellariidae","Cancellariidae","Cancellariidae","Mollusca","accepted",NA,FALSE,"","Forbes & Hanley, 1851","Animalia","Gastropoda","Neogastropoda","Cancellariidae",NA,"0","0"
"7350","Enigmaticolus monnieri","Enigmaticolus monnieri",NA,NA,NA,NA,4156986,NA,"Enigmaticolus monnieri",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"7351","Metulella columbellata","Metulella columbellata","species",420001,743250,8181051,2899708,"Metulella columbellata","Metulella columbellata","Metulella columbellata","Metulella columbellata (Dall, 1889)","Mollusca","accepted",NA,FALSE,"extinct, incertae_sedis","(Dall, 1889)","Animalia","Gastropoda","Neogastropoda","Columbellidae","Metulella","0","0"
"7352","Cosmioconcha","Cosmioconcha","genus",378319,743251,2305487,2899743,"Cosmioconcha","Cosmioconcha","Cosmioconcha","Cosmioconcha Dall, 1913","Mollusca","accepted",NA,FALSE,"sibling_higher","Dall, 1913","Animalia","Gastropoda","Neogastropoda","Columbellidae","Cosmioconcha","0","0"
"7353","Suturoglypta pretrii","Suturoglypta pretrii","species",420014,149479,2305702,2900172,"Suturoglypta pretrii","Suturoglypta pretrii","Suturoglypta pretrii","Suturoglypta pretrii (Duclos, 1846)","Mollusca","accepted",NA,FALSE,"","(Duclos, 1846)","Animalia","Gastropoda","Neogastropoda","Columbellidae","Suturoglypta","0","0"
"7354","Anachis lyrata","Anachis lyrata","species",511411,743254,6505781,2899749,"Anachis lyrata","Anachis lyrata","Anachis lyrata","Anachis lyrata (G.B.Sowerby I, 1832)","Mollusca","accepted",NA,FALSE,"","(G. B. Sowerby I, 1832)","Animalia","Gastropoda","Neogastropoda","Columbellidae","Anachis","0","0"
"7355","Costoanachis sparsa","Costoanachis sparsa","species",419998,743255,2305782,2899802,"Costoanachis sparsa","Costoanachis sparsa","Costoanachis sparsa","Costoanachis sparsa (Reeve, 1859)","Mollusca","accepted",NA,FALSE,"","(Reeve, 1859)","Animalia","Gastropoda","Neogastropoda","Columbellidae","Costoanachis","0","0"
"7356","Parvanachis obesa","Parvanachis obesa","species",160440,743257,2305510,2900032,"Parvanachis obesa","Parvanachis obesa","Parvanachis obesa","Parvanachis obesa (C.B.Adams, 1845)","Mollusca","accepted",NA,FALSE,"","(C. B. Adams, 1845)","Animalia","Gastropoda","Neogastropoda","Columbellidae","Parvanachis","0","0"
