"","taxa_query","found_taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","class","status","unacceptreason","is_synonym","flags","valid_authority","kingdom","order","family","genus","freshwater_only","terrestrial_only"
"1426","Artacama valparaisiensis","Artacama valparaisiensis","species",326653,667508,2325089,482960,"Artacama valparaisiensis","Artacama valparaisiensis","Artacama valparaisiensis","Artacama valparaisiensis Rozbaczylo & Méndez, 1996","Annelida","Polychaeta","accepted",NA,FALSE,"","Rozbaczylo & Méndez, 1996","Animalia","Terebellida","Terebellidae","Artacama","0","0"
"1427","Asychis chilensis","Asychis chilensis","species",1466446,667507,10138832,177552,"Asychis chilensis","Asychis chilensis","Asychis chilensis","Asychis chilensis (Hartmann-Schröder, 1965)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Hartmann-Schröder, 1965)","Animalia",NA,"Maldanidae","Asychis","0","0"
"1428","Palola viridis","Palola viridis","species",335340,285925,5198129,1020335,"Palola viridis","Palola viridis","Palola viridis","Palola viridis Gray, 1847","Annelida","Polychaeta","accepted",NA,FALSE,"","Gray in Stair, 1847","Animalia","Eunicida","Eunicidae","Palola","0","0"
"1429","Orobdella mononoke","Orobdella mononoke",NA,NA,NA,NA,534497,NA,"Orobdella mononoke",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Orobdellidae",NA,NA,NA
"1430","Namalycastis elobeyensis","Namalycastis elobeyensis","species",329426,668018,2315349,695504,"Namalycastis elobeyensis","Namalycastis elobeyensis","Namalycastis elobeyensis","Namalycastis elobeyensis Glasby, 1999","Annelida","Polychaeta","accepted",NA,FALSE,"","Glasby, 1999","Animalia","Phyllodocida","Nereididae","Namalycastis","0","0"
"1431","Haementeria lopezi","Haementeria lopezi",NA,NA,NA,NA,511724,NA,"Haementeria lopezi",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"1432","Haementeria depressa","Haementeria depressa",NA,NA,NA,NA,800460,NA,"Haementeria depressa",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"1433","Oligobdella brasiliensis","Oligobdella brasiliensis",NA,NA,NA,NA,942427,NA,"Oligobdella brasiliensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"1434","Haementeria paraguayensis","Haementeria paraguayensis",NA,NA,NA,NA,511795,NA,"Haementeria paraguayensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"1435","Drawida gracilis","Drawida gracilis",NA,NA,NA,NA,749884,NA,"Drawida gracilis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Moniligastridae",NA,NA,NA
"1436","Haemadipsa picta","Haemadipsa picta",NA,NA,NA,NA,89383,NA,"Haemadipsa picta",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"1437","Tritetrabdella taiwana","Tritetrabdella taiwana",NA,NA,NA,NA,448033,NA,"Tritetrabdella taiwana",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"1438","Amphisamytha carldarei","Amphisamytha carldarei","species",730644,668624,7887917,4166731,"Amphisamytha carldarei","Amphisamytha carldarei","Amphisamytha carldarei","Amphisamytha carldarei Stiller, Rousset, Pleijel, Chevaldonné, Vrijenhoek & Rouse, 2013","Annelida","Polychaeta","accepted",NA,FALSE,"","Stiller, Rousset, Pleijel, Chevaldonné, Vrijenhoek & Rouse, 2013","Animalia","Terebellida","Ampharetidae","Amphisamytha","0","0"
"1439","Amphisamytha vanuatuensis","Amphisamytha vanuatuensis","species",711929,668626,7189655,4166736,"Amphisamytha vanuatuensis","Amphisamytha vanuatuensis","Amphisamytha vanuatuensis","Amphisamytha vanuatuensis Reuscher, Fiege & Wehe, 2009","Annelida","Polychaeta","accepted",NA,FALSE,"","Reuscher, Fiege & Wehe, 2009","Animalia","Terebellida","Ampharetidae","Amphisamytha","0","0"
"1440","Amphisamytha jacksoni","Amphisamytha jacksoni","species",730645,668627,7576427,4166735,"Amphisamytha jacksoni","Amphisamytha jacksoni","Amphisamytha jacksoni","Amphisamytha jacksoni Stiller, Rousset, Pleijel, Chevaldonné, Vrijenhoek & Rouse, 2013","Annelida","Polychaeta","accepted",NA,FALSE,"","Stiller, Rousset, Pleijel, Chevaldonné, Vrijenhoek & Rouse, 2013","Animalia","Terebellida","Ampharetidae","Amphisamytha","0","0"
"1441","Terebella lapidaria","Terebella lapidaria","species",131542,668630,2325189,491820,"Terebella lapidaria","Terebella lapidaria","Terebella lapidaria","Terebella lapidaria Linnaeus, 1767","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","Linnaeus, 1767","Animalia","Terebellida","Terebellidae","Terebella","0","0"
"1442","Sabellides octocirrata","Sabellides octocirrata",NA,NA,NA,NA,4166750,NA,"Sabellides octocirrata",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Ampharetidae",NA,NA,NA
"1443","Polycirrus carolinensis","Polycirrus carolinensis","species",330868,668629,2324680,4166663,"Polycirrus carolinensis","Polycirrus carolinensis","Polycirrus carolinensis","Polycirrus carolinensis Day, 1973","Annelida","Polychaeta","accepted",NA,FALSE,"","Day, 1973","Animalia","Terebellida","Terebellidae","Polycirrus","0","0"
"1444","Mugga wahrbergi","Mugga wahrbergi",NA,NA,NA,NA,4166752,NA,"Mugga wahrbergi",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Ampharetidae",NA,NA,NA
"1445","Melinna albicincta","Melinna albicincta",NA,NA,NA,NA,4166747,NA,"Melinna albicincta",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Ampharetidae",NA,NA,NA
"1446","Amphisamytha julianeae","Amphisamytha julianeae","species",730646,668628,7924734,4166734,"Amphisamytha julianeae","Amphisamytha julianeae","Amphisamytha julianeae","Amphisamytha julianeae Stiller, Rousset, Pleijel, Chevaldonné, Vrijenhoek & Rouse, 2013","Annelida","Polychaeta","accepted",NA,FALSE,"","Stiller, Rousset, Pleijel, Chevaldonné, Vrijenhoek & Rouse, 2013","Animalia","Terebellida","Ampharetidae","Amphisamytha","0","0"
"1447","Alvinella caudata","Alvinella caudata","species",326268,285935,2324366,695610,"Alvinella caudata","Alvinella caudata","Alvinella caudata","Alvinella caudata Desbruyères & Laubier, 1986","Annelida","Polychaeta","accepted",NA,FALSE,"","Desbruyères & Laubier, 1986","Animalia","Terebellida","Alvinellidae","Alvinella","0","0"
"1448","Amphisamytha lutzi","Amphisamytha lutzi","species",730684,668625,8410864,4166732,"Amphisamytha lutzi","Amphisamytha lutzi","Amphisamytha lutzi","Amphisamytha lutzi (Desbruyères & Laubier, 1996)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Desbruyères & Laubier, 1996)","Animalia","Terebellida","Ampharetidae","Amphisamytha","0","0"
"1449","Amphisamytha bioculata","Amphisamytha bioculata","species",332947,668622,2325703,491818,"Amphisamytha bioculata","Amphisamytha bioculata","Amphisamytha bioculata","Amphisamytha bioculata (Moore, 1906)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Moore, 1906)","Animalia","Terebellida","Ampharetidae","Amphisamytha","0","0"
"1450","Ikeda taenioides","Ikeda taenioides",NA,NA,NA,NA,2848108,NA,"Ikeda taenioides",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"unplaced_inherited",NA,NA,NA,"Echiuridae",NA,NA,NA
"1451","Orobdella tsushimensis","Orobdella tsushimensis",NA,NA,NA,NA,240267,NA,"Orobdella tsushimensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Orobdellidae",NA,NA,NA
"1452","Namalycastis","Namalycastis","genus",129376,589047,2315332,138679,"Namalycastis","Namalycastis","Namalycastis","Namalycastis Hartman, 1959","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","Hartman, 1959","Animalia","Phyllodocida","Nereididae","Namalycastis","0","0"
"1453","Eulalia gracilior","Eulalia gracilior","species",827786,668103,7939802,251372,"Eulalia gracilior","Eulalia gracilior","Eulalia gracilior","Eulalia gracilior (Chamberlin, 1919)","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","(Chamberlin, 1919)","Animalia","Phyllodocida","Phyllodocidae","Eulalia","0","0"
"1454","Pterocirrus burtoni","Pterocirrus burtoni","species",827799,668102,8146208,251375,"Pterocirrus burtoni","Pterocirrus burtoni","Pterocirrus burtoni","Pterocirrus burtoni Pleijel, Aguado & Rouse, 2012","Annelida","Polychaeta","accepted",NA,FALSE,"","Pleijel, Aguado & Rouse, 2012","Animalia","Phyllodocida","Phyllodocidae","Pterocirrus","0","0"
"1455","Eulalia aviculiseta","Eulalia aviculiseta","species",339519,668101,5195296,667020,"Eulalia aviculiseta","Eulalia aviculiseta","Eulalia aviculiseta","Eulalia aviculiseta Hartman, 1936","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","Hartman, 1936","Animalia","Phyllodocida","Phyllodocidae","Eulalia","0","0"
"1456","Dysponetus populonectens","Dysponetus populonectens","species",827670,668100,7535550,251377,"Dysponetus populonectens","Dysponetus populonectens","Dysponetus populonectens","Dysponetus populonectens Pleijel, Aguado & Rouse, 2012","Annelida","Polychaeta","accepted",NA,FALSE,"","Pleijel, Aguado & Rouse, 2012","Animalia","Phyllodocida","Chrysopetalidae","Dysponetus","0","0"
"1457","Parougia bermudensis","Parougia bermudensis","species",758274,668065,7892478,607597,"Parougia bermudensis","Parougia bermudensis","Parougia bermudensis","Parougia bermudensis (Åkesson & Rice, 1992)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Åkesson & Rice, 1992)","Animalia","Eunicida","Dorvilleidae","Parougia","0","0"
"1458","Ophryotrocha vivipara","Ophryotrocha vivipara","species",330219,668064,2321961,575468,"Ophryotrocha vivipara","Ophryotrocha vivipara","Ophryotrocha vivipara","Ophryotrocha vivipara Banse, 1963","Annelida","Polychaeta","accepted",NA,FALSE,"","Banse, 1963","Animalia","Eunicida","Dorvilleidae","Ophryotrocha","0","0"
"1459","Ophryotrocha socialis","Ophryotrocha socialis","species",130019,668063,2321973,206025,"Ophryotrocha socialis","Ophryotrocha socialis","Ophryotrocha socialis","Ophryotrocha socialis Ockelmann & Akesson, 1990","Annelida","Polychaeta","accepted",NA,FALSE,"","Ockelmann & Akesson, 1990","Animalia","Eunicida","Dorvilleidae","Ophryotrocha","0","0"
"1460","Ophryotrocha nauarchus","Ophryotrocha nauarchus","species",606959,668062,6785271,607587,"Ophryotrocha nauarchus","Ophryotrocha nauarchus","Ophryotrocha nauarchus","Ophryotrocha nauarchus Wiklund et al., 2012","Annelida","Polychaeta","accepted",NA,FALSE,"","Wiklund et al., 2012","Animalia","Eunicida","Dorvilleidae","Ophryotrocha","0","0"
"1461","Ophryotrocha longiis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Annelida","Polychaeta",NA,NA,NA,NA,NA,NA,NA,"Dorvilleidae",NA,NA,NA
"1462","Ophryotrocha langstrumpae","Ophryotrocha langstrumpae","species",606956,668059,6785266,607577,"Ophryotrocha langstrumpae","Ophryotrocha langstrumpae","Ophryotrocha langstrumpae","Ophryotrocha langstrumpae Wiklund et al., 2012","Annelida","Polychaeta","accepted",NA,FALSE,"","Wiklund et al., 2012","Animalia","Eunicida","Dorvilleidae","Ophryotrocha","0","0"
"1463","Ophryotrocha flabella","Ophryotrocha flabella","species",606955,668058,6785268,607579,"Ophryotrocha flabella","Ophryotrocha flabella","Ophryotrocha flabella","Ophryotrocha flabella Wiklund et al., 2012","Annelida","Polychaeta","accepted",NA,FALSE,"","Wiklund et al., 2012","Animalia","Eunicida","Dorvilleidae","Ophryotrocha","0","0"
"1464","Ophryotrocha diadema","Ophryotrocha diadema","species",330200,152130,2321919,1025744,"Ophryotrocha diadema","Ophryotrocha diadema","Ophryotrocha diadema","Ophryotrocha diadema Åkesson, 1976","Annelida","Polychaeta","accepted",NA,FALSE,"","Åkesson, 1976","Animalia","Eunicida","Dorvilleidae","Ophryotrocha","0","0"
"1465","Ophryotrocha costlowi","Ophryotrocha costlowi","species",550154,668057,2321929,1025743,"Ophryotrocha costlowi","Ophryotrocha costlowi","Ophryotrocha costlowi","Ophryotrocha costlowi Paxton & Åkesson, 2010","Annelida","Polychaeta","accepted",NA,FALSE,"","Paxton & Åkesson, 2010","Animalia","Eunicida","Dorvilleidae","Ophryotrocha","0","0"
"1466","Ophryotrocha adherens","Ophryotrocha adherens","species",330193,671106,2321941,449185,"Ophryotrocha adherens","Ophryotrocha adherens","Ophryotrocha adherens","Ophryotrocha adherens Paavo, Bailey-Brock & Akesson, 2000","Annelida","Polychaeta","accepted",NA,FALSE,"","Paavo, Bailey-Brock & Akesson, 2000","Animalia","Eunicida","Dorvilleidae","Ophryotrocha","0","0"
"1467","Tambalagamia fauveli","Tambalagamia fauveli","species",332448,543046,2315781,375664,"Tambalagamia fauveli","Tambalagamia fauveli","Tambalagamia fauveli","Tambalagamia fauveli Pillai, 1961","Annelida","Polychaeta","accepted",NA,FALSE,"","Pillai, 1961","Animalia","Phyllodocida","Nereididae","Tambalagamia","0","0"
"1468","Pseudonereis variegata","Pseudonereis variegata","species",209792,506734,2316036,792188,"Pseudonereis variegata","Pseudonereis variegata","Pseudonereis variegata","Pseudonereis variegata (Grube, 1857)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Grube, 1857)","Animalia","Phyllodocida","Nereididae","Pseudonereis","0","0"
"1469","Perinereis brevicirris","Perinereis brevicirris","species",334432,653124,2316092,415928,"Perinereis brevicirris","Perinereis brevicirris","Perinereis brevicirris","Perinereis brevicirris (Grube, 1866)","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","(Grube, 1866)","Animalia","Phyllodocida","Nereididae","Perinereis","0","0"
"1470","Nereis multignatha","Nereis multignatha","species",334190,668691,5196221,750798,"Nereis multignatha","Nereis multignatha","Nereis multignatha","Nereis multignatha Imajima & Hartman, 1964","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","Imajima & Hartman, 1964","Animalia","Phyllodocida","Nereididae","Nereis","0","0"
"1471","Hermilepidonotus helotypus","Hermilepidonotus helotypus","species",333597,671323,2313469,1036749,"Hermilepidonotus helotypus","Hermilepidonotus helotypus","Hermilepidonotus helotypus","Hermilepidonotus helotypus (Grube, 1877)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Grube, 1877)","Animalia","Phyllodocida","Polynoidae","Hermilepidonotus","0","0"
"1472","Oxyptychus","Oxyptychus",NA,NA,NA,NA,663524,NA,"Oxyptychus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Hirudinidae",NA,NA,NA
"1473","Orobdella ketagalan","Orobdella ketagalan",NA,NA,NA,NA,756115,NA,"Orobdella ketagalan",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Orobdellidae",NA,NA,NA
"1474","Treptopale paromolos","Treptopale paromolos","species",587817,671067,6453819,1008813,"Treptopale paromolos","Treptopale paromolos","Treptopale paromolos","Treptopale paromolos Watson, 2010","Annelida","Polychaeta","accepted",NA,FALSE,"","Watson, 2010","Animalia","Phyllodocida","Chrysopetalidae","Treptopale","0","0"
"1475","Treptopale homalos","Treptopale homalos","species",587816,671066,6453820,1009277,"Treptopale homalos","Treptopale homalos","Treptopale homalos","Treptopale homalos Watson, 2010","Annelida","Polychaeta","accepted",NA,FALSE,"","Watson, 2010","Animalia","Phyllodocida","Chrysopetalidae","Treptopale","0","0"
"1476","Neogyptis fauchaldi","Neogyptis fauchaldi","species",743519,667909,8246876,501519,"Neogyptis fauchaldi","Neogyptis fauchaldi","Neogyptis fauchaldi","Neogyptis fauchaldi Pleijel, Rouse, Sundkvist & Nygren, 2012","Annelida","Polychaeta","accepted",NA,FALSE,"","Pleijel, Rouse, Sundkvist & Nygren, 2012","Animalia","Phyllodocida","Hesionidae","Neogyptis","0","0"
"1477","Neogyptis carriebowcayi","Neogyptis carriebowcayi","species",743518,667908,7495960,987714,"Neogyptis carriebowcayi","Neogyptis carriebowcayi","Neogyptis carriebowcayi","Neogyptis carriebowcayi Pleijel, Rouse, Sundkvist & Nygren, 2012","Annelida","Polychaeta","accepted",NA,FALSE,"","Pleijel, Rouse, Sundkvist & Nygren, 2012","Animalia","Phyllodocida","Hesionidae","Neogyptis","0","0"
"1478","Gyptis pacifica","Gyptis pacifica",NA,NA,NA,NA,987704,NA,"Gyptis pacifica",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Hesionidae",NA,NA,NA
"1479","Gyptis brunnea","Gyptis brunnea","species",333521,667906,5194118,987707,"Gyptis brunnea","Gyptis brunnea","Gyptis brunnea","Gyptis brunnea (Hartman, 1961)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Hartman, 1961)","Animalia","Phyllodocida","Hesionidae","Gyptis","0","0"
"1480","Themiste dyscritum","Themiste dyscritum",NA,NA,NA,NA,377814,NA,"Themiste dyscritum",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Themistidae",NA,NA,NA
"1481","Themiste pyroides","Themiste pyroides",NA,NA,NA,NA,690188,NA,"Themiste pyroides",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Themistidae",NA,NA,NA
"1482","Harmothoe bathydomus","Harmothoe bathydomus",NA,NA,NA,NA,4984351,NA,"Harmothoe bathydomus",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Polynoidae",NA,NA,NA
"1483","Orobdella masaakikuroiwai","Orobdella masaakikuroiwai",NA,NA,NA,NA,5723677,NA,"Orobdella masaakikuroiwai",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Orobdellidae",NA,NA,NA
"1484","Odontobdella blanchardi","Odontobdella blanchardi",NA,NA,NA,NA,700576,NA,"Odontobdella blanchardi",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Salifidae",NA,NA,NA
"1485","Archinome storchi","Archinome storchi",NA,NA,NA,NA,368399,NA,"Archinome storchi",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Archinomidae",NA,NA,NA
"1486","Escarpia southwardae","Escarpia southwardae","species",582545,650931,5854309,918902,"Escarpia southwardae","Escarpia southwardae","Escarpia southwardae","Escarpia southwardae Andersen et al., 2004","Annelida","Polychaeta","accepted",NA,FALSE,"","Andersen et al., 2004","Animalia","Sabellida","Siboglinidae","Escarpia","0","0"
"1487","Archinome rosacea","Archinome rosacea",NA,NA,NA,NA,593255,NA,"Archinome rosacea",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Archinomidae",NA,NA,NA
"1488","Archinome levinae","Archinome levinae",NA,NA,NA,NA,5263474,NA,"Archinome levinae",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Archinomidae",NA,NA,NA
"1489","Aurospio","Aurospio","genus",129608,179465,2320740,752046,"Aurospio","Aurospio","Aurospio","Aurospio Maciolek, 1981","Annelida","Polychaeta","accepted",NA,FALSE,"","Maciolek, 1981","Animalia","Spionida","Spionidae","Aurospio","0","0"
"1490","Scolelepis eltaninae","Scolelepis eltaninae",NA,NA,NA,NA,4976106,NA,"Scolelepis eltaninae",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Spionidae",NA,NA,NA
"1491","Helobdella simplex","Helobdella simplex",NA,NA,NA,NA,5492582,NA,"Helobdella simplex",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"1492","Perinereis suluana","Perinereis suluana","species",209801,475751,2316155,4981509,"Perinereis suluana","Perinereis suluana","Perinereis suluana","Perinereis suluana (Horst, 1924)","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","(Horst, 1924)","Animalia","Phyllodocida","Nereididae","Perinereis","0","0"
"1493","Pseudonereis anomala","Pseudonereis anomala","species",130421,475754,2315466,4981455,"Pseudonereis anomala","Pseudonereis anomala","Pseudonereis anomala","Pseudonereis anomala Gravier, 1899","Annelida","Polychaeta","accepted",NA,FALSE,"","Gravier, 1899","Animalia","Phyllodocida","Nereididae","Pseudonereis","0","0"
"1494","Nereis denhamensis","Nereis denhamensis","species",329639,475750,5196390,250987,"Nereis denhamensis","Nereis denhamensis","Nereis denhamensis","Nereis denhamensis Augener, 1913","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","Augener, 1913","Animalia","Phyllodocida","Nereididae","Nereis","0","0"
"1495","Eumida taygete","Eumida taygete","species",564488,650977,5854148,329414,"Eumida taygete","Eumida taygete","Eumida taygete","Eumida taygete Nygren & Pleijel, 2010","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","Nygren & Pleijel, 2010","Animalia","Phyllodocida","Phyllodocidae","Eumida","0","0"
"1496","Eumida merope","Eumida merope","species",564487,650972,5854152,329410,"Eumida merope","Eumida merope","Eumida merope","Eumida merope Nygren & Pleijel, 2010","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","Nygren & Pleijel, 2010","Animalia","Phyllodocida","Phyllodocidae","Eumida","0","0"
"1497","Erseia oligochaeta","Erseia oligochaeta","species",531004,656654,2309330,114961,"Erseia oligochaeta","Erseia oligochaeta","Erseia oligochaeta","Erseia oligochaeta Nygren, Sundkvist, Mikac & Pleijel, 2010","Annelida","Polychaeta","accepted",NA,FALSE,"","Nygren, Sundkvist, Mikac & Pleijel, 2010","Animalia","Phyllodocida","Syllidae","Erseia","0","0"
"1498","Myrianida longoprimicirrata","Myrianida longoprimicirrata","species",238199,652397,2309539,636793,"Myrianida longoprimicirrata","Myrianida longoprimicirrata","Myrianida longoprimicirrata","Myrianida longoprimicirrata (López, San Martín & Jiménez, 1997)","Annelida","Polychaeta","accepted",NA,FALSE,"","(López, San Martín & Jiménez, 1997)","Animalia","Phyllodocida","Syllidae","Myrianida","0","0"
"1499","Proceraea madeirensis","Proceraea madeirensis","species",238143,653446,2309913,636782,"Proceraea madeirensis","Proceraea madeirensis","Proceraea madeirensis","Proceraea madeirensis Nygren, 2004","Annelida","Polychaeta","accepted",NA,FALSE,"","Nygren, 2004","Animalia","Phyllodocida","Syllidae","Proceraea","0","0"
"1500","Eumida sanguinea","Eumida sanguinea","species",130644,494684,2311915,804895,"Eumida sanguinea","Eumida sanguinea","Eumida sanguinea","Eumida sanguinea (Örsted, 1843)","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","(Örsted, 1843)","Animalia","Phyllodocida","Phyllodocidae","Eumida","0","0"
"1501","Eumida maia","Eumida maia","species",564486,650971,5854147,329412,"Eumida maia","Eumida maia","Eumida maia","Eumida maia Nygren & Pleijel, 2010","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","Nygren & Pleijel, 2010","Animalia","Phyllodocida","Phyllodocidae","Eumida","0","0"
"1502","Eumida asterope","Eumida asterope","species",564483,650968,5854154,1027025,"Eumida asterope","Eumida asterope","Eumida asterope","Eumida asterope Nygren & Pleijel, 2010","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","Nygren & Pleijel, 2010","Animalia","Phyllodocida","Phyllodocidae","Eumida","0","0"
"1503","Rhyacodrilus falciformis","Rhyacodrilus falciformis",NA,NA,NA,NA,160977,NA,"Rhyacodrilus falciformis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"1504","Rhyacodrilus","Rhyacodrilus",NA,NA,NA,NA,160976,NA,"Rhyacodrilus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"1505","Namalycastis jaya","Namalycastis jaya","species",716520,652417,7697901,292956,"Namalycastis jaya","Namalycastis jaya","Namalycastis jaya","Namalycastis jaya Magesh, Kvist & Glasby, 2012","Annelida","Polychaeta","accepted",NA,FALSE,"","Magesh, Kvist & Glasby, 2012","Animalia","Phyllodocida","Nereididae","Namalycastis","0","0"
"1506","Perinereis camiguinoides","Perinereis camiguinoides","species",334437,653125,2316101,4981517,"Perinereis camiguinoides","Perinereis camiguinoides","Perinereis camiguinoides","Perinereis camiguinoides (Augener, 1922)","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","(Augener, 1922)","Animalia","Phyllodocida","Nereididae","Perinereis","0","0"
"1507","Hediste japonica","Hediste japonica","species",333583,651381,2316423,943101,"Hediste japonica","Hediste japonica","Hediste japonica","Hediste japonica (Izuka, 1908)","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","(Izuka, 1908)","Animalia","Phyllodocida","Nereididae","Hediste","0","0"
"1508","Eumida alkyone","Eumida alkyone","species",564482,650967,5854150,903828,"Eumida alkyone","Eumida alkyone","Eumida alkyone","Eumida alkyone Nygren & Pleijel, 2010","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","Nygren & Pleijel, 2010","Animalia","Phyllodocida","Phyllodocidae","Eumida","0","0"
"1509","Eumida notata","Eumida notata","species",333285,650973,2311925,329416,"Eumida notata","Eumida notata","Eumida notata","Eumida notata (Langerhans, 1880)","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","(Langerhans, 1880)","Animalia","Phyllodocida","Phyllodocidae","Eumida","0","0"
"1510","Neanthes acuminata","Neanthes acuminata","species",157496,652443,5196630,4981338,"Neanthes acuminata","Neanthes acuminata","Neanthes acuminata","Neanthes acuminata (Ehlers, 1868)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Ehlers, 1868)","Animalia","Phyllodocida","Nereididae","Neanthes","0","0"
"1511","Proceraea albocephala","Proceraea albocephala","species",531005,653445,2309935,526136,"Proceraea albocephala","Proceraea albocephala","Proceraea albocephala","Proceraea albocephala Nygren, Sundkvist, Mikac & Pleijel, 2010","Annelida","Polychaeta","accepted",NA,FALSE,"","Nygren, Sundkvist, Mikac & Pleijel, 2010","Animalia","Phyllodocida","Syllidae","Proceraea","0","0"
"1512","Eumida bahusiensis","Eumida bahusiensis","species",130641,415342,2311914,658919,"Eumida bahusiensis","Eumida bahusiensis","Eumida bahusiensis","Eumida bahusiensis Bergstrom, 1914","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","Bergstrom, 1914","Animalia","Phyllodocida","Phyllodocidae","Eumida","0","0"
"1513","Eumida kelaino","Eumida kelaino","species",564485,650970,5854151,1027101,"Eumida kelaino","Eumida kelaino","Eumida kelaino","Eumida kelaino Nygren & Pleijel, 2010","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","Nygren & Pleijel, 2010","Animalia","Phyllodocida","Phyllodocidae","Eumida","0","0"
"1514","Eumida ockelmanni","Eumida ockelmanni","species",130642,650974,2311948,656018,"Eumida ockelmanni","Eumida ockelmanni","Eumida ockelmanni","Eumida ockelmanni Eibye-Jacobsen, 1987","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","Eibye-Jacobsen, 1987","Animalia","Phyllodocida","Phyllodocidae","Eumida","0","0"
