"","name","rank","phylum","class","subclass","order","family","genus","species"
"887",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Careproctus","Careproctus melanurus"
"888",NA,NA,"Chordata","Actinopteri","Teleostei","Syngnathiformes","Syngnathidae","Syngnathus","Syngnathus californiensis"
"889",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Icelus","Icelus spiniger"
"890",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Stichaeidae","Leptoclinus","Leptoclinus maculatus"
"891",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes auriculatus"
"892",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Radulinus","Radulinus boleoides"
"893",NA,NA,"Chordata","Actinopteri","Teleostei","Argentiniformes","Bathylagidae","Pseudobathylagus","Pseudobathylagus milleri"
"894",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Clinocottus",NA
"895",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Psychrolutidae","Malacocottus","Malacocottus aleuticus"
"896",NA,NA,"Chordata","Elasmobranchii","Neoselachii","Hexanchiformes","Hexanchidae","Hexanchus","Hexanchus griseus"
"897",NA,NA,"Chordata","Actinopteri","Teleostei","Osmeriformes","Osmeridae","Spirinchus","Spirinchus starksi"
"898",NA,NA,"Chordata","Actinopteri","Teleostei","Syngnathiformes","Syngnathidae","Syngnathus","Syngnathus leptorhynchus"
"899",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Liparis","Liparis mucosus"
"900",NA,NA,"Chordata","Actinopteri","Teleostei","Myctophiformes","Myctophidae","Protomyctophum","Protomyctophum arcticum"
"901",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Triglops","Triglops pingelii"
"902",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Stichaeidae","Chirolophis","Chirolophis nugator"
"903",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Hexagrammidae","Hexagrammos",NA
"904",NA,NA,"Chordata","Actinopteri","Teleostei","Osmeriformes","Osmeridae","Spirinchus","Spirinchus thaleichthys"
"905",NA,NA,"Chordata","Myxini",NA,"Myxiniformes","Myxinidae",NA,NA
"906",NA,NA,"Chordata","Actinopteri","Teleostei","Scombriformes","Icosteidae","Icosteus","Icosteus aenigmaticus"
"907",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Hexagrammidae","Hexagrammos","Hexagrammos octogrammus"
"908",NA,NA,"Chordata","Myxini",NA,"Myxiniformes","Myxinidae","Eptatretus","Eptatretus deani"
"909",NA,NA,"Chordata","Actinopteri","Teleostei","Myctophiformes","Myctophidae","Protomyctophum",NA
"910",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Stichaeidae","Phytichthys","Phytichthys chirus"
"911",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Stichaeidae","Lumpenus",NA
"912",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Sebastidae","Sebastolobus",NA
"913",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Agonidae","Hypsagonus","Hypsagonus quadricornis"
"914",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Icelinus",NA
"915",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Ascelichthys","Ascelichthys rhodorus"
"916",NA,NA,"Chordata","Actinopteri","Teleostei","Alepocephaliformes","Platytroctidae","Sagamichthys","Sagamichthys abei"
"917",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Hexagrammidae","Hexagrammos","Hexagrammos lagocephalus"
"918",NA,NA,"Chordata","Actinopteri","Teleostei","Clupeiformes","Engraulidae",NA,NA
"919",NA,NA,"Chordata","Actinopteri","Teleostei","Aulopiformes","Scopelarchidae","Benthalbella","Benthalbella dentata"
"920",NA,NA,"Chordata","Actinopteri","Teleostei","Scombriformes","Centrolophidae","Icichthys","Icichthys lockingtoni"
"921",NA,NA,"Chordata","Actinopteri","Teleostei","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus regalis"
"922",NA,NA,"Chordata","Actinopteri","Teleostei","Tetraodontiformes","Tetraodontidae","Lagocephalus",NA
"923",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Icelus",NA
"924",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Agonidae","Pallasina","Pallasina barbata"
"925",NA,NA,"Chordata","Elasmobranchii","Neoselachii","Rajiformes","Arhynchobatidae","Bathyraja","Bathyraja trachura"
"926",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Zoarcidae","Lycodapus","Lycodapus fierasfer"
"927",NA,NA,"Chordata","Actinopteri","Teleostei","Ovalentaria incertae sedis","Embiotocidae","Amphistichus","Amphistichus rhodoterus"
"928",NA,NA,"Chordata","Actinopteri","Teleostei","Gadiformes","Macrouridae",NA,NA
"929",NA,NA,"Chordata","Actinopteri","Teleostei","Lampriformes","Regalecidae","Regalecus","Regalecus glesne"
"930",NA,NA,"Chordata","Actinopteri","Teleostei","Pleuronectiformes","Pleuronectidae","Lepidopsetta",NA
"931",NA,NA,"Chordata","Elasmobranchii","Neoselachii","Squaliformes","Somniosidae","Somniosus","Somniosus pacificus"
"932",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis pectoralis"
"933",NA,NA,"Chordata","Actinopteri","Teleostei","Stomiiformes","Stomiidae",NA,NA
"934",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Elassodiscus","Elassodiscus caudatus"
"935",NA,NA,"Chordata","Actinopteri","Teleostei","Osmeriformes","Osmeridae","Osmerus","Osmerus dentex"
"936",NA,NA,"Chordata","Actinopteri","Teleostei","Aulopiformes","Paralepididae","Arctozenus","Arctozenus risso"
"937",NA,NA,"Chordata","Actinopteri","Teleostei","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus ritteri"
"938",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Clinocottus","Clinocottus globiceps"
"939",NA,NA,"Chordata","Actinopteri","Teleostei","Gobiiformes","Gobiidae","Rhinogobiops",NA
"940",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Bathymasteridae",NA,NA
"941",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis rosaceus"
"942",NA,NA,"Chordata","Actinopteri","Teleostei","Pleuronectiformes","Pleuronectidae","Parophrys",NA
"943",NA,NA,"Chordata","Actinopteri","Teleostei","Stomiiformes","Stomiidae","Aristostomias","Aristostomias scintillans"
"944",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Cottus",NA
"945",NA,NA,"Chordata","Actinopteri","Chondrostei","Acipenseriformes","Acipenseridae",NA,NA
"946",NA,NA,"Chordata","Actinopteri","Teleostei","Gadiformes","Melanonidae","Melanonus","Melanonus zugmayeri"
"947",NA,NA,"Chordata","Elasmobranchii","Neoselachii","Carcharhiniformes","Pentanchidae","Apristurus",NA
"948",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Zoarcidae","Derepodichthys","Derepodichthys alepidotus"
"949",NA,NA,"Chordata","Actinopteri","Teleostei","Gadiformes","Macrouridae","Coryphaenoides","Coryphaenoides liocephalus"
"950",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes chrysomelas"
"951",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Gymnocanthus","Gymnocanthus galeatus"
"952",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Gasterosteidae","Gasterosteus",NA
"953",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Careproctus","Careproctus gilberti"
"954",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Ruscarius","Ruscarius meanyi"
"955",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Liparis","Liparis cyclopus"
"956",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis deani"
"957",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Stromateidae","Peprilus","Peprilus simillimus"
"958",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Careproctus","Careproctus cypselurus"
"959",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Zoarcidae","Melanostigma","Melanostigma pammelas"
"960",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Liparis","Liparis callyodon"
"961",NA,NA,"Chordata","Actinopteri","Teleostei","Beryciformes","Rondeletiidae","Rondeletia","Rondeletia loricata"
"962",NA,NA,"Chordata","Actinopteri","Teleostei","Cypriniformes","Cyprinidae","Mylocheilus","Mylocheilus caurinus"
"963",NA,NA,"Chordata","Elasmobranchii","Neoselachii","Rajiformes","Rajidae","Beringraja","Beringraja stellulata"
"964",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Zoarcidae","Lycenchelys",NA
"965",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Zoarcidae","Lycodapus","Lycodapus dermatinus"
"966",NA,NA,"Chordata","Actinopteri","Teleostei","Salmoniformes","Salmonidae","Salmo",NA
"967",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Agonidae","Bothragonus","Bothragonus swanii"
"968",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Ptilichthyidae",NA,NA
"969",NA,NA,"Chordata","Actinopteri","Teleostei","Pleuronectiformes","Cynoglossidae","Symphurus","Symphurus atricauda"
"970",NA,NA,"Chordata","Elasmobranchii","Neoselachii","Lamniformes","Lamnidae","Lamna","Lamna ditropis"
"971",NA,NA,"Chordata","Actinopteri","Teleostei","Anguilliformes","Nemichthyidae",NA,NA
"972",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis cephalus"
"973",NA,NA,"Chordata","Actinopteri","Teleostei","Eupercaria incertae sedis","Sciaenidae","Atractoscion","Atractoscion nobilis"
"974",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Zoarcidae","Lycodapus","Lycodapus endemoscotus"
"975",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Agonidae","Bathyagonus",NA
"976",NA,NA,"Chordata","Actinopteri","Teleostei","Ovalentaria incertae sedis","Embiotocidae","Embiotoca",NA
"977",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis paucidens"
"978",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Zoarcidae","Lycenchelys","Lycenchelys micropora"
"979",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Liparis","Liparis rutteri"
"980",NA,NA,"Chordata","Actinopteri","Teleostei","Ophidiiformes","Bythitidae","Brosmophycis",NA
"981",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Careproctus","Careproctus canus"
"982",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Enophrys",NA
"983",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Stichaeidae","Chirolophis",NA
"984",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes semicinctus"
"985",NA,NA,"Chordata","Actinopteri","Teleostei","Batrachoidiformes","Batrachoididae","Porichthys",NA
"986",NA,NA,"Chordata","Petromyzonti",NA,"Petromyzontiformes","Petromyzontidae","Lampetra","Lampetra ayresii"
"987",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes melanostomus"
"988",NA,NA,"Chordata","Actinopteri","Teleostei","Gobiiformes","Gobiidae","Lepidogobius","Lepidogobius lepidus"
"989",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes rufus"
"990",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes ciliatus"
"991",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Trichodontidae",NA,NA
"992",NA,NA,"Chordata","Actinopteri","Teleostei","Eupercaria incertae sedis","Sciaenidae","Seriphus","Seriphus politus"
"993",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Hexagrammidae","Pleurogrammus","Pleurogrammus monopterygius"
"994",NA,NA,"Chordata","Actinopteri","Teleostei","Argentiniformes","Bathylagidae","Leuroglossus","Leuroglossus stilbius"
"995",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Allocareproctus","Allocareproctus jordani"
"996",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Psychrolutidae","Malacocottus",NA
"997",NA,NA,"Chordata","Actinopteri","Teleostei","Gadiformes","Macrouridae","Coryphaenoides","Coryphaenoides filifer"
"998",NA,NA,"Chordata","Actinopteri","Teleostei","Gadiformes","Moridae","Halargyreus","Halargyreus johnsonii"
"999",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Agonidae","Odontopyxis",NA
"1000",NA,NA,"Chordata","Actinopteri","Teleostei","Aulopiformes","Paralepididae",NA,NA
"1001",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Agonidae","Leptagonus",NA
"1002",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Zoarcidae","Lycodapus","Lycodapus pachysoma"
"1003",NA,NA,"Chordata","Actinopteri","Teleostei","Osmeriformes","Osmeridae","Spirinchus",NA
"1004",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Zoarcidae","Lycodapus","Lycodapus parviceps"
"1005",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Enophrys","Enophrys lucasi"
"1006",NA,NA,"Chordata","Actinopteri","Teleostei","Pleuronectiformes","Cynoglossidae","Paraplagusia","Paraplagusia bilineata"
"1007",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Stichaeidae","Anoplarchus","Anoplarchus insignis"
"1008",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cyclopteridae","Eumicrotremus","Eumicrotremus phrynoides"
"1009",NA,NA,"Chordata","Actinopteri","Teleostei","Carangiformes","Coryphaenidae","Coryphaena","Coryphaena hippurus"
"1010",NA,NA,"Chordata","Actinopteri","Teleostei","Argentiniformes","Microstomatidae","Nansenia","Nansenia candida"
"1011",NA,NA,"Chordata","Elasmobranchii","Neoselachii","Rajiformes","Rajidae","Amblyraja","Amblyraja badia"
"1012",NA,NA,"Chordata","Actinopteri","Teleostei","Beryciformes","Melamphaidae","Melamphaes","Melamphaes lugubris"
"1013",NA,NA,"Chordata","Actinopteri","Teleostei","Pleuronectiformes","Paralichthyidae",NA,NA
"1014",NA,NA,"Chordata","Actinopteri","Teleostei","Notacanthiformes","Notacanthidae",NA,NA
"1015",NA,NA,"Chordata","Actinopteri","Teleostei","Gobiesociformes","Gobiesocidae","Rimicola",NA
"1016",NA,NA,"Chordata","Actinopteri","Teleostei","Aulopiformes","Notosudidae","Scopelosaurus","Scopelosaurus adleri"
"1017",NA,NA,"Chordata","Actinopteri","Teleostei","Anguilliformes","Nemichthyidae","Nemichthys","Nemichthys scolopaceus"
"1018",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Careproctus","Careproctus furcellus"
"1019",NA,NA,"Chordata","Actinopteri","Teleostei","Stomiiformes","Stomiidae","Opostomias","Opostomias mitsuii"
"1020",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Ammodytidae",NA,NA
"1021",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Icelinus","Icelinus burchami"
"1022",NA,NA,"Chordata","Actinopteri","Teleostei","Gadiformes","Macrouridae","Nezumia","Nezumia stelgidolepis"
"1023",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Aulorhynchidae",NA,NA
"1024",NA,NA,"Chordata","Actinopteri","Teleostei","Clupeiformes","Clupeidae",NA,NA
"1025",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes melanostictus"
"1026",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes aleutianus"
"1027",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Hemilepidotus","Hemilepidotus jordani"
"1028",NA,NA,"Chordata","Actinopteri","Teleostei","Argentiniformes","Opisthoproctidae","Macropinna","Macropinna microstoma"
"1029",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Hexagrammidae","Oxylebius","Oxylebius pictus"
"1030",NA,NA,"Chordata","Actinopteri","Teleostei","Trachichthyiformes","Anoplogastridae","Anoplogaster","Anoplogaster cornuta"
"1031",NA,NA,"Chordata","Elasmobranchii","Neoselachii","Rajiformes","Arhynchobatidae","Bathyraja",NA
"1032",NA,NA,"Chordata","Actinopteri","Teleostei","Anguilliformes","Nemichthyidae","Avocettina","Avocettina infans"
"1033",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Gasterosteidae",NA,NA
"1034",NA,NA,"Chordata","Actinopteri","Teleostei","Eupercaria incertae sedis","Gerreidae","Diapterus",NA
"1035",NA,NA,"Chordata","Actinopteri","Teleostei","Blenniiformes","Blenniidae","Lipophrys","Lipophrys pholis"
"1036",NA,NA,"Chordata","Actinopteri","Teleostei","Alepocephaliformes","Platytroctidae",NA,NA
"1037",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Oligocottus","Oligocottus snyderi"
"1038",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Asemichthys","Asemichthys taylori"
"1039",NA,NA,"Chordata","Actinopteri","Teleostei","Ovalentaria incertae sedis","Embiotocidae","Rhacochilus",NA
"1040",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Scytalinidae","Scytalina","Scytalina cerdale"
"1041",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes rubrivinctus"
"1042",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Lipariscus","Lipariscus nanus"
"1043",NA,NA,"Chordata","Actinopteri","Teleostei","Blenniiformes","Clinidae",NA,NA
"1044",NA,NA,"Chordata","Actinopteri","Teleostei","Gobiiformes","Gobiidae","Clevelandia",NA
"1045",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Pholidae","Apodichthys","Apodichthys fucorum"
"1046",NA,NA,"Chordata","Actinopteri","Teleostei","Salmoniformes","Salmonidae",NA,NA
"1047",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Careproctus",NA
"1048",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Zoarcidae","Lycodapus",NA
"1049",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Uranoscopidae","Kathetostoma","Kathetostoma averruncus"
"1050",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Ptilichthyidae","Ptilichthys",NA
"1051",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Icelinus","Icelinus fimbriatus"
"1052",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Stichaeidae","Lumpenopsis","Lumpenopsis hypochroma"
"1053",NA,NA,"Chordata","Actinopteri","Teleostei","Ophidiiformes","Ophidiidae","Acanthonus","Acanthonus armatus"
"1054",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes mystinus"
"1055",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Pholidae","Pholis","Pholis schultzi"
"1056",NA,NA,"Chordata","Holocephali",NA,"Chimaeriformes","Chimaeridae","Hydrolagus",NA
"1057",NA,NA,"Chordata",NA,NA,"Scorpaeniformes","Hemitripteridae","Blepsias","Blepsias bilobus"
"1058",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Agonidae","Agonomalus","Agonomalus mozinoi"
"1059",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Zoarcidae","Lycenchelys","Lycenchelys jordani"
"1060",NA,NA,"Chordata","Actinopteri","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","Acipenser medirostris"
"1061",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Polypera","Polypera greeni"
"1062",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Leptocottus",NA
"1063",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Pholidae","Pholis","Pholis clemensi"
"1064",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Oligocottus",NA
"1065",NA,NA,"Chordata","Actinopteri","Teleostei","Ovalentaria incertae sedis","Embiotocidae","Hyperprosopon","Hyperprosopon ellipticum"
"1066",NA,NA,"Chordata","Actinopteri","Teleostei","Gadiformes","Merlucciidae","Merluccius",NA
"1067",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Oligocottus","Oligocottus rimensis"
"1068",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Ascelichthys",NA
"1069",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Zesticelus","Zesticelus profundorum"
"1070",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Rhinoliparis","Rhinoliparis attenuatus"
"1071",NA,NA,"Chordata","Actinopteri","Teleostei","Argentiniformes","Bathylagidae","Bathylagus",NA
"1072",NA,NA,"Chordata","Actinopteri","Teleostei","Alepocephaliformes","Alepocephalidae",NA,NA
"1073",NA,NA,"Chordata","Elasmobranchii","Neoselachii","Torpediniformes","Torpedinidae","Tetronarce","Tetronarce californica"
"1074",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Stichaeidae","Xiphister",NA
"1075",NA,NA,"Chordata","Actinopteri","Teleostei","Ophidiiformes","Ophidiidae","Spectrunculus","Spectrunculus grandis"
"1076",NA,NA,"Chordata","Actinopteri","Teleostei","Anguilliformes","Serrivomeridae","Serrivomer","Serrivomer jesperseni"
"1077",NA,NA,"Chordata","Elasmobranchii","Neoselachii","Carcharhiniformes","Scyliorhinidae",NA,NA
"1078",NA,NA,"Chordata","Actinopteri","Teleostei","Saccopharyngiformes","Cyematidae",NA,NA
"1079",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cyclopteridae","Aptocyclus","Aptocyclus ventricosus"
"1080",NA,NA,"Chordata","Actinopteri","Teleostei","Saccopharyngiformes","Cyematidae","Cyema","Cyema atrum"
"1081",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Artedius","Artedius corallinus"
"1082",NA,NA,"Chordata","Actinopteri","Teleostei","Scombriformes","Caristiidae",NA,NA
"1083",NA,NA,"Chordata","Actinopteri","Teleostei","Stomiiformes","Stomiidae","Bathophilus","Bathophilus flemingi"
"1084",NA,NA,"Chordata","Actinopteri","Teleostei","Pleuronectiformes","Pleuronectidae","Hippoglossoides",NA
"1085",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Cottus","Cottus cognatus"
"1086",NA,NA,"Chordata","Actinopteri","Teleostei","Lophiiformes","Ceratiidae","Ceratias","Ceratias holboelli"
"1087",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Acantholiparis","Acantholiparis opercularis"
"1088",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Hexagrammidae","Ophiodon",NA
"1089",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Stichaeidae","Lumpenopsis",NA
"1090",NA,NA,"Chordata","Actinopteri","Teleostei","Beryciformes","Cetomimidae","Gyrinomimus","Gyrinomimus grahami"
"1091",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Zoarcidae","Bothrocara","Bothrocara molle"
"1092",NA,NA,"Chordata","Actinopteri","Teleostei","Eupercaria incertae sedis","Sciaenidae","Genyonemus","Genyonemus lineatus"
"1093",NA,NA,"Chordata","Actinopteri","Teleostei","Argentiniformes","Argentinidae",NA,NA
"1094",NA,NA,"Chordata","Actinopteri","Teleostei","Stomiiformes","Stomiidae","Pachystomias","Pachystomias microdon"
"1095",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Triglops","Triglops scepticus"
"1096",NA,NA,"Chordata","Actinopteri","Teleostei","Gadiformes","Macrouridae","Coryphaenoides","Coryphaenoides armatus"
"1097",NA,NA,"Chordata","Actinopteri","Teleostei","Lophiiformes","Oneirodidae","Chaenophryne","Chaenophryne draco"
"1098",NA,NA,"Chordata","Actinopteri","Teleostei","Pleuronectiformes","Pleuronectidae","Pleuronichthys",NA
"1099",NA,NA,"Chordata","Elasmobranchii","Neoselachii","Rhinopristiformes","Rhinobatidae","Rhina",NA
"1100",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Careproctus","Careproctus attenuatus"
"1101",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis dactylosus"
"1102",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Synchirus","Synchirus gilli"
"1103",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Bathymasteridae","Ronquilus",NA
"1104",NA,NA,"Chordata","Elasmobranchii","Neoselachii","Rajiformes","Rajidae","Leucoraja","Leucoraja erinaceus"
"1105",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Liparis","Liparis gibbus"
"1106",NA,NA,"Chordata","Actinopteri","Teleostei","Clupeiformes","Clupeidae","Sardinops",NA
"1107",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Agonidae","Pallasina","Pallasina aix"
"1108",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Triglops","Triglops jordani"
"1109",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Zoarcidae","Pachycara","Pachycara gymninium"
"1110",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Myoxocephalus",NA
"1111",NA,NA,"Chordata","Actinopteri","Teleostei","Alepocephaliformes","Alepocephalidae","Alepocephalus","Alepocephalus tenebrosus"
"1112",NA,NA,"Chordata","Actinopteri","Teleostei","Ophidiiformes","Ophidiidae","Chilara","Chilara taylori"
"1113",NA,NA,"Chordata","Actinopteri","Teleostei","Myctophiformes","Myctophidae","Lampanyctus",NA
"1114",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Zoarcidae","Lycodapus","Lycodapus leptus"
"1115",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Stichaeidae","Anoplarchus",NA
"1116",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Stichaeidae","Plectobranchus",NA
"1117",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Stichaeidae","Lumpenus","Lumpenus lampretaeformis"
"1118",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cyclopteridae","Eumicrotremus",NA
"1119",NA,NA,"Chordata","Actinopteri","Teleostei","Myctophiformes","Myctophidae","Protomyctophum","Protomyctophum crockeri"
"1120",NA,NA,"Chordata","Actinopteri","Teleostei","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus sladeni"
"1121",NA,NA,"Chordata","Elasmobranchii","Neoselachii","Rajiformes","Arhynchobatidae","Bathyraja","Bathyraja violacea"
"1122",NA,NA,"Chordata","Actinopteri","Teleostei","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes quadrituberculatus"
"1123",NA,NA,"Chordata","Actinopteri","Teleostei","Pleuronectiformes","Pleuronectidae","Atheresthes","Atheresthes evermanni"
