"","taxa_query","found_taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","class","status","unacceptreason","is_synonym","flags","valid_authority","kingdom","order","family","genus","freshwater_only","terrestrial_only"
"450","Placobdella costata","Placobdella costata",NA,NA,NA,NA,401395,NA,"Placobdella costata",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"451","Placobdelloides siamensis","Placobdelloides siamensis",NA,NA,NA,NA,123648,NA,"Placobdelloides siamensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"452","Placobdelloides jaegerskioeldi","Placobdelloides jaegerskioeldi",NA,NA,NA,NA,123649,NA,"Placobdelloides jaegerskioeldi",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"453","Placobdella fimbriata","Placobdella fimbriata",NA,NA,NA,NA,72670,NA,"Placobdella fimbriata",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"454","Aporrectodea handlirschi","Aporrectodea handlirschi",NA,NA,NA,NA,390579,NA,"Aporrectodea handlirschi",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"455","Aporrectodea jassyensis","Aporrectodea jassyensis",NA,NA,NA,NA,390575,NA,"Aporrectodea jassyensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"456","Amynthas lini","Amynthas lini",NA,NA,NA,NA,786626,NA,"Amynthas lini",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"457","Amynthas wulinensis","Amynthas wulinensis",NA,NA,NA,NA,786627,NA,"Amynthas wulinensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"458","Amynthas mayshanensis","Amynthas mayshanensis",NA,NA,NA,NA,786624,NA,"Amynthas mayshanensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"459","Erpobdella mexicana","Erpobdella mexicana",NA,NA,NA,NA,849665,NA,"Erpobdella mexicana",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Erpobdellidae",NA,NA,NA
"460","Erpobdella ochoterenai","Erpobdella ochoterenai",NA,NA,NA,NA,849666,NA,"Erpobdella ochoterenai",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Erpobdellidae",NA,NA,NA
"461","Barbronia arcana","Barbronia arcana",NA,NA,NA,NA,224442,NA,"Barbronia arcana",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Salifidae",NA,NA,NA
"462","Erpobdella triannulata","Erpobdella triannulata",NA,NA,NA,NA,224441,NA,"Erpobdella triannulata",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Erpobdellidae",NA,NA,NA
"463","Diplocardia komareki","Diplocardia komareki",NA,NA,NA,NA,982615,NA,"Diplocardia komareki",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Megascolecidae",NA,NA,NA
"464","Eunice cariboea","Eunice cariboea",NA,NA,NA,NA,687273,NA,"Eunice cariboea",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Eunicidae",NA,NA,NA
"465","Dina","Dina",NA,NA,NA,NA,227458,NA,"Dina",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Erpobdellidae",NA,NA,NA
"466","Haemadipsa montana","Haemadipsa montana",NA,NA,NA,NA,505561,NA,"Haemadipsa montana",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"467","Chaetogaster limnaei","Chaetogaster limnaei",NA,NA,NA,NA,102547,NA,"Chaetogaster limnaei",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"468","Marphysa corallina","Marphysa corallina","species",NA,920870,2322228,4978627,NA,"Marphysa corallina","Marphysa corallina","Marphysa corallina (Kinberg, 1865)","Annelida","Polychaeta","nomen nudum","subjective synonym",FALSE,"sibling_higher",NA,"Animalia","Eunicida","Eunicidae","Marphysa","0","0"
"469","Lumbrineris aberrans","Lumbrineris aberrans",NA,NA,NA,NA,4978845,NA,"Lumbrineris aberrans",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Lumbrineridae",NA,NA,NA
"470","Treadwellius bifidus","Treadwellius bifidus",NA,NA,NA,NA,4985325,NA,"Treadwellius bifidus",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Flabelligeridae",NA,NA,NA
"471","Kynotus michaelseni","Kynotus michaelseni",NA,NA,NA,NA,6326481,NA,"Kynotus michaelseni",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Kynotidae",NA,NA,NA
"472","Kynotus alaotranus","Kynotus alaotranus",NA,NA,NA,NA,6326480,NA,"Kynotus alaotranus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Kynotidae",NA,NA,NA
"473","Maoridrilus","Maoridrilus",NA,NA,NA,NA,757744,NA,"Maoridrilus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Acanthodrilidae",NA,NA,NA
"474","Helodrilus","Helodrilus",NA,NA,NA,NA,389422,NA,"Helodrilus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"475","Bimastos heimburgeri","Bimastos heimburgeri",NA,NA,NA,NA,7487337,NA,"Bimastos heimburgeri",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"476","Bimastos","Bimastos",NA,NA,NA,NA,994134,NA,"Bimastos",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"477","Eisenoides carolinensis","Eisenoides carolinensis",NA,NA,NA,NA,141904,NA,"Eisenoides carolinensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"478","Bimastos palustris","Bimastos palustris",NA,NA,NA,NA,5723619,NA,"Bimastos palustris",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"479","Bimastos tumidus","Bimastos tumidus",NA,NA,NA,NA,7487342,NA,"Bimastos tumidus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"480","Guaranidrilus","Guaranidrilus",NA,NA,NA,NA,2847785,NA,"Guaranidrilus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"481","Ramiella","Ramiella",NA,NA,NA,NA,2848819,NA,"Ramiella",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Acanthodrilidae",NA,NA,NA
"482","Proctodrilus tuberculatus","Proctodrilus tuberculatus",NA,NA,NA,NA,4165400,NA,"Proctodrilus tuberculatus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"incertae_sedis_inherited",NA,NA,NA,"Lumbricidae",NA,NA,NA
"483","Kynotus","Kynotus",NA,NA,NA,NA,558995,NA,"Kynotus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Kynotidae",NA,NA,NA
"484","Olavius longissimus","Olavius longissimus",NA,NA,NA,NA,2846352,NA,"Olavius longissimus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Naididae",NA,NA,NA
"485","Glyphidrilus kralanhensis","Glyphidrilus kralanhensis",NA,NA,NA,NA,7486958,NA,"Glyphidrilus kralanhensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Almidae",NA,NA,NA
"486","Glyphidrilus chaophraya","Glyphidrilus chaophraya",NA,NA,NA,NA,7486950,NA,"Glyphidrilus chaophraya",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Almidae",NA,NA,NA
"487","Glyphidrilus borealis","Glyphidrilus borealis",NA,NA,NA,NA,7486948,NA,"Glyphidrilus borealis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Almidae",NA,NA,NA
"488","Glyphidrilus kotatinggi","Glyphidrilus kotatinggi",NA,NA,NA,NA,7486957,NA,"Glyphidrilus kotatinggi",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Almidae",NA,NA,NA
"489","Glyphidrilus singaporensis","Glyphidrilus singaporensis",NA,NA,NA,NA,7486970,NA,"Glyphidrilus singaporensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Almidae",NA,NA,NA
"490","Glyphidrilus vangviengensis","Glyphidrilus vangviengensis",NA,NA,NA,NA,7486995,NA,"Glyphidrilus vangviengensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Almidae",NA,NA,NA
"491","Glyphidrilus vangthongensis","Glyphidrilus vangthongensis",NA,NA,NA,NA,7486994,NA,"Glyphidrilus vangthongensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Almidae",NA,NA,NA
"492","Glyphidrilus chiensis","Glyphidrilus chiensis",NA,NA,NA,NA,7486952,NA,"Glyphidrilus chiensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Almidae",NA,NA,NA
"493","Glyphidrilus wararamensis","Glyphidrilus wararamensis",NA,NA,NA,NA,7486997,NA,"Glyphidrilus wararamensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Almidae",NA,NA,NA
"494","Glyphidrilus bisegmentus","Glyphidrilus bisegmentus",NA,NA,NA,NA,7486947,NA,"Glyphidrilus bisegmentus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Almidae",NA,NA,NA
"495","Glyphidrilus mekongensis","Glyphidrilus mekongensis",NA,NA,NA,NA,7486961,NA,"Glyphidrilus mekongensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Almidae",NA,NA,NA
"496","Glyphidrilus vesper","Glyphidrilus vesper",NA,NA,NA,NA,7486996,NA,"Glyphidrilus vesper",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Almidae",NA,NA,NA
"497","Glyphidrilus quadratus","Glyphidrilus quadratus",NA,NA,NA,NA,7486967,NA,"Glyphidrilus quadratus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Almidae",NA,NA,NA
"498","Hirudo","Hirudo",NA,NA,NA,NA,954041,NA,"Hirudo",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Hirudinidae",NA,NA,NA
"499","Barbronia weberi","Barbronia weberi",NA,NA,NA,NA,227463,NA,"Barbronia weberi",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Salifidae",NA,NA,NA
"500","Haementeria acuecueyetzin","Haementeria acuecueyetzin",NA,NA,NA,NA,511785,NA,"Haementeria acuecueyetzin",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"501","Chtonobdella","Chtonobdella",NA,NA,NA,NA,62613,NA,"Chtonobdella",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"502","Chtonobdella whitmani","Chtonobdella whitmani",NA,NA,NA,NA,532382,NA,"Chtonobdella whitmani",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"503","Tritetrabdella scandens","Tritetrabdella scandens",NA,NA,NA,NA,1031550,NA,"Tritetrabdella scandens",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"504","Stylodrilus","Stylodrilus",NA,NA,NA,NA,329276,NA,"Stylodrilus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbriculidae",NA,NA,NA
"505","Drawida impertusa","Drawida impertusa",NA,NA,NA,NA,5972740,NA,"Drawida impertusa",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Moniligastridae",NA,NA,NA
"506","Phascolosoma","Phascolosoma",NA,NA,NA,NA,247684,NA,"Phascolosoma",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Phascolosomatidae",NA,NA,NA
"507","Sphaerodoridium fauchaldi","Sphaerodoridium fauchaldi",NA,NA,NA,NA,4980225,NA,"Sphaerodoridium fauchaldi",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Sphaerodoridae",NA,NA,NA
"508","Protodrilus","Proctodrilus","genus",NA,530362,7836639,4165397,NA,"Proctodrilus","Protodrilus","Protodrilus Hatschek, 1881","Annelida","Polychaeta","nomen dubium","junior homonym",FALSE,"incertae_sedis",NA,"Animalia",NA,"Protodrilidae","Protodrilus","0","0"
"509","Protodriloides symbioticus","Protodriloides symbioticus",NA,NA,NA,NA,444806,NA,"Protodriloides symbioticus",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"hidden_inherited",NA,NA,NA,"Protodrilidae",NA,NA,NA
"510","Protodrilus gracilis","Protodrilus gracilis",NA,NA,NA,NA,4985535,NA,"Protodrilus gracilis",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"hidden_inherited, sibling_higher",NA,NA,NA,"Protodrilidae",NA,NA,NA
"511","Protodrilus adhaerens","Protodrilus adhaerens",NA,NA,NA,NA,4985529,NA,"Protodrilus adhaerens",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"hidden_inherited, sibling_higher",NA,NA,NA,"Protodrilidae",NA,NA,NA
"512","Protodriloides","Protodriloides",NA,NA,NA,NA,444807,NA,"Protodriloides",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"hidden_inherited",NA,NA,NA,"Protodrilidae",NA,NA,NA
"513","Pristina","Pristina",NA,NA,NA,NA,704414,NA,"Pristina",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"514","Branchiodrilus","Branchiodrilus",NA,NA,NA,NA,2847578,NA,"Branchiodrilus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"515","Vejdovskyella comata","Vejdovskyella comata",NA,NA,NA,NA,919320,NA,"Vejdovskyella comata",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"516","Limnodrilus grandisetosus","Limnodrilus grandisetosus",NA,NA,NA,NA,7488097,NA,"Limnodrilus grandisetosus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"517","Limnodrilus rubripenis","Limnodrilus rubripenis",NA,NA,NA,NA,2846441,NA,"Limnodrilus rubripenis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"518","Limnodrilus silvani","Limnodrilus silvani",NA,NA,NA,NA,2846436,NA,"Limnodrilus silvani",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"519","Alexandrovia","Alexandrovia",NA,NA,NA,NA,4165454,NA,"Alexandrovia",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"520","Epirodrilus pygmaeus","Epirodrilus pygmaeus",NA,NA,NA,NA,139730,NA,"Epirodrilus pygmaeus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"521","Varichaetadrilus","Varichaetadrilus",NA,NA,NA,NA,650509,NA,"Varichaetadrilus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"522","Placobdella hollensis","Placobdella hollensis",NA,NA,NA,NA,2847216,NA,"Placobdella hollensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"523","Limnatis paluda","Limnatis paluda",NA,NA,NA,NA,780882,NA,"Limnatis paluda",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hirudinidae",NA,NA,NA
"524","Glossiphonia concolor","Glossiphonia concolor",NA,NA,NA,NA,205091,NA,"Glossiphonia concolor",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"525","Trocheta haskonis","Trocheta haskonis",NA,NA,NA,NA,172134,NA,"Trocheta haskonis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Erpobdellidae",NA,NA,NA
"526","Salifa","Salifa",NA,NA,NA,NA,631096,NA,"Salifa",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Salifidae",NA,NA,NA
"527","Mimobdella japonica","Mimobdella japonica",NA,NA,NA,NA,700586,NA,"Mimobdella japonica",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Salifidae",NA,NA,NA
"528","Orobdella","Orobdella",NA,NA,NA,NA,631092,NA,"Orobdella",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Orobdellidae",NA,NA,NA
"529","Poecilobdella","Poecilobdella",NA,NA,NA,NA,12250,NA,"Poecilobdella",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Hirudinidae",NA,NA,NA
"530","Ozobranchus jantseanus","Ozobranchus jantseanus",NA,NA,NA,NA,2847038,NA,"Ozobranchus jantseanus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Ozobranchidae",NA,NA,NA
"531","Gastrostomobdella monticola","Gastrostomobdella monticola",NA,NA,NA,NA,700583,NA,"Gastrostomobdella monticola",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Gastrostomobdellidae",NA,NA,NA
"532","Gastrostomobdella","Gastrostomobdella",NA,NA,NA,NA,153024,NA,"Gastrostomobdella",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Gastrostomobdellidae",NA,NA,NA
"533","Eisenia andrei","Eisenia andrei",NA,NA,NA,NA,279738,NA,"Eisenia andrei",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"534","Haemadipsa japonica","Haemadipsa japonica",NA,NA,NA,NA,505557,NA,"Haemadipsa japonica",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"535","Bothrioneurum vejdovskyanum","Bothrioneurum vejdovskyanum",NA,NA,NA,NA,1020273,NA,"Bothrioneurum vejdovskyanum",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"536","Haementeria officinalis","Haementeria officinalis",NA,NA,NA,NA,509176,NA,"Haementeria officinalis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"537","Embolocephalus","Embolocephalus",NA,NA,NA,NA,642960,NA,"Embolocephalus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"538","Aulodrilus pluriseta","Aulodrilus pluriseta",NA,NA,NA,NA,986495,NA,"Aulodrilus pluriseta",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"539","Potamothrix hammoniensis","Potamothrix hammoniensis",NA,NA,NA,NA,166757,NA,"Potamothrix hammoniensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"540","Nais christinae","Nais christinae",NA,NA,NA,NA,269916,NA,"Nais christinae",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"541","Pristina jenkinae","Pristina jenkinae",NA,NA,NA,NA,713983,NA,"Pristina jenkinae",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"542","Globulidrilus riparius","Globulidrilus riparius",NA,NA,NA,NA,2846803,NA,"Globulidrilus riparius",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"543","Propappus volki","Propappus volki",NA,NA,NA,NA,320549,NA,"Propappus volki",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Propappidae",NA,NA,NA
"544","Parergodrilus heideri","Parergodrilus heideri",NA,NA,NA,NA,638596,NA,"Parergodrilus heideri",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Parergodrilidae",NA,NA,NA
"545","Pisione bulbifera","Pisione bulbifera",NA,NA,NA,NA,4981007,NA,"Pisione bulbifera",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Pisionidae",NA,NA,NA
"546","Pisione guanche","Pisione guanche",NA,NA,NA,NA,4981023,NA,"Pisione guanche",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Pisionidae",NA,NA,NA
"547","Pisione hartmannschroederae","Pisione hartmannschroederae",NA,NA,NA,NA,4981035,NA,"Pisione hartmannschroederae",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Pisionidae",NA,NA,NA
"548","Pisione papuensis","Pisione papuensis",NA,NA,NA,NA,4981037,NA,"Pisione papuensis",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Pisionidae",NA,NA,NA
"549","Pisione puzae","Pisione puzae",NA,NA,NA,NA,4981028,NA,"Pisione puzae",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Pisionidae",NA,NA,NA
"550","Pisione","Pisione",NA,NA,NA,NA,928613,NA,"Pisione",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Pisionidae",NA,NA,NA
"551","Pisione remota","Pisione remota",NA,NA,NA,NA,518643,NA,"Pisione remota",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Pisionidae",NA,NA,NA
"552","Pisione wolfi","Pisione wolfi",NA,NA,NA,NA,4981022,NA,"Pisione wolfi",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Pisionidae",NA,NA,NA
"553","Pholoe pallida","Pholoe pallida",NA,NA,NA,NA,494965,NA,"Pholoe pallida",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Pholoidae",NA,NA,NA
"554","Laubierpholoe","Laubierpholoe",NA,NA,NA,NA,4980816,NA,"Laubierpholoe",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Pholoidae",NA,NA,NA
"555","Anelassorhynchus","Anelassorhynchus",NA,NA,NA,NA,2848100,NA,"Anelassorhynchus",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Echiuridae",NA,NA,NA
"556","Ochetostoma","Ochetostoma",NA,NA,NA,NA,773452,NA,"Ochetostoma",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Echiuridae",NA,NA,NA
"557","Arhynchite","Arhynchite",NA,NA,NA,NA,51600,NA,"Arhynchite",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Echiuridae",NA,NA,NA
"558","Thalassema","Thalassema",NA,NA,NA,NA,186266,NA,"Thalassema",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Echiuridae",NA,NA,NA
"559","Lissomyema","Lissomyema",NA,NA,NA,NA,815715,NA,"Lissomyema",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Echiuridae",NA,NA,NA
"560","Alboglossiphonia papillosa","Alboglossiphonia papillosa",NA,NA,NA,NA,2847197,NA,"Alboglossiphonia papillosa",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"561","Alboglossiphonia","Alboglossiphonia",NA,NA,NA,NA,203229,NA,"Alboglossiphonia",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"562","Branchiobdella","Branchiobdella",NA,NA,NA,NA,249350,NA,"Branchiobdella",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Branchiobdellidae",NA,NA,NA
"563","Branchiobdellida","Branchiobdellida",NA,NA,NA,NA,327540,NA,"Branchiobdellida",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA
"564","Erpobdella japonica","Erpobdella japonica",NA,NA,NA,NA,490339,NA,"Erpobdella japonica",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Erpobdellidae",NA,NA,NA
"565","Amynthas tuberculatus","Amynthas tuberculatus",NA,NA,NA,NA,690143,NA,"Amynthas tuberculatus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"566","Fridericia christeri","Fridericia christeri",NA,NA,NA,NA,249084,NA,"Fridericia christeri",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"567","Fridericia semisetosa","Fridericia semisetosa",NA,NA,NA,NA,810201,NA,"Fridericia semisetosa",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"568","Haemadipsa cavatuses","Haemadipsa cavatuses",NA,NA,NA,NA,1031568,NA,"Haemadipsa cavatuses",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"569","Haemadipsa","Haemadipsa",NA,NA,NA,NA,495865,NA,"Haemadipsa",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"570","Amynthas heterochaetus","Amynthas heterochaetus",NA,NA,NA,NA,542148,NA,"Amynthas heterochaetus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"571","Amynthas lautus","Amynthas lautus",NA,NA,NA,NA,21152,NA,"Amynthas lautus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
